verse,source_text,target_text
GEN 11:13,"and after the birth of shelah, arpachshad went on living for four hundred and three years, and had sons and daughters:","ka arpaksad mamuri hari d'ai èpa ngasu tèlu tèu, na abhu hari ana mone dènge ana bhèni."
GEN 11:14,and shelah was thirty years old when he became the father of eber:,"lod'o umur sela d'ai tèlu nguru tèu, na abhu ana mone ca dhèu, ngara na eber."
GEN 11:15,"and after the birth of eber, shelah went on living for four hundred and three years, and had sons and daughters:","ka sela mamuri hari d'ai èpa ngasu tèlu tèu, na abhu hari ana mone dènge ana bhèni."
GEN 11:16,and eber was thirty-four years old when he became the father of peleg:,"lod'o umur eber d'ai tèlu nguru èpa tèu, na abhu ana mone ca dhèu, ngara na pelek."
GEN 11:17,"and after the birth of peleg, eber went on living for four hundred and thirty years, and had sons and daughters:","ka eber mamuri era d'ai èpa ngasu tèlu nguru tèu, na abhu hari ana mone dènge ana bhèni."
GEN 11:18,and peleg was thirty years old when he became the father of reu:,"lod'o umur pelek d'ai tèlu nguru tèu, na matana ana mone ca dhèu, ngara na rehu."
GEN 11:19,"and after the birth of reu, peleg went on living for two hundred and nine years, and had sons and daughters:","ka pelek mamuri era d'ai dua ngasu ceo tèu, na abhu hari ana mone dènge ana bhèni."
GEN 11:20,and reu was thirty-two years old when he became the father of serug:,"lod'o umur rehu d'ai tèlu nguru dua tèu, na abhu ana mone èci, ngara na seruk."
GEN 11:21,"and after the birth of serug, reu went on living for two hundred and seven years, and had sons and daughters:","ka rehu mamuri era d'ai dua ngasu pidhu tèu, na abhu hari ana mone dènge ana bhèni."
GEN 11:22,and serug was thirty years old when he became the father of nahor:,"lod'o umur seruk d'ai tèlu nguru tèu, na matana ana mone ca dhèu, ngara na nahor."
GEN 11:23,"and after the birth of nahor, serug went on living for two hundred years, and had sons and daughters:","ka seruk mamuri era d'ai dua ngasu tèu, ka na abhu hari ana mone dènge ana bhèni."
GEN 11:24,and nahor was twenty-nine years old when he became the father of terah:,"lod'o umur nahor d'ai dua nguru ceo tèu, na abhu ana mone èci, ngara na tera."
GEN 11:25,"and after the birth of terah, nahor went on living for a hundred and nineteen years, and had sons and daughters:","ka nahor mamuri era d'ai cangasu canguru ceo tèu, ka na abhu hari ana mone dènge ana bhèni."
GEN 11:26,"and terah was seventy years old when he became the father of abram, nahor, and haran.","lod'o umur tera d'ai pidhu nguru tèu risi, na abhu ana mone, dhèu tèlu: abram, nahor, dènge haran."
GEN 11:27,"these are the generations of terah: terah was the father of abram, nahor, and haran; and haran was the father of lot.","ana-èpu tera, sèmi ne'e: ana mone na, ka: abram, nahor, dènge haran. haran abhu ana mone ca dhèu, ngara na lot."
GEN 11:28,"and death came to haran when he was with his father terah in the land of his birth, ur of the chaldees.","haran madhe ètu rae èta-èsu na, ngara na ur, rai dhèu kasdim. lod'o èèna, ama na tera mamuri era."
GEN 11:29,"and abram and nahor took wives for themselves: the name of abram's wife was sarai, and the name of nahor's wife was milcah, the daughter of haran, the father of milcah and iscah.","abram madhèdi dènge sarai. nahor leo dènge ana bhèni haran, ngara na milka. haran abhu ana mone èci kahèi, ngara na yiska."
GEN 11:30,and sarai had no child.,te ngaa sarai dènge boe ana.
GEN 11:31,"and terah took abram, his son, and lot, the son of haran, and sarai, his daughter-in-law, the wife of his son abram and they went out from ur of the chaldees, to go to the land of canaan; and they came to haran, and were there for some time.","ca tèka, tera nèti ana na abram, dènge sarai dhèu èmu abram, dènge èpu na lot, lasi tèke eele rae ur, neo lasi asa rai kana'an. te ngaa lasi d'ai rae haran, rèngu pea ka ètu èèna."
GEN 11:32,and all the years of terah's life were two hundred and five: and terah came to his end in haran.,"tera madhe ètu èèna, dènge umur na dua ngasu lèmi tèu."
GEN 12:1,"now the lord said to abram, go out from your country and from your family and from your father's house, into the land to which i will be your guide:","lod'o èèna, lamatua peka le dènge abram, peka na, abram! èu pakèd'i nèti era èu ne, tèke eele ina-ama èu, èmu ina-ama mu, dènge rae-lesa èu. lamu asa era èci, dhu pe ja'a peka dènge èu."
GEN 12:2,"and i will make of you a great nation, blessing you and making your name great; and you will be a blessing:","èèna na, ja'a hia mèngi-nale mi èu. aa ana-èpu èu, èèna na, bèba-kacanga, j'aj'i suku dhu kapai, toke dhèu tadhe kolongara èu. ho bèli-camèd'a, èu j'aj'i berkat hia dhèu leo kahèi."
GEN 12:3,"to them who are good to you will i give blessing, and on him who does you wrong will i put my curse: and you will become a name of blessing to all the families of the earth.","èèna na, ja'a hia berkat mi dhèu dhu hia berkat mi èu. te ngaa ja'a huku dhèu cee dhu dhoo èu. nanene paie! pe èèna na, dhèu aa'i-aa'i ètu rai-haha ne abhu berkat lula èu."
GEN 12:4-5,"so abram went as the lord had said to him, and lot went with him: abram was seventy-five years old when he went away from haran. and abram took sarai, his wife, and lot, his brother's son, and all their goods and the servants which they had got in haran, and they went out to go to the land of canaan.","lod'o èèna, umur abram pidhu nguru lèmi tèu. na nèti dhèu èmu na sarai, aa dènge ana ari na, lot, dènge mèdha-panyau ra aa'i-aa'i, aa dènge dhèu sab'a na aa'i-aa'i dhu na abhu ètu kota haran. hèia abram si lasi ka, tèke eele kota haran, asa era dhu lamatua peka le dènge ne. ka ra kako taruu, d'ai rai èci, ngara na kana'an."
GEN 12:6,"and abram went through the land till he came to shechem, to the holy tree of moreh. at that time, the canaanites were still living in the land.","d'ai era èèna, abram kako palème rai ne, toke d'ai padètu dènge rae èci, ngara na sikem. ka ra pea taha ètu èèna, padètu dènge aj'u aae ca kapua ètu more. lod'o èèna, dhèu kana'an dhu pea ètu èèna era."
GEN 12:7,"and the lord came to abram, and said, i will give all this land to your seed; then abram made an altar there to the lord who had let himself be seen by him.","ètu era èèna ka, lamatua pad'elo iisi na mi abram, peka na, èèna na, ja'a hia ana-èpu èu rai ne'e ne. ka abram pudhi hadhu tao mei korban hia lamatua dhu pad'elo iisi na dènge nèngu ètu era èèna."
GEN 12:8,"and moving on from there to the mountain on the east of beth-el, he put up his tent, having beth-el on the west and ai on the east: and there he made an altar and gave worship to the name of the lord.","èle èèna ka, abram si pidha hari asa ledhe re balèu. ka ra pea taha ètu talora rae betel dènge rae ai. ètu èèna, na patitu mei korban èci ho na mangaj'i mi lamatua."
GEN 12:9,"and he went on, journeying still to the south.","èle èèna ka, na pidha-pidha era, d'ai rai negeb re ca bèka balèu nèti rai kana'an."
GEN 12:10,"and because there was little food to be had in that land, he went down into egypt.","ca tèka, rai kana'an lèke manganga aae. nèti èèna ka, abram si lasi asa bèka balèu, ka ra d'ai rai masir. ka ra manubha taha ètu nèi."
GEN 12:11,"now when he came near to egypt, he said to sarai, his wife, truly, you are a fair woman and beautiful to the eye;","ropa oe d'ai masir, abram peka dènge dhèu èmu na, sarai, aku nèngu na, sarai, èu bhèni iia, nia boe."
GEN 12:12,"and i am certain that when the men of egypt see you, they will say, this is his wife: and they will put me to death and keep you.","de ladhe dhèu masir rèdhi èu bhèni iia sèmi ne'e, mage dhoka ra pamadhe ja'a, lula ja'a dhèu èmu-kamali èu. dènge sèmi èèna, ra parame rare èu."
GEN 12:13,"say, then, that you are my sister, and so it will be well with me because of you, and my life will be kept safe on your account.","de be'a risi, èu peka dènge ra, na ja'a ne, ana mone èu. dènge sèmi èèna ka, rèngu pamadhe boe ja'a, aa ra be'a-be'a dènge ja'a, lula èu ne."
GEN 12:14,"and so it was that when abram came into egypt, the men of egypt, looking on the woman, saw that she was fair.","ropa abram si d'ai masir, dhèu ètu èèna, ladhe laa na, sarai ne bhèni iia titu kèna."
GEN 12:15,"and pharaoh's great men, having seen her, said words in praise of her to pharaoh, and she was taken into pharaoh's house.","ropa dhèu sab'a dhèu aae sèra ladhe rèdhi ne, aa ra koa bhabhèni iia na ètu madha dhèu aae. ka rèti bhèni ne, asa èmu dhèu aae."
GEN 12:16,"and because of her, he was good to abram, and he had sheep and oxen and asses, and men-servants and women-servants, and camels.","hèia dhèu aae be'a-be'a ka dènge abram, lula sarai. ka na parasee abram mèdha rupa-rupa. nuka badha sèmi: kahib'i-kalèbho, kahib'i-ka'ia, sapi, keled'ei, dènge onta. na parasee kahèi, ènu dhèu mone dènge dhèu bhèni."
GEN 12:17,"and the lord sent great troubles on pharaoh's house because of sarai, abram's wife.","lula na nare dhèu èmu dhèu asa d'ara èmu na, nèti èèna ka, lamatua hia huku rupa-rupa mi dhèu aae dènge isi èmu na."
GEN 12:18,"then pharaoh sent for abram, and said, what have you done to me? why did you not say that she was your wife?","hèia dhèu aae masir paroa abram, ka na karèi ne, aku nèngu na, èu ne tao tasamia mi ja'a ne? nga tao ka èu peka boe na, bhèni ne dhèu èmu èu?"
GEN 12:19,"why did you say that she was your sister? so that i took her for my wife: now, take your wife and go on your way.","te ngaa aku èu na, nèngu ne ana hèni èu! nèti èèna ka, ja'a oe kore ne j'aj'i dhèu èmu ja'a! dhèu èmu èu ka ne'e! more hari ka, aa pakaj'èu ka nèti madha ja'a!"
GEN 12:20,"and pharaoh gave orders to his men, and they sent him on his way, with his wife and all he had.","hèia dhèu aae paredha dhèu sab'a na sèra, babège eele abram, dhèu èmu na, rèti dènge dhèu aa mèdha-panyau aa'i-aa'i ra, kalua nèti rai èèna."
GEN 13:1,"and abram went up out of egypt with his wife and all he had, and lot with him, and they came in to the south.","ka abram si tèke eele masir, lasi asa rai negeb. la'e dènge dhèu èmu na, aa dènge dhèu aa mèdha-panyau aa'i-aa'i ra. ana ari na lot madhutu ra kahèi."
GEN 13:2,now abram had great wealth of cattle and silver and gold.,"abram èèna, kaja ae titu kèna. badha-manu na, mèdha hualaa dènge mèdha hualaa-pudhi na, ae titu kèna."
GEN 13:3,"and travelling on from the south, he came to beth-el, to the place where his tent had been before, between beth-el and ai;","nèti negeb, ra pidha-pidha era, ka d'ai hari talora rae betel dènge rae ai. dhu uru èèna, ra pea rèdhi le ètu era èèna."
GEN 13:4,"to the place where he had made his first altar, and there abram gave worship to the name of the lord.","aa dhu abram patitu le kahèi mei korban, ho na mangaj'i mi lamatua ètu era èèna."
GEN 13:5,"and lot, who went with him, had flocks and herds and tents;","lot dhu madhutu abram èèna, unu badha-manu dènge dhèu sab'a ae kahèi."
GEN 13:6-7,so that the land was not wide enough for the two of them: their property was so great that there was not room for them together. and there was an argument between the keepers of abram's cattle and the keepers of lot's cattle: at that time the canaanites and perizzites were still living in the land.,"te ngaa era èèna taleo boe, ho abram dènge lot aa dènge kakaja ra bisa pea pa'èci. nèti èèna ka, ana madhenge badha abram dènge lot sèra j'aj'i patao-palaha, lula j'u'u ètu era èèna d'ai boe hia badha rèngu. lod'o èèna, dhèu kana'an dènge dhèu feris, dhu pea ètu èèna era."
GEN 13:8,"then abram said to lot, let there be no argument between me and you, and between my herdmen and your herdmen, for we are brothers.","ka abram peka dènge lot, aku nèngu na, èdhi se, pa'a'ari. mage dhoka èdhi, èci dènge èci be'a boe, lula dhèu sab'a èdhi se patao-palaha taruu."
GEN 13:9,"is not all the land before you? then let us go our separate ways: if you go to the left, i will go to the right; or if you take the right, i will go to the left.","de hua iia dua ti pahag'a ka laa. rai ne, taleo. de ladhe èu d'èi rai ca bèka kariu na, ja'a abhu re ca bèka g'ana. te ngaa ladhe èu d'èi re ca bèka g'ana, na ja'a re ca bèka kariu."
GEN 13:10,"and lot, lifting up his eyes and looking an the valley of jordan, saw that it was well watered everywhere, before the lord had sent destruction on sodom and gomorrah; it was like the garden of the lord, like the land of egypt, on the way to zoar.","hèia lot ladhe palème. ka na ladhe nèdhi rai taleo ètu sebhe loko yarden dhu madha èi ae, toke d'ai rae soar. era ne, rai hèu mèngi sama sèmi oka lamatua, dènge rai masir kahèi. lod'o èèna, lamatua dhae huku mèka kota sodom dènge kota gomora. de rai èèna, be'a era."
GEN 13:11,"so lot took for himself all the valley of jordan, and went to the east, and they were parted from one another.",hèia lot pili nare era sebhe loko yarden èèna. ka dua ra pahag'e ka. de lot la'e sa ca bèka dhimu.
GEN 13:12,"abram went on living in the land of canaan, and lot went to the lowland towns, moving his tent as far as sodom.",te ngaa abram pea taruu ètu rai kana'an. aa lot la'e pea ètu rae-rae dhu padètu dènge kota sodom ètu sebhe loko yarden.
GEN 13:13,"now the men of sodom were evil, and great sinners before the lord.",te ngaa dhèu-dhèu sodom sèra bhelu-katub'a titu kèna. rèngu ro'o boe nanene lamatua.
GEN 13:14,"and the lord had said to abram, after lot was parted from him, from this place where you are take a look to the north and to the south, to the east and to the west:","ropa lot pacèri dènge abram, ka lamatua padhai lii dènge abram, peka na, èu ladhe palème aa'i ku, rai aa'i-aa'i nèti era titu èu èèna. ladhe paie re madha, re kabodho, re ca bèka g'ana, dènge ca bèka kariu mu."
GEN 13:15,for all the land which you see i will give to you and to your seed for ever.,"rai aa'i-aa'i dhu èu ladhe mèdhi sèi, bèli-camèd'a ja'a hia mi èu, dènge ana-èpu èu, sèna ka j'aj'i pusaka ra, toke d'ai mia-mia."
GEN 13:16,"and i will make your children like the dust of the earth, so that if the dust of the earth may be numbered, then will your children be numbered.","èèna na ja'a paj'aj'i ana-èpu èu ae sama sèmi salae dhasi, toke dhèu ige rare boe."
GEN 13:17,"come, go through all the land from one end to the other for i will give it to you.","de lamu kako palème madhutu madhera dènge bhabhèla na. te rai se aa'i-aa'i ra, ja'a hia mi èu."
GEN 13:18,"and abram, moving his tent, came and made his living-place by the holy tree of mamre, which is in hebron, and made an altar there to the lord.","hèia abram si lèpa hari asa era pea ra, dhu dètu dènge aj'u-aj'u aae ètu mamre, dhu padètu dènge hebron. èle èèna ka, na pudhi hadhu tao mei korban ho na mangaj'i lamatua ètu èèna."
GEN 14:1,"now in the days of amraphel, king of shinar, arioch, king of ellasar, chedorlaomer, king of elam, and tidal, king of goiim,","tèu èèna, dhèu aae èpa dhu pa'èci. rèngu se ka: amrafel, dhèu aae rai sinear. ariok, dhèu aae rai elasar, kedarlaomer, dhèu aae rai elam. dènge tideal, dhèu aae rai goyim."
GEN 14:2,"they made war with bera, king of sodom, and with birsha, king of gomorrah, shinab, king of admah, and shemeber, king of zeboiim, and the king of bela which is zoar.","lod'o èèna, dhèu aae leo dhèu lèmi, pa'èci kahèi. nuka: bera, dhèu aae rai sodom. birsa, dhèu aae rai gomora. sinab, dhèu aae rai adema. semeber, dhèu aae rai seboim. dènge bela, dhèu aae rai soar. ka èpa dhèu aae se, lasi pamusu dènge lèmi dhèu aae sèra."
GEN 14:3,all these came together in the valley of siddim which is the salt sea.,"dhèu aae, dhèu lèmi sèra pakaboko dènge sordad'u ra, ètu d'ara mamoo sidim, dhu limuri ne, ngara na dhasi madhe."
GEN 14:4,"for twelve years they were under the rule of chedorlaomer, but in the thirteenth year they put off his control.","j'aj'aj'i pamusu na, sèmi ne'e ka: uru èèna, dhèu aae, dhèu lèmi se dhu ta'alo mi dhèu aae kedarlaomer, canguru dua tèu kèna. te d'ai tèu ka canguru tèlu, ka rèngu aa'i-aa'i ra lab'a ne."
GEN 14:5,"and in the fourteenth year, chedorlaomer and the kings who were on his side, overcame the rephaim in ashteroth-karnaim, and the zuzim in ham, and the emim in shaveh-kiriathaim,","ka maso tèu ka canguru èpa, kedarlaomer dènge angalai na dhèu aae dhèu tèlu sera, mai dènge sordad'u ra. hèia ra pamusu ka, ka ra segi pèri-pèri rai. nuka: dhèu refaim ètu rai asterot-karnaim; dhèu susim ètu rai ham; dhèu emim ètu rai sawe-kiryataim,"
GEN 14:6,"and the horites in their mountain seir, driving them as far as el-paran, which is near the waste land.","dènge dhèu hori dhu ètu ledhe seir, d'ai sebhe mamoo el paran."
GEN 14:7,"then they came back to en-mishpat which is kadesh, making waste all the country of the amalekites and of the amorites living in hazazon-tamar.","èle èèna ka, ra lèpa hari asa en mispat dhu limuri ne ngara na kades. ka ra segi rai dhèu amalek, dènge dhèu amori dhu pea ètu rae haseson-tamar."
GEN 14:8-9,"and the king of sodom with the king of gomorrah and the king of admah and the king of zeboiim and the king of bela that is zoar, went out, and put their forces in position in the valley of siddim, against chedorlaomer, king of elam, and tidal, king of goiim, and amraphel, king of shinar, and arioch, king of ellasar: four kings against the five.","hèia, lèmi dhèu aae se ator sordad'u ra ètu d'ara mamoo sidim, ka lasi pamusu dènge dhèu aae dhèu èpa sèra."
GEN 14:10,"now the valley of siddim was full of holes of sticky earth; and the kings of sodom and gomorrah were put to flight and came to their end there, but the rest got away to the mountain.","ètu d'ara mamoo èèna, dhu abhu mananga èi dama pèri-pèri. ropa ra pamusu, dhèu aae sodom dènge dhèu aae gomora dènge sordad'u ra, rai. ka cahag'e manahu asa d'ara mananga èi dama se. aa cahag'e hari rai asa ledhe lasi."
GEN 14:11,and the four kings took all the goods and food from sodom and gomorrah and went on their way.,"ka èpa dhèu aae dhu segi se, lasi parame rèti mèdha-panyau dènge nganga'a-nginu nèti sodom dènge gomora. èèna ka, ra lèpa dènge ka."
GEN 14:12,"and in addition they took lot, abram's brother's son, who was living in sodom, and all his goods.","te ngaa lot, ana ari abram, dhu pea ètu sodom. ka èpa dhèu aae sèra, ère rèti lot si, dènge mèdha-panyau ra aa'i-aa'i."
GEN 14:13,"and one who had got away from the fight came and gave word of it to abram the hebrew, who was living by the holy tree of mamre, the amorite, the brother of eshcol and aner, who were friends of abram.","te ngaa dhèu èci rai nèti era èèna. ka la'e lolo dènge abram, dhèu ibrani èèna. lod'o èèna, dhèu amori èci, ngara na mamre. aa abram pea dètu dènge aj'u-aj'u aae unu mamre. a'ari mamre dhèu dua, ngara na eskol dènge aner. rèngu se dhu pa'anga dènge abram."
GEN 14:14,"and abram, hearing that his brother's son had been made a prisoner, took a band of his trained men, three hundred and eighteen of them, sons of his house, and went after them as far as dan.","ropa abram tadèngi na dhèu kèpe rèti le lot, ana ari na, ka abram pakaboko nare dhèu-dhèu sab'a na dhu re'a pamusu. aa'i-aa'i ra tèlu ngasu canguru aru dhèu. ka lasi magèla èpa dhèu aae sèra, asa badae aae lasi d'ai rae dan."
GEN 14:15,"and separating his forces by night, he overcame them, putting them to flight and going after them as far as hobah, which is on the north side of damascus.","ètu era èèna, abram hag'e dhèu na sèra, mi pèri-pèri kaboko. d'ara mèda èèna kahèi, lasi age si, dènge j'ara pa'oke. ka abram si lasi bate dhèu se d'ai rae hoba, ètu bèka badae kota damsik."
GEN 14:16,"and he got back all the goods, and lot, his brother's son, with his goods and the women and the people.","hèia abram abhu hari lot, dènge dhèu-dhèu nèngu, aa dènge mèdha-panyau ra aa'i-aa'i. na abhu kahèi dhèu-dhèu leo."
GEN 14:17,"and when he was coming back after putting to flight chedorlaomer and the other kings, he had a meeting with the king of sodom in the valley of shaveh, that is, the king's valley.","ropa abram segi nare dhèu aae èpa sèra, ka na lèpa. hèia dhèu aae sodom mai soru ne ètu d'ara mamoo sawe dhu dhèu biasa peka na, mamoo dhèu aae."
GEN 14:18,"and melchizedek, king of salem, the priest of the most high god, took bread and wine,","tèu èèna, melkisedek, j'aj'i dhèu aae kota salem. aa nèngu ne j'aj'i kahèi ama agama nèti ama lamatua dhu dedha risi eele. na mai soru abram, nèti roti dènge èi hua anggor."
GEN 14:19-20,"and blessing him, said, may the blessing of the most high god, maker of heaven and earth, be on abram: and let the most high god be praised, who has given into your hands those who were against you. then abram gave him a tenth of all the goods he had taken.","ka na padhai lii ho hia berkat mi abram, aku nèngu na, ja'a sanao sèna ka ama lamatua, dhu dedha risi eele èèna, dhu paj'aj'i dedha-liru dènge rai-haha ne, hia mèngi-nale mi dedha èu. koa-kio ama lamatua dhu hia le èu segi musu. èle èèna ka, abram bagi hia melkisedek ca pala nèti canguru pala mèdha-panyau dhu na abhu hari sèra."
GEN 14:21,"and the king of sodom said to abram, give me the prisoners and take the goods for yourself.","hèia dhèu aae sodom èèna pahaha iisi na mi abram, peka na, ama. mèdha-panyau dhu èu abhu hari nèti musu ja'a sèra, hud'i laa ama ku abhu aa'i si. te ngaa dhu ja'a manèngi hari, dhoka dhèu-dhèu ja'a sèra."
GEN 14:22,"but abram said to the king of sodom, i have taken an oath to the lord, the most high god, maker of heaven and earth,","hèia abram b'ala ne, peka na, ja'a subha ètu madha ama lamatua dhu dedha risi eele, dhu tao dedha-liru dènge rai-haha,"
GEN 14:23,"that i will not take so much as a thread or the cord of a shoe of yours; so that you may not say, i have given wealth to abram:","na, ja'a kore boe mèdha-panyau èu, masi ka ciki èèna ka. masi ka loa hèngu ca'èta sa, ja'a kore boe. dènge j'ara sèmi ne'e, èu baku peka na, ‘kakaja abram sèra mai nèti ja'a. '"
GEN 14:24,give me nothing but the food which the fighting-men who went with me have had; but let aner and eshcol and mamre have their part of the goods.,"ja'a parluu boe ngaa-ngaa. dhoka mia dhu dhèu ja'a se pake le, sèra èle le, ale ia ka. aa hud'i laa, angalai ja'a dhèu tèlu se: aner, eskol dènge mamre, hag'e rare unu rèngu di."
GEN 15:1,"after these things, the word of the lord came to abram in a vision, saying, have no fear, abram: i will keep you safe, and great will be your reward.","èle èèna ka, lamatua pad'elo iisi na mi abram. ka na peka, aku nèngu na, abram! èu baku madha'u. lula ja'a ka dhu j'aj'i mi tami ho bhiri èu nèti musu. aa ja'a hia a'oto mi dedha èu."
GEN 15:2-3,"and abram said, what will you give me? for i have no child and this eliezer of damascus will have all my wealth after me. and abram said, you have given me no child, and a servant in my house will get the heritage.","te ngaa, aku abram na, masi ka ama lamatua hia ae-ae èèna ka, j'aj'i boe mi ngaa sa èci. lula ja'a ne dènge boe ana matana, ho hia ja'a ana-èpu. de dhu neo unu ae-ae sèmi èèna, tao mi ngaa? neu-neu ka, noto mi ènu ja'a elieser, dhèu damsik èèna. nèngu ka dhu sèmi nare aa'i-aa'i."
GEN 15:4,"then said the lord, this man will not get the heritage, but a son of your body will have your property after you.","te ngaa lamatua dhaa na, j'ara na sèmi boe èèna! ana d'èlu èu ku, dhu unu pusaka sèra. ènu èu abhu boe."
GEN 15:5,"and he took him out into the open air, and said to him, let your eyes be lifted to heaven, and see if the stars may be numbered; even so will your seed be.","hèia nèti abram asa li'u, ka na peka, èu ladhe ku asa dedha-liru nèi. ladhe paie ku hua-hètu sèi. bisa iga more, do aad'o? bèli-camèd'a, ana-èpu èu sama sèmi hua-hètu sèi!"
GEN 15:6,"and he had faith in the lord, and it was put to his account as righteousness.","ka abram sèmi nare lii padhai lamatua. aa lamatua tadhe ne, dhèu mola, lula abram lèka ne."
GEN 15:7,"and he said to him, i am the lord, who took you from ur of the chaldees, to give you this land for your heritage.","èle èèna ka, lamatua tuhu hari lii na, ja'a ne, ama lamatua. ja'a ka dhu lere kèti èu nèti rae ur, ètu rai dhèu kasdim sèra. aa rai ne'e ne, ja'a hia èu, sèna ka j'aj'i pusaka mu."
GEN 15:8,"and he said, o lord god, how may i be certain that it will be mine?","te ngaa abram karèi, aku nèngu na, tasamia, lamatua? dènge j'ara sa mia ka ho ja'a ke'a na, rai ne j'aj'i pusaka ja'a?"
GEN 15:9,"and he said, take a young cow of three years old, and a she-goat of three years old, and a sheep of three years old, and a dove and a young pigeon.","ka na dhaa, peka na, sèmi ne'e! mai ti tao madha j'ara èci, dhu pa'èki lii padhai lii ja'a deo na. de lamu more sapi rena ci'u, kahib'i rena ci'u, dènge kahib'i-kalèbho mone ci'u. aa'i-aa'i sèra hud'i dhu umur tèlu tèu. aa mèti kahèi koro iia ci'u, dènge koro j'aha ci'u."
GEN 15:10,"all these he took, cutting them in two and putting one half opposite the other, but not cutting the birds in two.","ka abram la'e nare badha sèra. hèia na kacèb'e bagi mi dua, sapi, kahib'i, dènge kahib'i-kalèbho sèra. ka na pale sisi se mi rai, dhu èci patangara dènge èci, j'aj'i mi dua b'aris. te ngaa na kacèb'e boe manu-bhui sèra."
GEN 15:11,"and evil birds came down on the bodies, but abram sent them away.","ka manu-bhui dhu tema ra'a sisi sèra, mai ho neo ra'a sisi se'e. te ngaa abram bhabhoo eele si."
GEN 15:12,"now when the sun was going down, a deep sleep came on abram, and a dark cloud of fear.","ropa lod'o cèna, abram bhèj'i luu. na nii, kuri na maroga mai sarimu nare nèngu, ka na madha'u titu kèna."
GEN 15:13-15,"and he said to abram, truly, your seed will be living in a land which is not theirs, as servants to a people who will be cruel to them for four hundred years; but i will be the judge of that nation whose servants they are, and they will come out from among them with great wealth. as for you, you will go to your fathers in peace; at the end of a long life you will be put in your last resting-place.","ka ama lamatua peka dènge ne, abram! èèna na èu mamuri toke heka bhoro, aa madhe dènge be'a, ka ra padhane èu dènge be'a. te ngaa ana-èpu èu, èèna na j'aj'i dhèu tao mai ètu kabarai dhèu. ho èèna na, dhèu isi rai sèra, tao si sèmi ènu sa, ka ra ènyi aa paj'èra si, toke èpa ngasu tèu. te, ladhe èèna na, ja'a huku si. ho èèna na, ja'a kèti hari ana-èpu èu nèti era èèna, aa dènge mèdha-panyau ra ae-ae."
GEN 15:16,and in the fourth generation they will come back here; for at present the sin of the amorite is not full.,"aa èèna na, ja'a ator ho ana-èpu èu dhu ka lèmi kèti hari si asa ne'e mai. limuri ne, dhèu amori dhu pea ètu rai ne'e. dhèu se'e dhèu bhelu, te ngaa dhae bhelu iia mèka. ladhe ana-èpu èu sèra lèpa hari asa era ne'e, ja'a neo pake si ho huku palaho dhèu amori sèra. lula d'ai taa èèna, bhabhelu ra asa hino."
GEN 15:17,"then when the sun went down and it was dark, he saw a smoking fire and a flaming light which went between the parts of the bodies.","ropa d'ai mèda sa, cag'ag'a laa ètu era èèna, abhu èru rai èci dhu sèb'u poka-poka, dènge badhu ai èci dhu heo, kako re sasanga sisi dua baris se."
GEN 15:18,"in that day the lord made an agreement with abram, and said, to your seed have i given this land from the river of egypt to the great river, the river euphrates:","lod'o èèna, lamatua pa'èki lii pajaji dènge abram. na peka na, ja'a jaji mema èu kèna, bèli-camèd'a ja'a pangèd'u mi ana-èpu èu rai ne'e ne, mulai nèti loko masir, d'ai loko efrat,"
GEN 15:19,"the kenite, the kenizzite, and the kadmonite,","dènge rai dhèu keni, dhèu kenas, dhèu kadmon,"
GEN 15:20,"and the hittite, and the perizzite, and the rephaim,","dhèu het, dhèu feris, dhèu refaim,"
GEN 15:21,"and the amorite, and the canaanite, and the girgashite, and the jebusite.","dhèu amori, dhèu kana'an, dhèu girgasi, dènge dhèu yebus."
GEN 16:1-3,"now sarai, abram's wife, had given him no children; and she had a servant, a woman of egypt whose name was hagar. and sarai said to abram, see, the lord has not let me have children; go in to my servant, for i may get a family through her. and abram did as sarai said. so after abram had been living for ten years in the land of canaan, sarai took hagar, her egyptian servant, and gave her to abram for his wife.","tèu èèna, abram lèpa hari le nèti masir, ka na pea le canguru tèu ètu kana'an. dhèu èmu na sarai abhu mèka kolo. sarai dènge ènu bhèni ca dhèu nèti masir, ngara na hagar. ca lod'o, sarai peka dènge abram, aku nèngu na, a'a. lamatua hia boe ja'a ana. de hua iia, lamu j'unu dènge ènu ja'a, hagar, sèna ka na hia ja'a ana. ka abram madhutu lii dhèu èmu na. ka sarai hia hagar j'aj'i dhèu èmu ka dua abram."
GEN 16:4,"and he went in to hagar and she became with child, and when she saw that she was with child, she no longer had any respect for her master's wife.","hèia abram j'unu dènge hagar, ka na dènge babia. ropa hagar ne'a nèngu dènge babia le, ka na padedha iisi na, aa na pahae heka sarai."
GEN 16:5,"and sarai said to abram, may my wrong be on you: i gave you my servant for your wife and when she saw that she was with child, she no longer had any respect for me: may the lord be judge between you and me.","ka sarai peka dènge abram, aku nèngu na, ja'a ka dhu hia nèngu mi èu j'aj'i dhèu èmu ka dua. te ngaa ropa na dènge babia, na pusi pahae heka ja'a! ne'e ne, sala èu! de hud'i laa, sèna ka lamatua ka dhu pama'ète lii èdhi dua ti! heka èu me'a kèna!"
