verse,source_text,target_text,pred_text
GEN 5:17,"mahalalel lived 895 years, and then he died.","umur mahalalel aru ngasu ceo nguru lèmi tèu, heka na madhe kèna.","Nèti èèna ka, Ama Lamatua bhoke jꞌara ho jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèti èèna ka, Ama Lamatua bhoke jꞌara ho jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèti èèna ka, Ama Lamatua bhoke jꞌara ho jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèti èèna ka, Ama Lamatua bhoke jꞌara ho jꞌajꞌi dhèu aaꞌi-aaꞌi."
GEN 5:18,"when jared had lived 162 years, he became the father of enoch.","lod'o yared d'ai cangasu èna nguru dua tèu, na abhu ana mone ca dhèu, ngara na henok.","Lodꞌo Yared mamuri, na jꞌajꞌi èpa nguru dua nguru dua dhèu. Èle èèna ka, na nara iisi Enok."
GEN 5:19,"after he became the father of enoch, jared lived eight hundred years. he became the father of more sons and daughters.","ka yared mamuri d'ai aru ngasu tèu, na abhu hari ana mone dènge ana bhèni.","Nèti èèna ka, Yared jꞌajꞌi ana nèti Henok, lodꞌo dꞌai 800 tèu. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi ra."
GEN 5:20,"jared lived 962 years, and then he died.","umur yared ceo ngasu èna nguru dua tèu, heka madhe kèna.","Yared mamuri toke dꞌai 962 tèu, hèia na madhe."
GEN 5:21,"when enoch had lived sixty-five years, he became the father of methuselah.","ropa henok mamuri d'ai èna nguru lèmi tèu, na matana ana mone ca dhèu, ngara na metusalak.","Lodꞌo Henok mamuri èpa nguru nguru tèu, na abhu Metuselah."
GEN 5:22,enoch walked with god three hundred years after he became the father of methuselah. he became the father of more sons and daughters.,"ele èèna, henok mamuri d'ara èci dènge ama lamatua d'ai tèlu ngasu tèu. ka na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Henok mamuri taruu dènge Ama Lamatua, toke dꞌai tèlu nguru tèu. Èle èèna ka, Henok nara iisi Metuselah. Nèngu nara iisi hari ana mone dènge ana bhèni."
GEN 5:23-24,"enoch lived 365 years. enoch walked with god, and then he was gone, for god took him.","na mamuri d'ara èci dènge ama lamatua. hèia lod'o na d'ai tèlu ngasu èna nguru lèmi tèu, ka na ele, lula ama lamatua paca'e ne sa dedha.","Henok pea ètu rai-haha ne, toke èle èpa nguru tèlu nguru tèu. Nèngu mamuri dènge Ama Lamatua."
GEN 5:25,"when methuselah had lived 187 years, he became the father of lamech.","lod'o metusalak d'ai cangasu aru nguru pidhu tèu, na matana ana mone èci, ngara na lamek.","Èle èèna ka, Metusala mamuri dꞌai canguru nguru nguru nguru nguru èèna. Hèia na nara iisi Lamek."
GEN 5:26,"after he became the father of lamech, methuselah lived 782 years. he became the father of more sons and daughters.","èle èèna ka, metusalak mamuri hari d'ai pidhu ngasu aru nguru dua tèu, ka na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Methuk jꞌajꞌi ama Lamek, dꞌai 782 tèu. Hèia na jꞌajꞌi ama ana mone dènge ana bhèni cahagꞌe."
GEN 5:27,methuselah lived 969 years. then he died.,"umur metusalak ceo ngasu èna nguru ceo tèu, heka madhe kèna.","Nèti èèna ka, dhèu aaꞌi-aaꞌi ra mamuri toke dꞌai 969 tèu. Èle èèna ka, dhèu aaꞌi-aaꞌi ra madhe."
GEN 5:28,"when lamech had lived 182 years, he became the father of a son.","lod'o lamek mamuri d'ai ca ngasu aru nguru dua tèu, na matana ana mone ca dhèu.","Èle èèna ka, Lamek mamuri 182 tèu, hèia na nara iisi ana mone ca dhèu."
GEN 5:29,"he called his name noah, saying, this one will give us rest from our work and from the painful labor of our hands, which we must do because of the ground that yahweh has cursed.","lamek pangare ne noh dhu sasoa na ‘pakarej'e d'ara', lula na peka na, ana ne, èèna na pakarej'e d'ara èdhi nèti sasab'a dhu bia, ètu rai dhu ama lamatua dhoo le.","Èle èèna ka, Ama Lamatua pua ana ne, ngara na Noh, lula Na peka na, ""Dhèu neꞌe ne ka dhu hia èdhi jꞌajꞌèra, sèna ka èdhi bisa mamuri taruu, lula èdhi tao jꞌajꞌèra aaꞌi-aaꞌi ètu rai-haha ne, lula Lamatua pahaha iisi nèti rai-haha ne. Nèti èèna ka, bèli-camèdꞌa èdhi tao jꞌajꞌèra aaꞌi-aaꞌi ètu rai-haha ne, sèna ka èdhi bisa mamuri tareꞌa-reꞌa, lula èdhi tao jꞌajꞌèra aaꞌi-aaꞌi ètu rai-haha ne."""
GEN 5:30,lamech lived 595 years after he became the father of noah. he became the father of more sons and daughters.,"ka lamek mamuri taruu d'ai lèmi ngasu ceo nguru lèmi tèu, aa na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Lamek pea ètu rai-haha ne, dꞌai lèmi nguru nguru nguru nguru nguru tèu. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi dhu jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi dhu jꞌajꞌi dhèu aaꞌi-aaꞌi. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi dhu jꞌajꞌi dhèu aaꞌi-aaꞌi dhu jꞌajꞌi dhèu aaꞌi-aaꞌi."
GEN 5:31,lamech lived 777 years. then he died.,"umur lamek pidhu ngasu pidhu nguru pidhu tèu, heka na madhe kèna.","Lamech mamuri 777 tèu. Èle èèna ka, na madhe."
GEN 5:32,"after noah had lived five hundred years, he became the father of shem, ham, and japheth.","lod'o noh mamuri d'ai lèmi ngasu tèu, na matana ana mone dhèu tèlu, sem, yafet dènge ham.","Èle èèna ka, Noh mamuri lèmi ngasu, hèia na nara iisi Sem, Ham, dènge Yafet."
GEN 6:1,"it came about when mankind began to multiply on the earth and daughters were born to them,","taa èèna, dhèu rai-haha, asa bèba-kacanga. ka ra papala-palème rai-haha. dhèu se matana kahèi ana-ana bhèni.","Èle èèna ka, bèli-camèdꞌa dhèu aaꞌi-aaꞌi jꞌajꞌi dhèu ae-ae ètu rai-haha, ka ra abhu ana bhèni."
GEN 6:2,"that the sons of god saw that the daughters of mankind were attractive. they took for themselves wives, any of them that they chose.","ana-ana mone nèti lamatua ladhe rèdhi ana bhèni nèti dhèu rai-haha se, bhèni iia hua. ka lasi todhe rare ana bhèni mia dhu ra d'èi.","Lodꞌo èèna, ana-ana Ama Lamatua ladhe rèdhi dhèu aaꞌi-aaꞌi, na, dhèu aaꞌi-aaꞌi ètu rai-haha ne, beꞌa titu kèna. Nèti èèna ka, dhèu aaꞌi-aaꞌi dhu ra hagꞌe nare, rèngu jꞌajꞌi dhèu èmu."
GEN 6:3,"yahweh said, my spirit will not remain in mankind forever, for they are flesh. they will live 120 years.","ka lamatua peka na, ja'a roca le dènge tatao dhèu dhu lèke-lèke boe se. roh ja'a dhu pamamuri rèngu sa, d'èi heka hia ra mamuri manèro. hud'i rèngu madhe ku. de èèna na, mamuri rèngu se dhoka d'ai ca ngasu dua nguru tèu di.","Èle èèna ka, Lamatua peka dènge Ne, aku Nèngu na, ""Dhèu rai-haha ne, dhèu rai-haha. Nèti èèna ka, Roh Jaꞌa pea boe ètu dꞌara dhèu rai-haha ne. Nèti èèna ka, dhèu rai-haha ne jꞌajꞌi dhèu rai-haha, toke dꞌai èpa nguru dua nguru tèu."
GEN 6:4,"giants were on the earth in those days, and also afterward. this happened when the sons of god married daughters of men, and they had children with them. these were the mighty men of old, men of renown.","taa èèna, dènge taa-tebho dhu limuri nèti èèna hari, abhu le dhèu raksasa ètu rai-haha ne. ropa ana mone nèti lamatua leo rare ana bhèni dhèu rai-haha se, ka rara iisi dhèu kapai, nuka: kapala musu, dhèu re'a madhutu lii lolo uru-uru sèra.","Lodꞌo èèna, dhèu aae-dhèu kapai ètu rai-haha ne. Lodꞌo èèna, dhèu aae-dhèu kapai ètu rai-haha ne, dhèu aae-dhèu kapai. Dhèu aae-dhèu kapai èèna, dhèu aae-dhèu kapai. Dhèu aae-dhèu kapai se, dhèu aae-dhèu kapai."
GEN 6:5,"yahweh saw that the wickedness of mankind was great in the earth, and that every inclination of the thoughts of their hearts was only evil continually.","taa èèna, lamatua ladhe nèdhi bhabhelu-katub'a dhèu rai-haha dhu seli-kolane. d'ara rèngu pangee dhoka bhabhelu di.","Èle èèna ka, Lamatua ladhe nèdhi, na, dhèu rai-haha tao jꞌara-jꞌara bhelu-katubꞌa ae-ae ètu rai-haha ne, aa dꞌara rèngu aaꞌi-aaꞌi ra bhelu-katubꞌa di."
GEN 6:6,"yahweh regretted that he had made mankind on the earth, and it grieved him to his heart.","ka lamatua manyasa, lula na paj'aj'i le rèngu se ho pea ètu rai-haha ne. tatao rèngu ne'e ka dhu papèd'a d'ara lamatua.","Èle èèna ka, Lamatua pangee, na, Nèngu dhu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne. Hèia dꞌara Lamatua bhèlu, lula Nèngu pajꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 6:7,"so yahweh said, i will wipe away mankind whom i have created from the surface of the earth; both mankind and the larger animals, and creeping things and birds of the heavens, for i am sorry that i have made them.","nèti èèna ka, na peka na, dènge tatao rèngu sèmi èèna na, ja'a huku pamadhe dhèu rai-haha aa'i-aa'i dhu paj'aj'i kore si le. manu-bhui dènge badha leo sèra, ja'a palaho aa'i si kahèi. te ja'a manyasa, nèti ja'a ka paj'aj'i si.","Èle èèna ka, Lamatua peka, aku Nèngu na, ""Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne, nuka: dhèu, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, dènge manu-bhui ètu dedha-liru. Te Jaꞌa sanèdꞌe, lula Jaꞌa pajꞌajꞌi dhèu aaꞌi-aaꞌi."
GEN 6:8,but noah found favor in the eyes of yahweh.,te ngaa noh di dhu pakarej'e d'ara lamatua.,"Te ngaa nèti èèna ka, Lamatua padꞌelo dꞌara hua iia Na mi Nèngu. Nèti èèna ka, Lamatua padꞌelo dꞌara hua iia Na mi Nèngu. Nèti èèna ka, Lamatua padꞌelo dꞌara hua iia Na mi Nèngu. Nèti èèna ka, Lamatua padꞌelo dꞌara hua iia Na mi Nèngu."
GEN 6:9-10,"these were the events concerning noah. noah was a righteous man, and blameless among the people of his time. noah walked with god. noah became the father of three sons: shem, ham, and japheth.","lii lolo noh sèmi ne'e ka: ana mone na, dhèu tèlu, nuka sem, yafet dènge ham. noh mamuri dènge mola, koe-kapengo boe. taa èèna, nèngu di dhu mamuri mola. d'ara na dhodhoka ètu ama lamatua.","Nèngu ne, dhèu dꞌara mola-mèci ètu rai-haha ne. Nèngu mamuri mola-mèci dènge Ama Lamatua. Nèngu jꞌajꞌi dhèu dhu dꞌara mola-mèci. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi, nuka Sem, Ham, dènge Yafet."
GEN 6:11-12,"the earth was corrupt before god, and it was filled with violence. god saw the earth; behold, it was corrupt, for all flesh had corrupted their way upon the earth.","te ngaa dhèu leo se, ama lamatua ladhe ra bhelu aa'i mèu-mèu. ètu mia-mia èèna ka, j'ara mamuri dhèu se ele iie aa'i. ama lamatua nèdhi dhodhoka bhabhelu di, ètu rai-haha ne.","Èle èèna ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi bhabhelu-katubꞌa. Dhèu aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi bhabhelu-katubꞌa, lula dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne jꞌajꞌi bhabhelu-katubꞌa."
GEN 6:13,"god said to noah, i can see that it is time to put an end to all flesh, for the earth is filled with violence through them. indeed, i will destroy them with the earth.","hèia ama lamatua peka dènge noh, aku nèngu na, ja'a kèdhi dhoka bhabhelu dhèu di, dhu pale-lème rai-haha ne. ka ja'a pama'ète kore le, sèna ka ja'a palaho aa'i rai-haha ne dènge isi na aa'i-aa'i.","Èle èèna ka, Ama Lamatua peka dènge Noh, aku Nèngu na, ""Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, lula ra tao jꞌara-jꞌara bhelu-katubꞌa ètu rai-haha ne. Nèti èèna ka, Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."
GEN 6:14,"make for yourself an ark of cypress wood. make rooms in the ark, and cover it with pitch within and without.","de sèmi ne'e, noh! èu tao kapa aae cue, dhu tao nèti aj'u adhu. re d'ara roa na, èu bagi mi kama-kama. aa re d'ara dènge li'u kapa, èu lame dènge èi dama.",Èu hudꞌi tao kètu èci nèti ajꞌu ajꞌu cijꞌu. Èu hudꞌi tao kètu èci nèti ajꞌu ajꞌu cijꞌu. Èu hudꞌi tao kètu èèna dènge hèbꞌa ètu dꞌara. Èu hudꞌi tao kètu èèna dènge hèbꞌa ètu dꞌara. Èu hudꞌi tao kètu èèna dènge hèbꞌa ètu dꞌara.
GEN 6:15,"this is how you will make it: the length of the ark is to be three hundred cubits; the breadth of it is to be fifty cubits, and the height of it is to be thirty cubits.","mu sab'e kapa na, madhera na ca ngasu tèlu nguru tèlu meter; bhabhèla na dua nguru dua meter; dènge katitu na canguru tèlu meter.","Sasuri ne hudꞌi tao sèmi neꞌe ka: dhimu na, tèlu nguru hèru; hèru na, lèmi hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru."
GEN 6:16,"make a roof for the ark, and finish it at a cubit from the top of the side. place a door in the side of the ark and make a lower, a second, and a third deck.","èu tao èmu ètu dedha kapa na. te ngaa paconga ca laa ai nèti kadidhi re dedha. èu bagi kapa ne mi tèlu tad'a. aa re karasa na, tao babèdho èci.","Èle èèna ka, èu hudꞌi tao èmu èci ètu liꞌu. Èmu èèna hudꞌi tao èmu èci ètu liꞌu. Èmu èèna hudꞌi tao èmu èci ètu liꞌu. Èmu èèna hudꞌi tao èmu èci ètu liꞌu. Èmu ka dua, aa èmu ka tèlu, èmu èèna hudꞌi tao èmu èci ètu liꞌu."
GEN 6:17,"listen, i am about to bring the flood of waters upon the earth, to destroy all flesh that has in it the breath of life from under heaven. everything that is on the earth will die.","sanèd'e paie-iie! bèli-camèd'a, ja'a papuru èi aae lala, ho pacène eele rai-haha ne, sèna ka pamadhe aa'i dhu mamuri.","Nèti èèna ka, dhèu aaꞌi-aaꞌi dhu mamuri ètu dedha-liru aaꞌi-aaꞌi ra, bèli-camèdꞌa dhèu aaꞌi-aaꞌi ra madhe."
GEN 6:18,"but i will establish my covenant with you. you will come into the ark, you, and your sons, and your wife, and your sons' wives with you.","te ngaa ja'a pa'èki lii pajaji dènge èu. èèna na, èu maso d'ara kapa èèna, mèti dènge dhèu èmu èu, ana-ana èu, dènge dhèu èmu ana-ana èu.","Te ngaa Jaꞌa paꞌèki le dènge èu, sèna ka èu, ana-èpu èu, dhèu èmu èu, dènge bhèni ana-èpu èu, maso asa dꞌara kapa."
GEN 6:19-20,"of every living creature of all flesh, two of every kind you must bring into the ark, to keep them alive with you, both male and female. of the birds after their kind, and of the larger animals after their kind, of every creeping thing of the ground after its kind, two of every sort will come to you, to keep them alive.","badha aa'i-aa'i ra, èu hag'e more ca pasa-ca pasa, eo mèti asa d'ara kapa, ho ra abhu mamuri dènge èu kahèi. sèmi: badha ani, manu-bhui, dènge badha dhu rod'o, sèna ka ra abhu mamuri.","Bèli-camèdꞌa nèti badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi ètu rai-haha ne, bèli-camèdꞌa nèti badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi ètu rai-haha ne, bèli-camèdꞌa nèti badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi, badha aaꞌi-aaꞌi."
GEN 6:21,"gather for yourself every kind of food that is eaten and store it, so that it will be food for you and for them.","èu hud'i mèti dènge nganga'a-nganginu, pala miu dènge pala badha sèra hèi.","Sèmi èèna kahèi dènge dhèu aaꞌi-aaꞌi dhu raꞌa-rinu sèra, èu hudꞌi pakaboko ku, sèna ka raꞌa-rinu èu dènge rèngu aaꞌi-aaꞌi raꞌa-rinu sèra. Èu hudꞌi pakaboko ku dènge dhèu aaꞌi-aaꞌi dhu raꞌa-rinu sèra, sèna ka raꞌa-rinu èu dènge rèngu aaꞌi-aaꞌi raꞌa-rinu sèra."
GEN 6:22,"so noah did this. according to all that god commanded him, so he did.",ka noh sab'e madhutu sèmi lii paredha ama lamatua aa'i-aa'i sèra.,"Hèia Noh tao madhutu aaꞌi-aaꞌi dhu Lamatua paredha ne. Nèti èèna ka, nèngu tao madhutu aaꞌi-aaꞌi dhu Lamatua paredha ne."
GEN 7:1,"yahweh said to noah, come, you and all your household, into the ark, for i have seen that you are righteous before me in this generation.","èle èèna ka, lamatua peka dènge noh, ja'a ladhe le palème, te ngaa abhu dhoka èu di dhu d'ara mola. nèti èèna ka, èu dènge bhèni-ana niki èu, lami ka asa d'ara kapa.","Èle èèna ka, Lamatua peka dènge Noh, aku Nèngu na, ""Lamu asa dꞌara kapa, èu dènge isi èmu èu aaꞌi-aaꞌi èu. Te ètu talora dhèu aaꞌi-aaꞌi èèna, Ama Lamatua ladhe-leru èu."
GEN 7:2-3,"of every clean animal you will bring with you seven males and seven females. from the animals that are not clean, of them bring two, the male and his mate. also of the birds of the sky, bring seven males and seven females, to preserve their offspring upon the surface of all the earth.","mèti dènge badha-badha dhu bisa mi'a, aa bisa hia ja'a kahèi, de mèti pidhu-pidhu pasa asa d'ara kapa. mèti kahèi rupa-rupa manu-bhui pidhu-pidhu pasa. te ngaa badha dhu leo, mèti dhoka ca pasa-ca pasa di. sèna ka badha dènge manu-bhui se, j'aj'i hini, ho baku ma'ète.","Bèli-camèdꞌa nèti badha aae dhu lèke, èu hudꞌi sèmi nare kahèi badha badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke, dua kahèi. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke. Èu hudꞌi sèmi nare kahèi badha aae dhu lèke ètu rai-haha ne, sèna ka dhèu aaꞌi-aaꞌi bisa mamuri dènge dhèu aaꞌi-aaꞌi dhu mamuri aaꞌi-aaꞌi ètu rai-haha ne."
GEN 7:4,for in seven days i will cause it to rain upon the earth for forty days and forty nights. i will destroy from off the surface of the ground every living thing that i have made.,"sanèd'e paie-iie, oo! di pidhu lod'o ka, ja'a papuru èj'i aae mai dhu bhoka boe ca lod'o sa, toke d'ai èpa nguru lod'o mèu-mèda. dènge sèmi ne'e, ja'a pamadhe aa'i ngaa-ngaa dhu mamuri ètu dedha-rai, dhu ja'a paj'aj'i kore le.","Ètu dꞌara pidhu lodꞌo neꞌe, bèli-camèdꞌa Jaꞌa hia uuru ètu rai-haha. Èèna na Jaꞌa pamadhe aaꞌi mèu-mèu aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne."
GEN 7:5,noah did all that yahweh commanded him.,ka noh tao aa'i sèmi lii paredha lamatua.,"Èle èèna ka, Noh tao madhutu lii paredha Lamatua."
GEN 7:6,noah was six hundred years old when the flood came upon the earth.,"lod'o èi aae lala, umur noh èna ngasu tèu.","Lodꞌo èèna, dhèu aaꞌi-aaꞌi ètu rai-haha ne, dhèu aaꞌi-aaꞌi ra jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Nèti èèna ka, lodꞌo èèna, dhèu aaꞌi-aaꞌi ra jꞌajꞌi dhèu aaꞌi-aaꞌi ra. Nèti èèna ka, dhèu aaꞌi-aaꞌi ra jꞌajꞌi dhèu aaꞌi-aaꞌi ra."
GEN 7:7,"noah, his sons, his wife, and his sons' wives went into the ark together because of the waters of the flood.","noh dènge dhèu èmu na, dènge ana niki na, aa dènge dhèu èmu ana ra di, lasi asa d'ara kapa, ho ra abhu mamuri.","Èle èèna ka, Noh dènge ana-ana na, dhèu èmu na, dènge bhèni ana-ana na, maso asa dꞌara kapa."
GEN 7:8-9,"clean animals and unclean animals, birds, and everything that creeps upon the ground, two by two, male and female, came to noah and went into the ark, just as god had commanded noah.","madhutu lii paredha lamatua, ka noh pamaso manu-bhui dènge badha leo sèra, èci-èci ka dènge pasa na, nèti dhu bisa ra'a, dènge dhu bisa boe ra'a.","Hèia badha aaꞌi-aaꞌi dhu lèke, dènge badha aaꞌi-aaꞌi dhu lèke, dènge badha aaꞌi-aaꞌi dhu lèke, dènge manu-bhui, dènge badha aaꞌi-aaꞌi dhu pakèdꞌi ètu rai-haha, dua-dua, badha aaꞌi-aaꞌi dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, lasi asa dꞌara kapa, sama sèmi Ama Lamatua peka dènge Noh."
GEN 7:10,"it came about that after the seven days, the waters of the flood came upon the earth.","ropa èle pidhu lod'o, cag'ag'a laa èi aae lala, ka rai-haha ne, mulai cène.","Èle èèna ka, dꞌai pidhu lodꞌo, dhèu aaꞌi-aaꞌi aaꞌi-aaꞌi ètu rai-haha."
GEN 7:11,"in the six hundredth year of noah's life, in the second month, on the seventeenth day of the month, on the same day, all the fountains of the great deep burst open, and the windows of heaven were opened.","lèke dènge umur noh èna ngasu tèu, risi dua hèru, canguru pidhu lod'o, ka mulai èi aae lala. lod'o èèna, sèmi babèdho liru dhu bhoke eele sa, ka èi na tao sabhori mai. aa èi madha-èi madha ètu rai-haha sabhoka, ka sèmi tao sabhuu sa dedha.","Èle èèna ka, dꞌai èmu ka dua, lodꞌo na èpa nguru lodꞌo, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa ètu dedha-liru."
GEN 7:12,the rain began and fell on the earth for forty days and forty nights.,ka èj'i bhori mai loe boe èpa nguru lod'o mèu-mèda.,"Èle èèna ka, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa ètu rai-haha ne."
GEN 7:13,"on that very same day noah and his sons, shem, ham, and japheth, and noah's wife, and the three wives of his sons with them, entered into the ark.","te ngaa lod'o èèna, noh dènge dhèu èmu na, dènge ana mone na dhèu tèlu: sem, yafet dènge ham, dènge dhèu èmu ra, maso lasi asa d'ara kapa.","Lodꞌo èèna kahèi, Noh maso asa dedha kapa, dènge ana-èpu na, Sem, Ham, Yafet, dènge dhèu èmu na."
GEN 7:14,"they entered along with each wild animal according to its kind, and each sort of livestock according to its kind, and each creeping thing that creeps upon the earth according to its kind, and every sort of bird according to its kind, each kind of creature with wings.","lasi palere dènge badha aa'i-aa'i ra, sèmi: badha ani, badha hui, badha dhu rod'o, manu-bhui, dènge badha-badha leo dhu dènge èla sèra.","Èle èèna ka, rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi. Rèngu maso asa dꞌara èmu manèngi-mangajꞌi."
GEN 7:15-16,two of all flesh in which was the breath of life came to noah and entered into the ark. the animals that went in were male and female of all flesh; they entered in just as god had commanded him. then yahweh shut the door after them.,"ca pasa-ca pasa nèti aa'i-aa'i dhu mamuri, lasi asa d'ara kapa palere dènge noh, madhutu sèmi lii paredha ama lamatua. ropa aa'i-aa'i ra d'ai d'ara kapa, lamatua bèdho babèdho kapa èèna.",Dhèu aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi-aaꞌi nèti badha aaꞌi-aaꞌi-aaꞌi-aaꞌi.
GEN 7:17-19,"then the flood came upon the earth for forty days, and the water increased and lifted the ark and raised it above the earth. the waters completely covered over the earth, and the ark floated upon the surface of the water. the waters rose greatly on the earth so that all the high mountains that were under the entire sky were covered.",èj'i aae puru ma'ète boe d'ai èpa nguru lod'o. hèia kapa èèna taleb'o. èi ca'e loe boe toke hutu nare kolo ledhe dhu dedha aae.,"Èle èèna ka, bèli-camèdꞌa dꞌai èpa nguru lodꞌo ètu rai-haha ne. Bèli-camèdꞌa dꞌai èpa lodꞌo. Bèli-camèdꞌa dꞌai èpa lodꞌo èèna, bèli-camèdꞌa bèli-camèdꞌa dꞌai dedha-liru. Bèli-camèdꞌa dꞌai èpa lodꞌo èèna, bèli-camèdꞌa dedha-liru aaꞌi-aaꞌi dhu dedha-liru ètu dedha-liru aaꞌi-aaꞌi ètu dedha-liru."
GEN 7:20,the waters rose fifteen cubits above the tops of the mountains.,"èi ca'e taruu, ka marèma na seli èpa rèpa risi nèti kolo ledhe sèra.","Bèli-bèli èèna, bèli-camèdꞌa dhèu aaꞌi-aaꞌi ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra, pèri-pèri hèbꞌa ètu dedha ledhe sèra."
