verse,source_text,target_text
MAT 20:17,"and iesus went vp to hierusalem, and tooke the twelue disciples apart in the way, and said vnto them,","èle ka, yesus si mulai lasi asa yerusalem. ètu talora j'ara na paroa ana madhutu na, sèna ka rèngu mesa ra di. ka na lii hari, peka na,"
MAT 20:18,"beholde, wee goe vp to hierusalem, and the sonne of man shall bee deliuered vnto the chiefe priestes, and vnto the scribes, and they shall condemne him to death,","mi nanene paie! ne'e ne, èdhi lati asa yerusalem. te ngaa ètu nèi dhèu pahie ja'a, dhèu rai-haha tare'a-re'a ne, asa kètu agama yahudi dènge mese agama sèra. èle èèna, ra huku pamadhe ja'a."
MAT 20:19,"and shall deliuer him to the gentiles, to mocke, and to scourge, and to crucifie him, but the third day he shall rise againe.","hèia ra soro ja'a asa dhèu leo rai kara dhu tadhe boe ama lamatua. ka ra padhai lii pamakae ja'a, aa ra hake paru isi ja'a. èle èèna, heka ra paku pamadhe ja'a ètu aj'u palolo-palèbha. ja'a tare'a-re'a madhe, te ngaa asa camèd'a èèna, ja'a mamuri hari."
MAT 20:20,"then came to him the mother of zebedeus children with her sonnes, worshipping him, and desiring a certaine thing of him.","hèia dhèu èmu sabadeus palere-lere dènge ana na, yohanis dènge yakobis, lasi paraga dènge yesus. ka na patitu kètu urutuu ho neo pamako yesus."
MAT 20:21,"and he said vnto her, what wouldest thou? she said to him, graunt that these my two sonnes may sit, the one at thy right hand, and the other at thy left hand in thy kingdome.","ka yesus karèi ne, mama neo ngaa? hèia na dhaa, sèmi ne'e, ama! lod'o ama mèd'u paredha, ja'a manèngi sèna ka ama ded'e ana ja'a dhèu dua se rèd'u paredha sama-sama dènge ama. ja'a manèngi ho ama hia ca dhèu madhèdi re baboa g'ana, aa ca dhèu re baboa kariu ama."
MAT 20:22,"and iesus answered and said, ye know not what ye aske. are ye able to drinke of the cup that i shall drinke of, and to be baptized with the baptisme that i shalbe baptized with? they said to him, we are able.","ropa tadèngi lii manèngi ne, hèia yesus peka yakobis dènge yohanis, na, miu se, me'a boe ngaa dhu miu manèngi. te bèli-camèd'a ja'a abhu j'aj'èra ae-ae. de tasamia? miu pangee na, miu bisa pasae kahèi j'aj'èra se, sama-sama dènge ja'a, do? dua ra dhaa dhu dènge boe pake ngangee, aku rèngu na, oo, bisa, ama!"
MAT 20:23,"and he said vnto them, ye shall drinke in deede of my cup, and shall be baptized with the baptisme, that i am baptized with, but to sit at my right hande, and at my left hand, is not mine to giue: but it shalbe giuen to them for whome it is prepared of my father.","ka yesus lii dènge ra, mema, èèna na miu pasae j'aj'èra kahèi sèmi ja'a. te ngaa bèli-camèd'a cee ka dhu madhèdi ètu baboa g'ana do kariu ja'a, ja'a dènge boe hak ho pama'ète. èèna hak ama lamatua. na pama'ète nare le, cee-cee ka dhu madhèdi ètu era sèra."
MAT 20:24,"and when the other ten heard this, they disdained at the two brethren.","ropa ana madhutu dhèu canguru sèra tadèngi lii manèngi dua ra, hèia ra nasa."
MAT 20:25,"therefore iesus called them vnto him, and saide, we knowe that the lordes of the gentiles haue domination ouer them, and they that are great, exercise authoritie ouer them.","te ngaa yesus paroa nare si aa'i-aa'i ra, hèia na peka, sèmi ne'e! miu dhu me'a le, si? dhèu aae-dhèu kapai dhu rèd'u paredha, ènyi kabarai ra toke ra bisa boe kalau sa kahèi. aa dhèu kapai kabarai ètu rai-haha ne, dhu tadhe boe ama lamatua, hia paredha risi eele, toke kabarai ra abhu boe d'oa kètu ciki sa."
MAT 20:26,"but it shall not be so among you: but whosoeuer will be great among you, let him be your seruant.","te ngaa baku miu tao sèmi èèna! de nèti miu se cee ka dhu neo j'aj'i dhèu aae-dhèu kapai, nèngu hud'i j'aj'i ku nuka sèmi ènu, sèna ka lalau dhèu leo."
MAT 20:27,"and whosoeuer will be chiefe among you, let him be your seruant.","aa cee dhu neo j'aj'i kètu, nèngu hud'i tao iisi na nuka sèmi ènu."
MAT 20:28,"euen as the sonne of man came not to be serued, but to serue, and to giue his life for the ransome of many.","nanene! ja'a sèmi èèna kahèi. ja'a, dhèu rai-haha tare'a-re'a ne, mai sèna ka ladhe-leru dhèu. ja'a mai boe, sèna ka dhèu lalau-lalo'o ja'a. te mamai ja'a ne, sèna ka soro ngi'u ja'a kateme iisi, ho sui dhèu ae nèti sasala-sasigo ra."
MAT 20:29,"and as they departed from iericho, a great multitude followed him.","ka yesus si kako taruu. ropa rèngu kalua nèti kota jeriko, dhèu ae dhu madhutu rèngu."
MAT 20:30,"and beholde, two blinde men, sitting by the way side, when they heard that iesus passed by, cryed, saying, o lord, the sonne of dauid, haue mercie on vs.","ètu èèna, abhu dhèu bèdhu dhèu dua dhu madhèdi ètu sebhe j'ara. ropa dua ra tadèngi na, dhèu dhu kako re èèna, nuka yesus nèti nasaret, hèia ra parodha, peka na, ama! ana-èpu daud! ji'i se dhu tatae ama, karèi nèbhu ka! sue ku ji'i la!"
MAT 20:31,"and the multitude rebuked them, because they should holde their peace: but they cried the more, saying, o lord, the sonne of dauid, haue mercie on vs.","ropa dhèu tadèngi ra parodha sèmi èèna, ka ra kai si, aku rèngu na, hee! miu dua mi baku maruru! te ngaa dua ra asa hino, peka na, ama! ana-èpu daud! sue ku ji'i la!"
MAT 20:32,"then iesus stoode still, and called them, and said, what will ye that i should do to you?","ropa yesus tadèngi lii paroa ne, hèia na titu, ka karèi si, peka na, miu se neo sèna ka ja'a tao ngaa hia miu?"
MAT 20:33,"they saide to him, lord, that our eyes may be opened.","ka dua ra dhaa, na, ama! hia la ji'i se bisa ngèdhi!"
MAT 20:34,"and iesus mooued with compassion, touched their eyes, and immediatly their eyes receiued sight, and they followed him.","tadèngi lii dhaa dua ra, hèia yesus rasa kasia. ka na g'ag'e musi madha ra, hèia dua ra rèdhi dènge ka. èle ka, dua ra lasi dènge madhutu yesus."
MAT 21:1,"and when they drewe neere to hierusalem, and were come to bethphage, vnto the mount of the oliues, then sent iesus two disciples,","ka yesus si lasi taruu, d'ai rae betfage, ètu sebhe ledhe saitun. rae ne dhu dètu le dènge kota yerusalem. ètu era ne'e, rèngu ae taha. hèia na pua ana madhutu na dhèu dua lasi uuru."
MAT 21:2,"saying to them, goe into the towne that is ouer against you, and anon yee shall finde an asse bounde, and a colt with her: loose them, and bring them vnto me.","na paredha si, peka na, dua mi lami asa rae nèi. ladhe miu d'ai nèi, miu ladhe mèdhi keled'ei rena ci'u dènge ana na dhu ra èki ètu era èèna. lami lècu mere ne, ho mèti mai hia ja'a."
MAT 21:3,"and if any man say ought vnto you, say ye, that the lord hath neede of them, and straightway he will let them goe.","te ngaa ladhe dhèu karèi miu, peka na, ‘nga tao ka miu ère mèti keled'ei dhèu? ' mi dhaa, peka na, ‘lamatua neo pake ne. ladhe pake nare, pe na hia hari mai. '"
MAT 21:4,"all this was done that it might be fulfilled, which was spoken by the prophet, saying,","aa'i-aa'i se hud'i j'aj'i ku sama sèmi lii padhai nèti dhèu rèti lii padhai ama lamatua, dhu suri tèke, peka na,"
MAT 21:5,"tell ye the daughter of sion, beholde, thy king commeth vnto thee, meeke and sitting vpon an asse, and a colte, the foale of an asse vsed to the yoke.",‘miu dhèu yerusalem sèra! mai laladhe ku la! te dhèu aae miu mai. na mai dènge pahaha iisi. na mai dhu manya'e keled'ei ngèru. '
MAT 21:6,"so the disciples went, and did as iesus had commanded them,","ka ana madhutu na lasi ka, aa ra tao madhutu aa'i dhu yesus moa le dènge ra."
MAT 21:7,"and brought the asse and the colt, and put on them their clothes, and set him thereon.","ère rèti keled'ei rena dènge ana na asa yesus. èle ka, ra hèle sig'i-kalolo, hèia yesus manya'e, lasi asa d'ara kota."
MAT 21:8,"and a great multitude spred their garments in the way: and other cut downe branches from the trees, and strawed them in the way.","ropa rèngu oe d'ai d'ara kota, hèia dhèu ae ka dhu hèle sig'i-kalolo dènge salalu ra mi j'ara. abhu kahèi cahag'e lasi pare rèu palam, ho ra tao ètu talora j'ara. dènge j'ara ne'e, rèngu tao tadha dhu peka na, rèngu soru yesus sama sèmi dhèu kapai."
MAT 21:9,"moreouer, the people that went before, and they also that followed, cried, saying, hosanna to the sonne of dauid, blessed be hee that commeth in the name of the lord, hosanna thou which art in the highest heauens.","abhu kahèi dhèu cahag'e dhu kako uuru nèti yesus, aa cahag'e kako re limuri. dhèu se pa'oo-parodha palere-lere, peka na, hosana! ji'i koa-kio ama lamatua! lula ana-èpu daud mai le! hosana! ji'i koa-kio ama lamatua! lula ama lamatua ka dhu pua dhèu ne'e mai. hosana! ji'i koa-kio ama lamatua! lula ama lamatua dhu nèd'u mema paredha ètu dedha-liru dhu dedha risi!"
MAT 21:10,"and when he was come into hierusalem, all the citie was mooued, saying, who is this?","ropa yesus maso asa yerusalem dènge dhèu dhu pakelu oob'a, hèia isi kabarai aa'i-aa'i ètu d'ara kota kalua mai, ka ra pakarèi, peka na, ira ii! cee ka dhu mai ne?"
MAT 21:11,"and the people said, this is iesus that prophet of nazareth in galile.","dhèu ae se dhaa, aku rèngu na, nèngu ne, dhèu nèti lii padhai ama lamatua. ngara na yesus, dhèu nasaret, nèti propensi galilea."
MAT 21:12,"and iesus went into the temple of god, and cast out all them that solde and bought in the temple, and ouerthrew the tables of the money chagers, and the seates of them that sold doues,","ka yesus si lasi taruu asa d'ara èmu kapua manèngi-mangaj'i ama lamatua. ètu madha èmu manèngi-mangaj'i ne, dhèu tao nuka sèmi pasa, ho pahia-pahèli koro j'aha dhu dhèu tema pake j'aj'i mèdha korban lod'o sabaj'a. ropa ladhe nèdhi sèmi èèna, hèia yesus babèga eele si nèti era èèna. na lege eele mei-mei dhu ra pake pasilu doi, aa na paguri eele bagu-bagu dhu ra pake pahia manu-bhui."
MAT 21:13,"and said to them, it is written, my house shall be called the house of prayer: but ye haue made it a denne of theeues.","hèia yesus peka dènge dhèu se'e, aku nèngu na, dhèu rèti lii padhai lamatua dhu suri tèke le, peka na, ‘ja'a patitu èmu ne, sèna ka dhèu mai manèngi-mangaj'i ètu ne'e. ' dad'èi lamatua sèmi èèna ka, te ngaa miu tao èmu ne, nuka sèmi era kaboko dhèu parapo!"
MAT 21:14,"then the blinde, and the halt came to him in the temple, and he healed them.","èle, ka dhèu bèdhu dènge dhèu karuku mai sa yesus ètu èmu sabaj'a ama lamatua. ka na puri-pa'èle aa'i si."
MAT 21:15,"but when the chiefe priestes and scribes sawe the marueiles that hee did, and the children crying in the temple, and saying, hosanna to the sonne of dauid, they disdained,","ètu era ne'e, abhu kahèi kètu agama yahudi dènge mese agama sèra. ropa rèdhi yesus tao tadha malaa, hèia ra ka'uu-kamuki. risi-risi hari, ropa ra tadèngi ana-ana pa'oo palere-lere ètu d'ara èmu kapua manèngi-mangaj'i ne, dhu peka na, hosana! ji'i koa-kio ama lamatua! lula ana-èpu dhèu aae daud mai le!"
MAT 21:16,"and said vnto him, hearest thou what these say? and iesus said vnto them, yea: read ye neuer, by the mouth of babes and sucklings thou hast made perfite the praise?","ka kètu kapai se lii dènge yesus, aku rèngu na, eeh! èu tadèngi lii padhai lii ana-ana se? èèna lèke boe! te ngaa yesus b'ala si, na, oo, ja'a tadèngi. te, nga tao? miu baca mèdhi mèka ètu d'ara sasuri mola-mèci ama lamatua lula-nèti ana-ana dhu koa-kio ama lamatua, do? te ètu d'ara sasuri èèna dhu suri, na, ‘ama lamatua dhu sadia nare le, ana rara iisi hiu, dènge ana-ana iiki, ho koa-kio ne. '"
MAT 21:17,"so hee left them, and went out of the citie vnto bethania, and lodged there.","hèia yesus si tèke eele kota ne, lasi j'unu asa rae betania."
MAT 21:18,"and in the morning, as he returned into the citie, he was hungrie,","asa bèli mad'ae aae na, yesus si lèpa hari asa kota yerusalem. te ngaa ètu talora j'ara, nèngu manganga le."
MAT 21:19,"and seeing a figge tree in the way, he came to it, and found nothing thereon, but leaues onely, and said to it, neuer fruite grow on thee henceforwards. and anon the figge tree withered.","na ladhe nèdhi aj'u ca kapua buli sebhe j'ara dhu dhèu tema ra'a hua na. de la'e ka padètu-dètu dènge aj'u ne'e, ho neo ladhe sèku dhu hua le, do dhae. te ngaa ropa d'ai kapua aaj'u ne, na nèdhi boe hua cue sa, lula rèu heka sub'u mai kèna. hèia na peka mi aj'u ne, aku nèngu na, lula èu hia boe ja'a hua cue sa, de èèna na èu hua heka! ropa na lii nare sèmi èèna, hèia aj'u ne mango dènge ka."
MAT 21:20,"and when his disciples saw it, they marueiled, saying, how soone is the figge tree withered!","ropa ana madhutu na ladhe rèdhi j'ara ne, hèia ra malaa. ka ra karèi, peka na, tasamia ka aj'u ne mango?"
MAT 21:21,"and iesus answered and said vnto them, verely i say vnto you, if ye haue faith, and doubt not, ye shall not only doe that, which i haue done to the figge tree, but also if ye say vnto this mountaine, take thy selfe away, and cast thy selfe into the sea, it shalbe done.","hèia yesus dhaa, na, nanene paie-iie! ladhe miu lèka tare'a-re'a lamatua, aa dènge boe d'ara kajari, miu kahèi bisa tao sama sèmi dhu ja'a tao ne. miu bisa tao risi hari nèti ne'e. sèmi: miu bisa paredha ledhe pidha asa d'ara dhasi la'e. tatu ama lamatua pidha eele kahèi ledhe ne nèti era na, sad'i miu parcaya nèngu tare'a-re'a!"
MAT 21:22,"and whatsoeuer ye shall aske in prayer, if ye beleeue, ye shall receiue it.","te aa'i-aa'i dhu miu manèngi nèti ama lamatua, èèna na miu abhu, sad'i miu parcaya ne tare'a-re'a."
MAT 21:23,"and whe he was come into the temple, the chiefe priestes, and the elders of the people came vnto him, as he was teaching, and saide, by what authoritie doest thou these things? and who gaue thee this authoritie?","d'ai yerusalem, yesus si maso hari asa èmu kapua manèngi-mangaj'i. ropa nèngu aj'a dhèu madha j'ara ama lamatua, hèia kètu agama yahudi, mese agama sèra, dènge dhèu heka-dhèu heka ad'a, mai karèi yesus, na, med'a na, cee ka dhu pua èu tao maruru ètu era ne'e ne? cee ka dhu hia èu hak?"
MAT 21:24,"then iesus answered and said vnto them, i also will aske of you a certaine thing, which if ye tell me, i likewise will tell you by what authoritie i doe these things.","te ngaa yesus dhu ne'a, na, dhèu se dhu neo pamanahu ne. hèia na b'ala, aku nèngu na, ja'a neo karèi miu kahèi. miu dhaa uuru ku, heka ja'a dhaa miu kèna."
MAT 21:25,"the baptisme of iohn, whence was it? from heauen, or of men? then they reasoned among themselues, saying, if we shall say, from heauen, he will say vnto vs, why did ye not then beleeue him?","lii karèi ja'a sèmi ne'e ka: miu aa'i-aa'i mi tadhe yohanis tuka sarani, si? cee ka dhu hia ne hak, ho sarani dhèu? ama lamatua do, dhèu rai-haha? ka ra papeka isi-aanga ra, aku rèngu na, waa! nara le èdhi, nga! ladhe èdhi dhaa, peka na, ‘ama lamatua ka dhu hia hak', pe na b'ala èdhi, peka na, ‘ladhe sèmi èèna, nga tao ka miu parcaya boe yohanis! '"
MAT 21:26,"and if we say, of men, we feare the multitude, for all holde iohn as a prophet.","te ngaa ladhe èdhi dhaa na, ‘dhèu rai-haha ka dhu hia hak', mage dhoka dhèu aa'i-aa'i patao dènge èdhi. lula rèngu parcaya, na, yohanis ne, dhèu nèti lii padhai ama lamatua."
MAT 21:27,"then they answered iesus, and said, we can not tell. and he said vnto them, neither tell i you by what authoritie i doe these things.","nèti èèna ka, ra dhaa peka na, ji'i nge'a boe. hèia yesus b'ala si, aku nèngu na, ladhe sèmi èèna, ja'a parluu boe peka na, cee ka dhu hia ja'a hak."
MAT 21:28,"but what thinke ye? a certaine man had two sonnes, and came to the elder, and saide, sonne, goe and worke to day in my vineyarde.","yesus padhai lii taruu dènge kètu kapai sèra, aku nèngu na, miu pangee sèku dènge lii lolo ne. abhu ca dhèu ama, dènge ana mone na dhèu dua. na peka dènge ana uuru èèna, ‘ana, deo ne'e èu lamu sab'a asa d'ara oka. '"
MAT 21:29,"but he answered, and said, i will not: yet afterward he repented himselfe, and went.","te ngaa ana ne dhaa, aku nèngu na, ‘eeh! ja'a laku boe. ' te ngaa nèbhu boe ka, na manyasa, ka la'e."
MAT 21:30,"then came he to the second, and said likewise. and he answered, and said, i will, syr: yet he went not.","ka ama ra pua ana limuri, peka na, ‘deo ne'e, èu lamu sab'a asa d'ara oka. ' ka ana ne dhaa, aku nèngu na, ‘be'a, ama! pe ja'a laku. ' te ngaa te'a boe na, nèngu dhu la'e boe."
MAT 21:31,"whether of them twaine did the will of the father? they saide vnto him, the first. iesus saide vnto them, verely i say vnto you, that the publicanes and the harlots goe before you into the kingdome of god.","ropa lole nare, hèia yesus karèi dhèu se'e, peka na, ja'a neo karèi sèmi ne'e: nèti ana dhèu dua se, mia ka dhu tao madhutu lii paredha ama ra? hèia ra dhaa, aku rèngu na, ana uuru! ka na peka, aku nèngu na, oo. te ngaa nanene paie, te ja'a peka dhu lèke kèna. te dhèu dhu miu cap, na, dhèu dhu laku-laku boe, sama sèmi dhèu roro bea, dènge bhèni kajeo, bèli-camèd'a rèngu se'e ka dhu j'aj'i uuru dhèu unu ama lamatua, nèti miu. te miu dhoka sad'i dhaa di, peka na, 'oo' mi ama lamatua, te ngaa tao boe madhutu dad'èi na."
MAT 21:32,"for iohn came vnto you in the way of righteousnes, and yee beleeued him not: but the publicanes, and the harlots beleeued him, and ye, though ye sawe it, were not mooued with repentance afterward, that ye might beleeue him.","uru èèna, yohanis tuka sarani, aj'a le miu j'ara tasamia, sèna ka miu bisa mamuri mola. te ngaa miu parcaya boe ne. aa te ngaa ropa dhèu laku-laku boe sèra, nanene lii a'aj'a nèti yohanis, rèngu tèke eele sasala ra, sèna ka tao madhutu a'aj'a èèna. miu dhu me'a le. te ngaa miu loe boe nèti ad'u-ue sasala-sasigo, ho madhutu dad'èi ama lamatua."
MAT 21:33,"heare another parable, there was a certaine housholder, which planted a vineyard, and hedged it round about, and made a winepresse therein, and built a tower, and let it out to husbandmen, and went into a strange countrey.","yesus lole nare, ka na lolo hari lii pakasame èci, aku nèngu na, abhu ca dhèu lamatua rai dhu la'e tao oka, ho sèle anggor ètu dedha rai na ca kasib'i. ka na tao tedhe rai reo. aa na tao bak cue era pacèli èi anggor. dhèu ne patitu kahèi era madhenge dhu dedha aae èci. èle, ka na hia oka ne mi dhèu seb'a, sèna ka d'ai hèru puu-g'ètu, ra pabagi èi anggor. hèia la'e ka asa rai kaj'èu."
MAT 21:34,"and when the time of the fruite drewe neere, hee sent his seruants to the husbandmen to receiue the fruites thereof.","ropa d'ai hèru puu-g'ètu, lamatua oka ne pua dhèu sab'a na, lasi asa dhèu seb'a se, sèna ka rare pala nèngu."
MAT 21:35,"and ye husbandmen tooke his seruants and beat one, and killed another, and stoned another.","te ngaa dhèu seb'a oka se'e, pusi-pahae boe dènge dhèu-dhèu sab'a nèti lamatua oka ne. abhu dhu lèke game, abhu dhu ra pamadhe, aa abhu dhu lèke pèci dènge hadhu."
MAT 21:36,"againe hee sent other seruants, moe then the first: and they did the like vnto them.","ka lamatua oka ne pua hari dhèu sab'a na canau, ae risi nèti dhèu sab'a dhu lasi uuru sèra. te ngaa dhèu seb'a oka se tao hari bhabhelu sèmi èèna kahèi mi dhèu sab'a se aa'i-aa'i ra."
MAT 21:37,"but last of all he sent vnto them his owne sonne, saying, they will reuerence my sonne.","nèbhu-nèbhu ka lamatua oka ne, pua ana d'èlu na la'e. na pangee, na, ‘ladhe ja'a pua ana d'èlu ja'a la'e, tatu ra sèmi na dènge be'a, aa ra pakab'ua ne kahèi. '"
MAT 21:38,"but when the husbandmen saw the sonne, they saide among themselues, this is the heire: come, let vs kill him, and let vs take his inheritance.","te ngaa ropa dhèu seb'a se ladhe rèdhi ana ne, hèia ra papeka, ‘wee, mi laladhe ku laa! te mone heka nèi hia ana d'èlu na mai. nèngu ne'e ka dhu bèli-camèd'a, unu aa'i mèdha-panyau mone heka ne. de ta pamadhe ne, sèna ka èdhi unu oka ne. '"
MAT 21:39,"so they tooke him, and cast him out of the vineyarde, and slewe him.","hèia kèpe rare ana ne, ka ra nuni asa li'u oka, hèia ra pamadhe ne."
MAT 21:40,"when therefore the lord of the vineyarde shall come, what will hee doe to those husbandmen?","ka yesus pa'èle lii lolo na, ka na karèi dhèu se'e, aku nèngu na, ja'a neo karèi miu sèmi ne'e: ladhe lamatua oka ne lèpa mai, madhutu ngangee miu, na tao dhèu seb'a oka se tasa mera mia?"
MAT 21:41,"they saide vnto him, hee will cruelly destroy those wicked men, and will let out his vineyard vnto other husbandmen, which shall deliuer him the fruites in their seasons.","hèia kètu kapai yahudi sèra dhaa, peka na, tatu na pamadhe dhèu bhelu se aa'i-aa'i. èle, na hia hari dhèu leo seb'a oka ne, dhu èèna na pabagi dènge be'a, ropa d'ai hèru puu-g'ètu."
MAT 21:42,"iesus saide vnto them, read ye neuer in the scriptures, the stone which the builders refused, the same is made the head of the corner? this was the lordes doing, and it is marueilous in our eyes.","ka yesus peka dènge ra, aku nèngu na, ele boe miu se baca mèdhi boe, ngaa dhu suri tèke ètu d'ara sasuri mola-mèci ama lamatua, dhu peka na, ‘abhu hadhu cue dhu tuka hadhu core eele, te ngaa limuri ne, j'aj'i le hadhu era padhèdi èmu! ama lamatua mesa na ka dhu kabhili nare, aa na pamadhèdi hadhu ne. nèti èèna ka, èdhi ladhe na be'a titu kèna! '"
MAT 21:43,"therefore say i vnto you, the kingdome of god shalbe taken from you, and shalbe giuen to a nation, which shall bring foorth the fruites thereof.","èle èèna ka, yesus tuhu hari lii padhai na, peka na, de miu sanèd'e paie-iie. uru èèna, ama lamatua hag'e nare èdhi dhèu yahudi se, ho j'aj'i dhèu unu na. te ngaa, lula miu pusi-pahae boe ja'a, èèna na lamatua pili nare dhèu leo rai kara. te dhèu dhu mamuri madhutu dad'èi na, dhu nia j'aj'i dhèu unu na."
MAT 21:44,"and whosoeuer shall fall on this stone, he shalbe broken: but on whomsoeuer it shall fall, it will dash him a pieces.","ja'a peka paled'a-led'a dènge miu. ja'a ka, hadhu padhèdi èèna. dhèu dhu bèbhe lèke hadhu ne, èèna na nèngu laho kao-kao. aa ladhe hadhu ne bèbhe lèke dhèu, èèna na dhèu ne laho kao-kao."
MAT 21:45,"and when the chiefe priestes and pharises had heard his parables, they perceiued that hee spake of them.","ropa kètu kapai yahudi dènge dhèu parisi tadèngi lii padhai yesus, hèia re'a, na, lii ne padhèto dènge rèngu. rèngu se ca ropa dènge dhèu seb'a oka anggor, aa dènge tuka dhu core eele hadhu era padhèdi èmu."
MAT 21:46,"and they seeking to laye handes on him, feared the people, because they tooke him as a prophet.","de ra nasa titu kèna. ka rèngu mulai tenge j'ara ho kèpe ne. te ngaa rèngu madha'u dènge dhèu ae, dhu peka na yesus ne, dhèu nèti lii padhai ama lamatua. nèti èèna ka, rèngu bani boe tao ngaa-ngaa mi dedha nèngu."
MAT 22:1,"then iesus answered, and spake vnto them againe in parables, saying,","ka yesus padhai lii hari dènge rèngu pake lii upama, aku nèngu na,"
MAT 22:2,"the kingdome of heauen is like vnto a certaine king which maried his sonne,","paredha ama lamatua èèna, nuka sèmi dhèu aae ca dhèu dhu tao pesta kab'i ana mone na."
MAT 22:3,"and sent foorth his seruants, to call them that were bidde to the wedding, but they woulde not come.","ropa dhèu pananasu rare, hèia na pua dhèu sab'a na, sèna ka lasi peka dhèu-dhèu dhu abhu nèru, ra peka na, ‘mai ka, te d'ai tadha ta'a-tinu kèna. ' te ngaa dhèu dhu abhu nèru se ro'o boe mai."
MAT 22:4,"againe hee sent foorth other seruants, saying. tell them which are bidden, beholde, i haue prepared my dinner: mine oxen and my fatlings are killed, and all thinges are readie: come vnto the mariage.","hèia dhèu sab'a se lèpa, lasi peka dènge dhèu aae. ropa na tadèngi, hèia dhèu aae pua dhèu sab'a na dhu leo hari, aku nèngu na, ‘lami peka hari dènge dhèu sèra ho mai ka, te pesta neo mulai kèna. ja'a para sapi, ka pananasu kore le dhu be'a titu kèna. peka si mai ka, ra'a-rinu, te aa'i-aa'i tesa le. '"
MAT 22:5,"but they made light of it, and went their wayes, one to his farme, and another about his marchandise.","dhèu sab'a se lasi peka sèmi dhu dhèu aae moa èèna. te ngaa dhèu dhu lèke nèru se, pusi-pahae boe. abhu dhu lasi ladhe oka ra, abhu dhu lasi era sasab'a ra,"
MAT 22:6,"and the remnant tooke his seruants, and intreated them sharpely, and slewe them.","aa cahag'e hari ra kèpe rare dhèu sab'a se nèti dhèu aae ne, ho ra game toke madhe."
MAT 22:7,"but when the king heard it, he was wroth, and sent foorth his warriers, and destroyed those murtherers, and burnt vp their citie.","ropa na tadèngi, hèia dhèu aae nasa bia. ka na paredha sordad'u na, lasi pamadhe aa'i dhèu-dhèu dhu pamadhe dhèu sab'a na sèra. hèia sordad'u se tunu pakèpu-ladhu ai kota ne toke mera dènge rai."
MAT 22:8,"then saide hee to his seruants, truely the wedding is prepared: but they which were bidden, were not worthy.","èle, ka dhèu aae paroa nare dhèu sab'a dhu leo sèra, ka na peka, ‘pesta kab'i ne tesa aa'i le, te ngaa dhèu-dhèu dhu ja'a nèru, nia boe madhèdi ètu d'ara pesta ja'a."
MAT 22:9,"go ye therefore out into the high wayes, and as many as ye finde, bid them to the mariage.","de lami ka asa j'ara oka-hoo, sèna ka nèru cee dhu sad'i miu paraga. '"
MAT 22:10,"so those seruantes went out into the hie wayes, and gathered together all that euer they found, both good and bad: so the wedding was furnished with ghestes.","ka dhèu sab'a se lasi asa j'ara oka-hoo. hèia rèti mai dhèu ae-ae dhu ra paraga ètu j'ara, sèna ka ra'a-rinu ètu pesta kab'i ne. dhèu se'e, nuka dhèu dhu be'a dènge dhèu dhu bhelu-katub'a, mai papènu ètu era kakab'i ne."
MAT 22:11,"then the king came in, to see the ghestes, and sawe there a man which had not on a wedding garment.",ka dhèu aae la'e asa era pesta ne ladhe palème tamu sèra. hèia ladhe nèdhi tamu ca dhèu dhu pake boe mèdha-papake pesta.
MAT 22:12,"and he sayd vnto him, friend, how camest thou in hither, and hast not on a wedding garment? and he was speachlesse.","ka dhèu aae karèi ne, peka na, ‘hee, angalai! èu nga tao ka mai asa ne'e pake boe mèdha-papake pesta? ' te ngaa dhèu ne loo-loo sène."
MAT 22:13,"then sayd the king to the seruants, binde him hand and foote: take him away, and cast him into vtter darkenes: there shalbe weeping and gnashing of teeth.","hèia dhèu aae paredha dhèu-dhèu sab'a na, aku nèngu na, ‘uj'u haga dènge ai dhèu ne'e ne, ho core ne asa li'u la'e. hud'i laa na tangi dènge abhu j'èra ètu era dhu maroga kiu-kiu nèi. '"
MAT 22:14,"for many are called, but fewe chosen.","sèmi èèna kahèi, ama lamatua paroa dhèu ae, te ngaa dhodhoka dhu ciki di dhu kabhili nare j'aj'i dhèu unu na."
MAT 22:15,then went the pharises and tooke counsell how they might tangle him in talke.,"ropa tadèngi rare lii padhai yesus, hèia dhèu-dhèu parisi rare lii èci ho neo pamanahu aa galaa ne."
MAT 22:16,"and they sent vnto him their disciples with the herodians, saying, master, we knowe that thou art true, and teachest the way of god truely, neither carest for any man: for thou considerest not the person of men.","ka dhèu se pua dhèu rèngu palere-lere dènge dhèu-dhèu nèti partei politik herodes, sèna ka lasi pakarèi dènge yesus. dhèu se koa-kad'iri yesus, peka na, ama mese! ji'i nge'a d'ara ama mola. ama dhu me'a boe kapod'e-kabèli, aa dhu ladhe boe rèhu dhèu. ama dhu tema aj'a-nori lii holo-nori ama lamatua dènge boe koe-kapengo."
MAT 22:17,"tell vs therefore, how thinkest thou? is it lawfull to giue tribute vnto cesar, or not?","mamai ji'i ne, neo karèi j'ara èci. madhutu atora agama yahudi, èdhi bisa b'ae bea mi dhèu aae kapai roma, do aad'o?"
