verse,source_text,target_text
MAT 25:1,at that time the kingdom of heaven will be like ten virgins who took their lamps and went out to meet the bridegroom.,"èle èèna, hèia yesus tuhu hari lii lula-nèti ama lamatua nèd'u paredha, aku nèngu na, miu hud'i bori mema-mema ho soru mamai ja'a, nuka sèmi lii pakasame ne. sèmi ne'e: ca tèka dhèu bhèni dhèu canguru dhu kalua re mèda, lasi soru broit dhèu mone, rèti dènge labhu èi mènyi asa èmu angalai ra."
MAT 25:2,"five of them were foolish, and five were wise.","te ngaa nèti rèngu canguru dhèu se, abhu lèmi dhu goa, aa lèmi dhu d'èlu-mèu."
MAT 25:3,the foolish ones took their lamps but did not take along any extra oil.,"lèmi dhu goa se, rèti boe èi mènyi dhu risi."
MAT 25:4,but the wise ones took oil in flasks along with their lamps.,"te ngaa lèmi dhu d'èlu-mèu se, rèti parisi."
MAT 25:5,"when the bridegroom was delayed, they all became drowsy and fell asleep.","d'ai èmu, broit dhèu mone dhae mai mèka. nèbhu-nèbhu ka, dhèu bhèni se musi madha ra sakaa, hèia ra bhèj'i luu titu kèna."
MAT 25:6,at midnight the cry rang out: ‘here is the bridegroom! come out to meet him! ',"re'a rare boe te, d'ai talora mèda sa, hèia tadèngi lii pa'oo, peka na, ‘wee! broit mai le! mai lati soru ne! '"
MAT 25:7,then all the virgins woke up and trimmed their lamps.,"ropa ra tadèngi, hèia dhèu bhèni se kèd'i ka. ka ra kèpe ka labhu ra èci-èci."
MAT 25:8,"the foolish ones said to the wise, ‘give us some of your oil; our lamps are going out. '","te ngaa dhèu bhèni dhu goa se, peka dènge bhèni aanga ra, aku rèngu na, ‘angalai, ee! bagi hia ji'i èi mènyi miu ciki la, te labhu ji'i di ruru-ruru kèna! '"
MAT 25:9,"‘no, ' said the wise ones, ‘or there may not be enough for both us and you. instead, go to those who sell oil and buy some for yourselves. '","te ngaa dhèu bhèni dhu d'èlu-mèu se dhaa, aku rèngu na, ‘irii! baku nasa, te bisa boe. te èi mènyi ji'i d'ai boe èdhi aa'i-aa'i ti! de be'a risi lami hèli ètu era dhu pahia èi mènyi. '"
MAT 25:10,"but while they were on their way to buy it, the bridegroom arrived. those who were ready went in with him to the wedding banquet, and the door was shut.","hèia lasi ka hèli èi mènyi. te ngaa ropa rèngu lasi, broit dhu d'ai le. ka dhèu bhèni dhu d'èlu-mèu se, lasi ka asa d'ara pesta, palere-lere dènge broit dènge tamu aa'i-aa'i ra. ropa rèngu aa'i-aa'i d'ai d'ara, ka ra bèdho èmu."
MAT 25:11,"later the other virgins arrived and said, ‘lord, lord, open the door for us! '","hèia dhèu bhèni dhèu lèmi dhu goa se, lèpa mai. ka ra paroa peka na, ‘ama! ama! conge ku èmu hia ji'i la! '"
MAT 25:12,"but he replied, ‘truly i tell you, i do not know you. '","te ngaa ama ne dhaa, aku nèngu na, ‘wee, bisa boe, te miu se cee, ja'a tadhe boe! '"
MAT 25:13,"therefore keep watch, because you do not know the day or the hour.","nèti èèna ka, miu hud'i pa'èra taruu, te miu me'a boe kahèi, lod'o do hake pèri ja'a lèpa hari mai."
MAT 25:14,"for it is just like a man going on a journey, who called his servants and entrusted them with his possessions.","ka yesus peka hari lii pakasame èci, aku nèngu na, ropa ja'a tèke eele miu, na, miu hud'i sab'a paie-iie hia ja'a, nuka sèmi lii pakasame ne: abhu lamatua ca dhèu neo pakèd'i la'e asa rai kaj'èu. ropa na pa'èra neo la'e, hèia na paroa nare dhèu-dhèu sab'a na, ka na paredha si, aku nèngu na, ‘miu pake doi ne, tao mi poko. ladhe ja'a lèpa mai, miu pad'elo dènge ja'a, miu abhu leto ca ngaa. '"
MAT 25:15,"to one he gave five talents, to another two talents, and to another one talent-each according to his own ability. and he went on his journey.","ka na pabagi doi hualaa mi dhèu sab'a ka èci, lèmi saku, sèna ka pab'unge ne. dhèu sab'a ka dua abhu doi dua saku, aa ka tèlu abhu doi ca saku, madhutu a'èra rèngu èci-èci ra. ka lamatua ne pakèd'i la'e ka."
MAT 25:16,the servant who had received the five talents went at once and put them to work and gained five more.,"ropa sèmi rare doi ne, hèia dhèu sab'a ka èci la'e dènge d'aga. nèbhu boe, na abhu leto doi lèmi saku hari."
MAT 25:17,"likewise, the one with the two talents gained two more.","sèmi èèna kahèi dènge dhèu sab'a ka dua. na abhu leto, doi dua saku hari."
MAT 25:18,"but the servant who had received the one talent went off, dug a hole in the ground, and hid his master's money.","te ngaa dhèu sab'a ka tèlu dhu abhu doi ca saku deo na, la'e kèi ro'a ka na padhènu doi lamatua na asa d'ara."
MAT 25:19,after a long time the master of those servants returned to settle accounts with them.,"nèbhu ae ku, heka lamatua rèngu lèpa. hèia na paroa dhèu sab'a na sèra, ho parisa doi na, dhu na hia si uri."
MAT 25:20,"the servant who had received the five talents came and presented five more. ‘master, ' he said, ‘you entrusted me with five talents. see, i have gained five more. '","dhèu sab'a ka èci, la'e ka saraka doi canguru saku, ka na peka, ‘ama! doi ama ka ne'e. ca hari ni, ama hia ja'a doi lèmi saku. te ngaa limuri ne, ja'a abhu leto lèmi saku kahèi. '"
MAT 25:21,"his master replied, ‘well done, good and faithful servant! you have been faithful with a few things; i will put you in charge of many things. enter into the joy of your master! '","ropa lamatua na tadèngi, hèia na karej'e. ka na peka, na, ‘be'a! èu ne dhèu sab'a dhu be'a. èu ne maj'èni, aa d'èi madhutu taruu lii paredha ja'a, masi ka ja'a aad'o. lula èu ne bisa uri dhu ciki sèmi ne'e, de èèna na ja'a ded'e èu sèna ka uri j'ara dhu kapai aae hari. pe ja'a tao pesta, sèna ka ta'a-tinu sama-sama. '"
MAT 25:22,"the servant who had received the two talents also came and said, ‘master, you entrusted me with two talents. see, i have gained two more. '","èle ka, dhèu sab'a ka dua, la'e saraka mi lamatua na, doi èpa saku, ka na peka na, ‘ama! ca hari ni, ama hia ja'a doi dua saku. te ngaa ladhe ku la, ja'a abhu leto dua saku kahèi. '"
MAT 25:23,"his master replied, ‘well done, good and faithful servant! you have been faithful with a few things; i will put you in charge of many things. enter into the joy of your master! '","ka lamatua ne karej'e kahèi, ka na peka na, ‘be'a! èu ne dhèu sab'a dhu be'a kahèi. èu ca dhèu dhu maj'èni, aa madhutu taruu lii paredha ja'a, masi ka ja'a aad'o. lula èu bisa uri dhu ciki sèmi ne'e ne, de èèna na ja'a ded'e èu ho uri dhu kapai hari. pe ja'a tao pesta, sèna ka ta'a-tinu sama-sama. '"
MAT 25:24,"finally, the servant who had received the one talent came and said, ‘master, i knew that you are a hard man, reaping where you have not sown and gathering where you have not scattered seed.","èle èèna ka, dhèu sab'a ka tèlu, la'e peka dènge lamatua na, aku nèngu na, ‘ama! ja'a ke'a na, ama ca dhèu dhu d'ara adhu. te ama more ngaa dhu dhèu leo tao, aa puu more ngaa dhu dhèu leo sèle."
MAT 25:25,"so i was afraid and went out and hid your talent in the ground. see, you have what belongs to you. '","ka ja'a madha'u, mage doi se ele, hèia ama huku ja'a. nèti èèna ka, ja'a huni paie-iie ne. ka se'e, ama! de more hari ka, te doi ama se, kura boe ca ana ma sa! '"
MAT 25:26,"‘you wicked, lazy servant! ' replied his master. ‘you knew that i reap where i have not sown and gather where i have not scattered seed.","ropa lamatua ne tadèngi nare, hèia na jèke dhèu sab'a ne, aku nèngu na, ‘wee, èu ne dhèu sab'a dhu bhelu aa bai-eed'a! èu dhu me'a, na, ja'a kore ngaa dhu dhèu leo tao, aa puu kore ngaa dhu dhèu leo sèle,"
MAT 25:27,"then you should have deposited my money with the bankers, and on my return i would have received it back with interest.","nga tao ka èu lamu boe tèke doi ne mi bank? sèna ka ropa ja'a lèpa, ja'a kore bunga na, masi ka ciki oo'e, ngaa-ngaa tao boe! '"
MAT 25:28,therefore take the talent from him and give it to the one who has ten talents.,"ka lamatua ne pua dhèu sab'a dhu leo sèra, aku nèngu na, ‘mere doi nèti nèngu ne, ho hia mi dhèu sab'a dhu abhu leto lèmi saku èèna."
MAT 25:29,"for everyone who has will be given more, and he will have an abundance. but the one who does not have, even what he has will be taken away from him.","te dhèu dhu uri paie-iie ngaa dhu ètu adhe-aai na, èèna na, na abhu ae hari. te ngaa dhèu dhu ro'o boe uri ngaa dhu ètu d'ara adhe-aai na, èèna na rare aa'i nèti nèngu."
MAT 25:30,"and throw that worthless servant into the outer darkness, where there will be weeping and gnashing of teeth. '","kèpe mere dhèu sab'a dhu guna boe ne. nuni pa'oro ne, pèci asa li'u nèi. soro tèke ne, sèna ka na tangi, aa dui nare j'aj'èra ètu era maroga aatu-aatu nèi! '"
MAT 25:31,"when the son of man comes in his glory, and all the angels with him, he will sit on his glorious throne.","ka yesus tuhu hari lii padhai na, aku nèngu na, ja'a, dhèu rai-haha tare'a-re'a ne, bèli-camèd'a puru mai dènge dadedha nèti ama ku, palere-lere dènge ana pajuu na nèti sorga. èle na ja'a madhèdi ètu kadera paredha dhu dedha risi, sèna ka parisa mamuri dhèu aa'i-aa'i."
MAT 25:32,"all the nations will be gathered before him, and he will separate the people one from another, as a shepherd separates the sheep from the goats.","bèli-camèd'a dhèu aa'i-aa'i dhu mamuri rèdhi ètu rai-haha, mai asa madha ja'a. pe ja'a hag'e si, nuka sèmi dhèu madhenga badha pacèri kahib'i-kalèbho nèti kahib'i-ka'ia, sèna ka j'aj'i mi dua kaboko."
MAT 25:33,he will place the sheep on his right and the goats on his left.,"dhèu-dhèu dhu mamuri madhutu dad'èi ama lamatua, ja'a hia si re g'ana ja'a. te ngaa dhu leo sèra, ja'a hia si re kariu ja'a."
MAT 25:34,"then the king will say to those on his right, ‘come, you who are blessed by my father, inherit the kingdom prepared for you from the foundation of the world.","lod'o èèna, ja'a kèd'u paredha nuka sèmi dhèu aae. èèna na dhèu-dhèu ètu g'ana ja'a, ja'a peka dènge rèngu, na, ‘miu se'e se, ka dhu abhu mèngi-nale nèti ama ku. mai lati asa d'ara èmu na, dhu na tao tèke hia miu, karèi nèti uru ka."
MAT 25:35,"for i was hungry and you gave me something to eat, i was thirsty and you gave me something to drink, i was a stranger and you took me in,","ja'a nèru miu, lula uru èèna lod'o ja'a manganga, miu ka dhu panga'a ja'a. aa lod'o ja'a koko kamango, miu ka hia ja'a kinu. ja'a mai nuka sèmi dhèu leo kara, te ngaa miu hia ja'a manubha ètu d'ara èmu miu."
MAT 25:36,"i was naked and you clothed me, i was sick and you looked after me, i was in prison and you visited me. '","ja'a dènge boe mèdha-papake, te ngaa miu ka dhu papake ja'a. ja'a ètu d'ara papèd'a-tarègu, te ngaa miu ka dhu lalau-lalo'o ja'a. ja'a ètu d'ara bèdho, aa miu ka dhu mai pa'asu-pareo dènge ja'a. '"
MAT 25:37,"then the righteous will answer him, ‘lord, when did we see you hungry and feed you, or thirsty and give you something to drink?","ropa dhèu-dhèu ètu sebhe g'ana ja'a se tadèngi lii ja'a ne, ra dhaa peka na, ‘lamatua, ne'e ne tasamia kèna? lamatua peka na, lamatua manganga, ka ji'i panga'a. lamatua koko kamango, ka ji'i hia minu."
MAT 25:38,"when did we see you a stranger and take you in, or naked and clothe you?","lamatua sèmi dhèu leo kara, ka ji'i hia manubha ètu d'ara èmu ji'i. lamatua dènge boe mèdha-papake, ka ji'i papake lamatua."
MAT 25:39,when did we see you sick or in prison and visit you? ',"lamatua pèd'a, ka ji'i lalau-lalo'o lamatua, lamatua ètu d'ara bèdho, ka ji'i dhiu pa'asu-pareo. te ngaa j'ara se'e se, lod'o mia ka dhu ji'i tao mi lamatua? '"
MAT 25:40,"and the king will reply, ‘truly i tell you, whatever you did for one of the least of these brothers of mine, you did for me. '","pe ja'a dhaa si, peka na, ‘parcaya la ja'a! te lod'o miu tao j'ara se'e se mi dhèu unu ja'a, masi ka tao mi dhèu dhu haha d'ai seli èèna ka, sèra sa miu tao le mi dedha ja'a kahèi! '"
MAT 25:41,"then he will say to those on his left, ‘depart from me, you who are cursed, into the eternal fire prepared for the devil and his angels.","èle èèna, dhèu-dhèu dhu ètu sebhe kariu ja'a, ja'a peka dènge rèngu, na, ‘hee, dhèu bhelu-katub'a! ama lamatua dhu dhoo le miu. pakaj'èu nèti ne'e ne! pe ja'a paredha dhèu mai kèpe miu, sèna ka pèci asa d'ara ai naraka dhu heo robhe-robhe. te ama lamatua dhu sadia nare le era j'aj'èra ne, hia mi nidhu dènge dhèu aae ra."
MAT 25:42,"for i was hungry and you gave me nothing to eat, i was thirsty and you gave me nothing to drink,","ja'a babège eele miu, lula lod'o ja'a manganga, miu hia boe ja'a ku'a. aa lod'o ja'a koko kamango, miu hia boe ja'a kinu."
MAT 25:43,"i was a stranger and you did not take me in, i was naked and you did not clothe me, i was sick and in prison and you did not visit me. '","ja'a mai nuka sèmi dhèu leo kara, te ngaa miu soru boe ja'a asa d'ara èmu mi. ja'a dènge boe mèdha-papake, te ngaa miu papake boe ja'a. lod'o ja'a pèd'a-tarègu, miu lalau-lalo'o boe ja'a. ja'a ètu d'ara bèdho, te ngaa miu pa'asu-pareo boe ja'a sa kahèi. '"
MAT 25:44,"and they too will reply, ‘lord, when did we see you hungry or thirsty or a stranger or naked or sick or in prison, and did not minister to you? '","ropa dhèu bhelu-katub'a se tadèngi lii ja'a sèmi èèna, hèia ra b'ala, peka na, ‘lamatua ne tasamia kèna? lamatua peka na, lamatua manganga, te ngaa ji'i hia boe mu'a. lamatua koko kamango, te ngaa ji'i hia boe minu. lamatua nuka sèmi dhèu leo kara, te ngaa ji'i ngo'o boe hia manubha ètu d'ara èmu ji'i. lamatua dènge boe mèdha-papake, te ngaa ji'i papake boe. lamatua ètu d'ara papèd'a-tarègu, te ngaa ji'i lalau-lalo'o boe. lamatua ètu d'ara bèdho, te ngaa ji'i pa'asu-pareo boe. te ngaa j'ara se'e se, ji'i tao mi lamatua lod'o mia? '"
MAT 25:45,"then the king will answer, ‘truly i tell you, whatever you did not do for one of the least of these, you did not do for me. '","pe ja'a dhaa mi rèngu, peka na, ‘parcaya la ja'a! te lod'o miu soru-bara boe dhèu-dhèu dhu haha ae d'ai seli, èci èèna ka dènge miu soru-bara boe ja'a. '"
MAT 25:46,"and they will go away into eternal punishment, but the righteous into eternal life.","ka dhèu bhelu-katub'a abhu j'aj'èra, toke d'ai mia-mia. te ngaa dhèu-dhèu dhu d'ara mola, abhu mamuri taa-taa, toke d'ai mia-mia dènge ama lamatua."
MAT 26:1,"when jesus had finished saying all these things, he told his disciples,","ropa yesus aj'a nare j'ara se aa'i-aa'i ra, hèia na lii dènge ana madhutu na, aku nèngu na,"
MAT 26:2,"you know that the passover is two days away, and the son of man will be handed over to be crucified.","miu me'a le, na, di dua lod'o ka d'ai lod'o babe'a èdhi, nuka pesta paska. lod'o èèna, abhu dhèu dhu pahie ja'a, dhèu rai-haha tare'a-re'a ne. èle èèna, ra paku pamadhe ja'a ètu aj'u palolo-palèbha."
MAT 26:3,"at that time the chief priests and elders of the people assembled in the courtyard of the high priest, whose name was caiaphas,","lod'o èèna, kètu agama yahudi dènge dhèu heka ad'a sèra, dhu pakaboko ètu d'ara èmu kayafas. kayafas ne, nuka kètu kapai risi agama yahudi."
MAT 26:4,and they conspired to arrest jesus covertly and kill him.,"rèngu se tenge j'ara ho neo kèpe yesus pahuni-pahuni, sèna ka pamadhe ne."
MAT 26:5,"but not during the feast, they said, or there may be a riot among the people.","te ngaa rèngu rare lii èci, peka na, mata ku! mage èdhi kèpe ne ètu d'ara lai-lai ne, lula lod'o-lod'o be'a dètu le. mage dhoka dhèu ae dhu d'èi nèngu, tao maruru."
MAT 26:6,"while jesus was in bethany in the home of simon the leper,","ètu rae betania, abhu ca dhèu ngara na simon. uru èèna, dhèu madenge dènge ne, lula nèngu dhu lèke èi papèd'a kusta. te ngaa limuri ne, èle le nèti papèd'a na. lod'o dhu d'ai mèka lod'o babe'a dhèu yahudi, yesus si ra'a ètu d'ara èmu simon."
MAT 26:7,"a woman came to him with an alabaster jar of expensive perfume, which she poured on his head as he reclined at the table.","ropa rèngu ra'a era, bhèni ca dhèu mai paraga dènge yesus. nèngu nèd'u boto cue dhu tao nèti hadhu dhu kab'ua. boto ne dhu isi na, èi hèu mèngi dhu kab'ua titu kèna. ka bhèni ne hake pamae katanga boto ne. hèia na pahae mau-mau èi hèu mèngi ne mi kètu yesus, sèna ka j'aj'i tadha, nèngu pakab'ua yesus."
MAT 26:8,"when the disciples saw this, they were indignant and asked, why this waste?","te ngaa ropa ana madhutu na ladhe rèdhi tatao bhèni ne, hèia ra nasa. ka ra paka'uu, aku rèngu na, heh! bhèni ne bhori eele iia d'ara, èi hèu mèngi dhu kab'ua aae ne. baku na tao sèmi èèna!"
MAT 26:9,"this perfume could have been sold at a high price, and the money given to the poor.",be'a risi nèngu pahie! sèna ka kab'ua na bagi mi dhèu-dhèu dhu unu boe ngaa-ngaa.
MAT 26:10,"aware of this, jesus asked, why are you bothering this woman? she has done a beautiful deed to me.","te ngaa yesus ne'a ngangee rèngu, hèia na lii peka na, miu se baku pasusa bhèni ne! hud'i laa! ja'a karej'e, lula na pahae le èi hèu mèngi ne mi ngi'u ja'a."
MAT 26:11,"the poor you will always have with you, but you will not always have me.",te dhèu dhu unu boe ngaa-ngaa pa'èci taruu dènge miu. te ngaa ja'a ne mamuri nèbhu heka dènge miu.
MAT 26:12,"by pouring this perfume on me, she has prepared my body for burial.","aa bhèni dhu pahae èi hèu mèngi mi ngi'u ja'a ne, sèmi ngaa te, nèngu pahèu mèngi mema le ngi'u aae ja'a. te mamuri ja'a nèbhu heka."
MAT 26:13,"truly i tell you, wherever this gospel is preached in all the world, what she has done will also be told in memory of her.","ngee paie-iie! sad'i ètu mia èèna ka, ladhe dhèu palolo lii lolo be'a ama lamatua palème rai-haha ne, tatu rèngu papeka kahèi babe'a bhèni ne, sèna ka dhèu aa'i-aa'i sanèd'e ne."
MAT 26:14,"then one of the twelve, the one called judas iscariot, went to the chief priests","ca dhèu nèti canguru dua ana madhutu yesus se, dhu ngara na yudas iskariot. lod'o èèna kahèi, kalua la'e tenge kètu agama yahudi sèra, sèna ka neo pahie yesus mi rèngu."
MAT 26:15,"and asked, what are you willing to give me if i hand him over to you? and they set out for him thirty pieces of silver.","ropa yudas d'ai dhèu se'e, hèia na karèi, peka na, ama-ama! ladhe ja'a bhoke j'ara ho miu bisa kèpe yesus, miu hia ja'a ngaa? hèia dhèu se dhaa, peka na, ladhe èu neo pahie ne dènge ji'i, na ji'i b'ae. ka ra ige rare tèlu nguru doi iia, aa ra j'ole asa yudas."
MAT 26:16,so from then on judas looked for an opportunity to betray jesus.,"èle, ka yudas li'u ka la'e, hèia na tenge j'ara ho saraka yesus asa d'ara adhe-aai rèngu."
MAT 26:17,"on the first day of the feast of unleavened bread, the disciples came to jesus and asked, where do you want us to prepare for you to eat the passover?","d'ara tèu mai-tèu mai, abhu lod'o babe'a dhèu yahudi dhu nanèbhu na pidhu lod'o. ra pangare lod'o babe'a se, na, ‘pesta roti dhu pake boe ragi'. ropa pesta èèna neo mulai, ana madhutu yesus se mai karèi ne, aku rèngu na, ama! mèda ne'e, èdhi bhoke lod'o babe'a èdhi. de ama neo sèna ka ji'i la'a roro kahib'i-kalèbho, aa lalau era pesta paska ètu mia?"
MAT 26:18,"he answered, go into the city to a certain man and tell him that the teacher says, ‘my time is near. i will keep the passover with my disciples at your house. '","ka yesus b'ala si, peka na, lami asa d'ara kota, pe mi paraga dènge ama ca dhèu. miu peka dènge ne sèmi ne'e, ‘ama! ama mese rasa lod'o mamadhe na nèbhu heka. hèia na manèngi era èci ètu d'ara èmu ama, sèna ka na tao kalela paska dènge ana-ana madhutu na. '"
MAT 26:19,so the disciples did as jesus had directed them and prepared the passover.,"ropa ra tadèngi rare, hèia ana-ana madhutu na, tao sèmi dhu na peka. ka ra lalau nganga'a kalela paska ètu era èèna."
MAT 26:20,"when evening came, jesus was reclining with the twelve disciples.","ropa d'ai mèda, hèia yesus dènge ana-ana madhutu na, dhèu canguru dua sèra, madhèdi ra'a-rinu."
MAT 26:21,"and while they were eating, he said to them, truly i tell you, one of you will betray me.","ropa dhu ra'a era, hèia na lii, peka na, mi nanene! ca dhèu nèti miu se, èèna na pahie ja'a asa adhe-aai dhèu leo kara."
MAT 26:22,"they were deeply grieved and began to ask him one after another, surely not i, lord?","ropa ra tadèngi sèmi èèna, d'ara rèngu roe-bhilu. ka rèngu èci-èci karèi yesus, peka na, dhèu dhu ama peka deo na, ja'a aad'o, sina ma?"
MAT 26:23,"jesus answered, the one who has dipped his hand into the bowl with me will betray me.","hèia na peka, na, dhèu dhu cèb'u roti na palere-lere dènge ja'a asa d'ara mago ne, nèngu ka dhu pahie ja'a."
MAT 26:24,"the son of man will go just as it is written about him, but woe to that man by whom he is betrayed. it would be better for him if he had not been born.","sanèd'e, ee! ja'a, dhèu rai-haha tare'a-re'a ne, hud'i madhe ku, nuka sèmi dhu suri tèke ètu d'ara sasuri mola-mèci ama lamatua. te ngaa mate unu na! dhèu dhu neo pahie ja'a, bèli-camèd'a pasae nare pala na! hua iia risi, ina na baku nara iisi ne!"
MAT 26:25,"then judas, who would betray him, said, surely not i, rabbi? jesus answered, you have said it yourself.","èle èèna ka, yudas karèi kahèi, peka na, tatu dhèu dhu ama peka deo na, ja'a aad'o, sina ma? hèia yesus b'ala ne, mema tare'a èu unu mu ka dhu peka lii èèna. de cee hari?"
MAT 26:26,"while they were eating, jesus took bread, spoke a blessing and broke it, and gave it to the disciples, saying, take and eat; this is my body.","rèngu dhu ra'a era, hèia yesus ded'e nare roti cue, aa na manèngi makasi mi ama lamatua. ka na pamae roti ne, hèia j'ole asa ana-ana madhutu na, aa na peka, roti ne'e ne, ngi'u ja'a. mere ho mi'e ka!"
MAT 26:27,"then he took the cup, gave thanks, and gave it to them, saying, drink from it, all of you.","èle ka, yesus nare galaa dhu pènu dènge èi anggor, ka na manèngi makasi mi ama lamatua. hèia na j'ole asa ana-ana madhutu na, aa na lii, peka na, miu aa'i-aa'i mi, mere ho minu."
MAT 26:28,"this is my blood of the covenant, which is poured out for many for the forgiveness of sins.","te èi anggor ne'e ne, raa ja'a kèna. èèna na ja'a madhe, te ngaa raa ja'a suti, sèna ka sui kore dhèu ae nèti koasa sasala-sasigo ra. raa ne'e j'aj'i mi tadha ho pasanèd'e dhèu, peka na, ngaa dhu ama lamatua pajaji èèna, mema limuri ne j'aj'i le. de mere ho minu ka!"
MAT 26:29,"i tell you, i will not drink of this fruit of the vine from now on until that day when i drink it anew with you in my father's kingdom.","te ngaa nanene paie-iie! mulai nèti mèda ne, ja'a kinu heka èi anggor. pe ja'a dènge ama ku madhèdi ngèd'u paredha sama-sama ètu sorga, heka ja'a kinu hari kèna dènge miu."
MAT 26:30,"and when they had sung a hymn, they went out to the mount of olives.","èle èèna, hèia rèngu sod'a lii sod'a èci, ho koa-kio ama lamatua. ka mèda èèna kahèi, rèngu lasi dènge ka asa ledhe saitun."
MAT 26:31,"then jesus said to them, this very night you will all fall away on account of me. for it is written: ‘i will strike the shepherd, and the sheep of the flock will be scattered. '","ropa ètu d'ara kakako rèngu, yesus peka dènge ana madhutu na, aku nèngu na, ciki hari ètu d'ara mèda ne'e kahèi, miu aa'i-aa'i mi rai tèke eele ja'a mesa-mesa ku. te dhu suri tèke le ètu d'ara sasuri mola-mèci ama lamatua, peka na, ‘èèna na, ama lamatua pamadhe ana madhenga badha, ka kahib'i-kalèbho na rai paj'ala. '"
MAT 26:32,"but after i have risen, i will go ahead of you into galilee.","ja'a madhe tare'a, te ngaa ladhe ja'a mamuri hari, laku mate miu ètu propensi galilea."
MAT 26:33,"peter said to him, even if all fall away on account of you, i never will.","te ngaa petrus d'èi boe nanene lii na, ka na peka, ama! masi ka dhèu leo rai tèke eele ama, te ngaa ja'a rai boe!"
MAT 26:34,"truly i tell you, jesus declared, this very night, before the rooster crows, you will deny me three times.","hèia yesus b'ala aku nèngu na, petrus! sèmi èèna, do? lèka la lii ja'a ne! ètu d'ara mèda ne'e ne kahèi, manu dhae kokotoo mèka, te èu dhu pasili le tèlu hari, peka na, èu tadhe boe ja'a!"
MAT 26:35,"peter replied, even if i have to die with you, i will never deny you. and all the other disciples said the same thing.","te ngaa petrus no'o boe sèmi. ka na peka, aad'o, ama! ladhe ama madhe, ja'a madhe kahèi. te ja'a rai boe, tèke eele ama! angalai petrus se, peka sèmi èèna kahèi."
MAT 26:36,"at that time jesus went with his disciples to a place called gethsemane, and he told them, sit here while i go over there and pray.","ka yesus si kako taruu asa ledhe saitun, d'ai d'ara oka cue, ngara na getsemani. ètu era ne'e yesus peka dènge ana madhutu na, miu madhèdi uuru ku mi ne'e, te ja'a neo laku manèngi-mangaj'i asa nèi."
MAT 26:37,he took with him peter and the two sons of zebedee and began to be sorrowful and deeply distressed.,"te ngaa na paroa nare petrus, yakobis dènge yohanis, ho lasi palere-lere dènge ne. mulai nèti èèna ka, d'ara na ma'ète laho mae-mae, aa roe-bhilu."
MAT 26:38,"then he said to them, my soul is consumed with sorrow to the point of death. stay here and keep watch with me.","rèngu kako kaj'èu mèka, te na peka dènge rèngu, aku nèngu na, d'ara ja'a susa titu kèna! ja'a nuka sèmi oe madhe sa. miu madhèdi, mate ja'a mi ne'e."
MAT 26:39,"going a little farther, he fell facedown and prayed, my father, if it is possible, let this cup pass from me. yet not as i will, but as you will.","ka la'e ako kaj'èu ciki, hèia na patitu kètu urutuu ho sabaj'a, aku nèngu na, ama pasue! ladhe ama d'èi na, ja'a baku pasae j'aj'èra ne'e. te ngaa baku madhutu dad'èi ja'a, hud'i laa madhutu dad'èi ama di."
MAT 26:40,then jesus returned to the disciples and found them sleeping. were you not able to keep watch with me for one hour? he asked peter.,"sabaj'a nare, hèia lèpa la'e asa era ana madhutu na dhèu tèlu sèra. te ngaa rèngu dhu bhèj'i luu. ka yesus parèi si, hèia na lii dènge petrus, peka na, hee, petrus! nga tao ka miu se bhèj'i? ja'a ètu nèi nèbhu boe, te ngaa miu lake mere boe beke ciki sa mate ja'a!"
MAT 26:41,"watch and pray so that you will not enter into temptation. for the spirit is willing, but the body is weak.","ruri pamako musi madha miu. kèd'i ho beke dènge ja'a. te d'ara miu mema d'èi tao dhu be'a, te ngaa ngi'u miu èra boe. de hua iia miu sabaj'a, sèna ka ladhe lèke dadugu-rariu miu bisa taha."
MAT 26:42,"a second time he went away and prayed, my father, if this cup cannot pass unless i drink it, may your will be done.","ka yesus la'e hari sabaj'a, peka na, ama! ladhe ja'a hud'i pasae ku j'aj'èra ne'e, hud'i laa madhutu dad'èi ama di."
MAT 26:43,and again jesus returned and found them sleeping-for their eyes were heavy.,"sabaj'a nare, hèia na mai hari asa era ana madhutu na dhèu tèlu se. te ngaa dhu ra bhèj'i hari, lula musi madha ra sakaa titu kèna."
MAT 26:44,"so he left them and went away once more and prayed a third time, saying the same thing.","ka na tèke eele si, la'e hari manèngi-mangaj'i catèka. na manèngi-mangaj'i hari mi ama, sèna ka baku soro tèke nèngu pasae j'aj'èra èèna, te ngaa hud'i laa madhutu dhoka dad'èi ama di."
MAT 26:45,"then he returned to the disciples and said, are you still sleeping and resting? look, the hour is near, and the son of man is betrayed into the hands of sinners.","sabaj'a nare ka, na lèpa hari, la'e parèi ana madhutu na, peka na, miu se bhèj'i taruu, do? kèd'i ka! te dhèu dhu neo pahie ja'a, dhèu rai-haha tare'a-re'a ne, dètu le. dhèu se mai ho kèpe ja'a kèna, ho saraka asa adhe-aai dhèu bhelu-katub'a."
MAT 26:46,"rise, let us go! see, my betrayer is approaching!","wee, kèd'i ka! bhoke musi madha miu, ladhe ku asa nèi. te dhèu dhu pahie ja'a, nuka mai nèi."
