verse,source_text,target_text
MAT 9:2,"and lo! they brought to him a man sick in the palsy, lying in a bed. and jesus saw the faith of them, and said to the man sick in the palsy, son, have thou trust; thy sins be forgiven to thee.","ètu era ne'e dhèu j'èru rèti angalai ra dhu karuku asa yesus. ropa ladhe nèdhi, yesus ne'a le, na, rèngu parcaya ne, peka na, nèngu bisa puri-pa'èle angalai ra. hèia na peka dènge dhèu karuku ne, aku nèngu na, ana! pa'èra d'ara èu! te ja'a saku eele le sasala èu."
MAT 9:3,"and lo! some of the scribes said within themselves, this blasphemeth.","te ngaa ètu era èèna, abhu pèri-pèri mese agama yahudi dhu tadèngi lii padhai yesus èèna. ka ra nasa, hèia ra papeka, na, dhèu ne'e ne bani titu kèna peka sèmi èèna! dhodhoka ama lamatua di dhu bisa abho sasala-sasigo dhèu. te ngaa lii padhai dhèu ne tao iisi na sama sèmi ama lamatua sa. nèngu ne pahaha ama lamatua!"
MAT 9:4,"and when jesus had seen their thoughts, he said, whereto think ye evil things in your hearts? and when jesus had perceived their thoughts, he said, why think ye such evil things in your hearts?","te ngaa yesus ne'a d'ara rèngu. nèti èèna ka na lii, aku nèngu na, nga tao ka miu se pangee, na, ja'a ne pahaha ama lamatua?"
MAT 9:5,"what is lighter to say or what is easier to say, thy sins be forgiven to thee, either to say, rise thou, and walk?","mia ka dhu mud'a risi? ladhe ja'a peka dènge dhèu karuku ne, ‘ja'a saku eele le sasala èu, ' do, ja'a peka na, ‘kèd'i, ho lèpa ka. '"
MAT 9:6,"but so that ye know that man's son hath power to forgive sins in or on the earth, then he said to the sick man in the palsy or then he said to the man sick in the palsy, rise up; take thy bed, and go into thine house.","ladhe na kèd'i dènge ka, miu heka mèdhi, na, ja'a ne dhèu rai-haha tare'a-re'a. te ja'a dènge hak ho abho sasala dhèu. hèia yesus paredha dhèu karuku ne, peka na, kèd'i ka! ded'e mèti ka karad'a èu, ho lèpa ka!"
MAT 9:7,"and he rose, and went into his house.","ka dhèu karuku ne kèd'i, hèia na lèpa dènge ka."
MAT 9:8,"and the people seeing dreaded, and glorified god, that gave such power to men. and the people seeing this were filled with fearful reverence, and glorified god, who gave such power to men.","ropa ladhe rèdhi, hèia rèngu aa'i-aa'i ra malaa-maloha. hèia ra ded'e padedha-dedha kolongara ama lamatua, peka na, ama lamatua, kapai risi eele! na hia koasa kapai sèmi ne'e, hia mi dhèu rai-haha."
MAT 9:9,"and when jesus passed from thence, he saw a man, matthew by name, sitting in a tollbooth. and he said to him, pursue thou me or follow me. and he rose, and followed him.","èle ka yesus la'e nèti era èèna, hèia ladhe nèdhi ca dhèu roro doi bea dhu sab'a ètu kantor bea. ngara dhèu ne, mateos. hèia yesus gale ne, peka na, mai madhutu ja'a! ropa tadèngi nare, hèia mateos kèd'i dènge ka, la'e madhutu yesus."
MAT 9:10,"and it was done, while he sat at the meat in the house, lo! many publicans and sinful men came, and sat at the meat with jesus and his disciples. and it was done, while he sat at a meal in the house, behold! many tax collectors and sinners came, and sat at the meal with jesus and his disciples.","ka mateos nèru yesus si lasi ra'a-rinu asa èmu na. na nèru kahèi mone aanga-angalai na dhèu roro bea sèra, aa tamu dhu leo kahèi, ho ra'a-rinu dènge rèngu."
MAT 9:11,"and the pharisees saw, and said to his disciples, why eateth your master with publicans and sinful men? or why is your teacher eating with tax collectors and sinners?","te ngaa abhu pèri-pèri dhèu nèti partei parisi, mai ka'ugu ètu madha ana-ana madhutu yesus, peka na, nga tao ka mese miu madhèdi na'a-ninu dènge dhèu-dhèu dhu guna boe se, nuka sèmi dhèu roro bea dènge angalai ra dhu bhelu-katub'a sèra?"
MAT 9:12,"and jesus heard, and said, a leech is not needful to men that fare well, but to men that be evil-at-ease or having evil. and jesus heard them, and said, a physician is not needed by men who be well, but by men who be sick.","te ngaa yesus peka dènge rèngu, aku nèngu na, dhèu pèd'a parluu dote-matarii, te ngaa dhèu dhu pèd'a boe parluu boe."
MAT 9:13,"but go ye, and learn what it is, i will mercy, or i want mercy, or kindness, and not sacrifice; for i came, not to call rightful or rightwise men, but sinful men to penanceor but sinners to repentance.","be'a risi lami parisa paie-iie lii holo-nori ama lamatua. te uru èèna, na pua hosea, ca dhèu nèti lii padhai na, dhu suri peka na, ‘dad'èi ja'a nuka, dhèu-dhèu ja'a hud'i pasue ku èci dènge èci, aa pad'elo rasa kasia. ladhe ra tao boe madhutu sèmi èèna, na, badha korban rèngu dhu rèti hia ja'a, dènge boe kab'ua. ' ne'e ne ka dhu ama lamatua peka tèke le. nèti èèna ka, ja'a mai boe ho uri dhèu dhu pangee na, rèngu dhèu mola, te ngaa ja'a mai sèna ka ladhe-leru dhèu dhu laku-laku boe."
MAT 9:14,"then the disciples of john came to him, and said, why we and the pharisees fast oft, but thy disciples fast not?","èle èèna ka, ana madhutu yohanis tuka sarani sèra, mai sa yesus. dhèu se karèi, aku rèngu na, ji'i dhu madhutu yohanis tema puasa. aa dhèu parisi puasa kahèi. te ngaa tasamia ka ana madhutu ama sèra loe boe ra'a-rinu? rèngu re'a boe puasa, do?"
MAT 9:15,"and jesus said to them, whether the sons of the spouse may mourn or may wail as long as the spouse is with them? but the days shall come, when the spouse shall be taken away from them, and then they shall fast.","te ngaa yesus dhaa dènge lii pakasame, na, sèmi ne'e: ladhe pesta kab'i, tamu sèra puasa boe, te ngaa ra'a toke bècu. ladhe pengantin mone dènge rèngu era, aa'i-aa'i ra ra'a-rinu palere-lere. te ngaa ladhe dhèu leo rai rèti ka pengantin mone ne, hèia mone aanga-angalai na, d'ara ra susa, de heka ra puasa kèna."
MAT 9:16,"and no man putteth a patch of rough cloth, or of rude, or new, cloth, into an old clothing; for it doeth away or it taketh away the fullness of the cloth, and a worse breaking is made. and no one putteth a patch of new cloth onto an old piece of clothing; for it doeth away the fullness of the cloak, and a bigger hole is made.","dhèu bisa boe rare bèla hiu ca èta, ho kalape mi kodho dhui dhu mae. te ropa base kodho ne, bèla hiu dhu kalape la'a deo na karuku, na kodho deo na asa mae aae."
MAT 9:17,"neither men put new wine into old bottles, else the bottles be broken, and destroyed, and the wine shed out. but men put new wine into new bottles, and both be kept. neither men send new wine into old wine vessels, else the wine vessels be broken, and the wine is shed out, and the wine vessels perish. but men send new wine into new wine vessels, and both be kept.","j'ara sèmi èèna kahèi, dènge dhua dhu heka rèti mai nèti kapua, bisa boe bhori asa d'ara sabha dhui. te aad'o na sabha ne madhore, hèia dhua bhori eele asa rai la'e. de dhua dhu hiu hud'i bhori ku asa d'ara sabha hiu, sèna ka dua ra be'a taruu! dènge sèmi ne'e, yesus nori si, peka na, a'aj'a na dhu hiu, baku pakihu dènge a'aj'a dhu dhui."
MAT 9:18,"whiles that jesus spake these things to them, lo! a prince came, and worshipped him, or behold! a leader of a synagogue came, and honoured him, and said, lord, my daughter is now dead; but come thou, and put thine hand on her, and she shall live again.","ètu d'ara yesus padhai lii era dènge ana madhutu yohanis sèra, hèia kapala nèti èmu manèngi-mangaj'i mai paraga dènge ne. ka na patitu kètu urutuu ètu madha yesus. hèia na manèngi, aku nèngu na, ama, ee! sue ku ja'a la! te ana bhèni ja'a heka madhe kèna. de lati ho ama bane ai mi ana ne, sèna ka na mamuri hari."
MAT 9:19,"and jesus rose, and his disciples, and pursued him or and followed him.","ropa na tadèngi, hèia yesus dènge ana madhutu na, madhutu dènge ka dhèu deo na."
MAT 9:20-21,"and lo! a woman, that had a bloody flux, or that suffered the running of blood, for twelve years, nighed behind, and touched the hem of his cloth. and behold! a woman, who had suffered a flow, or an issue, of blood for twelve years, approached behind him, and touched the hem of his cloak. for she said within herself, if i touch only the cloth of him, i shall be safe. for she said within herself, if i only touch his cloak, then i shall be saved, or i shall be healed.","ètu talora j'ara, ca dhèu ina kako la'e madhutu si. bhèni ne lèke papèd'a bhèni, dhu loe boe ciki sa d'ai canguru dua tèu kèna. na pangee, na, sad'i ja'a gai lèke kodho yesus di, tatu èi papèd'a ja'a ne èle. nèti èèna ka, na ara padètu la'e, hèia na gai lèke suu kodho yesus."
MAT 9:22,"and jesus turned, and saw her, and said, daughter, have thou trust; thy faith hath made thee safe, or thy faith hath saved thee, or hath healed thee. and the woman was made whole from that hour or at that moment.","yesus dhu ne'a, hèia na kabib'a, ladhe sa ina ne. ka na lii, peka na, ina, ee! pa'èra la d'ara èu. te, lula èu parcaya ja'a tare'a-re'a, nèti èèna ka èu èle nèti papèd'a. hèia bhèni ne èle dènge ka."
MAT 9:23,"and when jesus came into the house of the prince, and saw the minstrels, and the people making noise, and when jesus came into the house of the leader of the synagogue, and saw the musicians, and the people making a commotion,","èle ka, yesus si lasi taruu asa èmu nèti kapala èmu manèngi-mangaj'i èèna. d'ai era nèi, maso la'e asa d'ara, hèia na ladhe nèdhi dhèu dhu tema karihu musiik mamadhe, dènge dhèu ae dhu tangi d'ara pèd'a."
MAT 9:24,"he said, go ye away, for the damsel is not dead, but sleepeth. and they scorned him.","te ngaa yesus peka dènge ra, aku nèngu na, ae eele ka tangi, aa lami ka èmu miu! te ana ne madhe boe, dhoka na bhèj'i di. te ngaa dhèu se mari dènge pakapengo hèb'a mi yesus."
MAT 9:25,"and when the folk was put out or and when the people were put out, he went in, and held her hand; and the damsel rose up.","èle ka, dhèu se aa'i-aa'i lasi asa li'u. ka yesus maso asa d'ara kama ana bhèni ne. na kèpe ai ana ne, hèia ana ne mamuri dènge ka."
MAT 9:26,"and this fame, or this story, or this telling, went out into all that land.","ropa ladhe rèdhi j'ara ne, ka dhèu mulai palolo lème ètu kabarai ra, lula-nèti ngaa dhu yesus tao ne."
MAT 9:27,"and when jesus passed from thence, two blind men crying pursued him, and said, thou son of david, have mercy on us. and jesus passing from thence, two blind men pursued him, crying, and saying, thou son of david, have mercy on us. and when jesus went away from there, two blind men followed him, and crying out, they said, o son of david, have mercy on us.","èle, hèia yesus kako taruu. ètu talora j'ara, abhu dhèu bèdhu dhèu dua dhu madhutu ne. dua ra rodhe, peka na, ana-èpu dhèu aae daud! sue ku ji'i la!"
MAT 9:28,"and when he came into the house, the blind men came to him; and jesus said to them, what will ye, that i do to you? or what do you desire that i do for you? or what do you want me to do for you? and they said, lord, that our eyes be opened. and jesus said, believe ye, that i may do this thing to you? or believe ye, that i may do this thing? or believe ye, that i can do this for you? they said to him, yea, lord.","ropa yesus maso asa d'ara èmu cue, dhèu bèdhu se lasi paraga dènge ne. ka yesus karèi dua ra, peka na, miu se lèka tare'a-re'a, na, ja'a ne dènge koasa ho puri-pa'èle miu, sèna ka bisa ladhe mèdhi, do? hèia dua ra dhaa, aku rèngu na, ama karèi ia ka, te ji'i dhu lèka mema-mema le."
MAT 9:29,"then he touched their eyes, and said, after your faith be it done to you.","ropa tadèngi lii dhaa dua ra, hèia yesus g'ag'e musi madha ra, ka na peka na, ladhe sèmi èèna, na, j'aj'i ka madhutu parcaya miu."
MAT 9:30,"and the eyes of them were opened. and jesus threatened them, and said, see ye, that no man know.","yesus padhai lii èle, hèia dua ra ladhe rèdhi dènge ka. te ngaa yesus pasanèd'e si, peka na, baku miu peka dènge ca dhèu sa, ngaa dhu j'aj'i le!"
MAT 9:31,"but they went out, and famed him throughout all that land.","te ngaa dhèu se taha rare boe d'ara ra. ka ra kako palème kabarai èèna, lole dènge dhèu aa'i-aa'i, tatao yesus mi rèngu dua ra."
MAT 9:32,"and when they were gone out, lo! they brought to him a dumb man, having a devil, or they brought to him a man who could not speak, because he had a demon.","ropa dhèu bèdhu se lasi, dhèu rèti dhèu leo hari èci asa yesus. dhèu ne bisa boe padhai lii, lula nidhu tao ne."
MAT 9:33,"and when the devil was cast out, the dumb man spake. and the people wondered, and said, it hath not been seen thus in israel or it appeared never so in israel.","ropa ladhe nèdhi, hèia yesus paredha nidhu kalua nèti dhèu lii aad'o ne. nidhu èèna kalua, ka dhèu ne padhai lii dènge ka. hèia dhèu ae ètu era èèna malaa, ka ra peka na, ira ii! èdhi dhèu yahudi paraga tèdhi mèka madha j'ara sèmi ne'e ne!"
MAT 9:34,"but the pharisees said, in the prince of devils he casteth out devils or by the prince of demons he throweth out demons.","te ngaa dhèu parisi ka'uu, peka na, dhèu aae nidhu ka dhu hia ne koasa, sèna ka na bisa babège eela nidhu."
MAT 9:35,"and jesus went about all the cities and castles, teaching in the synagogues of them, and preaching the gospel of the kingdom, and healing every languor or all ache, and every sickness. and jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel, or the good news, of the kingdom, and healing every languor, or every ache and sorrow, and every sickness.","èle èèna ka, yesus kako palème kota-kota dènge rae-rae, sèna ka aj'a-nori dhèu ètu d'ara èmu sabaj'a sèra. na aj'a dhèu nèti lii holo-nori ama lamatua, aa j'ara tasamia rèngu bisa j'aj'i dhèu unu ama lamatua. na puri-pa'èle kahèi dhèu nèti papèd'a-tarègu ra."
MAT 9:36,"and he saw the people, and had ruth on them; for they were travailed, and lying as sheep not having a shepherd. and he saw the people, and had compassion for them; for they were troubled, and living like sheep not having a shepherd.","ropa yesus ladhe nèdhi dhèu ae se, hèia na taha nare boe d'ara, lula dhèu se re'a heka tao sèmi ngaa sa. te rèngu nuka sèmi kahib'i-kalèbho dhu dènge boe dhèu madhenga."
MAT 9:37,"then he said to his disciples, soothly there is much ripe corn or truly there is a great harvest to be gotten, but few workmen.","èle ka, yesus padhai lii dènge ana madhutu na, aku nèngu na, dhèu ae se, nuka sèmi nganga'a ae-ae ètu d'ara oka-tedhe. masi ka nganga'a ae titu kèna, te ngaa dhèu sab'a d'ai boe ho puu-g'ètu, sèna ka tèke asa d'ara gud'a."
MAT 9:38,"therefore pray ye the lord of the ripe corn, that he send workmen into his ripe corn. and so pray to the lord of the harvest, that he send workers to gather in his harvest.","nèti èèna ka, miu hud'i manèngi ku mi lamatua oka, sèna ka na tabha hari dhèu sab'a, ho lasi puu-g'ètu isi oka se."
MAT 10:1,"and when his twelve disciples were called together, he gave to them power of unclean spirits or he gave to them power over unclean spirits, to cast them out of men, and to heal every languor or all ache, and all sickness.","èle ka, yesus paroa ana madhutu na, sèna ka mai pakaboko. hèia na hia si koasa ho babège eele nidhu aa puri-pa'èle dhèu nèti papèd'a-tarègu ra."
MAT 10:2,"and these be the names of the twelve apostles; the first, simon, that is called peter, and andrew, his brother; james of zebedee, and john, his brother;","ana madhutu na dhu na pua sèra, dhèu canguru dua, nuka: partama, ngara na simon dhu dhèu tema paroa ne, ‘petrus', dènge ari na, anderias, yakobis, dènge ari na, yohanis dua ra ana sabadeus,"
MAT 10:3,"philip, and bartholomew; thomas, and matthew, a publican or a tax collector; and james of alphaeus, and thaddaeus;","pelipus, bertolomeos, tomas, mateos dhèu roro doi bea, yakobis dhu leo nuka ana alpius, tadius,"
MAT 10:4,"simon canaanite, and judas iscariot, that betrayed christ, or which betrayed him, or who betrayed the messiah.","simon nèti partei politik selot, dènge yudas iskariot dhu èèna na pahie yesus."
MAT 10:5-6,"jesus sent these twelve, and commanded to them, and said, go ye not into the way of heathen men or go not on the way to the gentiles, and enter ye not into the cities of the samaritans; but rather go ye to the sheep of the house of israel, that have perished.","èle èèna ka, yesus pua ana madhutu na canguru dua dhèu sèra, aa paredha si, peka na, ja'a pua miu lami asa dhèu èdhi dhèu yahudi sèra, lula ae nèti rèngu dhu madhutu boe j'ara mamuri ama lamatua dènge mola. rèngu cakaraa kahib'i-kalèbho dhu sala j'ara. nèti èèna ka, baku lami asa dhèu yahudi boe, nuka sèmi dhèu samaria."
MAT 10:7,"and go ye, and preach ye, and say, that the kingdom of heavens shall nigh; and go, and preach, and say, that the kingdom of heaven is near;","lami peka dènge dhèu isra'el èdhi sèra, na, ‘ne'e ne, d'ai lod'o kèna, sèna ka dhèu aa'i-aa'i ra bisa j'aj'i dhèu unu ama lamatua. '"
MAT 10:8,"heal ye sick men, raise ye dead men, cleanse ye mesels or leprous men, cast ye out devils; freely ye have taken, freely give ye. heal the sick, raise the dead, cleanse the lepers, throw out the demons; freely ye have received, freely give.","aa lami puri-pa'èle dhèu pèd'a, pamamuri hari dhèu madhe, pa'èle dhèu kusta, aa babège eele nidhu. ama lamatua hia le miu ae-ae, te ngaa na manèngi hari boe ca ana maa sa. de lami ka ho pala pa'ae-ae mi dhèu leo, te ngaa mage mi manèngi hari ngaa-ngaa kahèi."
MAT 10:9,"do not ye wield or possess gold, nor silver, nor money in your girdles,","pakèd'i dènge ai hua. baku mèti doi,"
MAT 10:10,"not a scrip in the way, neither two coats, neither shoes, nor a staff or a rod; for a workman is worthy of his meat, or for a workman is worthy of his food, or hath earned his keep.","gee j'ara, mèdha silu, salapa, do tatea. te dhèu hud'i hia ku dhèu sab'a, ngaa dhu pantas ho ra bisa mamuri."
MAT 10:11,"into whatever city, or castle, ye shall enter or whatever city, or village, ye shall enter into, ask ye who therein is worthy, and there dwell ye, till ye go out.","ladhe miu maso asa d'ara kota do rae èci, na, miu hud'i tenge ku dhèu dhu neo sèmi rare miu. hèia miu pea ètu èmu èèna, toke miu pakèd'i tèke eele era èèna."
MAT 10:12,"and when ye go into an house, greet ye it, and say, peace to this house.","ladhe miu maso asa d'ara èmu dhèu, peka la dènge rèngu, ‘saloom! lamatua hia miu mèngi-nale. '"
MAT 10:13,"and if that house be worthy, your peace shall come on it; but if that house be not worthy, your peace shall turn again to you or your peace shall return to you.","ladhe dhèu ètu d'ara èmu ne, sèmi rare miu dènge be'a, na, miu manèngi sèna ka lamatua hia si berkat. te ngaa ladhe ra ro'o boe sèmi rare miu, na, lamatua hia boe rèngu berkat."
MAT 10:14,"and whoever receiveth not you, nor heareth your words, go ye forth from that house or city, and sprinkle off the dust of your feet, or and smite away the dust from your feet, or and shake off the dust from your feet.","ladhe dhèu ro'o boe nanene lii padhai miu, mi kalua nèti èmu èèna, do kota èèna, hèia miu caro eele ahu nèti haga miu, sèna ka j'aj'i mi tadha, peka na, ladhe ro'o boe nanene, pe rèngu d'ui rare pala ra."
MAT 10:15,"truly i say to you, it shall be more sufferable to the land of the men of sodom and of gomorrha in the day of judgement, than to that city. i tell you the truth, it shall be more bearable for the land of the men of sodom and gomorrah on the day of judgement, than for that city.","bèli-camèd'a, lod'o ama lamatua huku dhèu ètu rai-haha ne'e, tatu na pabia mi dhèu sodom dènge gomora dhu uru èèna bhelu titu kèna. te ngaa sanèd'e! èèna na, nèngu huku bia risi hari mi dhèu dhu ro'o boe sèmi rare miu!"
MAT 10:16,"lo! i send you as sheep in the middle or into the midst of wolves; therefore be ye sly, or prudent, or wary, or wise, as serpents, and as simple as doves.","sanèd'e paie! te ja'a pua miu ne, èci èèna ka ja'a patabuli kahib'i-kalèbho asa talora aae busa hui. nèti èèna ka, ngangee miu hud'i sèmi mege dhu d'èlu-mèu. aa d'ara mi hud'i mola ku nuka sèmi koro j'aha dhu ne'a boe tenge lii langu."
MAT 10:17,"but be ye ware of men, for they shall take you in to councils, and they shall beat you in their synagogues;","te ngaa baku pamud'e! te bèli-camèd'a dhèu paj'èra miu, sama sèmi busa hui kadhi pamadhe kahib'i-kalèbho. èèna na, rèngu nuni rèti miu asa era parisa lii langu agama. aa dhèu hake paparu miu ètu d'ara èmu sabaj'a."
MAT 10:18,"and to mayors, or to presidents, and to kings, ye shall be led in for me, in witnessing to them, and to heathen men. and to mayors, or to governors, and to kings, ye shall be led in for me, to give a testimony to them, and to the gentiles.","pe rèngu ère rèti miu asa madha gubernur dènge dhèu aae, lula miu madhutu ja'a. te ngaa miu hud'i pake lod'o sèra, ho peka-padhai dènge ra lii lolo be'a nèti ja'a. dènge j'ara ne'e, dhèu dhu tadhe boe ama lamatua tadèngi kahèi kolongara ja'a ne."
MAT 10:19,"but when they take hold of you, do not ye think, how or what thing ye shall speak, for it shall be given to you in that hour, what ye shall speak;","te ngaa ladhe rèngu nuni rèti miu sèmi èèna, mage miu madha'u, peka na, ‘èèna na, ja'a peka tasamia? ' do, ‘ja'a neo dhaa peka sèmi ngaa? ' baku j'aj'i mi ngangee, te ladhe d'ai lod'o na, ama mi ètu sorga ka dhu peka dènge miu, nèti j'ara mia ka dhu miu hud'i peka-padhai."
MAT 10:20,"for it be not ye that speak, but the spirit of your father, that speaketh in or through you.","lod'o èèna, ngaa dhu miu padhai, mai boe nèti d'ara miu unu mi, te roh lamatua dhu mola-mèci èèna ka dhu aj'a-nori ètu d'ara miu, sèna ka miu padhai sèmi ngaa sa."
MAT 10:21,"and the brother shall betake the brother into death or and a brother shall deliver, or shall betray, a brother unto death, and the father the son, and sons shall rise against their father and mother, and shall torment them by death or to the death.","sanèd'e, te bèli-camèd'a ètu d'ara èmu cue, ladhe abhu ca dhèu parcaya ja'a, èèna na a'ari nèngu mesa na, ka dhu tenge j'ara ho pamadhe ne. aa ladhe ana ka dhu parcaya, èèna na ama na ka dhu pamadhe ne. ladhe ina-ama ka dhu parcaya, bèli-camèd'a ana-ana ra ka dhu pamadhe si."
MAT 10:22,"and ye shall be in hate or in hatred to all men for my name; but he that shall dwell still or shall continue into the end, shall be made safe. and ye shall be hated by everyone for my name; but he who shall continue unto the end, shall be saved.","sanèd'e! te bèli-camèd'a dhèu aa'i-aa'i tèka d'ara dènge miu, lula miu parcaya ja'a ne. te ngaa dhèu dhu taha taruu, èèna na ama lamatua hia ne mamuri."
MAT 10:23,"and when they pursue you in this city, flee ye into another or and when they persecute you in this city, flee to another. truly i say to you or i tell you the truth, ye shall not end the cities of israel, before that man's son come.","ladhe dhèu paj'èra miu ètu d'ara kota cue, rai lami asa kota leo! lèke kèna! ja'a ne dhèu rai-haha tare'a-re'a. bèli-camèd'a ropa miu palème aa'i mèka kota-kota ètu isra'el, te ngaa ja'a dhu lèpa hari mai le èèna."
MAT 10:24,"the disciple is not above the master, or the disciple is not above his master, or the student is not above the teacher, nor the servant above his lord;",biasa dhèu pakab'ua ca dhèu mese risi nèti ana sakola na sèra. aa dhèu pakab'ua ca dhèu lamatua risi nèti ènu na sèra.
MAT 10:25,"it is enough to the disciple, that he be as his master, and to the servant as his lord, or it is enough for the student, that he be like his teacher, and for the servant, that he be like his lord. if they have called the husbandman, or the father of the household, beelzebub, then how much more his household members?","ladhe ana sakola mèu sama sèmi mese na, nèngu pangee na d'ai le. aa ladhe ènu d'èlu-mèu sama sèmi lamatua na, nèngu ngee na d'ai le. de sanèd'e paie! ladhe dhèu paroa lamatua èmu, peka na, ‘èu ne, baalsebul, dhèu aae nidhu! ' tatu isi èmu na abhu kolongara dhu karehe risi hari."
MAT 10:26,"therefore dread ye not them; for nothing is hid or is covered, that shall not be showed; and nothing is privy, that shall not be known. and so do not fear them; for nothing is hidden, that shall not be shown, or brought out into the open; and nothing is private, or is secret, that shall not be made known.","de miu baku madha'u dènge dhèu dhu lab'a miu. te, ngaa dhu dhèu tao pahuni, bèli-camèd'a dhèu aa'i-aa'i ladhe rèdhi."
MAT 10:27,"that thing that i say to you in the darknesses, say ye in the light; and preach ye on houses or upon roofs, that thing that ye hear in the ear.","ngaa dhu ja'a aj'a-nori le miu mesa mi, miu hud'i lami lole ku mi dhèu aa'i-aa'i. aa ngaa dhu ja'a paholo le dènge miu, miu se hud'i lami peka ku palème era."
MAT 10:28,"and do not ye dread them that slay the body; for they may not slay the soul; but rather dread ye him, that may lose both soul and body into hell. and do not fear those who can kill the body; for they cannot kill the soul; but rather fear him, who can destroy both body and soul in hell.","baku madha'u dènge dhèu rai-haha, te rèngu bisa dhoka pamadhe ngi'u aae dhèu di, te ngaa bisa boe pa'ele iie samanga. nèti èèna ka, miu hud'i madha'u ku dènge ama lamatua, te dhoka nèngu di dhu dènge koasa ho pamaso ngi'u aae dhèu dènge samanga kateme, asa d'ara dhasi ai dhu heo na loe boe ciki sa."
MAT 10:29,"whether two sparrows be not sold for an halfpenny? and one of them shall not fall on the earth without your father. be not two sparrows sold for half a penny? and not one of them shall fall to the ground without your father knowing about it, or allowing it.","de pa'èra d'ara miu. dhèu pahie ana mangungu ètu d'ara pasa dènge kab'ua ciki oo'e di. te ngaa ci'u sa bisa boe madhe, ladhe ama mi ètu sorga no'o mèka."
MAT 10:30,and all the hairs of your head be numbered.,"ama miu ètu sorga dhu loe boe ladhe-leru miu, toke j'ara-j'ara dhu ana iiki-iiki. d'ai rèu kètu ètu kab'a kètu miu, na ige nare aa'i hèi."
MAT 10:31,therefore do not ye dread or and so do not fear; ye be better than many sparrows.,de baku madha'u! lula ama lamatua pakab'ua miu risi nèti ana mangungu aa'i-aa'i ra.
MAT 10:32,"therefore every man that shall acknowledge me before men, i shall acknowledge him before my father that is in heavens.","hèia yesus tuhu hari lii padhai na, peka na, dhèu dhu bani mangaku ja'a ètu madha dhèu ae ètu rai-haha ne, pe ja'a kahèi mangaku nèngu ètu katanga madha ama ku ètu sorga, peka na, ‘nèngu ne dhèu ja'a. '"
MAT 10:33,"but he that shall deny me before men, i shall deny him before my father that is in heavens.","te ngaa dhèu dhu pasili ja'a ètu madha dhèu ae, peka na nèngu tadhe boe ja'a, bèli-camèd'a ja'a peka dènge ama ku ètu sorga kahèi, na, ‘ja'a tadhe boe dhèu ne'e. '"
MAT 10:34,"do not ye deem or guess that i came to send peace into the earth; i came not to send peace, but the sword.","mage mi pangee na, ja'a ne mai kèti dame asa rai-haha ne. te mamai ja'a ne, sèna ka dhèu rai-haha ne èci lab'a èci."
MAT 10:35,"for i came to part a man against his father or for i came to set a man against his father, and the daughter against her mother, and the son's wife against the husband's mother;","ja'a mai asa rai-haha ne, madhutu ngaa dhu dhèu rèti lii padhai ama lamatua peka tèke èèna, ‘èèna na, ana mone lab'a ama na, ana bhèni lab'a ina na, aa bhèni dhèu èmu ana na, lab'a ina nèti dhèu èmu na,"
MAT 10:36,"and the enemies of a man be they, that be at home with him.","te isi èmu mae-manyèla, lula èci lab'a èci. '"
MAT 10:37,"he that loveth father or mother more than me, is not worthy to me/is not worthy of me. and he that loveth son or daughter more than me, is not worthy to me or is not worthy of me.","de dhèu dhu neo madhutu ja'a tare'a-re'a, nèngu hud'i sue ku ja'a, risi nèti aa'i-aa'i, risi nèti ina-ama na, aa risi nèti ana niki na. ladhe aad'o, na, nèngu nia boe j'aj'i dhèu unu ja'a."
MAT 10:38,"and he that taketh not up his cross, and pursueth me or and followeth me, is not worthy to me or is not worthy of me.","te dhèu dhu neo madhutu ja'a, te ngaa d'èi boe pasae j'aj'èra, nèngu nia boe j'aj'i dhèu unu ja'a."
MAT 10:39,"he that findeth his life, shall lose it; and he that loseth his life for me, shall find it.","dhèu dhu sadia madhe lula na madhutu ja'a, bèli-camèd'a nèngu abhu mamuri taruu dènge ama lamatua. te ngaa dhèu dhu dhoka neo mamuri hia ngi'u nèngu unu na, èèna na, mamuri na ele iia d'ara!"
MAT 10:40,"he that receiveth you, receiveth me; and he that receiveth me, receiveth him that sent me.","dhèu dhu sèmi nare miu dènge be'a, nèngu sèmi nare ja'a kahèi. aa dhèu dhu sèmi nare ja'a, nèngu kahèi sèmi nare ama lamatua dhu pua ja'a mai."
MAT 10:41,"he that receiveth a prophet in the name of a prophet, shall take or shall receive the meed or the reward of a prophet. and he that receiveth a just man in the name of a just man, shall take or shall receive the meed, or the reward, of a just man.","dhèu dhu sèmi nare dhèu nèti lii padhai ama lamatua, lula na padhue-padhai lii holo-nori ama lamatua, pe lamatua b'ala nèngu sama sèmi na b'ala mi ca dhèu nèti lii padhai nèngu. aa dhèu dhu sèmi nare ca dhèu d'ara mola, lula dhèu èèna madhutu tare'a-re'a dad'èi ama lamatua, pe lamatua b'ala nèngu sama sèmi na b'ala mi ca dhèu d'ara mola."
