verse,source_text,target_text,pred_text
GEN 10:26,"and that joktan begat almodad, and sheleph, and hazarmaveth, jerah,","ana-èpu yoktan, ka: almodad, selef, hasar-mawet, yera,",ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu ajꞌu.
GEN 10:27,"and hadoram, and uzal, and diklah,","hadoram, usal, dikla,","hadoram, uzal, diklah, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho, kahibꞌi-kalèbho,"
GEN 10:28,"and obal, and abimael, sheba,","obal, abimael, syeba,","Obal, Abimael, Seba,"
GEN 10:29,"and ophir, and havilah, and jobab; all these were the sons of joktan.","ofir, hawila, dènge yobab. rèngu aa'i-aa'i se, ana-èpu yoktan.","Ofir, Havila, dènge Yobab. Ana-èpu Joktan se, nuka sèmi rèngu aaꞌi-aaꞌi dhu Ama Lamatua hagꞌe nare ètu dꞌara jꞌara-jꞌara aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa aae nèti koasa."
GEN 10:30,"and the habitation of them was made from mesha, as men goeth till to sephar, an hill of the east.","era pea rèngu, mulai nèti mesa, taruu d'ai sefar, nuka era dhu kabhuku re sebhe dhimu.","Lodꞌo-lodꞌo rèngu èèna, nèti Mesa, toke Sefar, ètu ledhe èci, ètu cabèka dhimu."
GEN 10:31,"these be the sons of shem, by kindreds, and languages, and countries, in their folks.","rèngu aa'i-aa'i se, ana-èpu sem. èci-èci ka dènge lii, suku, aa dènge rai ra.","Rèngu aaꞌi-aaꞌi se, ana-èpu Sem, nèti suku aaꞌi-aaꞌi ra, nèti suku aaꞌi-aaꞌi ra, nèti suku aaꞌi-aaꞌi ra, nèti suku aaꞌi-aaꞌi ra."
GEN 10:32,"these be the meines of noah, by their peoples, and nations; the folks or gentiles in the earth were parted of these after the great flood.","aa'i-aa'i se, ana-èpu noh, èci-èci ka dènge suku ra. ropa èi aae lala èle, rèngu se'e ka pea papènu lème rai-haha ne.","Dhèu aaꞌi-aaꞌi se, nuka sèmi dhèu aaꞌi-aaꞌi nèti suku aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Rèngu aaꞌi-aaꞌi se, nuka sèmi dhèu aaꞌi-aaꞌi nèti suku aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne. Rèngu aaꞌi-aaꞌi se, nuka sèmi dhèu aaꞌi-aaꞌi nèti suku aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne."
GEN 11:1,"forsooth the land was of one language, and of the same speech or the same words.","uru-uru tèka na, dhèu ètu rai-haha ne, dhoka lii èci di.","lodꞌo dhèu aaꞌi-aaꞌi ètu rai-haha ne, ra padhai lii aaꞌi-aaꞌi, aa ra padhai lii aaꞌi-aaꞌi kahèi."
GEN 11:2,"and when they went forth from the east, they found a field in the land of shinar, and they dwelled therein.","lod'o rèngu cahag'e lasi asa ca bèka dhimu, ra d'ai era mera ètu sinear, ka ra pea ètu èèna.","Èle èèna ka, rèngu kalua nèti cabèka dhimu. Ka ra paraga dènge rai èci, ètu rai Shinar. Ka ra pea ètu neꞌe."
GEN 11:3-4,"and one said to his neighbour, come ye, and make we tilestones, and bake we those or them with fire; and they had tile for stones, and pitch, either strong glue, for mortar; and they said, come ye, and make we to us a city and a tower, whose highness stretch till to heaven; and make we solemn our name, before that we be parted into all lands.","rèngu aa'i-aa'i rare lii èci, aku rèngu na, a'ari, ee! mai ta patitu kota kapai aae cue. ti tao hadhu bata; ti tunu pa'adhu. èèna na, èdhi pudhi sa dedha, ho ti tape dènge èi dama. ho èèna na, ti patitu manara dedha aae èci, dhu kolo nèngu na d'ai dedha-liru, sèna ka èdhi abhu kolongara kapai. ho sèna ka èdhi j'aj'i ca kabarai aae, dhu pahag'a ia ka.","Hèia dhèu èci peka dènge dhèu èci, aku rèngu na, 'Mai ka! Jiꞌi tao kota èci hia jiꞌi. Jiꞌi tao hadhu èci hia jiꞌi, toke dꞌai dedha-liru. Jiꞌi tao pahaha iisi jiꞌi, sèna ka dhèu aaꞌi-aaꞌi reꞌa, na, jiꞌi tao iisi jiꞌi ètu dꞌara ai.' Te ngaa dhèu aaꞌi-aaꞌi reꞌa, na, jiꞌi tao pahaha iisi jiꞌi, sèna ka dhèu aaꞌi-aaꞌi reꞌa, na, jiꞌi tao iisi jiꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi, toke dꞌai dedha-liru. Aa jiꞌi tao iisi jiꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi, sèna ka dhèu aaꞌi-aaꞌi jꞌajꞌi dhèu aaꞌi-aaꞌi-aaꞌi, sèna ka jꞌajꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi-aaꞌi."""
GEN 11:5,"forsooth the lord came down to see the city, and the tower, which the sons of adam builded.",hèia lamatua puru mai laladhe kota dènge manara dhu ra patitu èèna.,"Èle èèna ka, Lamatua puru nèti dedha-liru, ho ladhe nèdhi kota dènge hadhu dhu ana-èpu Adam tao."
GEN 11:6,"and he said, lo! the people is one, and one language is to all, and they have begun to make this; neither they shall cease of their thoughts, till they ful fill those or them in work;","ka na peka na, dhèu rai-haha se, aa'i-aa'i ra ca kabarai, dènge lii èci di. ngaa dhu rèngu tao ne, heka mulai kèna. bèli-camèd'a ladhe rèngu aa'i-aa'i ra j'aj'i mi èci sèmi ne'e, èèna na, ngaa dhu rèngu neo tao, j'aj'i aa'i mèu-mèu.","Èle èèna ka, na peka, aku nèngu na, ""Miu aaꞌi-aaꞌi mi! Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi. Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi. Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi. Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi sèra. Miu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi mi jꞌajꞌi dhèu aaꞌi-aaꞌi."
GEN 11:7,"therefore come ye, go we down, and shame or confound we there the tongue of them, that each man hear not the voice of his neighbour.","de be'a risi, èdhi puru lati ho tao lii si baka-leo, ho sèna ka èci ne'a boe lii èci.","De jiꞌi lèpa hari asa era èèna, sèna ka jiꞌi pakajꞌalu lii rèngu. Te rèngu aaꞌi-aaꞌi ra tadèngi boe lii dhèu èci sa."""
GEN 11:8,and so the lord separated them from that place into all lands; and they ceased to build the city.,"hèia lamatua puru, ka kakeho lii ra. dènge j'ara sèmi èèna, na pacèri si palème rai-haha ne. ka ra pakèd'i taruu heka kota deo na.","Èle èèna ka, Lamatua pahie eele dhèu seꞌe nèti era neꞌe asa rai-haha ne. Hèia dhèu aaꞌi-aaꞌi roꞌo boe patitu kota ne."
GEN 11:9,"and therefore the name thereof was called babel, for the language of all the earth was confounded there; and from thence the lord scattered them on the face of all countries.","nèti èèna ka, ra pangare kota na, babel dhu sasoa na ‘pab'ingu', lula lamatua kakeho lii ra, aa pacèri eele si palème rai-haha ne.","Nèti èèna ka, dhèu aaꞌi-aaꞌi ra paroa kota ne, 'Babel'. Nèti èèna ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne reꞌa boe lii dhèu aaꞌi-aaꞌi ètu rai-haha ne. Nèti èèna ka, Lamatua paꞌele iie dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 11:10,"these be the generations of shem. shem was an hundred years when he begat arphaxad, two years after the great flood.","se'e se, ana-èpu sem. ropa èle èi aae lala dua tèu sa, sem mamuri cangasu tèu kèna, ka na abhu ana mone ca dhèu, ngara na arpaksad.","Rèngu aaꞌi-aaꞌi se, nuka sèmi uru èèna, lodꞌo Lamatua dedꞌe aaꞌi-aaꞌi ètu rai-haha ne. Lodꞌo Lamatua dedꞌe aaꞌi-aaꞌi ètu rai-haha ne, sèmi èèna kahèi. Lodꞌo Lamatua dedꞌe aaꞌi-aaꞌi ètu rai-haha ne, Lodꞌo Lamatua dedꞌe aaꞌi-aaꞌi ètu rai-haha ne. Lodꞌo Lamatua dedꞌe aaꞌi-aaꞌi ètu rai-haha ne, Lodꞌo Lamatua jꞌajꞌi dhèu aaꞌi-aaꞌi. Lodꞌo Lamatua jꞌajꞌi dhèu aaꞌi-aaꞌi. Lodꞌo Lamatua jꞌajꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi."
GEN 11:11,"and shem lived after that he begat arphaxad five hundred years, and begat sons and daughters.","ka sem mamuri hari d'ai lèmi ngasu tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Sem mamuri toke dꞌai lèmi nguru tèu. Èle èèna ka, Sem abhu ana mone dènge ana bhèni."
GEN 11:12,"forsooth arphaxad lived five and thirty years, and begat salah;","lod'o umur arpaksad d'ai tèlu nguru lèmi tèu, na abhu ana mone ca dhèu, ngara na sela.","Èle èèna ka, Arpasad mamuri toke dꞌai tèlu nguru tèu."
GEN 11:13,"and arphaxad lived after that he begat salah three hundred and three years, and begat sons and daughters.","ka arpaksad mamuri hari d'ai èpa ngasu tèlu tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Arpasad mamuri toke tèlu nguru tèlu tèu. Èle èèna ka, Arpasad jꞌajꞌi dhèu mone dènge ana bhèni."
GEN 11:14,"and salah lived thirty years, and begat eber;","lod'o umur sela d'ai tèlu nguru tèu, na abhu ana mone ca dhèu, ngara na eber.","Èle èèna ka, nèngu mamuri toke dꞌai tèlu nguru tèu, hèia na bhèlu eele nèti dꞌara bèdho na ètu dꞌara èmu bèdho, hèia na bhèlu eele nèti dꞌara bèdho na ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi."
GEN 11:15,"and salah lived after that he begat eber four hundred and three years, and begat sons and daughters.","ka sela mamuri hari d'ai èpa ngasu tèlu tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Abraham mamuri èpa nguru tèlu tèu. Èle èèna ka, Abraham nara iisi ana mone dènge ana bhèni."
GEN 11:16,"soothly eber lived four and thirty years, and begat peleg;","lod'o umur eber d'ai tèlu nguru èpa tèu, na abhu ana mone ca dhèu, ngara na pelek.","Èber mamuri dènge beꞌa toke dꞌai tèlu nguru tèu, hèia na bhèlu."
GEN 11:17,"and eber lived after that he begat peleg four hundred and thirty years, and begat sons and daughters.","ka eber mamuri era d'ai èpa ngasu tèlu nguru tèu, na abhu hari ana mone dènge ana bhèni.","Lodꞌo èèna, Eber mamuri toke èpa nguru tèlu tèu. Èle èèna ka, na abhu ana mone dènge ana bhèni."
GEN 11:18,"also peleg lived thirty years, and begat reu;","lod'o umur pelek d'ai tèlu nguru tèu, na matana ana mone ca dhèu, ngara na rehu.","Hèia Peleg mamuri toke dꞌai 30 tèu, hèia na bèdhu-bèdhu dènge bèdhu-bèdhu ètu dꞌara bèdhu-bèdhu nèti dꞌara bèdhu-bèdhu, hèia na abhu bèdhu-bèdhu ètu dꞌara bèdhu-bèdhu ètu dꞌara bèdhu-bèdhu-bèdhu nèti dꞌara bèdhu-bèdhu-bèdhu nèti dꞌara bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu-bèdhu."
GEN 11:19,"and peleg lived after that he begat reu two hundred and nine years, and begat sons and daughters.","ka pelek mamuri era d'ai dua ngasu ceo tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Peleg mamuri toke dꞌai dua nguru nguru tèu. Èle èèna ka, na abhu ana-èpu dènge ana-èpu nèti dhèu aaꞌi-aaꞌi ètu dꞌara èmu rèngu, ka ra jꞌajꞌi dhèu aaꞌi-aaꞌi dhèu aaꞌi-aaꞌi ètu dꞌara èmu rèngu ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi-Mangajꞌi."
GEN 11:20,"and reu lived two and thirty years, and begat serug;","lod'o umur rehu d'ai tèlu nguru dua tèu, na abhu ana mone èci, ngara na seruk.","Èle èèna ka, Rèhu mamuri toke dꞌai 30 tèu. Èle èèna ka, na maso boe."
GEN 11:21,"and reu lived after that he begat serug two hundred and seven years, and begat sons and daughters.","ka rehu mamuri era d'ai dua ngasu pidhu tèu, na abhu hari ana mone dènge ana bhèni.","Rèhu mamuri toke dꞌai dua nguru pidhu tèu. Èle èèna ka, na abhu ana mone dènge ana bhèni."
GEN 11:22,"soothly serug lived thirty years, and begat nahor;","lod'o umur seruk d'ai tèlu nguru tèu, na matana ana mone ca dhèu, ngara na nahor.","Èle èèna ka, Nahor madhe. Na mamuri dènge beꞌa toke dꞌai 30 tèu."
GEN 11:23,"and serug lived after that he begat nahor two hundred years, and begat sons and daughters.","ka seruk mamuri era d'ai dua ngasu tèu, ka na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Serug mamuri toke dꞌai dua nguru tèu. Èle èèna ka, na nara iisi Nahor, dènge ana-èpu nèti dhèu aaꞌi-aaꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi ètu dꞌara Èmu Kapua Manèngi-Mangajꞌi."
GEN 11:24,"forsooth nahor lived nine and twenty years, and begat terah;","lod'o umur nahor d'ai dua nguru ceo tèu, na abhu ana mone èci, ngara na tera.","Ropa Nahor mamuri, nèngu mamuri toke dꞌai dua nguru tèu, hèia na madhe."
GEN 11:25,"and nahor lived after that he begat terah an hundred and nineteen years, and begat sons and daughters.","ka nahor mamuri era d'ai cangasu canguru ceo tèu, ka na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Nahor mamuri toke dꞌai ca tèu nguru nguru tèu. Èle èèna ka, Nahor nara iisi ana mone dènge ana bhèni."
GEN 11:26,"and terah lived seventy years, and begat abram, nahor, and haran.","lod'o umur tera d'ai pidhu nguru tèu risi, na abhu ana mone, dhèu tèlu: abram, nahor, dènge haran.","Èle èèna ka, Abram, Nahor, dènge Haran mamuri taruu."
GEN 11:27,"soothly these be the generations of terah. terah begat abram, nahor, and haran. forsooth haran begat lot;","ana-èpu tera, sèmi ne'e: ana mone na, ka: abram, nahor, dènge haran. haran abhu ana mone ca dhèu, ngara na lot.","Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, ngara na Abram, Nahor, dènge Haran. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, ngara na Haran. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, ngara na Haran. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, ngara na Haran. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, nèti rai-haha ne. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, nèti rai-haha ne, nèti rai-haha ne. Rèngu aaꞌi-aaꞌi ra ètu rai-haha ne, nèti rai-haha ne, nèti rai-haha ne, nèti rai-haha ne, nèti rai-haha ne."
GEN 11:28,"and haran died before terah, his father, in the land of his nativity, in ur of chaldees.","haran madhe ètu rae èta-èsu na, ngara na ur, rai dhèu kasdim. lod'o èèna, ama na tera mamuri era.","Èle èèna ka, Haran madhe ètu rai ama na, ètu rae Ur, ètu rai Kaldea."
GEN 11:29,"forsooth abram and nahor wedded wives; the name of the wife of abram was sarai, and the name of the wife of nahor was milcah, the daughter of haran, father of milcah, and father of iscah.","abram madhèdi dènge sarai. nahor leo dènge ana bhèni haran, ngara na milka. haran abhu ana mone èci kahèi, ngara na yiska.","Nèti èèna ka, Abram dènge Nahor jꞌajꞌi dhèu èmu-kamali. Ngara dhèu èmu Na, Sarai. Ngara dhèu èmu Nahor, Milka. Dhèu èmu na, Haran, dènge ana-èmu na, Isak. Nèti èèna ka, Abram dènge Nahor jꞌajꞌi dhèu èmu-kamali. Nèti èèna ka, Nahor jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali. Nèngu jꞌajꞌi dhèu èmu-kamali."
GEN 11:30,"soothly sarai was barren, and had no children.",te ngaa sarai dènge boe ana.,"Nèti èèna ka, Sarai jꞌajꞌi dhèu baku bhèni. Nèngu dènge boe ana."
GEN 11:31,"and so terah took abram, his son, and lot, the son of haran, his son, and sarai, his daughter-in-law, the wife of abram, his son, and led them out of ur of chaldees, that they should go into the land of canaan; and they came unto haran, and dwelled there.","ca tèka, tera nèti ana na abram, dènge sarai dhèu èmu abram, dènge èpu na lot, lasi tèke eele rae ur, neo lasi asa rai kana'an. te ngaa lasi d'ai rae haran, rèngu pea ka ètu èèna.","Èle èèna ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne, rèti Abram, ana na, Lot, dènge Sarai, ana bhèni na. Dhèu aaꞌi-aaꞌi èèna, dhèu èmu Abram. Hèia dhèu aaꞌi-aaꞌi tèke eele rai-haha ne nèti Uru nèti dhèu Kaldea, lasi asa rai-haha ne, ètu rai-haha ne. Èle èèna ka, rèngu dꞌai Haran, ka ra pea ètu neꞌe."
GEN 11:32,"and the days of terah were made two hundred years and five, and he was dead in haran.","tera madhe ètu èèna, dènge umur na dua ngasu lèmi tèu.","Èle èèna ka, Musa mamuri toke dꞌai dꞌai dua nguru èpa tèu. Èle èèna ka, na madhe ètu dꞌara rae Haran."
GEN 12:1,"forsooth the lord said to abram, go thou out of thy land, and of thy kindred, and of the house of thy father, and come thou into the land which i shall show to thee;","lod'o èèna, lamatua peka le dènge abram, peka na, abram! èu pakèd'i nèti era èu ne, tèke eele ina-ama èu, èmu ina-ama mu, dènge rae-lesa èu. lamu asa era èci, dhu pe ja'a peka dènge èu.","Èle èèna ka, Lamatua peka dènge Abram, aku Nèngu na, 'Ladhe sèmi èèna, èu hudꞌi tèke eele rai èu, dènge aꞌari èu, dènge èmu ama èu, ho laꞌe asa rai dhu Jaꞌa padꞌelo dènge èu."
GEN 12:2,"and i shall make thee into a great folk, and i shall bless thee, and i shall magnify thy name, and thou shalt be blessed;","èèna na, ja'a hia mèngi-nale mi èu. aa ana-èpu èu, èèna na, bèba-kacanga, j'aj'i suku dhu kapai, toke dhèu tadhe kolongara èu. ho bèli-camèd'a, èu j'aj'i berkat hia dhèu leo kahèi.",Jaꞌa tao èu jꞌajꞌi suku kapai. Jaꞌa pakabꞌua èu. Jaꞌa dedꞌe padedha-dedha kolongara èu. Jaꞌa pakabꞌua èu kahèi.
GEN 12:3,"i shall bless them that bless thee, and i shall curse them that curse thee; and all kindreds of the earth shall be blessed in thee.","èèna na, ja'a hia berkat mi dhèu dhu hia berkat mi èu. te ngaa ja'a huku dhèu cee dhu dhoo èu. nanene paie! pe èèna na, dhèu aa'i-aa'i ètu rai-haha ne abhu berkat lula èu.","Dhèu aaꞌi-aaꞌi ètu rai-haha ne, bèli-camèdꞌa abhu berkat. Aa dhèu aaꞌi-aaꞌi ètu rai-haha ne, bèli-camèdꞌa abhu berkat. Aa dhèu aaꞌi-aaꞌi ètu rai-haha ne, bèli-camèdꞌa abhu berkat."""
GEN 12:4-5,"and so abram went out, as the lord commanded him, and lot went with him. abram was five and seventy years when he went out of haran. and he took sarai, his wife, and lot, the son of his brother, and all the substance which they had in possession, and the men which they had begotten in haran; and they went out that they should go into the land of canaan. and when they came into it,","lod'o èèna, umur abram pidhu nguru lèmi tèu. na nèti dhèu èmu na sarai, aa dènge ana ari na, lot, dènge mèdha-panyau ra aa'i-aa'i, aa dènge dhèu sab'a na aa'i-aa'i dhu na abhu ètu kota haran. hèia abram si lasi ka, tèke eele kota haran, asa era dhu lamatua peka le dènge ne. ka ra kako taruu, d'ai rai èci, ngara na kana'an.","Èle èèna ka, Abram dènge Sarai, dhèu èmu na, dènge Lot, dènge mèdha-panyau rèngu aaꞌi-aaꞌi dhu rèngu abhu ètu Haran. Ropa rèngu maso asa rai Kanaꞌan,"
GEN 12:6,"abram passed through the land till to the place of shechem, and till to the noble valley. forsooth canaanite was then in the land.","d'ai era èèna, abram kako palème rai ne, toke d'ai padètu dènge rae èci, ngara na sikem. ka ra pea taha ètu èèna, padètu dènge aj'u aae ca kapua ètu more. lod'o èèna, dhèu kana'an dhu pea ètu èèna era.","Èle èèna ka, Abram kako taruu asa rai Sikem, toke dꞌai dꞌara bèdho dhu kabꞌua. Lodꞌo èèna, dhèu Kanaani pea ètu rai-haha ne."
GEN 12:7,"soothly the lord appeared to abram, and said to him, i shall give this land to thy seed. and abram built there an altar to the lord, that appeared to him.","ètu era èèna ka, lamatua pad'elo iisi na mi abram, peka na, èèna na, ja'a hia ana-èpu èu rai ne'e ne. ka abram pudhi hadhu tao mei korban hia lamatua dhu pad'elo iisi na dènge nèngu ètu era èèna.","Èle èèna ka, Lamatua padꞌelo jꞌara-jꞌara mi Abram, ka Na peka, aku Nèngu na, ""Jaꞌa bꞌala rai ne mi ana-èpu èu kahèi."" Hèia Abram pajꞌujꞌu ètu èèna, sèna ka pajꞌujꞌu mei ho manèngi-mangajꞌi mi Lamatua dhu padꞌelo jꞌara-jꞌara mi Nèngu."
GEN 12:8,"and from thence he passed forth to the hill or the mount of bethel, that was against the east, and setted there his tabernacle, having bethel from the west, and hai from the east. and he builded also there an altar to the lord, and inwardly called his name.","èle èèna ka, abram si pidha hari asa ledhe re balèu. ka ra pea taha ètu talora rae betel dènge rae ai. ètu èèna, na patitu mei korban èci ho na mangaj'i mi lamatua.","Èle èèna ka, na lèpa hari asa ledhe èci, dhu jꞌajꞌi musi madha rae Betel. Èle èèna ka, na patitu èmu na ètu era neꞌe. Ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, ètu era neꞌe, nèti era neꞌe. Ètu era neꞌe, nèti era neꞌe, na nèti era neꞌe, nèti era neꞌe, nèti era neꞌe, nèti era neꞌe, nèti era neꞌe. Ètu era neꞌe, nèti era neꞌe, nèti madha Lamatua."
GEN 12:9,"and abram went going, and going forth over to the south.","èle èèna ka, na pidha-pidha era, d'ai rai negeb re ca bèka balèu nèti rai kana'an.","Èle èèna ka, Abram laꞌe asa cabèka."
GEN 12:10,"soothly hunger was made in the land; and abram went down into egypt, to be a pilgrim there, for hunger had the mastery in the land.","ca tèka, rai kana'an lèke manganga aae. nèti èèna ka, abram si lasi asa bèka balèu, ka ra d'ai rai masir. ka ra manubha taha ètu nèi.","Èle èèna ka, abhu pèri-pèri heka ètu rai-haha ne. Nèti èèna ka, abhu pèri-pèri heka ètu rai-haha ne. Nèti èèna ka, abhu pèri-pèri heka ètu rai-haha ne, sèna ka jꞌajꞌi dhèu sabꞌa ètu rai-haha ne. Nèti èèna ka, Abram laꞌe neo pea ètu rai-haha ne, sèna ka jꞌajꞌi dhèu sabꞌa ètu rai-haha ne."
GEN 12:11,"and when he was nigh to enter into egypt, he said to sarai, his wife, i know that thou art a fair woman,","ropa oe d'ai masir, abram peka dènge dhèu èmu na, sarai, aku nèngu na, sarai, èu bhèni iia, nia boe.","Ropa dꞌai dꞌara dꞌara rai Masir, hèia na peka dènge Sarai, dhèu èmu na, aku nèngu na, ""Èu ne dhèu bhèni dhu beꞌa."
GEN 12:12,"and that when egyptians shall see thee, they shall say, it is his wife, and they shall slay me, and keep thee.","de ladhe dhèu masir rèdhi èu bhèni iia sèmi ne'e, mage dhoka ra pamadhe ja'a, lula ja'a dhèu èmu-kamali èu. dènge sèmi èèna, ra parame rare èu.","Ladhe dhèu Masir ladhe rèdhi èu, hèia ra peka na, 'Dhèu ne, dhèu èmu na.' Hèia ra pamadhe jaꞌa, te ngaa èu mamuri hari.'"
