verse,source_text,target_text
MAT 14:21,"and the number of men that ate was five thousand of men, without women and little children.","dhèu aa'i-aa'i dhu ra'a se, dhèu mone pe d'ai lèmi riho sa, iga mèka dhèu bhèni dènge ana iiki."
MAT 14:22,"and anon jesus compelled the disciples to go up into a boat, and to go before him over the sea, while he let go the people.","ropa dhèu aa'i-aa'i se ra'a rare, hèia yesus pua ana madhutu na ca'e koha, sèna ka lasi uru asa cabèka dano. te ngaa nèngu ètu èèna era, sena ka pua dhèu se lèpa."
MAT 14:23,"and when the people was let go, he went up alone into an hill to pray. but when the evening was come, he was there alone.","ropa rèngu lèpa aa'i mèu-mèu, hèia yesus ca'e la'e asa ledhe èci, ho sabaj'a. toke mèda, nèngu mesa na ètu èèna era."
MAT 14:24,"and the boat in the middle of the sea was shogged or thrown with waves, for the wind was contrary to them.","lod'o èèna, koha ana madhutu na d'ai le talora aae dano. te ngaa rèngu tuku d'ai madhe, lula ngèlu nèti madha, aa naha kapai tatèb'e koha ra."
MAT 14:25,"but in the fourth waking of the night, he came to them walking on the sea.","oe d'ai mèu, hèia yesus la'e madhutu si. te ngaa nèngu dhu kako re dedha èi."
MAT 14:26,"and they, seeing him walking on the sea, were disturbed or distroubled, and said, that it is a phantom; and for dread they cried.","ropa ladhe rèdhi, ana madhutu se cag'ag'a, hèia ra padhai dènge lii madha'u, aku rèngu na, heeh! nidhu kèna!"
MAT 14:27,"and anon jesus spake to them, and said, have ye trust, i am; do not ye dread.","te ngaa yesus lii dènge ra, peka na, miu baku madha'u! te ja'a ne, yesus! mau-mau la!"
MAT 14:28,"and peter answered, and said, lord, if thou art, command me to come to thee on the waters.","ropa ra tadèngi lii ne'e, hèia petrus peka na, ladhe ama kèna, pua la ja'a kako re dedha èi ne, dhiu asa ama."
MAT 14:29,"and he said, come thou. and peter went down from the boat, and walked on the waters to come to jesus.","ka yesus dhaa peka na, mai ka! hèia petrus puru nèti dedha koha, la'e re dedha èi, asa yesus."
MAT 14:30,"but he saw the wind strong, and was afeared; and when he began to drench or drown, he cried, and said, lord, make me safe.","te ngaa ropa petrus rasa na ngèlu aae, hèia na madha'u bia. ka na mulai cène, hèia na pa'oo, aku nèngu na, ira oo, ama, ee! soru ku ja'a la!"
MAT 14:31,"and anon jesus held forth his hand, and took peter, or caught him, and said to him, thou of little faith, why hast thou doubted?","yesus j'ole dènge ka kacui-aai na, ka kèpe nare petrus. hèia yesus padhai lii, aku nèngu na, petrus, ee! nga tao ka d'ara èu kajari? èu parcaya èra boe mi ja'a, do?"
MAT 14:32,"and when he had gone up into the boat, the wind ceased.","ka dua ra ca'e lasi asa dedha koha, hèia ngèlu mau dènge."
MAT 14:33,"and they, that were in the boat, came, and worshipped him, and said, verily, thou art god's son.","ropa rèdhi sèmi èèna, ana madhutu na koa-kio padedha-dedha ne, peka na, ira ii! ama ne, mema tare'a-re'a ana ama lamatua!"
MAT 14:34,"and when they had passed over the sea, they came into the land of gennesaret.","ropa rèngu d'ai cabèka dano, hèia ra puru lasi asa dedha nebhe nèti rae genesaret."
MAT 14:35,"and when men of that place had known him, they sent into all that country; and they brought to him all that had sicknesses or all having evil.","lod'o ra puru èèna, dhèu ae dhu tadhe le. hèia dhèu pa'oo, peka na, wee! yesus mai le! ra rai lasi peka palème, hèia dhèu rèti dhèu pèd'a aa'i-aa'i."
MAT 14:36,"and they prayed him, that they should touch the hem of his clothing; and whoever touched were made safe.","ra manèngi sèna ka ra goi lèke kodho yesus. te ra pangee na, sad'i dhèu pèd'a goi lèke suu kodho na, tatu dhèu se èle dènge nèti papèd'a ra. ka dhèu dhu pèd'a aa'i-aa'i se goi kodho yesus, ka ra èle dènge nèti papèd'a."
MAT 15:1,"then the scribes and the pharisees came to him from jerusalem, and said,","ca tèka, dhèu parisi dènge mese agama ca nau mai nèti yerusalem, ho paraga dènge yesus."
MAT 15:2,"why break thy disciples the traditions of elder men? or why thy disciples break the traditions, either the teachings, of elder men? for they wash not their hands, when they eat bread.","dhèu parisi kèpe pa'èra ad'a yahudi rèngu. lod'o rèngu tadèngi, na, ladhe ana madhutu yesus ra'a-rinu dhu j'amo boe kacui-aai madhutu ad'a ra, hèia ra nasa. ka rèngu mai ho pasala yesus, peka na, nga tao ka ana madhutu èu se ra'a-rinu j'amo uuru boe ai? èèna na, sisu le ad'a bèi-baki èdhi!"
MAT 15:3,"he answered, and said to them, why break ye the commandment of god for your traditions?","te ngaa yesus dhaa, aku nèngu na, miu se, dhèu dhu padhai lii leo tao leo! miu d'èlu-mèu lab'a paredha ama lamatua, sèna ka madhutu ad'a tatao nèti bèi-baki miu di."
MAT 15:4,"for god said, honour thy father and thy mother, and he that curseth father or mother, die he by death.","te ama lamatua paredha, peka na, ‘pakab'ua ina-ama miu. ' aa peka hari, na, ‘ladhe ca dhèu padhèd'a aapa ina do ama na, hud'i huku pamadhe ne. '"
MAT 15:5-6,"but ye say, whoever saith to father or mother, whatever gift is of me, it shall profit to thee; and he hath not worshipped or not honoured his father or his mother; and ye have made the commandment of god void for your traditions.","ama lamatua aj'a sèmi èèna ka, te ngaa miu aj'a leo. miu peka na, ‘ca dhèu parluu boe pake mèdha-panyau na, sèna ka soru-bara ina-ama na, masi ka rèngu ètu d'ara j'aj'èra, ladhe na pamoa le neo hia mèdha ne asa lamatua' te ngaa dènge aj'a sèmi èèna, miu core eele le paredha ama lamatua, ho gati dènge atora unu miu."
MAT 15:7,"hypocrites, isaiah the prophet, prophesied well of you, and said,","nèti èèna ka, deo na ja'a dhu peka le, miu se, dhèu dhu padhai lii leo tao leo! èèna na, nuka sèmi yesaya, dhèu nèti lii padhai ama lamatua, dhu suri tèke, peka na,"
MAT 15:8,"this people honoureth me with lips, but their heart is far from me;","‘abhu dhèu dhu koa-kio ja'a, dhoka dènge hèb'a di, te ngaa dènge boe d'ara."
MAT 15:9,"and they worship me without cause, teaching the doctrines and the commandments of men.","masi ka rèngu tao sèmi èèna, te ngaa parcuma. ra pusi-pahae boe ja'a, te rèngu sèra pahae dhoka atora dhèu rai-haha di. '"
MAT 15:10,"and when the people were called together to him, he said to them, hear ye, and understand ye.","èle èèna ka, yesus paroa dhèu leo ètu èèna, ka na aj'a si, peka na, pasa dhilu pabe'a-be'a, sèna ka miu bisa me'a mèu!"
MAT 15:11,"that thing that entereth into the mouth, defouleth not a man; but that thing that cometh out of the mouth, defouleth a man.","ngaa dhu maso asa d'ara hèb'a, pakaj'alu boe dhèu. te ngaa dhu mai nèti d'ara hèb'a, èèna ka dhu pakaj'alu dhèu."
MAT 15:12,"then his disciples came, and said to him, thou knowest or knowest thou, that, if this word be heard, the pharisees be offended?","èle ka, ana madhutu na mai karèi ne, aku rèngu na, ama me'a, do? dhèu parisi se d'ara pèd'a ropa tadèngi lii padhai ama."
MAT 15:13,"and he answered, and said, every planting, that my father of heaven hath not planted, shall be drawn up by the root.","te ngaa yesus dhaa, peka na, ama ku ètu sorga, èèna na core eele dhèu dhu aj'a madhutu boe dad'èi na. èèna nuka sèmi dhèu ko'o eele j'u'u dhu na d'èi boe."
MAT 15:14,"suffer ye them; they be blind, and leaders of blind men. and if a blind man lead a blind man, both fall into the ditch.",de baku pusi-pahae dènge dhèu parisi sèi! te rèngu ca ropa dènge dhèu bèdhu dhu pakako dhèu bèdhu. èèna na ra manahu palere-lere asa d'ara ro'a lasi.
MAT 15:15,"peter answered, and said to him, expound to us this parable.","ka petrus lii, peka na, ama, lole ku dènge ji'i la, sasoa nèti lii pakasame deo na!"
MAT 15:16,"and he said, yet ye be without understanding?","yesus b'ala, aku nèngu na, miu me'a mèka kahèi?"
MAT 15:17,"understand ye not, that all thing that entereth into the mouth, goeth into the womb, and is sent out into the going away?","sasoa na sèmi ne'e: ngaa dhu èdhi ta'a, maso asa d'ara hèb'a, la'e taruu asa kabake, èle èèna kalua hari la'e asa d'ara kakus."
MAT 15:18,"but those things that come forth from the mouth, go out from the heart, and those things defoul the man.","te, ngaa dhu mai nèti d'ara hèb'a, èèna ka dhu pakaj'alu dhèu, toke ama lamatua madenge dènge ne, aa d'èi boe pa'èci dènge ne."
MAT 15:19,"for of the heart go out evil thoughts or for out of the heart cometh evil thoughts, manslayings, adulteries, fornications, thefts, false witnessings, blasphemies.","te j'ara-j'ara karehe, ae ka dhu mai nèti d'ara dhèu! nuka sèmi: ngangee dhu bhelu, pamadhe dhèu, bersina, tao j'ara makae dènge dhèu dhu dhèu èmu nèngu boe, mana'u, sakasii kapod'e-kabèli, dènge pakarehe kolongara dhèu."
MAT 15:20,"these things it be that defoul a man; but to eat with hands not washed, defouleth not a man.","j'ara-j'ara se'e ka dhu pakaj'alu dhèu. te ngaa ladhe dhèu dhoka ra'a j'amo boe ai madhutu ad'a, èèna sala boe ngaa-ngaa."
MAT 15:21,"and jesus went out from thence, and went into the coasts of tyre and sidon.","èle èèna ka, yesus tèke eele era ne'e, kako la'e asa kota tirus dènge kota sidon."
MAT 15:22,"and lo! a woman of canaan went out of those coasts, and cried, and said to him, lord, the son of david, have mercy on me; my daughter is evil travailed of a fiend or a devil.","ètu nèi, abhu ina ca dhèu dhu j'aj'aj'i na nèti rai ne'e. nèngu dhèu yahudi boe. ropa na tadèngi nare yesus mai le asa ne'e, hèia la'e manèngi, peka na, ana-èpu dhèu aae daud! sue ku ja'a la! te ana bhèni ja'a, lèke nidhu tao. kasia ku ji'i la! te na j'èra d'ai seli."
MAT 15:23,"and he answered not to her a word. and his disciples came, and prayed him, and said, leave thou her, for she crieth after us.","te ngaa yesus mau-mau, aa dhaa boe ngaa-ngaa ciki sa. hèia ana madhutu na mai peka dènge ne, ama, ina ne pa'oo-parodha loe boe. be'a risi ama babège eele ne nèti ne'e!"
MAT 15:24,"he answered, and said, i am not sent, but to the sheep of the house of israel that have perished.","hèia yesus dhaa, peka na, ama lamatua pua ja'a mai, ho soru-bara dhèu èdhi dhèu yahudi, lula rèngu kako sala j'ara, nuka sèmi kahib'i-kalèbho dhu re'a heka j'ara. te na pua boe ja'a sèna ka soru-bara dhèu leo."
MAT 15:25,"and she came, and worshipped him, and said, lord, help me.","te ngaa ina ne mai padètu-dètu asa yesus. ka na patitu kètu urutuu dènge lii manèngi, ama! sue ku ja'a la!"
MAT 15:26,"which answered, and said, it is not good to take the bread of children, and cast it to hounds.","te ngaa yesus core lii padhai na, aku nèngu na, pantas boe tare nganga'a nèti ana-ana, ka hia mi busa. dènge lii dhu pacele, sasoa na, yesus hud'i soru-bara uuru ku dhèu yahudi nèngu unu na, heka bisa ladhe-leru dhèu leo kèna."
MAT 15:27,"and she said, yes, lord; for the whelps eat of the crumbs, that fall down from the board of their lords.","te ngaa ina ne b'ala, aku nèngu na, tare'a ama! te ngaa busa dhu mate mema ètu ro'a mei. rèngu ra'a kahèi nganga'a dhu bèbhe eele nèti d'ara pega ana sèra. sasoa na, ropa ana-ana ra'a, busa kahèi abhu ra'a. masi ka yesus soru-bara dhèu unu na, te ngaa nèngu hud'i ladhe-leru dhèu yahudi boe kahèi."
MAT 15:28,"then jesus answered, and said to her, a! woman, thy faith is great; be it done to thee, as thou wilt. and her daughter was healed from that hour.","ropa tadèngi nare, ka yesus peka na, ira ii! ina parcaya ja'a tare'a-re'a! de lèpa ka, lula ngaa dhu ina manèngi èèna, j'aj'i le! èle èèna ka, na lèpa, ka na ladhe nèdhi ana na dhu èle le nèti papèd'a na."
MAT 15:29,"and when jesus had passed from thence, he came beside the sea of galilee. and he went up into an hill, and sat there.","èle ka, yesus dènge ana-ana madhutu na tèke eele era ne'e, hèia ra kako madhutu re sebhe dano galilea. ka ra ca'e asa ledhe cue, hèia yesus madhèdi ho aj'a-nori si."
MAT 15:30,"and much people came to him, and had with them dumb men and crooked men, feeble and blind, and many others; and they casted down them or cast them down at his feet. and he healed them,","èle èèna ka, dhèu ae-ae mai asa yesus. ra rèti dènge dhèu haga roe cabèka, dhèu bèdhu, dhèu karuku, dhèu lii aad'o, dènge dhèu-dhèu dhu pèd'a leo kahèi. ra pamadhèdi dhèu pèd'a se padètu-dètu dènge haga yesus. ka na puri-pa'èle si."
MAT 15:31,"so that the people wondered, seeing dumb men speaking, and crooked men going, blind men seeing; and they magnified god of israel.","ropa ladhe rèdhi, hèia dhèu ae se malaa. ra papeka na, ira ii! malaa titu kèna, nga! dhèu haga roe cabèka, bisa kako èra hari. dhèu bèdhu, bisa rèdhi. dhèu karuku, bisa kako. aa dhèu lii aad'o, bisa padhai lii! se'e se, tatu tatao ama lamatua. aa lamatua èèna ka, dhu uru-uru sèra bèi-baki èdhi pahaha iisi mi nèngu."
MAT 15:32,"and jesus, when his disciples were called together, said to them, i have ruth of the people, for they have abided now three days with me, and have nothing to eat; and i will not leave them fasting, lest they fail in the way.","lalu eele pèri-pèri lod'o, hèia yesus paroa ana madhutu na, ka na peka, aku nèngu na, ja'a rasa kasia dènge dhèu ae-ae se. abhu dhu mai nèti era kaj'èu, ra pakaboko ètu ne'e tèlu lod'o kèna, toke gee ra èle aa'i le. be'a risi baku hia si lèpa dènge kabake manganga. mage dhoka ra bèbha ètu talora j'ara."
MAT 15:33,"and the disciples say to him, whereof then so many loaves among us in desert, to fulfill so great a people? and the disciples say to him, therefore whereof so many loaves to us in desert, that we fill so great a company of people?","te ngaa ana madhutu yesus dhaa, aku rèngu na, ama! era ne'e kaj'èu nèti rae. tatu, èdhi bisa boe panga'a tare dhèu ae-ae sèmi se'e."
MAT 15:34,"and jesus said to them, how many loaves have ye? and they said, seven, and a few small fishes or a few little fishes.","te ngaa yesus karèi si, aku nèngu na, roti miu pèri bua? ra dhaa, aku rèngu na, dhoka pidhu di, dènge i'a pèri ngi'u di!"
MAT 15:35,"and he commanded to the people, to sit to the meat on the earth.",ka yesus pua dhèu se'e madhèdi ètu rai.
MAT 15:36,"and he took the seven loaves and five fishes, and did thankings, and brake them, and gave to his disciples; and the disciples gave to the people.","hèia nare roti pidhu bua dènge i'a sèra, ka na manèngi makasi mi ama lamatua. ka na pamae roti se, hèia na j'ole asa ana madhutu na, sèna ka ra papala mi dhèu aa'i-aa'i sèra."
MAT 15:37,"and all ate, and were fulfilled or were filled, and they took that that was left of the remnants, seven baskets full.","hèia aa'i-aa'i ra'a toke bècu. ka ra kaboko rare nganga'a dhu ata, pènu pidhu soe hahake."
MAT 15:38,"and they that ate were four thousand of men, without little children and women.","dhèu aa'i-aa'i dhu ra'a se, dhèu mone ele boe d'ai èpa riho dhèu sa. dhae ige mèka bhèni dènge ana iiki sèra."
MAT 15:39,"and when he had left the people, he went up into a boat, and came into the coasts of magdala.","èle ka, yesus pua dhèu ae-ae sèra lèpa. hèia na ca'e asa dedha koha, ho lasi asa rai magadan."
MAT 16:1,"and the pharisees and the sadducees came to him tempting him, and prayed him to show them a token from heaven.","ca tèka, pèri-pèri dhèu parisi dènge dhèu saduki, mai paraga dènge yesus. rèngu neo pakarèi dènge ne, sèna ka tenge j'ara neo pamanahu yesus. nèti èèna ka, ra manèngi sèmi ne'e ka, ama! tao ku tadha malaa, sèna ka j'aj'i tadha, dhu peka na, ama abhu koasa nèti ama lamatua."
MAT 16:2,"and he answered, and said to them, when the eventide is come, ye say, it shall be clear, for heaven is ruddy or red;","te ngaa yesus b'ala, peka na, ladhe èdhi tèdhi liru mea ropa lod'o cèna, èdhi te'a, na, ‘bèli èj'i mai boe. '"
MAT 16:3,"and the morrowtide, today tempest, for heaven shineth heavily. then ye know how to deem wisely the face of heaven, but ye may not know the tokens of times.","aa ladhe lod'o rea, aa liru mèdhi, na èdhi te'a, na, ‘doe ne'e, oe èj'i. ' de ladhe miu bisa patadhe mere tadha ètu liru sèmi sèra, nga tao ka miu bisa boe patadhe mere sasoa nèti tadha-tadha jaman?"
MAT 16:4,"an evil generation and adulterous seeketh a token; and a token shall not be given to it, but the token of jonah, the prophet. and when he had left them, he went forth or went away.","miu dhèu lod'o limuri ne, me'a dhodhoka ad'u-ue bhabhelu di! miu pusi-pahae boe ama lamatua! masi ka miu manèngi tadha malaa, te ngaa ja'a dale boe tao. lula uru èèna, lamatua dhu tao le tadha malaa re yunus, ca dhèu nèti lii padhai ama lamatua. de èèna d'ai le! ropa padhai lii nare, hèia yesus tèke eele si."
MAT 16:5,"and when his disciples came over the sea, they forgot to take loaves.","ropa yesus si lasi asa ca bèka dano, hèia ana madhutu na, heka sanèd'e, na, rèngu rèti boe roti tao gee j'ara."
MAT 16:6,"and he said to them, behold ye, and beware of the sourdough of pharisees and of sadducees.","tadèngi rèngu padhai lii sèmi èèna, hèia na peka na, miu baku pamud'e dènge ragi dhèu parisi dènge dhèu saduki."
MAT 16:7,"and they thought among them-selves, and said, for we have not taken loaves.","ropa tadèngi rare, hèia ana madhutu na bingu, ka ra peka, na peka ngaa nèi? ele boe ne'a na, èdhi tèti boe roti, sina ma?"
MAT 16:8,"but jesus witting said to them, what think ye among you of little faith, for ye have not taken loaves?","te ngaa yesus ne'a ngangee rèngu. ka na padhai lii, aku nèngu na, wee, miu seli-kolane, nga! nga tao ka miu padhue dhoka roti di! miu parcaya boe ja'a, do?"
MAT 16:9,"yet ye understand not, neither have mind, of five loaves into five thousand of men, and how many coffins ye took?","miu dhae me'a iia mèka koasa ja'a, do? te lod'o ja'a pamae lèmi bua roti ho panga'a lèmi riho dhèu sèra, dhu sisa, miu pakaboko mere pèri soe?"
MAT 16:10,"neither of seven loaves into four thousand of men, and how many baskets ye took?",aa tasamia hari dènge roti pidhu bua dhu ja'a panga'a èpa riho dhèu sèra? abhu pèri soe hahake dhu miu pakaboko nèti dhu ra'a risi sèra?
MAT 16:11,"why understand ye not, for i said not to you of bread, be ye ware of the sourdough of pharisees and of sadducees?","nga tao ka miu mo'o boe me'a dènge lii padhai ja'a deo na? ja'a padhue-padhai boe lula roti. te ja'a neo pasanèd'e miu, sèna ka miu baku pamud'e dènge tatao dhèu parisi dènge dhèu saduki. te lii aj'a-nori ra bisa ère rare dhèu ae, nuka sèmi ragi dhu tao roti j'aj'i kapai."
MAT 16:12,"then they understood, that he said not to beware of the sourdough of loaves, but of the teaching of pharisees and of sadducees.","ropa yesus padhai lii sèmi èèna, hèia heka rèngu re'a kèna, na nèngu peka boe roti. te ngaa na padhue-padhai nèti a'aj'a dhu sale nèti dhèu parisi dènge dhèu saduki."
MAT 16:13,"and jesus came into the parts of caesarea of philippi, and asked his disciples, and said, whom say men to be man's son?","èle, hèia yesus si lasi asa rai dhu padètu dènge kota kaisarea pilipi. ètu talora j'ara, na karèi ana madhutu na, aku nèngu na, madhutu lii papeka dhèu, ja'a, dhèu rai-haha tare'a-re'a ne, cee?"
MAT 16:14,"and they said, some john baptist; others elijah; and others jeremy, or one of the prophets.","ra dhaa, peka na, abhu dhu peka na, ama ne, yohanis tuka sarani dhu mamuri hari. cahag'e peka na, ele boe ama ne, elia. cahag'e hari ale na, yermia. ladhe aad'o, na, ca dhèu leo nèti dhèu rèti lii padhai ama lamatua uru-uru sèra."
MAT 16:15,"jesus said to them, but whom say ye me to be?","ka yesus karèi hari si, ladhe madhutu miu mesa mi, ja'a ne, cee?"
MAT 16:16,"simon peter answered, and said, thou art christ, the son of god living or the son of quick god.","hèia simon petrus dhaa, aku nèngu na, ama ne, kristus, nuka dhèu dhu uru èèna ama lamatua pajaji tèke ho neo hia mai! aa ama ne, ana ama lamatua dhu mamuri toke d'ai mia-mia!"
MAT 16:17,"jesus answered, and said to him, blessed art thou, simon barjona; for flesh and blood showed not to thee, but my father that is in heavens.","èle èèna ka, yesus lii, peka na, simon, ana yunus! èu ne, oto kapai! te nèti boe dhèu rai-haha dhu peka lii ne'e dènge èu. te ngaa ama ku ètu sorga ka peka dènge èu."
MAT 16:18,"and i say to thee, that thou art peter, and on this stone i shall build my church, and the gates of hell shall not have might or power, or strength, against it.","nanene, ee! karèi nèti deo ne'e ne, ja'a pangare èu, ‘petrus'. dhu sasoa na, hadhu. lula parcaya èu, èra sèmi hadhu, èèna na èu j'aj'i era padhèdi nèti dhèu-dhèu ja'a dhu parcaya. masi ka rèngu abhu j'aj'èra toke madhe, te ngaa rèngu taha taruu."
MAT 16:19,"and to thee i shall give the keys of the kingdom of heavens; and what-ever thou shalt bind on earth, shall be bound also in heavens; and whatever thou shalt unbind on earth, shall be unbound also in heavens.","ja'a èèna na hia èu hak, sèna ka èu uri dhèu-dhèu ja'a, nuka sèmi èu mèd'u gagoe sorga. te, ngaa dhu èu kai ètu rai-haha, èèna na lamatua kai ètu sorga kahèi. dènge ngaa dhu èu hia isin ètu rai-haha ne, lamatua hia le isin ètu sorga kahèi."
MAT 16:20,"then he commanded to his disciples, that they should say to no man, that he was jesus christ.","padhai lii nare sèmi èèna, ka yesus kai si ho rèngu baku peka dènge dhèu, na, nèngu ne, kristus."
MAT 16:21,"from that time jesus began to show to his disciples, that it behooved him to go to jerusalem, and suffer many things, of the elder men or the elders, and of the scribes, and of princes of priests; and be slain, and the third day to rise again.","karèi nèti lod'o èèna, yesus peka dènge ana madhutu na sèra, aku nèngu na, ja'a hud'i laku ku asa yerusalem. te ngaa ètu nèi, ja'a abhu j'aj'èra ae-ae, nèti dhèu heka-dhèu heka ad'a, kètu agama yahudi dènge mese agama sèra. èèna na ra pamadhe ja'a, te ngaa camèd'a èèna, ja'a mamuri hari."
MAT 16:22,"and peter took him, and began to blame him, and said, far be it from thee, lord; this shall not be to thee.","ropa yesus padhai lii nare, hèia petrus ère nare yesus asa karasa, ka na kai, aku nèngu na, ama, baku padhai lii sèmi èèna! tatu ama lamatua soro tèke boe j'ara ne j'aj'i!"
MAT 16:23,"and he turned, and said to peter, satan, go thou after me; thou art a cause of stumbling to me; for thou savourest or understandest not those things that be of god, but those things that be of men.","te ngaa lii padhai petrus ne, madhutu boe dad'èi lamatua. nèti èèna ka, yesus kabib'a, ka jèke ne, peka na, heh! pakaj'èu nèti ne'e! lii padhai èèna nèti dhèu aae nidhu! èu baku bhabhae ja'a! èu ne dhodhoka pangee madhutu dad'èi dhèu rai-haha di, te ngaa madhutu boe dad'èi ama lamatua!"
MAT 16:24,"then jesus said to his disciples, if any man will come after me, deny he himself, and take his cross, and pursue me;","èle èèna ka, hèia yesus aj'a ana madhutu na sèra, aku nèngu na, dhèu dhu neo madhutu ja'a, nèngu hud'i taha taruu ku bèli-bèli! nèngu hud'i pa'uru ku dad'èi ama lamatua, aa pabhèlu eele dad'èi nèngu unu na. masi ka dhèu neo pamadhe ne, nèngu hud'i madhutu ja'a taruu, sama sèmi dhèu pasae aj'u palolo-palèbha na, la'e asa era mamadhe na."
MAT 16:25,"for he that will make his life safe, shall lose it; and he that shall lose his life for me, shall find it.","te dhèu dhu sadia madhe lula na madhutu ja'a, bèli-camèd'a nèngu abhu mamuri taruu dènge ama lamatua. te ngaa dhèu dhu d'èi dhoka mamuri hia ngi'u aae na di, èèna na mamuri nèngu ele iie d'ara!"
MAT 16:26,"for what profiteth it to a man or what profiteth to a man, if he win all the world, and suffer impairing of his soul? or what exchanging shall a man give for his soul?","nanene paie-iie! ladhe èu abhu aa'i isi rai-haha ne, te ngaa ladhe lamatua core eele èu, a'oto na ètu mia? masi ka èu pasae mèti aa'i isi rai-haha ne, èu bisa boe pasilu dènge samanga èu!"
MAT 16:27,"for man's son shall come in the glory of his father, with his angels, and then he shall yield to every man after his works.","ja'a peka mema dènge miu j'ara aa'i-aa'i ra, lula ja'a ne, dhèu rai-haha tare'a-re'a. bèli-camèd'a ja'a mai hari dènge dadedha nèti ama ku, palere-lere dènge ana pajuu na nèti sorga. lod'o èèna, pe ja'a b'ala mi ca dhèu-ca dhèu madhutu tatao ra."
MAT 16:28,"truly i say to you, there be some of them that stand here, which shall not taste death, till they see man's son coming in his kingdom.","sanèd'e paie! nèti miu aa'i-aa'i se, bèli-camèd'a abhu cahag'e dhu madhe boe, toke ra rèdhi ja'a, nuka dhèu rai-haha tare'a-re'a ne, j'aj'i dhèu aae dhu kèd'u paredha."
MAT 17:1,"and after six days jesus took peter, and james, and john, his brother, and led them aside into an high hill,","èle èna lod'o, ka yesus paroa petrus, yakobis dènge ari na yohanis, sèna ka lasi asa ledhe dhu dedha èci, ho pea mesa ra ètu nèi."
MAT 17:2,"and was transfigured, or turned, into another likeness before them. and his face shone as the sun; and his clothes were made white as snow.","d'ai nèi, ra ladhe na, rupa yesus leko-leo. rèhu na kaha'a nuka sèmi madha lod'o, aa mèdha-papake na j'aj'i pudhi kale'e."
MAT 17:3,"and lo! moses and elijah appeared to them, and spake with him.","kaca'a la, rèngu ladhe rèdhi yesus dhu padhai lii dènge musa dènge elia."
MAT 17:4,"and peter answered, and said to jesus, lord, it is good us to be here. if thou wilt, make we here three tabernacles; to thee one, to moses one, and one to elijah.","hèia petrus bingu, ka na padhai lii leli, aku nèngu na, ama! ji'i karej'e titu kèna ètu era ne'e ne! de be'a risi ji'i patitu paleo tèlu bua. cue hia ama, cue hia musa, aa cue hari hia elia."
MAT 17:5,"yet while he spake, lo! a bright cloud overshadowed them; and lo! a voice out of the cloud, that said, this is my dearworthy son, in whom i have well pleased to me; hear ye him.","lod'o petrus padhai lii sèmi èèna era, cag'ag'a laa, ra'i-liru puru mai sarimu nare rèngu. hèia rèngu malaa-maloha tadèngi lii èci dhu kalua nèti d'ara ra'i-liru ne, peka na, nanene! yesus ne, ana pasue ja'a. nèngu ne'e ka dhu pakarej'e taruu d'ara ja'a. nanene ne paie-iie!"
MAT 17:6,"and the disciples heard, and felled down on their faces, and dreaded greatly.","ropa tadèngi lii ne, hèia ana madhutu na madha'u titu kèna, ka ra bèbha sagèb'a ètu rai."
MAT 17:7,"and jesus came, and touched them, and said to them, rise up, and do not ye dread.","te ngaa yesus mai gai si, ka na peka na, mi kèd'i ka, baku madha'u!"
MAT 17:8,"and they lifted up their eyes, and saw no man, but jesus alone.","ka ana madhutu se boti kètu ra, te ngaa ra ladhe rèdhi heka dhèu èci sa ètu era èèna, dhoka yesus di."
MAT 17:9,"and as they came down of the hill or down from the mountain, jesus commanded to them, and said, say ye to no man the vision, till man's son rise again from death.","èle ka, ra puru nèti ledhe ne. hèia yesus kai si, aku nèngu na, ngaa dhu heka ladhe mèdhi deo na, mage peka dènge dhèu èci sa kahèi! te ja'a dhèu rai-haha tare'a-re'a ne, hud'i madhe uuru ku. èle èèna, ladhe ja'a mamuri hari, heka miu lole dènge dhèu kèna."
MAT 17:10,"and his disciples asked him, and said, what then say the scribes, that it behooveth that elijah come first?","hèia ra karèi ne, aku rèngu na, ama ne mema kristus, te ngaa elia ètu mia? te mese agama se aj'a, peka na, elia hud'i mai uuru ku, èle èèna, heka kristus mai kèna. te ngaa madhutu ama, tasamia?"
MAT 17:11,"he answered, and said to them, elijah shall come, and he shall restore all things.","ka yesus dhaa, aku nèngu na, mema lèke. elia hud'i mai uuru ku, ho bhoke j'ara hia kristus."
MAT 17:12,"and i say to you, that elijah is now come, and they knew him not, but they did in him whatever things they would; and so man's son shall suffer of them.","nanene paie! elia mai le, te ngaa dhèu tadhe boe ne. rèngu paj'èra ne, madhutu dad'èi ra. sèmi èèna kahèi, bèli-camèd'a rèngu paj'èra ja'a, dhèu rai-haha tare'a-re'a ne."
MAT 17:13,"then the disciples understood, that he said to them of john the baptist.","ropa ra tadèngi rare, ana madhutu na heka re'a, na, elia dhu yesus peka ne, nuka yohanis tuka sarani."
MAT 17:14,"and when he came to the people, a man came to him, and felled down on his knees before him, and said,","èle ka, ropa rèngu lèpa, paraga dènge dhèu ae dhu mate le. hèia ama ca dhèu mai patitu kètu urutuu, ka na manèngi yesus,"
