src_text,tgt_text,pred_tgt_text,post_edited_tgt_txt,translated_tgt_txt,src_lang,tgt_lang,src_lang_name,tgt_lang_name,spbleu_improvement,chrf3_improvement,chrfpp_improvement
"soothly god saw that much malice of men was in the earth, and that all the thought of their heart was attentive, either given over, to evil in all time, and god saw that there was much malice in people on the earth, and that all the thoughts of their hearts were given over to evil all the time,","taa èèna, lamatua ladhe nèdhi bhabhelu-katub'a dhèu rai-haha dhu seli-kolane. d'ara rèngu pangee dhoka bhabhelu di.","Èle èèna ka, Ama Lamatua ladhe-leru dhèu aaꞌi-aaꞌi dhu tao bhabhelu-katubꞌa ètu rai-haha ne. Nèti èèna ka, Lamatua ladhe-leru dhèu aaꞌi-aaꞌi dhu tao bhabhelu-katubꞌa ètu rai-haha ne. Nèti èèna ka, Lamatua ladhe-leru dhèu aaꞌi-aaꞌi dhu tao bhabhelu-katubꞌa ètu rai-haha ne.","Èle èèna ka, Ama Lamatua ladhe-leru dhèu aaꞌi-aaꞌi dhu tao bhabhelu-katubꞌa ètu rai-haha ne, aa aaꞌi-aaꞌi nèti piki-dara rèngu hia-j'ole asa katubꞌa ètu lod'o aaꞌi.",,eng,nfa,English,Dhao,3.9208,1.1397,3.6559
"and it repented him that he had made man in the earth; and god was wary before against time to coming, and was touched with sorrow of heart within; and he repented that he had made man on the earth; and god was wary about the time to come, and was touched with sorrow of heart within;","ka lamatua manyasa, lula na paj'aj'i le rèngu se ho pea ètu rai-haha ne. tatao rèngu ne'e ka dhu papèd'a d'ara lamatua.","Lodꞌo Ama Lamatua pajꞌajꞌi dhèu rai-haha ètu rai-haha ne, Lamatua dꞌèi heka dꞌara Na, lula Na pajꞌajꞌi dhèu rai-haha ètu rai-haha ne. Nèti èèna ka, Lamatua dꞌèi heka dꞌara Na, lula Na pajꞌajꞌi dhèu rai-haha ètu rai-haha ne. Nèti èèna ka, Lamatua dꞌèi heka dꞌara Na.","Aa Lamatua dꞌèi heka dꞌara Na, lula Na pajꞌajꞌi dhèu rai-haha ètu rai-haha ne. Aa dꞌara Na dꞌèi heka ètu lod'o nèti muri. Aa Lamatua dꞌèi heka dꞌara Na, lula Na pajꞌajꞌi dhèu rai-haha ètu rai-haha ne. Aa dꞌara Na dꞌèi heka ètu lod'o nèti muri.",,eng,nfa,English,Dhao,0.6791,-0.2318,-0.5251
"and said, i shall do away man, whom i made of nought, from the face of the earth; from man till to living things, from creeping beast till to the birds of the heavens; for it repenteth me that i made them. and he said, i shall do away man, whom i made out of nothing, from the face of the earth; from man to beast, from the reptiles to the birds of the air; for i repent that i ever made them.","nèti èèna ka, na peka na, dènge tatao rèngu sèmi èèna na, ja'a huku pamadhe dhèu rai-haha aa'i-aa'i dhu paj'aj'i kore si le. manu-bhui dènge badha leo sèra, ja'a palaho aa'i si kahèi. te ja'a manyasa, nèti ja'a ka paj'aj'i si.","Èle èèna ka, Ama Lamatua peka, aku Nèngu na, ""Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne, aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne.""","Èle èèna ka, Ama Lamatua peka, ""Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi, dhu Jaꞌa pajꞌajꞌi, ngèti katanga madha rai-haha ne. Ngèti dhèu tare aaꞌi-aaꞌi dhu mèdha, ngèti loro-loro tare manu-bhui dhu ètu liru. Rowi Jaꞌa sesal dhu Jaꞌa pajꞌajꞌi nèngu aaꞌi-aaꞌi.""",,eng,nfa,English,Dhao,6.915,7.4694,8.3889
forsooth noe found grace before the lord. but noah found grace before the lord.,te ngaa noh di dhu pakarej'e d'ara lamatua.,"Nèti èèna ka, Ama Lamatua padꞌelo dꞌara hua iia Na mi Noh. Nèti èèna ka, Ama Lamatua padꞌelo dꞌara hua iia Na mi Noh.","Nèti èèna ka, Ama Lamatua padꞌelo dꞌara hua iia Na mi Noh. Tèngaa, Ama Lamatua padꞌelo dꞌara hua iia Na mi Noh.",,eng,nfa,English,Dhao,0.0757,3.1456,2.2201
"these be the generations of noe. noe was a just man and perfect in his generations; noe went with god, this is the story of noah. noah was a just, or a righteous, man, and the only good man of his generation; and noah walked with god, and begat three sons, shem, ham, and japheth.","lii lolo noh sèmi ne'e ka: ana mone na, dhèu tèlu, nuka sem, yafet dènge ham. noh mamuri dènge mola, koe-kapengo boe. taa èèna, nèngu di dhu mamuri mola. d'ara na dhodhoka ètu ama lamatua.","Nèngu jꞌajꞌi dhèu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu dhu dꞌara mola. Nèngu jꞌajꞌi dhèu aaꞌi-aaꞌi, nuka Sem, Ham, dènge Yafet.","Nèngu nuka silsilah Noe. Noe nuka mone dhu d'ara mola, dènge lèke èci-èci ètu nèngu punya silsilah. Noe kako dènge Horo Parahi. Dènge nèngu dhu ana mone tèlu, nuka Sem, Ham, dènge Yafet.",,eng,nfa,English,Dhao,7.8005,10.194,12.741
"forsooth the earth was corrupt before god, and was filled with wickedness. and the earth was corrupt in the sight of god, and filled with wickedness. and when god saw, that the earth was corrupt, for each flesh, or man, had corrupted his way on the earth or for all people had corrupted their ways upon the earth,","te ngaa dhèu leo se, ama lamatua ladhe ra bhelu aa'i mèu-mèu. ètu mia-mia èèna ka, j'ara mamuri dhèu se ele iie aa'i. ama lamatua nèdhi dhodhoka bhabhelu di, ètu rai-haha ne.","Èle èèna ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi bhelu-katubꞌa ètu madha Ama Lamatua. Dhèu aaꞌi-aaꞌi ètu rai-haha ne jꞌajꞌi bhelu-katubꞌa ètu madha Ama Lamatua.","Rai-haha ne j'aj'i bhelu-katub'a ètu madha Ama Lamatua, aa isi babhelu-katuba. Aa rai-haha ne j'aj'i bhelu-katub'a ètu madha Ama Lamatua, aa isi babhelu-katuba. Aa lod'o Ama Lamatua madha, rai-haha ne j'aj'i bhelu-katub'a, dho dhèu aa'i-aa'i ètu rai-haha ne j'aj'i bhelu-katub'a j'ara rèngu.",,eng,nfa,English,Dhao,-4.6945,4.3711,0.9488
"he said to noe, the end of all flesh is come before me; the earth is filled with wickedness of the face of them, and i shall destroy them with the earth. he said to noah, the end of all flesh hath come before me, for they have filled the earth full of wickedness; and so i shall destroy them all, and the earth with them.","hèia ama lamatua peka dènge noh, aku nèngu na, ja'a kèdhi dhoka bhabhelu dhèu di, dhu pale-lème rai-haha ne. ka ja'a pama'ète kore le, sèna ka ja'a palaho aa'i rai-haha ne dènge isi na aa'i-aa'i.","Èle èèna ka, Lamatua peka dènge Noh, aku Nèngu na, ""Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi ètu rai-haha ne, lula rèngu tao jꞌara-jꞌara bhelu-katubꞌa ètu rai-haha ne. Nèti èèna ka, Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi ètu rai-haha ne, sama sèmi dhèu aaꞌi-aaꞌi dhu tao jꞌara-jꞌara bhelu-katubꞌa ètu rai-haha ne. De Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi ètu rai-haha ne, sama sèmi dhèu aaꞌi-aaꞌi dhu tao jꞌara-jꞌara bhelu-katubꞌa ètu rai-haha ne.""","Nèngu peka dènge Noh, ""Kaputu dhèu aaꞌi-aaꞌi nèngu mai ètu Jaꞌa rohu. Lula rèngu isi pènu rai-haha dènge babhelu. De Jaꞌa neo pamadhe rèngu aaꞌi-aaꞌi, dènge rai-haha sama-sama dènge rèngu.""",,eng,nfa,English,Dhao,1.175,-7.0317,-4.5967
"make thou to thee a ship of wood hewn and planed or make thou a ship for thyself out of hewn and planed wood; thou shalt make dwelling places in the ship, and thou shalt anoint it with pitch within and withoutforth.","de sèmi ne'e, noh! èu tao kapa aae cue, dhu tao nèti aj'u adhu. re d'ara roa na, èu bagi mi kama-kama. aa re d'ara dènge li'u kapa, èu lame dènge èi dama.","Èu hudꞌi tao uuru ku nèti ajꞌu dhu kabꞌua. Èu hudꞌi tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne. Èu hudꞌi tao uuru ku nèti dꞌara kapai ne. Èu hudꞌi tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne. Èu hudꞌi tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne. Èu hudꞌi tao uuru ku nèti dꞌara kapai ne, sèna ka tao uuru ku nèti dꞌara kapai ne.","Èu hud'i tao kapa nèti aj'u dhu tao toru; aa Èu hud'i tao èmu-èmu ètu kapa ne, aa Èu hud'i cèci kapa ne ètu guru-guru d'ara aa d'ori.",,eng,nfa,English,Dhao,9.9425,6.4539,9.3141
"and so thou shalt make it. the length of the ship shall be of three hundred cubits, the breadth shall be of fifty cubits, and the highness thereof shall be of thirty cubits. and thou shalt make it thus. the length of the ship shall be three hundred cubits, and the breadth shall be fifty cubits, and the height of it shall be thirty cubits.","mu sab'e kapa na, madhera na ca ngasu tèlu nguru tèlu meter; bhabhèla na dua nguru dua meter; dènge katitu na canguru tèlu meter.","Èu hudꞌi tao kètu ne, sèmi neꞌe ka: dꞌara na, tèlu nguru hèru, dènge hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru. Èu hudꞌi tao kètu ne, dènge hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru, dènge hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru hèru.","Èu hudꞌi tao kètu ne, sèmi neꞌe ka: dꞌara kapa na, tèlu ngasu hèru, dènge hèru na, lèmi nguru hèru, dènge hèru na, tèlu nguru hèru. Èu hudꞌi tao kètu ne, sèmi neꞌe ka: dꞌara kapa na, tèlu ngasu hèru, dènge hèru na, lèmi nguru hèru, dènge hèru na, tèlu nguru hèru.",,eng,nfa,English,Dhao,3.4151,16.2239,16.6031
"thou shalt make a window in the ship, and thou shalt end the highness thereof in a cubit or and the distance from the top of it to the roof shall be one cubit; soothly thou shalt set the door of the ship in the side beneath; thou shalt make solars, and places of three chambers in the ship.","èu tao èmu ètu dedha kapa na. te ngaa paconga ca laa ai nèti kadidhi re dedha. èu bagi kapa ne mi tèlu tad'a. aa re karasa na, tao babèdho èci.",èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra. Èu hudꞌi tao jꞌara-jꞌara ètu dedha kapa sèra.,"Èu neo tao jꞌara-jꞌara ètu kapa, aa èu neo tao tatia ngèti dedha jꞌara-jꞌara asa dedha kapa neo mesa kubit; èu neo tie hèba kapa ètu baboa dahu; èu neo tao era ètu dedha, aa era tèlu èmu ètu kapa.",,eng,nfa,English,Dhao,7.0144,12.1944,12.9922
"lo! i shall bring waters of deluge, or great flood, on the earth, and i shall slay each flesh in which is the spirit of life under heaven, and all things that be in the earth, shall be wasted. behold! and then i shall bring in waters of a deluge, or of a great flood, on the earth, and i shall kill all flesh under heaven in which is the spirit of life, and all the things that be on the earth shall be destroyed.","sanèd'e paie-iie! bèli-camèd'a, ja'a papuru èi aae lala, ho pacène eele rai-haha ne, sèna ka pamadhe aa'i dhu mamuri.","Bèli-camèdꞌa Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi ètu dedha-liru, aa dhèu aaꞌi-aaꞌi dhu mamuri ètu dedha-liru. Bèli-camèdꞌa Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu mamuri ètu dedha-liru. Bèli-camèdꞌa Jaꞌa neo pamadhe dhèu aaꞌi-aaꞌi dhu mamuri ètu dedha-liru. Bèli-camèdꞌa Jaꞌa pamadhe dhèu aaꞌi-aaꞌi dhu mamuri ètu dedha-liru.","Bèli-camèdꞌa Jaꞌa neo kèti ue lala ètu dedha-liru, aa Jaꞌa neo pamadhe aaꞌi-aaꞌi dhu abhu manadu mamuri ètu haha liru, aa aaꞌi-aaꞌi dhu ètu dedha-liru neo laho.",,eng,nfa,English,Dhao,2.8355,4.8595,6.4086
"and i shall set my covenant of peace with thee or but i shall make my covenant of peace with thee; and thou shalt enter into the ship, thou, and thy sons, and thy wife, and the wives of thy sons shall enter with thee.","te ngaa ja'a pa'èki lii pajaji dènge èu. èèna na, èu maso d'ara kapa èèna, mèti dènge dhèu èmu èu, ana-ana èu, dènge dhèu èmu ana-ana èu.","Èle èèna ka, Jaꞌa tao paꞌèci dènge èu, sèna ka èu bisa mamuri paꞌèci dènge Jaꞌa. Èu, ana-èpu èu, dhèu èmu èu, dènge dhèu èmu-kamali èu, hudꞌi maso asa dꞌara kapa ne.","aa Ja'a neo tao pa'èci dame dènge èu; aa èu, ana-èpu èu, dhèu èmu èu, dènge dhèu èmu-kamali èu, hud'i maso asa d'ara kapa ne dènge èu.",,eng,nfa,English,Dhao,13.7888,1.2371,2.5125
"and of all living beasts of all flesh, thou shalt bring into the ship twain and twain, of male kind and female, that they live along with thee; and of all living beasts of all flesh, thou shalt bring into the ship two of each kind, male and female, so that they can continue to live, along with thee; of birds by their kind, and of work beasts in their kind, and of each creeping beast of the earth, by their kind; twain and twain of all shall enter with thee, that they may live. of birds by their kind, and of work beasts by their kind, and of reptiles by their kind; two of each kind shall enter with thee, so that they will continue to live.","badha aa'i-aa'i ra, èu hag'e more ca pasa-ca pasa, eo mèti asa d'ara kapa, ho ra abhu mamuri dènge èu kahèi. sèmi: badha ani, manu-bhui, dènge badha dhu rod'o, sèna ka ra abhu mamuri.","Bèli-camèdꞌa aaꞌi-aaꞌi dhu ètu rai-haha ne, èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci. Èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci. Èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci. Èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci. Èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci, èci-èci dènge èci. Èci-èci dènge èci, èci-èci, èci-èci dènge èci, èci-èci, èci-èci dènge èci, èci-èci, èci-èci, èci-èci dènge èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci, èci-èci","Aa badha aa'i dhu muri, neo tèti ètu kapa dua-dua, mone aa bhèni, sèmi ne muri noo-noo dènge nèngu. Manu-bhui sèmi nèngu, aa badha saba sèmi nèngu, aa badha dhu rodo ètu rai-haha èci-èci sèmi nèngu; dua-dua aa'i neo maso dènge nèngu, sèmi ne muri noo-noo.",,eng,nfa,English,Dhao,8.1572,25.0816,21.8678
"therefore thou shalt take with thee of all meats that may be eaten, and thou shalt bear together at thee, and those shall be as well to thee as to the beasts into meat. and so thou shalt take with thee all kinds of food that can be eaten, and thou shalt carry it all with thee, and this shall be food for thee, and for the beasts.","èu hud'i mèti dènge nganga'a-nganginu, pala miu dènge pala badha sèra hèi.","Sèmi èèna kahèi dènge badha aaꞌi-aaꞌi ètu dꞌara rai-haha ne, sèna ka raꞌa-rinu. Èèna hudꞌi jꞌajꞌi ngiꞌu èu dènge badha aaꞌi-aaꞌi ètu dꞌara rai-haha ne. Èèna hudꞌi jꞌajꞌi ngiꞌu èu dènge badha aaꞌi-aaꞌi ètu dꞌara rai-haha ne, sèna ka raꞌa-rinu èu dènge badha aaꞌi-aaꞌi ètu dꞌara rai-haha ne. Èèna hudꞌi jꞌajꞌi ngiꞌu èu dènge badha aaꞌi-aaꞌi èu, sèna ka raꞌa-rinu èu dènge badha aaꞌi-aaꞌi èu.","Sèmi èèna, èu neo nare dènge èu aa'i-aa'i ngi'u sèna ka mèke ra'a, aa èu neo jèru aa'i-aa'i nenga dènge èu, aa nenga neo j'aj'i ngi'u èu, aa dènge badha aa'i-aa'i. Aa sèmi èèna, èu neo nare dènge èu aa'i-aa'i ngi'u sèna ka mèke ra'a, aa èu neo jèru aa'i-aa'i nenga dènge èu, aa nenga neo j'aj'i ngi'u èu, aa dènge badha aa'i-aa'i.",,eng,nfa,English,Dhao,0.316,1.9851,1.7182
therefore noe did all things which god commanded to him. and so noah did everything which god commanded him to do.,ka noh sab'e madhutu sèmi lii paredha ama lamatua aa'i-aa'i sèra.,"Èle èèna ka, Noh tao madhutu aaꞌi paredha Ama Lamatua. Nèti èèna ka, nèngu tao madhutu aaꞌi paredha Ama Lamatua.","Èle èèna ka, Noh tao madhutu aaꞌi paredha Ama Lamatua. Nèti èèna ka, nèngu tao madhutu aaꞌi paredha Ama Lamatua.",,eng,nfa,English,Dhao,0.0,0.0,0.0
"also the lord said to noe, enter thou and all thine house into the ship, for i saw that thee alone were just before me in this generation. and then the lord said to noah, enter thou and all thy household, or all thy family, into the ship, for i have seen that in this generation, thou alone be righteous before me.","èle èèna ka, lamatua peka dènge noh, ja'a ladhe le palème, te ngaa abhu dhoka èu di dhu d'ara mola. nèti èèna ka, èu dènge bhèni-ana niki èu, lami ka asa d'ara kapa.","Èle èèna ka, Lamatua peka dènge Noh, aku Nèngu na, ""Lamu asa dꞌara kapa, èu dènge dhèu aaꞌi-aaꞌi èu aaꞌi-aaꞌi ètu rai-haha ne. Jaꞌa keꞌa kahèi, na, èu ne, dhèu dhu dꞌara mola dènge Jaꞌa."" Èle èèna ka, Lamatua peka dènge Noh, aku Nèngu na, ""Lamu asa dꞌara kapa, èu dènge dhèu aaꞌi-aaꞌi èu aaꞌi-aaꞌi èu aaꞌi-aaꞌi ètu rai-haha ne. Jaꞌa keꞌa kahèi, na, èu ne, dhèu dhu dꞌara mola dènge Ama Lamatua.","Hèi, Lamatua peka dènge Noh, aku Nèngu na, ""Lamu asa dꞌara kapa, èu dènge èu a'a-ari aa'i, Jaꞌa mèdhi na, èu mesa dhu dꞌara mola dènge Jaꞌa ètu rai-haha ne."" Èle èèna ka, Lamatua peka dènge Noh, aku Nèngu na, ""Lamu asa dꞌara kapa, èu dènge èu a'a-ari aa'i, Jaꞌa mèdhi na, èu mesa dhu dꞌara mola dènge Jaꞌa ètu rai-haha ne.""",,eng,nfa,English,Dhao,0.9604,-0.3453,-0.5107
"of all clean living beasts, thou shalt take with thee by seven and by seven, male and female; forsooth of unclean living beasts, thou shalt take by twain and by twain, male and female; of all clean beasts, thou shalt take with thee seven pairs, male and female; but of all unclean beasts, thou shalt take only one pair, male and female; and also of the volatiles of the heavens, thou shalt take, by seven and by seven, male and female, that their seed be saved on the face of all the earth. and also of the birds of the air, thou shalt take seven pairs, male and female, so that their descendants will continue to live on the face of the earth.","mèti dènge badha-badha dhu bisa mi'a, aa bisa hia ja'a kahèi, de mèti pidhu-pidhu pasa asa d'ara kapa. mèti kahèi rupa-rupa manu-bhui pidhu-pidhu pasa. te ngaa badha dhu leo, mèti dhoka ca pasa-ca pasa di. sèna ka badha dènge manu-bhui se, j'aj'i hini, ho baku ma'ète.","Nèti badha aaꞌi-aaꞌi dhu mola-mèci sèra, èu hudꞌi paꞌèki paꞌèki paꞌèki. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èci èèna ka dènge badha aaꞌi-aaꞌi dhu mola-mèci. Èci èèna ka dènge badha aaꞌi-aaꞌi-aaꞌi dhu mola-mèci. Èci èci èci èèna ka dènge badha èci èci èci èèna ka, èci èci èèna ka, èci èci èèna ka dènge èci","Nèti badha aaꞌi-aaꞌi dhu mèu, èu neo nare dènge èu pidhu sase, mone aa bhèni; tèngaa nèti badha aaꞌi-aaꞌi dhu adho mèu, èu neo nare mesa sase mesa, mone aa bhèni; aa seka hèi nèti manu-bhui ètu liru, èu neo nare pidhu sase, mone aa bhèni, de hini nèngu tèke aa ana-èpu nèngu muri ètu katanga madha rai aaꞌi-aaꞌi.",,eng,nfa,English,Dhao,3.0363,6.2471,8.1373
"for yet and after seven days, i shall rain on the earth forty days and forty nights, and i shall do away all substance which i made, from the face of the earth. for in seven days, i shall send rain on the earth for forty days and forty nights, and i shall do away all the substance which i made, from off the face of the earth.","sanèd'e paie-iie, oo! di pidhu lod'o ka, ja'a papuru èj'i aae mai dhu bhoka boe ca lod'o sa, toke d'ai èpa nguru lod'o mèu-mèda. dènge sèmi ne'e, ja'a pamadhe aa'i ngaa-ngaa dhu mamuri ètu dedha-rai, dhu ja'a paj'aj'i kore le.","Bèli-camèdꞌa dꞌai èpa lodꞌo, Jaꞌa dedꞌe kabodho aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne. Èèna na Jaꞌa dedꞌe kabodho aaꞌi-aaꞌi dhu Jaꞌa pajꞌajꞌi ètu rai-haha ne, toke dꞌai èpa lodꞌo dènge èpa lodꞌo.""","Bèli-camèd'a tare pidhu lod'o, Ja'a pa'adhu udha ètu rai-haha èpa nguru lod'o aa èpa nguru mèda, aa Ja'a ded'e kabodho aa'i-aa'i dhu Ja'a paj'aj'i ngèti katanga madha rai-haha.",,eng,nfa,English,Dhao,16.0784,11.3388,10.1069
therefore noe did all things which the lord commanded to him.,ka noh tao aa'i sèmi lii paredha lamatua.,"Èle èèna ka, Noh tao madhutu paredha Lamatua.","Èle èèna ka, Noh tao madhutu paredha Lamatua.",,eng,nfa,English,Dhao,0.0,0.0,0.0
"and he was six hundred years old, when the waters of the great flood flowed on the earth.","lod'o èi aae lala, umur noh èna ngasu tèu.","Lodꞌo bèli-camèdꞌa dhèu aaꞌi-aaꞌi ra jꞌajꞌi dhèu aaꞌi-aaꞌi ètu rai-haha ne, dꞌai èpa nguru tèu.","Aa nèngu èna ngasu tèu, lod'o lala bèli hae ètu rai-haha.",,eng,nfa,English,Dhao,24.7162,24.8741,24.8273
"and noe entered into the ship, and his sons, and his wife, and the wives of his sons, entered with him, for the waters of the great flood or because of the waters of the great flood.","noh dènge dhèu èmu na, dènge ana niki na, aa dènge dhèu èmu ana ra di, lasi asa d'ara kapa, ho ra abhu mamuri.","Nèti èèna ka, nèngu dènge ana-ana na, dènge dhèu èmu-kamali na, maso asa dꞌara dedha kapa.","Aa Noe, dènge ana-ana na, dènge dhèu èmu na, dènge dhèu èmu ana-ana na, maso asa d'ara kapa, nèti wèè lala èmu.",,eng,nfa,English,Dhao,24.5427,18.3478,18.5152
"and of living beasts clean and unclean, and of the birds of the heavens, and of each beast which is moved on the earth, and of the clean and unclean beasts, and of the birds of the air, and of each beast which creepeth on the earth, by twain and by twain, male and female entered to noe into the ship, as the lord commanded to noe. by two and two, male and female, they entered into the ship with noah, as the lord had commanded to noah.","madhutu lii paredha lamatua, ka noh pamaso manu-bhui dènge badha leo sèra, èci-èci ka dènge pasa na, nèti dhu bisa ra'a, dènge dhu bisa boe ra'a.","Nèti badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge manu-bhui ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa ètu dedha-liru, dua-dua, dhèu-dhèu dènge dhèu-dhèu bhèni, maso asa dꞌara kapa, sèna ka madhutu atora Lamatua.","Nèti badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge manu-bhui ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu eso ètu dedha-rai, dènge badha aaꞌi-aaꞌi dhu bhelu-katubꞌa, dènge manu-bhui ètu dedha-liru, dènge badha aaꞌi-aaꞌi dhu rodo ètu dedha-rai, dua-dua, mone dènge bhèni, maso asa dꞌara kapa dènge Noe, sèmi Lamatua paredha nèti Noe.",,eng,nfa,English,Dhao,0.8965,1.0883,0.9094
"and when seven days had passed, the waters of the great flood flowed on the earth.","ropa èle pidhu lod'o, cag'ag'a laa èi aae lala, ka rai-haha ne, mulai cène.","Èle èèna ka, lodꞌo pidhu lodꞌo, bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa bèli-camèdꞌa ètu rai-haha ne.","Èle èèna ka, lodꞌo pidhu lodꞌo lènge, lala hae ètu rai-haha ne.",,eng,nfa,English,Dhao,6.6762,1.8227,4.0331
