verse,source_text,target_text
MAT 11:5,"blind receive sight, and lame walk, lepers are cleansed, and deaf hear, dead are raised, and poor have good news proclaimed,","dhèu bèdhu, ladhe rèdhi. dhèu karuku, kèd'i kako. dhèu pèd'a kusta, ka'uri ra milu hari. dhèu katele-katipa, bisa tadèngi. dhèu madhe, mamuri hari. dhèu unu aad'o, nanene lii lolo be'a."
MAT 11:6,and blessed is he who may not be stumbled in me.,"de sèmi ne'e: lami peka dènge yohanis, bèli-camèd'a nèngu abhu a'oto, ladhe na parcaya ja'a taruu. nèti èèna ka, ama lamatua hia mèngi-nale mi dhèu dhu parcaya ja'a pa'èra-èra!"
MAT 11:7,"and as they are going, jesus began to say to the multitudes concerning john, what did you go out to the wilderness to view? a reed shaken by the wind?","ropa ana madhutu yohanis se lèpa, hèia yesus peka dènge dhèu ae se, lula-nèti yohanis ne, aku nèngu na, lod'o miu neo paraga dènge yohanis ètu d'ara pad'a sod'a, miu pangee, na, neo paraga dènge dhèu dhu sèmi ngaa sa? tatu boe, miu paraga dènge dhèu dhu roe aala-aala, nuka sèmi kalai èèu dhu bhabheu madhutu ngèlu di!"
MAT 11:8,"but what did you go out to see? a man clothed in soft garments? behold, those wearing the soft things are in the kings' houses.","aa tatu boe miu mèdhi dhèu dhu pake mèdha-papake dhu kab'ua aae, te dhèu sèmi èèna era pea na dhodhoka ètu d'ara èmu dhèu aae di!"
MAT 11:9,"but what did you go out to see? a prophet? yes, i say to you, and more than a prophet,","de lami ladhe dhèu sèmi ngaa sa ètu nèi? mi pangee na, miu lami tenge dhèu nèti lii padhai ama lamatua! tare'a! te nèngu ne, ca dhèu nèti lii padhai lamatua dhu kapai risi."
MAT 11:10,"for this is he of whom it has been written: behold, i send my messenger before your face, who will prepare your way before you.","te ètu d'ara sasuri ama lamatua dhu mola-mèci èèna, dhu suri tèke le lula-nèti yohanis ne, peka na, ‘nanene! ja'a pua dhèu ja'a, sèna ka bhoke j'ara hia èu. '"
MAT 11:11,"truly i say to you, there has not risen, among those born of women, one greater than john the immerser, but he who is least in the kingdom of the heavens is greater than he.","nanene paie! ètu rai-haha ne, abhu boe ca dhèu sa dhu kapai risi nèti yohanis ne. te ngaa nèti dhèu rai-haha aa'i-aa'i dhu mangaku ama lamatua sama sèmi dhèu aae, dhèu dhu haha d'ai seli èèna ka, nèngu dhu kapai risi nèti yohanis."
MAT 11:12,"and from the days of john the immerser until now, the kingdom of the heavens suffers violence, and violent men seize it by force,","karèi nèti yohanis pakako sasab'a na, d'ai sange ne'e ne, abhu dhèu ae-ae dhu j'aj'i le dhèu unu ama lamatua. te ngaa abhu dhèu leo dhu pangee sala, peka na rèngu hud'i pamusu ku, sèna ka laka-seti dhèu ho j'aj'i dhèu unu ama lamatua."
MAT 11:13,"for all the prophets and the law prophesied until john,","toke d'ai lod'o mamai yohanis tuka sarani, èdhi dhèu yahudi dhu tema madhutu atora musa, dènge atora dhèu rèti lii padhai ama lamatua leo sèra."
MAT 11:14,"and if you are willing to receive it, he is elijah who was about to come;","de parcaya la ja'a! yohanis ne, nuka elia, dhu dhèu rèti lii padhai ama lamatua, peka mema le lula-nèti mamai na."
MAT 11:15,he who is having ears to hear-let him hear.,"de dhu neo me'a mèu, hud'i nanene ku paie-iie!"
MAT 11:16,"and to what will i liken this generation? it is like little children in marketplaces, sitting and calling to others,","ja'a neo hia lii pakasame, sèna ka miu me'a, rupa sèmi mia ka dhèu taa limuri ne. te rèngu se cakaraa dènge ana-ana dhu madhèdi ètu d'ara pasa. rèngu dhu pa'oo-parodha dènge angalai ra, peka na,"
MAT 11:17,"and saying, we piped to you, and you did not dance, we lamented to you, and you did not strike the breast.","‘ji'i aa'i-aa'i mi tiu sakino dènge karej'e-karae, te ngaa miu roge-ledho boe. hèia ji'i sod'a lii beke dhèu madhe, te ngaa miu tangi boe. '"
MAT 11:18,"for john came neither eating nor drinking, and they say, he has a demon;","miu se sama sèmi ana iiki dhu re'a boe roca. lod'o yohanis mai, nèngu d'èi puasa, aa ninu boe èi anggor. te ngaa dhèu peka na, ‘nèngu, nidhu tao! '"
MAT 11:19,"the son of man came eating and drinking, and they say, behold, a man, a glutton, and a wine-drinker, a friend of tax collectors and sinners; and wisdom was justified of her children.","te ngaa ja'a, dhèu rai-haha tare'a-re'a ne, mai le. ja'a puasa boe, aa kinu èi anggor. te ngaa dhèu peka na, ‘nèngu èèna, dhèu gagoo-gagehu! dhèu tema mahu bia! la'e pa'angalai dènge dhèu roro bea! pa'èci dènge dhèu dhu laku-laku boe. nèngu dhu ne'a boe makae! ' te ngaa mi patadhe lii padhai ja'a ne! mamèu ama lamatua èèna, cèu ètu d'ara mamuri dhèu unu na."
MAT 11:20,"then he began to reproach the cities in which were done most of his mighty works, because they did not convert.","èle èèna ka, lamatua yesus pasanèd'e dhèu-dhèu dhu pea ètu pèri-pèri rae. na tao le tadha-tadha malaa ae risi ètu nèi, te ngaa ro'o boe ae eele nèti sasala ra, ho madhutu j'ara mamuri ama lamatua dhu mola."
MAT 11:21,"woe to you, chorazin! woe to you, bethsaida! because, if in tyre and sidon had been done the mighty works that were done in you, long ago in sackcloth and ashes they had converted;","yesus jèke si, peka na, heh! miu dhèu korasin, aa miu dhèu betsaida! mate unu miu! bèli-camèd'a pasae mere mamadhe-mamopo! ja'a tao le rupa-rupa tadha malaa ètu katanga madha miu, te ngaa miu mo'o boe parcaya ama lamatua. masi ka miu dhèu yahudi dhu peka na, miu tadhe lamatua, te ngaa ladhe sèmi tadha malaa dhu ja'a tao se'e ètu kota tirus dènge kota sidon, tatu nèbhu nare sange ne'e, dhèu-dhèu ètu sèra èle le ho'a, aa tèke eele le sasala-sasigo ra ho madhutu ama lamatua. aa tatu ra pake le bèla mèdhi, dènge tao ahu mi kètu ho j'aj'i mi tadha, na, rèngu manyasa nèti sasala ra. masi ka dhèu tirus dènge dhèu sidon sèra dhèu yahudi boe, dhu mangaku na, tadhe lamatua."
MAT 11:22,"but i say to you, to tyre and sidon it will be more tolerable in the day of judgment than for you.","ja'a monya boe! bèli-camèd'a mèdhi unu mi! d'ai lod'o dhu ama lamatua pama'ète lii langu dhèu aa'i-aa'i ra, hahuku dhèu tirus dènge dhèu sidon samaa risi nèti hahuku miu."
MAT 11:23,"and you, capernaum, which were exalted to heaven, will be brought down to hades, because if the mighty works that were done in you had been done in sodom, it had remained to this day;","miu dhèu kapernaum! mage-mage, ee! mage mi pangee, na, ama lamatua paca'e miu lami asa sorga. aad'o! èèna na lamatua pèci mi asa d'ara naraka! ladhe sèmi tadha-tadha malaa dhu ja'a tao ètu rae miu dhu j'aj'i uuru le ètu kota sodom, tatu ama lamatua parluu boe labhu pakèpu kota èèna. te ladhe dhèu sodom rèdhi tadha malaa se, tatu ra rai eele le nèti bhabhelu-katub'a ra."
MAT 11:24,"but i say to you, to the land of sodom it will be more tolerable in the day of judgment than to you.","tare'a! pe mèdhi unu mi! ladhe d'ai ka lod'o ama lamatua pama'ète lii langu dhèu aa'i-aa'i, hahuku dhèu sodom samaa risi nèti hahuku miu se!"
MAT 11:25,"at that time jesus answering said, i confess to you, father, lord of the heavens and of the earth, that you hid these things from wise and understanding ones, and revealed them to babies.","ropa padhai lii nare, hèia yesus sabaj'a, peka na, ama! ama dhu j'aj'i lamatua ètu dedha-liru dènge rai-haha. ja'a manèngi makasi ae-ae, lula ama pahuni pamèno-mèno j'ara-j'ara dhu ama hia huku mi dhèu-dhèu dhu pangee na, rèngu d'èlu-mèu, aa dhu padedha iisi ra. te ngaa ama bhoke patalele j'ara se'e aa'i-aa'i mi dhèu haha dènge dhu pahaha iisi ra."
MAT 11:26,"yes, father, because so it was good pleasure before you.","tare'a, ama! te sèmi èèna ka, dhu pakarej'e d'ara ama!"
MAT 11:27,"all things were delivered to me by my father, and none know the son, except the father, nor does any know the father, except the son, and he to whom the son may resolve to reveal him.","ropa sabaj'a nare, hèia yesus peka dènge dhèu-dhèu ètu sèra, na, nanene paie-iie! ama ku ètu sorga pangèd'u le koasa aa'i-aa'i mi ja'a ne. dhu tadhe mèu ja'a, dhoka ama ku di. aa dhu tadhe mèu ama, dhoka ana na, nuka ja'a ne. aa ja'a hag'e kore dhèu leo, sèna ka peka dènge ra, ho rèngu tadhe mèu ne kahèi."
MAT 11:28,"come to me, all you laboring and burdened ones, and i will give you rest;","miu aa'i-aa'i mi dhu roe lula sab'a bia, mai madhutu ja'a! aa miu aa'i-aa'i mi dhu pasae bia, mai la asa ja'a!"
MAT 11:29,"take up my yoke on you, and learn from me, because i am meek and humble in heart, and you will find rest to your souls,","ladhe miu sèmi mere a'aj'a ja'a, ho kako palere-lere dènge ja'a, na, èdhi ca ropa dènge sapi dua ngi'u dhu nuni kataka pare rai èci. te ja'a ne, d'ara hua iia, aa lii mako. ladhe miu madhutu ja'a, miu j'aj'i èra hari."
MAT 11:30,"for my yoke is easy, and my burden is light.","lula a'aj'a ja'a, carui boe. aa paredha ja'a, bia boe kahèi."
MAT 12:1,"at that time jesus went on the sabbaths through the grainfields, and his disciples were hungry, and they began to pluck ears, and to eat,","ca lod'o, lèke dènge ae sasab'a dhèu yahudi, yesus dènge ana-ana madhutu na dhu kako re karasa oka dhèu. ana madhutu na manganga, hèia ra g'ètu are-gandum ka ra'a noo-noo."
MAT 12:2,"and the pharisees having seen, said to him, behold, your disciples do that which it is not lawful to do on a sabbath.","ètu èèna, abhu pèri-pèri dhèu nèti partei agama parisi dhu madhutu pa'èra ad'a dhèu yahudi ra. ropa ladhe rèdhi ana madhutu yesus se tao sèmi èèna, hèia ra kai ne, peka na, ana madhutu mu, g'ètu gandum lèke dènge lod'o ae sasab'a-la'a! rèngu baku tao sèmi ne'e! te tatao ne sisu atora èdhi."
MAT 12:3-4,"and he said to them, did you not read what david did when he was hungry, himself and those with him- how he went into the house of god, and ate the bread of the presentation, which it is not lawful to him to eat, nor to those with him, except to the priests alone?","te ngaa yesus b'ala, aku nèngu na, tasamia, ee? miu teko bhèlu lii lolo daud, si? daud dènge ana-ana madhutu na dhu manganga titu kèna. hèia na maso asa d'ara paleo manèngi-mangaj'i ama lamatua, ka nare roti dhu ama agama hia le mi lamatua, ka rèngu ra'a. te ngaa dhu bisa ra'e roti se dhodhoka ama agama sèra. dhèu leo bisa boe. èle ka daud si ra'a, te ngaa ca dhèu sa pasala boe si. miu nuka sèmi dhèu dhu baca mèdhi boe sasuri lii holo-nori ama lamatua!"
MAT 12:5,or did you not read in the law that on the sabbaths the priests in the temple profane the sabbath and are blameless?,"te ètu d'ara sasuri èèna, suri kahèi nèti sasab'a ama agama yahudi sèra, ètu d'ara èmu sabaj'a, lèke dènge lod'o ae sasab'a. te ngaa rèngu sala boe ngaa-ngaa."
MAT 12:6,and i say to you that one greater than the temple is here;,"nanene! uru èèna, èmu sabaj'a ka dhu kab'ua, te ngaa limuri ne abhu dhu kab'ua risi, nuka ja'a ne, dhèu rai-haha tare'a-re'a."
MAT 12:7,"and if you had known what this is: kindness i will, and not sacrifice-you had not condemned the blameless,","ètu d'ara sasuri mola-mèci ama lamatua, na peka na, ‘dad'èi ja'a sèmi ne'e: dhèu ja'a sèra hud'i pad'elo ku rasa kasia èci dènge èci. ladhe ra tao boe madhutu j'ara ne, na, badha korban dhu rèngu rèti hia ja'a, dènge boe kab'ua. ' de ladhe miu me'a mèu sasoa nèti lii padhai lamatua ne, tatu miu pasala boe ana madhutu ja'a se. te ra tao boe sala ngaa-ngaa!"
MAT 12:8,for the son of man is lord even of the sabbath.,"te ja'a ne, dhèu rai-haha tare'a-re'a. ja'a ka dhu dènge hak ho pama'ète, peka na, dhèu bisa sab'a ngaa, lèke dènge lod'o ae sasab'a."
MAT 12:9,"and having departed from there, he went to their synagogue,","èle ka yesus tèke eele era èèna, la'e asa d'ara èmu sabaj'a ra."
MAT 12:10,"and behold, there was a man having the hand withered, and they questioned him, saying, is it lawful to heal on the sabbaths? that they might accuse him.","ètu ne'e, abhu mone ca dhèu dhu kacui-aai madhe cabèka. dhèu parisi sèra dhu tenge-tenge j'ara ho pasala yesus, ladhe sèmi na puri-pa'èle dhèu dhu kacui-aai madhe cabèka ne, lèke dènge lod'o ae sasab'a. hèia ra karèi ne, peka na, madhutu atora agama èdhi, dhèu bisa puri-pa'èle dhèu, lèke dènge lod'o ae sasab'a-la'a, do aad'o?"
MAT 12:11,"and he said to them, what man will be of you who will have one sheep, and if this may fall on the sabbaths into a ditch, will not lay hold on it and raise it?","hèia yesus dhaa, aku nèngu na, ladhe kahib'i-kalèbho ci'u manahu asa d'ara ro'a, lèke dènge lod'o ae sasab'a, dhèu unu na mai name nare, sina ma?"
MAT 12:12,"how much better, therefore, is a man than a sheep? so that it is lawful on the sabbaths to do good.","de ama lamatua sue dhèu rai-haha, risi nèti dhèu unu kahib'i-kalèbho deo na. nèti èèna ka, dhèu bisa tao j'ara dhu be'a lèke dènge lod'o ae sasab'a."
MAT 12:13,"then he says to the man, stretch forth your hand, and he stretched it forth, and it was restored whole as the other.","ka na lii dènge dhèu dhu ai madhe cabèka na, j'ole kacui-aai èu mai! hèia, na j'ole kacui-aai dhu madhe èèna, kaca'a la èle dènge ka, sama dènge kacui-aai dhu iia èèna."
MAT 12:14,"and the pharisees having gone forth, held a consultation against him, how they might destroy him,","ropa dhèu parisi se rèdhi sèmi èèna, hèia ra nasa titu kèna. èle ka ra kalua tèke eele èmu sabaj'a ne, hèia lasi pare'a, aku rèngu na, èdhi hud'i tenge ku j'ara, sèna ka pamadhe ne!"
MAT 12:15,"and jesus having known, withdrew from there, and there followed him great multitudes, and he healed them all,","te ngaa yesus dhu ne'a ngangee rèngu dhu karehe ne, nèti èèna ka la'e asa era leo. dhèu ae madhutu ne, hèia na puri-pa'èle dhèu dhu pèd'a aa'i-aa'i."
MAT 12:16,"and charged them that they might not make him apparent,","te ngaa na kai si, peka na, mage lami palolo kahèi dènge dhèu leo lula-nèti ja'a."
MAT 12:17,"that it might be fulfilled that was spoken through isaiah the prophet, saying,","nèngu tao sèmi èèna, madhutu sèmi lii padhai ama lamatua dhu peka le mi dhèu nèti lii padhai na, ngara na yesaya, dhu suri tèke, na,"
MAT 12:18,"behold, my servant, whom i chose, || my beloved, in whom my soul delighted, || i will put my spirit on him, || and he will declare judgment to the nations;","ladhe ku laa! nèngu ne, dhèu pajuu-paleha ja'a, dhu ja'a hag'e kore le. ja'a sue ne, aa d'ara ja'a karej'e taruu dènge ne. èèna na, ja'a pangèd'u ne roh ja'a, ho la'e aj'a-nori dhèu nèti suku aa'i-aa'i lula-nèti j'ara mamuri ja'a dhu mola."
MAT 12:19,"he will not strive nor cry, || nor will any hear his voice in the broad places;","nèngu ne, ne'a boe tèb'a kakara. nèngu ne, ne'a boe padedha iisi."
MAT 12:20,"a bruised reed he will not break, || and smoking flax he will not quench, || until he may put forth judgment to victory,","d'ara na hua iia. dhu ne'a boe paj'èra dhèu. aj'u dhu oe padhe, na lèku eele boe. labhu dhu saruru, na tiu pamadhe boe. na loe boe aj'a-nori dhèu, toke dhèu aa'i-aa'i tao madhutu j'ara mamuri dhu mola nèti ama lamatua."
MAT 12:21,and in his name will nations hope.,"dhèu nèti suku aa'i-aa'i èèna na parcaya ne, lula re'a na, nèngu ne, cee."
MAT 12:22,"then was brought to him a demoniac, blind and mute, and he healed him, so that the blind and mute both spoke and saw.","ca tèka, rèti asa yesus ca dhèu dhu nidhu tao toke bèdhu aa ele lii. hèia yesus pa'èle ne dènge babège eele nidhu nèti dhèu ne'e. ka dhèu ne bisa nèdhi, aa bisa padhai lii."
MAT 12:23,"and all the multitudes were amazed and said, is this the son of david?","dhèu ae se, ropa rèdhi sèmi èèna, hèia ra malaa-maloha. ra papeka na, nèngu ne'e, ele boe ana-èpu daud, dhu dhèu rèti lii padhai ama lamatua suri tèke karèi nèti uru ka! nèngu ne'e, tatu dhèu dhu èdhi mate tae-tae èèna!"
MAT 12:24,"but the pharisees having heard, said, this one does not cast out demons, except by beelzebul, ruler of the demons.","te ngaa ropa dhèu parisi tadèngi rare, hèia ra ro'o boe parcaya. ka ra papeka, na, wee! dhèu ne bisa babège nidhu, lula dhèu aae nidhu baalsebul ka dhu pangèd'u na koasa."
MAT 12:25,"and jesus, knowing their thoughts, said to them, every kingdom having been divided against itself is desolated, and no city or house having been divided against itself stands,","te ngaa yesus ne'a lii padhai dhèu parisi se. hèia na peka dènge dhèu se'e, aku nèngu na, lii padhai miu ne, lèke boe! ladhe ètu d'ara rai cue, ana kabarai na patao-palaha, tasa mera mia ho rai ne bisa taha! sèmi èèna kahèi, ladhe dhèu ètu d'ara kota èci, do d'ara èmu cue, èci patao dènge èci, tatu ra mae-manyèla, toke laho mae-mae, si!"
MAT 12:26,"and if satan casts out satan, against himself he was divided, how then does his kingdom stand?","de ladhe nidhu pamusu dènge nidhu, aa palab'a èci dènge èci, tatu dhèu aae ra nèd'u paredha nèbhu boe!"
MAT 12:27,"and if i, by beelzebul, cast out the demons, your sons-by whom do they cast out? because of this they will be your judges.","sanèd'e paie! dhèu miu re'a kahèi babège eele nidhu. ra pake koasa nèti nidhu, do? aad'o! de miu baku padhai lii ore dhu peka na, ja'a pake koasa nidhu, ho babège eele nidhu. pe dhèu miu unu mi ka dhu pama'ète, peka na, ngaa dhu miu galaa ne, lèke boe j'ara."
MAT 12:28,"but if i, by the spirit of god, cast out the demons, then the kingdom of god has already come to you.","te ngaa ladhe ja'a tare'a-re'a babège eele nidhu pake koasa nèti roh ama lamatua, èèna pad'elo na, lamatua èèna tare'a-re'a dhèu aae dhu ètu le katanga madha miu."
MAT 12:29,"or how is one able to go into the house of the strong man, and to snatch his goods, if first he may not bind the strong man? and then his house he will plunder.","ladhe dhèu neo lasi mana'u èmu dhèu èci dhu èra, nèngu hud'i èki-karadhe uuru ku dhèu lamatua èmu ne. heka na mana'u nèti mèdha-panyau na sèra."
MAT 12:30,"he who is not with me is against me, and he who is not gathering with me, scatters.","sanèd'e, ee! te dhèu dhu pa'èci boe dènge ja'a, nèngu pamusu dènge ja'a. aa dhèu dhu soru-bara boe ja'a ètu d'ara sab'a-la'a, nèngu ne'a dhoka pa'iu dhèu di."
MAT 12:31,"because of this i say to you, all sin and slander will be forgiven to men, but the slander of the spirit will not be forgiven to men.","de nanene paie-iie lii padhai ja'a ne! ama lamatua dhu sadia saku eele sasala-sasigo dhèu. ladhe dhèu padhai lii pakarehe kolongara dhèu leo, ama lamatua sadia abho ne era. te ngaa ladhe abhu dhèu dhu bani padhai pakarehe roh ama lamatua dhu mola-mèci, ama lamatua saku eele boe sasala na èèna."
MAT 12:32,"and whoever may speak a word against the son of man it will be forgiven to him, but whoever may speak against the holy spirit, it will not be forgiven him, neither in this age, nor in that which is coming.","ladhe dhèu pakarehe ja'a, dhèu rai-haha tare'a-re'a ne, ama lamatua sadia saku eele sasala na. te ngaa cee ka dhu bani padhai lii pahahe roh ama lamatua, te ngaa ama lamatua saku eele boe sasala na, masi ka toke dai mia-mia la'e!"
MAT 12:33,"either make the tree good, and its fruit good, or make the tree bad, and its fruit bad, for from the fruit is the tree known.","hèia yesus padhai lii taruu dènge dhèu parisi se, peka na, ngee paie-iie! aj'u dhu be'a, hia hua dhu be'a. te ngaa aj'u dhu karehe, hia hua dhu karehe. nèti hua na, dhèu bisa tadhe aj'u ne, be'a do karehe."
MAT 12:34,brood of vipers! how are you able to speak good things-being evil? for out of the abundance of the heart the mouth speaks.,"te ngaa miu se ca ropa dènge mege, dhu ne'a dhoka kapod'e-kabèli di! miu me'a boe padhai lii dhu be'a. lula ngaa dhu tèke ètu d'ara, èèna ka dhu kalua mai nèti d'ara hèb'a na."
MAT 12:35,"the good man out of the good treasure of the heart puts forth the good things, and the evil man out of the evil treasure puts forth evil things.","dhèu be'a, tatu lii padhai na be'a, lula ètu d'ara na abhu j'ara dhu be'a. te ngaa dhèu bhelu, tatu lii padhai na karehe, lula ètu d'ara na dhu pènu dènge bhabhelu-katub'a."
MAT 12:36,"and i say to you that every idle word that men may speak, they will give for it a reckoning in the day of judgment;","lèka la lii ja'a ne! te bèli-camèd'a lod'o èle rai-haha, ama lamatua parisa lii langu dhèu aa'i-aa'i. lod'o èèna, dhèu èci-èci ka hud'i dhaa lii-lii nèngu dhu dènge boe kolo-kapua."
MAT 12:37,"for from your words you will be declared righteous, and from your words you will be declared unrighteous.","de mage-mage! te bèli-camèd'a èèna, ama lamatua dadoo lii-lii miu sèra, aa pama'ète peka na, miu lèke huku do, aad'o."
MAT 12:38,"then certain of the scribes and pharisees answered, saying, teacher, we will to see a sign from you.","ropa tadèngi lii padhai yesus sèmi èèna, hèia pèri-pèri mese agama dènge dhèu parisi, peka dènge yesus, aku rèngu na, ama mese! ji'i neo ngèdhi tadha malaa èci, sèna ka j'aj'i mi tadha, peka na, koasa ama, tare'a nèti ama lamatua."
MAT 12:39,"and he answering said to them, a generation, evil and adulterous, seeks a sign, and a sign will not be given to it, except the sign of jonah the prophet;","te ngaa yesus jèke si, peka na, weh! miu dhèu taa limuri ne, mo'o boe madhutu ama lamatua! miu se me'a dhodhoka ad'u-ue bhelu-katub'a di! masi ka miu manèngi tadha malaa, te ngaa ja'a tao boe. lula uru èèna, lamatua hia le tadha malaa re yunus, dhèu nèti lii padhai na. èèna d'ai le!"
MAT 12:40,"for as jonah was in the belly of the fish three days and three nights, so will the son of man be in the heart of the earth three days and three nights.","yunus pea tèlu mèu-tèlu mèda ètu d'ara kabake i'a aae ci'u. sèmi èèna kahèi dènge ja'a, dhèu rai-haha tare'a-re'a ne. bèli-camèd'a ja'a kahèi ètu d'ara ro'a dhèu madhe, tèlu mèu-tèlu mèda."
MAT 12:41,"men of nineveh will stand up in the judgment with this generation, and will condemn it, for they converted at the proclamation of jonah, and behold, one greater than jonah is here!","ladhe d'ai lod'o èle rai-haha ne, lamatua j'aj'i hakim. aa dhèu niniwe se titu j'aj'i sakasii ho galaa miu, peka na, ‘miu aa'i-aa'i se, goa! ' uru èèna, ropa dhèu niniwe sèra tadèngi lii padhai yunus, dhèu nèti lii padhai ama lamatua, hèia ra tèke eele sasala ra. te ngaa miu sèmi boe èèna. masi ka limuri ne, abhu le dhèu ètu talora aae miu, dhu kapai risi nèti yunus, nuka ja'a ne. te ngaa miu se pusi-pahae boe ja'a ciki sa hèi."
MAT 12:42,"a queen of the south will rise up in the judgment with this generation, and will condemn it, for she came from the ends of the earth to hear the wisdom of solomon, and behold, one greater than solomon is here!","pe, ètu d'ara lod'o èle rai-haha ne, ladhe lamatua j'aj'i hakim, bhèni aae syeba nèti balèu, j'aj'i sakasii kahèi. na paj'uj'u ai na mi miu, ho na galaa miu aa'i-aa'i dhu ana loo-limuri ne, peka na, ‘miu aa'i-aa'i mi, goa! ' uru èèna, bhèni aae ne mai nèti rai kaj'èu ho neo nèdhi unu na mamèu dhèu aae soleman. te ngaa limuri ne, abhu ca dhèu ètu talora aae miu dhu kapai risi nèti dhèu aae soleman, nuka ja'a ne. te ngaa miu pusi-pahae boe ja'a ciki sa hèi."
MAT 12:43,"and when the unclean spirit may go forth from the man, it walks through dry places seeking rest and does not find;","ladhe babège eele nidhu nèti ca dhèu, nidhu ne la'e pea asa era dhu kaliu, ho j'aj'i mi era ae iisi na. te ngaa abhu boe era dhu mèci ho na pea kalili."
MAT 12:44,"then it says, i will return to my house from where i came forth; and having come, it finds it unoccupied, swept, and adorned:","hèia na pangee, peka na, ‘abhu boe era dhu be'a sèmi nèi, hua iia ja'a lèpa hari asa dhèu dhu uru èèna ja'a pea. ' ka la'e hari asa era nèngu uru èèna. na ladhe na, era ne mèu bia, aa dhu lalau rare pabe'a-be'a."
MAT 12:45,"then it goes, and takes with itself seven other spirits more evil than itself, and having gone in they dwell there, and the last of that man becomes worse than the first; so will it also be to this evil generation.","hèia nidhu ne la'e paroa nare angalai na dhèu pidhu dhu bhabhelu ra risi nèti nèngu. ka lasi pea ètu d'ara dhèu ne, hèia aa'i-aa'i ra kakeho ne. de limuri ne, mamuri dhèu ne asa ele iie-iie. sèmi èèna kahèi lèke mi dhèu bhelu-katub'a taa limuri ne."
MAT 12:46,"and while he was yet speaking to the multitudes, behold, his mother and brothers had stood outside, seeking to speak to him,","lod'o èèna, yesus padhai lii era dènge dhèu ae. hèia ina dènge ari na sèra, mai neo paraga dènge ne. rèngu titu ètu li'u, ka ra pua dhèu lasi paroa ne."
MAT 12:47,"and one said to him, behold, your mother and your brothers stand outside, seeking to speak to you.","hèia dhèu mai peka dènge ne, aku rèngu na, ama! ina dènge ari ama ètu li'u nèi. rèngu neo paraga dènge ama."
MAT 12:48,"and he answering said to him who spoke to him, who is my mother? and who are my brothers?","ka yesus peka dènge ra, cee ka ina ku, aa cee ka a'ari ja'a dhu tare'a-re'a?"
MAT 12:49,"and having stretched forth his hand toward his disciples, he said, behold, my mother and my brothers!","hèia na paj'uj'u asa dhèu-dhèu dhu madhutu ne, ka na lii, aku nèngu na, rèngu se'e se ka, ina dènge a'ari ja'a."
MAT 12:50,"for whoever may do the will of my father who is in the heavens, he is my brother, and sister, and mother.","te dhèu dhu tao madhutu dad'èi ama ku ètu sorga, rèngu ka ina ku aa a'ari ja'a dhu tare'a-re'a."
MAT 13:1,"and in that day jesus, having gone forth from the house, was sitting by the sea,","lod'o èèna kahèi, yesus kalua nèti èmu èèna, la'e madhèdi asa sebhe dano galilea."
MAT 13:2,"and gathered together to him were many multitudes, so that he having gone into the boat sat down, and all the multitude on the beach stood,","hèia dhèu ae-ae mai lingu rare ne. ka la'e madhèdi asa dedha koha cue, dhu panahu ètu era èèna, ho aj'a dhèu sèra. dhèu aa'i-aa'i ètu dae sèra nanene ne."
MAT 13:3,"and he spoke to them many things in allegories, saying, behold, the sower went forth to sow,","hèia na aj'a madha j'ara ae-ae mi rèngu pake lii pakasame. na lole, peka na, abhu ca dhèu sab'a oka-tedhe, dhu ceb'e hini ètu d'ara oka na."
MAT 13:4,"and in his sowing, some indeed fell by the way, and the birds having come, devoured them,","ropa na ceb'e hini se, abhu dhu lèke ètu j'ara. hèia manu-bhui mai, ka tutu ra'e aa'i hini se."
MAT 13:5,"and others fell on the rocky places where they did not have much earth, and immediately they sprang forth, through having no depth of earth,","te ngaa hini cahag'e lèke ètu rai dhu dènge hadhu. hini se muri malai, lula abhu rai ciki di."
MAT 13:6,"and the sun having risen they were scorched, and through having no root, they withered,","te ngaa ropa lod'o rea, hèia ana aaj'u se kamale, ka mango eele si. te amo ra marèma boe ètu d'ara rai."
MAT 13:7,"and others fell on the thorns, and the thorns came up and choked them,",abhu hini cahag'e dhu lèke ètu era j'u'u padhudhu. hèia j'u'u padhudhu se hèlu pamadhe aa'i si.
MAT 13:8,"and others fell on the good ground, and were giving fruit, some indeed a hundredfold, and some sixty, and some thirty.","te ngaa abhu hini cahag'e lèke ètu rai isi. hini se muri, ka ra kapai toke hua-hela. abhu dhu tèlu nguru hari, abhu dhu èna nguru hari, aa abhu dhu d'ai cangasu hari."
MAT 13:9,he who is having ears to hear-let him hear.,"cee dhu dènge ro'a dhilu, na nanene paie-iie!"
MAT 13:10,"and the disciples having come near, said to him, why do you speak to them in allegories?","èle èèna ka, ana madhutu yesus mai karèi ne, aku rèngu na, nga tao ka ama aj'a dhèu ae pake lii pakasame?"
MAT 13:11,"and he answering said to them that, to you it has been given to know the secrets of the kingdom of the heavens, and to these it has not been given,","hèia yesus dhaa, aku nèngu na, lula miu se neo me'a tare'a-re'a paredha ama lamatua, nèti èèna ka ja'a peka mema sasoa nèti lii pakasame ne. te ngaa mi dhèu leo, ja'a aj'a pake lii pakasame."
