verse,source_text,target_text
GEN 42:33,"and the ish, adonei haaretz, said unto us, hereby shall i know that ye are truthful ones; leave one of your achim here with me, and that which is needful for the ra'avon bateichem famine of your houses, take and be gone;","na peka hari, aku nèngu na, ‘ja'a neo kèdhi, na, miu se'e dhèu be'a, do aad'o! miu èci, pea mi ne'e. aa leo lèpa mèti nganga'a hia a'ari miu, sèna ka ra baku madhe manganga."
GEN 42:34,"and bring achichem hakaton unto me; then shall i know that ye are not meragelim, but that ye are truthful ones: so will i restore you achichem, and ye shall freely trade in the land.","hud'i miu mèti ku ari miu èèna mai sa ne'e, heka ja'a ke'a kèna, tare'a-re'a miu se'e dhèu be'a, mata-mata boe. èèna na, heka ja'a patabuli dhèu miu dhu ja'a taha ne. aa dènge sèmi èèna, ja'a heka ko'o kèna, miu kako palème dedha rai ne'e. '"
GEN 42:35,"and it came to pass as they emptied their sacks, that, hinei, every manʼs pouch of kesef was in his sack; and when both they and avihem saw the pouches of kesef, they were afraid.","lolo èle hèia, heka ra bhoke karo-karo rèngu dhu pènu dènge are sèra. te ngaa ra cag'ag'a ladhe la'a na doi rèngu sèra aa'i-aa'i ra, ètu hèb'a karo. rèdhi sèmi èèna, yakob dènge ana-ana na madha'u titu kèna."
GEN 42:36,"and ya'akov avihem said unto them, me have ye bereaved of my children; yosef is not, and shim'on is not, and ye will take binyamin away; all these things are against me.","hèia yakob padhai lii dènge si, peka na, miu se, pa'ele le ana-ana ja'a. yusuf aad'o heka. sèmi èèna kahèi, simeon. ne'e miu neo mèti hari benyamin kèna? miu se'e, tare'a-re'a neo paj'èra ja'a!"
GEN 42:37,"and reuven spoke unto aviv, saying, slay my two banim, if i bring him not to thee; entrust him into my yad, and i will bring him to thee again.","hèia ruben peka dènge ama na, aku nèngu na, ama, ee! pangèd'u laa benyamin asa ja'a mai. ja'a tago kore. ja'a jaji kèna mi ama ku, èèna ja'a kèti hari na mai. te ngaa ladhe aad'o, na ja'a hia ana ja'a, mone dhèu dua sèra ho ama pamadhe aa'i si."
GEN 42:38,"and he said, beni my son shall not go down with you; for achiv is dead, and he is left alone; if ason harm, evil befall him on the derech in which ye go, then shall ye bring down my gray hair in yagon sorrow to sheol.","te ngaa yakob dhaa hari, peka na, bisa boe! miu bisa boe mèti benyamin. te a'a na yusuf, madhe le. ne'e, di nèngu ka mesa na. ladhe na abhu calaka ètu j'ara, miu tabha babia mi ja'a, toke madhe kèti."
GEN 43:1,"and the ra'av famine was kaved heavy, severe in the land.","tèu èèna, ètu rai kana'an asa tabha manganga."
GEN 43:2,"and it came to pass, when they had eaten up the shever grain which they had brought out of mitzrayim, then avihem said unto them, shuvu return! buy for us a little ochel.","isi èmu yakob ra'a aa'i le nganga'a dhu ca hari na, ana na si lasi hèli ètu masir. ka na padhai lii dènge ana na si, be'a risi lami hari hèli nganga'a asa rai masir."
GEN 43:3,"and yehudah spoke unto him, saying, the ish did solemnly warn us, saying, ye shall not see my face, unless achichem be with you.","te ngaa yahuda b'ala, peka na, ama, ca hari na ai g'ana dhèu aae masir dhu pasanèd'e le ji'i, aku nèngu na, ji'i bisa boe pad'elo rèhu mi nèngu, ladhe ji'i ngèti boe ari ji'i dhu limuri, benyamin èèna."
GEN 43:4,"if thou wilt send achinu our brother with us, we will go down and buy thee ochel;","nèti èèna ka, ama ku hud'i laa hia ji'i ngèti benyamin. heka ji'i bisa la'a hèli nganga'a hia ama ku kèna."
GEN 43:5,"but if thou wilt not send him, we will not go down; for the ish said unto us, ye shall not see my face, unless achichem be with you.","te ngaa ladhe ama patabuli boe nèngu, ji'i oo la'a boe kahèi. lula dhèu masir na peka le sèmi èèna."
GEN 43:6,"and yisroel said, why dealt ye so ill with me, as to tell the ish whether ye had yet another ach brother?","hèia yakob jèke si, peka na, nga tao ka miu lolo dènge dhèu èèna, peka na, miu dènge ari èci era? miu tenge j'ara ho paj'èra tabha ja'a!"
GEN 43:7,"and they said, the ish asked in detail about us and about our moledet kindred, saying, is avichem yet alive? have ye another ach? and we declared to him according to these words of his inquiry; could we certainly know that he would say, bring down achichem?","ka ra dhaa, peka na, baku nasa ama, ee! te lula dhèu ne, karèi taruu-taruu neo ne'a a'ari èdhi. na karèi peka na, ‘tasamia? ama mi era, do? miu dènge hari ari dhèu mone dhu leo, do? ' sèmi èèna na, ji'i dhaa tasamia hari? pakaseti ka ji'i dhaa ka laa, dènge mola-mola. te pe, cee ne'a na pua ji'i ngèti hari ari ji'i sa nèi?"
GEN 43:8-9,"and yehudah said unto yisroel aviv, send na'ar with me, and we will arise and go; that we may live, and not die, both we, and thou, and also our little ones. i will be surety for him; of my yad shalt thou require an accounting for him; if i bring him not back unto thee, and set him before thee, then let me bear the blame kol hayamim;","ka yahuda padhai lii hari, aku nèngu na, ama hud'i patabuli ku benyamin la'e dènge ji'i. ja'a jaji mema, ladhe j'aj'i ngaa-ngaa mi ngi'u ari ji'i ne'e, ja'a ka dhu gati ne. ladhe ja'a kèti heka nèngu mai asa d'ara kacui-aai ama ku dènge mamuri, hud'i laa sasala na ama ku pasae mi dedha ja'a toke madhe. nèti èèna ka, ama ku hia la, ho ji'i sama-sama la'a dènge ne, te ji'i neo pakèd'i kèna. de karohe mai lati ka, sèna ka cahag'e baku madhe manganga."
GEN 43:10,"for if we had not delayed, surely now we had returned zeh pa'amayim this second time.","ladhe sèmi èdhi mate boe panèbhu sèmi ne'e, na, èdhi lati-mai dua hari le."
GEN 43:11,"and yisroel avihem said unto them, if it must be so now, do this; take of mizimerat haaretz the best fruits of the land in your kelim vessels, and carry down to the ish a minchah present, a little balm, and a little devash honey, nekhot spices, loht myrrh, batenim pistachio nuts, and shekedim almonds:","hèia ama ra padhai lii, peka na, ladhe sèmi èèna, na, miu nanene! lami mere isi rai èdhi dhu be'a risi, sèmi: dhua nasu oni, bubhu-bubhu, raa aj'u hèu mèngi, èi na'i salap, kanari dènge kab'ui dhu leo sèra. ho sèna ka mèti hia ai g'ana dhèu aae masir èèna. aa peka dènge ne, ne'e ne tadha mata."
GEN 43:12,"and take kesef mishneh double money in your yad; and the kesef that was returned in the mouth of your sacks, carry it back in your yad; perhaps it was mishgeh mistake;","aa miu mèti doi risi eele nèti ca hari ni, sèna ka miu bisa hia hari doi kab'ua are uru sèra la'a, dhu miu mèdhi ètu d'ara karo miu sèra. tao-tao dhèu sèra re'a boe, ka tèka sala."
GEN 43:13,"take also achichem, and arise, shuvu return unto the ish;",miu mèti ari mu. de èèna na lèpa hari lai-lai!
GEN 43:14,"and el shaddai give you rachamim before the ish, that he may send away achichem acher your other brother, and binyamin. if i be bereaved of my children, i am bereaved.","ja'a sanao-maena, sèna ka, ama lamatua dhu dènge koasa kapai risi eele èèna, sab'a mi d'ara ai g'ana dhèu aae masir èèna, sèna ka na sue miu. aa na hia hari benyamin dènge simeon lèpa palere dènge miu. te, ladhe ana ja'a se ele, hud'i laa ja'a pasae j'aj'èra ne'e taruu."
GEN 43:15,"and the anashim took that minchah, and they took mishneh kesef double money in their yad and binyamin; and rose up, and went down to mitzrayim, and stood before yosef.","hèia lasi pakaboko tadha mata sèra dènge doi, ka lasi asa masir. rèti kahèi dènge benyamin. d'ai nèi ka lasi paraga dènge yusuf."
GEN 43:16,"and when yosef saw binyamin with them, he said to the ish over bais yosef, bring these anashim home, and slaughter the tevach, and make ready; for these anashim shall dine with me at tzahorayim noon.","ropa yusuf nèdhi benyamin dènge a'a na si, na pua kapala urusan na, aku nèngu na, lere mèti dhèu se'e sa èmu ja'a! ho èèna na, pare sapi ci'u, mi pananasu nganga'a dhu be'a. sèna ka lod'o nètu none, ra'a dènge ja'a."
GEN 43:17,and the ish did as yosef said; and the ish brought the anashim to the house of yosef.,"hèia kapala urusan èèna, tao sama sèmi lii paredha yusuf èèna. na lere nèti dhèu sèra asa èmu yusuf."
GEN 43:18,"and the anashim were afraid, because they were brought into bais yosef; and they said, because of the kesef that was returned in our sacks at the first time are we brought in; that he may seek occasion against us, and fall upon us, and seize us for avadim, and chamoreinu our donkeys.","ropa ra kako lasi èmu èèna, a'a na sèra madha'u bia. ètu talora j'ara, ra papeka, aku rèngu na, we! nga tao ka na pua rèti èdhi sa ne'e? mage dhoka na neo pasusa èdhi. lula doi dhu ra tao hari asa d'ara karo èdhi ca hari na. ra sangaja rèti èdhi sa ne'e, sèna ka ra kèpa èdhi j'aj'i ènu nèngu. ho èèna na, ra parama rara keled'ei èdhi sèra."
GEN 43:19,"and they came near to the ish over bais yosef, and they spoke with him at the petach habayit,","nèti èèna ka, ropa ra dètu èmu yusuf na, ra padhai lii dènge kapala urusan èèna, peka na,"
GEN 43:20,"and said, o adoni, we came indeed down at the first time to buy ochel:","ama! baku nasa dènge ji'i, te ca hari na dhu ji'i mai hèli nganga'a ètu ne'e."
GEN 43:21-22,"and it came to pass, when we came to the malon, that we opened our sacks, and, hinei, kesef ish every manʼs money was in the mouth of his sack, our kesef in full weight; and we have brought it back again in our yad. and kesef acher other money have we brought down in our hands to buy ochel; we cannot tell who put our kesef in our sacks.","ropa ji'i lèpa d'ai talora j'ara, ji'i ae ngara iisi, ho bhèj'i ciki. hèia ji'i bhoke karo ho neo panga'a badha. ladhe la'a na, doi bab'ae ji'i èci-èci ka ètu d'ara karo sèra. ji'i nge'a boe cee ka dhu tao la'a! nèti èèna ka, ji'i ngèti hari doi sèra ka se'e. ji'i manèngi sèna ka ama ku baku nasa. aa ji'i ngèti doi ka risi kahèi, neo hèli hari nganga'a."
GEN 43:23,"and he said, shalom lachem, fear not; eloheichem, and elohei avichem, hath given you matmon treasure in your sacks; i had your kesef. and he brought shim'on out unto them.","hèia kapala urusan èèna dhaa, aku nèngu na, mau-mau, baku madha'u! ele boe lamatua miu èèna ka dhu hia miu berkat ètu d'ara karo sèra. ca hari na, ja'a sèmi le doi miu aa'i-aa'i. miu pakèlu boe! d'ai èmu ka, na patalale simeon pa'èci dènge rèngu."
GEN 43:24,"and the ish brought the anashim into the house of yosef, and gave them mayim, and they washed their raglayim; and he gave their chamorim mispo fodder.",ka aa'i-aa'i ra lasi asa d'ara èmu yusuf. hèia kapala urusan èèna hia èi ho ra rase haga ra. aa na ani keled'ei si hèi.
GEN 43:25,and they made ready the minchah for bo yosef coming of yosef at tzahorayim; for they heard that they would eat lechem there.,"ka na peka dènge si, aku nèngu na, ladhe èèna na, lod'o nètu miu mi'a dènge ai g'ana dhèu aae. d'ara ra tatae yusuf lèpa, rèngu lalau paie tadha mata ra sèra."
GEN 43:26,"and when yosef came home, they presented him the minchah which was in their yad in the house, and prostrated themselves to the ground before him.","ropa yusuf d'ai èmu, aa'i-aa'i ra patitu kètu urutuu ètu madha na. ka ra j'ole tadha mata sa hia ne."
GEN 43:27,"and he asked them l'shalom about their welfare, and said, is there shalom with avichem, the zaken of whom ye spoke? is he still alive?","hèia yusuf karèi si, peka na, tasamia? miu be'a-be'a, do? tasamia dènge ama miu dhu heka èèna? na be'a-be'a, do?"
GEN 43:28,"and they answered, there is shalom with thy eved avinu; he is still alive. and they bowed their heads, and prostrated themselves.","ra dhaa, aku rèngu na, ènu ama dhu heka na, dhu ama matana ji'i, be'a-be'a. hèia ra patitu kètu urutuu pahaha iisi hari mi yusuf."
GEN 43:29,"and he lifted up his eyes, and saw achiv binyamin, ben immo, and said, is this achichem hakaton your younger brother, of whom ye spoke unto me? and he said, elohim be gracious unto thee, beni.","hèia yusuf ladhe palème, ka nèdhi ari na benyamin. rèngu dua ra se, ina-ama èci. hèia, aku nèngu na, ooo! ne'e ne ka ari miu dhu limuri, dhu ca hari na miu lolo èèna, do? ka na lii dènge benyamin, aku nèngu na, ana, ee! ja'a sanao, sèna ka ama lamatua hia èu mamuri dènge mera-milu."
GEN 43:30,"and yosef made haste; for his compassion was stirred upon achiv his brother; and he sought where to weep; and he entered into his cheder, and wept there.","ropa ladhe nèdhi benyamin ne, d'ara yusuf karej'e bia, lula na sue ari na ae titu kèna. na taha nare heka d'ara na. ka na kako eele si la'e sa d'ara kama na. ka na tangi ngob'i-ngob'i ètu èèna."
GEN 43:31,"and he washed his face, and went out, and controlled himself, and said, serve lechem.","tangi nare hèia, la'e riu katanga madha na. èle èèna ka, na pa'èra d'ara na, ka la'e hari paraga dènge si. hèia na pua dhèu sab'a sèra lasi lalau nganga'a."
GEN 43:32,"and they served him by himself, and them by themselves, and the mitzrim egyptians, which did eat with him, by themselves; because mitzrim could not eat lechem with the ivrim; for that is a to'evah abomination unto the mitzrim.","ra lalau nganga'a hia yusuf mei leo. aa a'ari na sèra ra'a mei leo. dhèu sab'a dhèu masir sèra, ra'a ètu mei rèngu mesa ra. lula dhèu masir sèra madenge ladhe madhèdi ra'a pa'èci dènge dhèu ibrani."
GEN 43:33,"and they sat before him, the bechor according to his bechorah birthright, and the youngest according to his youth; and the anashim marvelled one with another.","kapala urusan èèna ator sèna ka a'ari yusuf sèra, madhèdi patangara dènge yusuf. na ator hia si madhèdi mulai nèti a'a uru, padhutu-dhutu toke ari ra dhu limuri. ropa ra ladhe rèdhi j'ara madhèdi sèmi èèna, ra malaa."
GEN 43:34,"and he took and sent masot portions unto them from before him; but masat binyamin was five times as much as any of theirs. and they drank, and feasted with him.","yusuf pua dhèu sab'a sèra, bagi nganga'a nèti mei nèngu, hia a'ari na sèra. aa'i-aa'i ra abhu nganga'a dhu ae sama. dhoka benyamin di abhu ae risi a'a na si lèmi hari. ka ra'a-rinu d'ai bècu."
GEN 44:1,"and he commanded the ish over bais yosef, saying, fill the sacks of the anashim with ochel, as much as they can carry, and put kesef ish in the mouth of his sack.","ra'a-rinu rara hèia, yusuf paholo dènge kapala urusan na, aku nèngu na, ssst! èu lamu isi are asa d'ara karo dhèu sèi, papènu d'ai hèb'a. èle èèna na, èu tao hari doi ra, asa d'ara karo ra èci-èci."
GEN 44:2,"and put my cup, gevi'a hakesef cup of silver, in the mouth of the sack of the katon, and his kesef for shever grain. and he did according to the davar yosef had spoken.","aa more moo hualaa pudhi ja'a èèna, ho tao asa d'ara hèb'a karo ari ra dhu limuri èèna. ka na la'e tao madhutu lii paredha yusuf."
GEN 44:3,"as soon as the boker ohr, the anashim were sent away, they and their chamorim.","asa bèli d'ara cika lii sa, yusuf hia si lèpa. rèti nganga'a dènge keled'ei rèngu."
GEN 44:4,"and when they were gone out of the ir, and not yet far off, yosef said unto the ish over bais yosef, up, follow after the anashim; and when thou dost overtake them, say unto them, wherefore have ye rewarded ra'ah for tovah?","ra lasi dhae kaj'èu mèka nèti d'ara kota, ka yusuf paredha kapala urusan, peka na, èu karohe lamu magèla si. ladhe paraga dènge si, èu peka sèmi ne'e: ‘nga tao ka miu pake d'ara aapa sèmi èèna mi ai g'ana dhèu aae? miu b'ala babe'a na dènge tatao karehe sèmi ne'e!"
GEN 44:5,"is not this it in which adoni drinketh, and whereby indeed he divineth? ye have done ra'ah in so doing.","nga tao ka, miu mana'u mèti moo hualaa pudhi na? miu me'a boe, do? mèdha èèna na, na pake boe ho dhoka ninu di! te ngaa biasa na pake ho ne'a tasamia dènge mamuri dhèu. èèna, mèdha sogo-tagu! tatao miu ne, mema seli-kolane! '"
GEN 44:6,"and he overtook them, and he spoke unto them these same devarim.","èle èèna ka, kapala urusan èèna la'e magèle si toke abhu. ropa na raga si, hèia na peka sèmi ngaa dhu yusuf moa èèna."
GEN 44:7,"and they said unto him, wherefore saith adoni these words? chalilah far be it that thy avadim should do according to this thing;","ka ra bari ne, aku rèngu na, ama peka ngaa èèna? ji'i subha. ji'i se'e bisa boe tao karehe sèmi èèna!"
GEN 44:8,"hinei, the kesef, which we found in the mouth of our sacks, we brought back unto thee out of eretz kena'an; how then should we be ganavim stealing kesef or zahav out of the bais adoneicha?","ama, èu me'a era, si ma? doi-doi ca hari sa, dhu ètu d'ara karo ji'i sèra, ji'i hia hari le sa ama, to? tasamia ka ji'i bisa mana'u hualaa iia do hualaa pudhi ètu d'ara èmu dhèu kapai èèna! bisa boe!"
GEN 44:9,"with whomsoever of thy avadim it be found, both let him die, and we also will be avadim of adoni.","ama parisa la! ladhe abhu mèdha èèna ètu d'ara karo cee, na huku pamadhe ne! aa hud'i laa, ji'i dhu leo se'e, j'aj'i ènu èu."
GEN 44:10,"and he said, now also let it be according unto your devarim; he with whom it is found shall be to me eved; and ye shall be nekiyim blameless.","hèia kapala urusan na dhaa, peka na, aad'o! sèmi ne'e. ladhe abhu moo èèna ètu cee, na dhoka nèngu di j'aj'i ènu ja'a. miu dhu leo lèpa."
GEN 44:11,"then they speedily took down every ish his sack to the ground, and opened every ish his sack.",ra papuru ka karo sèra. ka ra bhoke dènge.
GEN 44:12,"and he searched, and began at the gadol eldest, and ended at the katon youngest; and the gevi'a cup, goblet was found in the sack of binyamin.","hèia kapala urusan èèna parisa karo sèra èci-èci, mulai nèti karo unu a'a na, toke d'ai ari limuri tèka. ka nèdhi moo èèna, ètu d'ara karo benyamin."
GEN 44:13,"then they tore their garments, and loaded every ish his chamor, and returned to the ir.","rèdhi sèmi èèna hèia, d'ara a'a na sèra j'èra ma'ète mae-mae sène. hèia ra paca'e hari ka karo deo sa asa dedha keled'ei, ka ra lèpa hari asa d'ara kota."
GEN 44:14,and yehudah and his achim came to bais yosef; for he was yet there; and they fell before him on the ground.,"ropa ra d'ai èmu yusuf, na ètu èmu era. hèia ra patitu kètu urutuu ètu madha na."
GEN 44:15,"and yosef said unto them, what ma'aseh deed is this that ye have done? know ye not that an ish like me can find things out as a menachesh diviner?","yusuf jèka si, aku nèngu na, he! nga tao ka miu tao ne'e mi ja'a! miu me'a boe, ja'a ne dhèu kapai ètu ne'e. ja'a pake na'i dhu bisa ke'a tatao dhèu, dhu dhèu leo re'a boe!"
GEN 44:16,"and yehudah said, what shall we say unto adoni? what shall we speak? or how shall we clear ourselves? haelohim hath found out the avon iniquity of thy avadim; look at us, we are now avadim la'adoni, both we, and he also with whom the gevi'a cup is found.","hèia yahuda dhaa, aku nèngu na, irii! te ama lamatua pasabhoka kèna sasala èdhi. pe ji'i peka lii mia hari, ama? ji'i sili iisi sa mia hari? ladhe ama neo taha ari ji'i ne'e, na be'a risi, taha ji'i aa'i-aa'i mi. more ji'i aa'i-aa'i, j'aj'i mi ènu ama ka laa."
GEN 44:17,"and he yosef said, chalilah that i should do so; but the ish in whose yad the gevi'a is found, he shall be to me eved; and as for you, go back in shalom unto avichem.","te ngaa yusuf dhaa, aku nèngu na, aad'o! abhu moo èèna ètu cee, na nèngu di dhu j'aj'i ènu ja'a. miu dhu leo, lèpa hari dènge mera-milu sa ama miu!"
GEN 44:18,"then yehudah came near unto him, and said, oh, adoni, let thy eved speak now a davar in oznei adoni, and let not thine anger burn against thy eved; for thou art even like pharaoh.","hèia yahuda la'e padètu asa madha yusuf, ka na padhai lii, aku nèngu na, ama wakil! ja'a ke'a koasa ama sama sèmi koasa dhèu aae! uru nèti èèna, ja'a manèngi ama baku nasa dènge ja'a. ja'a neo padhai lii ciki dènge ama."
GEN 44:19,"adoni asked his avadim, saying, have ye an av, or an ach?","med'a na, ama karèi le ji'i, peka na, ‘ama miu, dènge ari miu dhu èci na, era do? '"
GEN 44:20,"and we said unto adoni, we have an av, a zaken, and a yeled zekunim katan child of his old age, a little one; and achiv is dead, and he alone is left of immo, and aviv loveth him.","ka ji'i dhaa peka na, ‘ama ji'i heka d'ai seli le. aa ari ji'i dhu limuri èci. lod'o nara iisi ari ji'i ne'e, ama ji'i na heka le. ari ji'i dhu limuri ne'e dènge a'a d'èlu na èci, te ngaa na aad'o heka. ina ra madhe le. ka di nèngu ka mesa na. nèti èèna ka, ama ji'i ne sue ne titu kèna! '"
GEN 44:21,"and thou saidst unto thy avadim, bring him down unto me, that i may set mine eyes upon him.","ka ama pua ho ji'i ngèti ari ji'i na mai, sèna ka ama nèdhi ne."
GEN 44:22,"and we said unto adoni, the na'ar cannot leave aviv; for if he should leave aviv, aviv would die.","ka ji'i dhaa na, ‘ana èèna, bisa boe tèke eele ama na mesa na. ladhe na tèke eele, na ama ji'i na tatu madhe dènge kèna. '"
GEN 44:23,"and thou saidst unto thy avadim, except achichem hakaton your youngest brother come down with you, ye shall see my face no more.","hèia ama dhaa na, ‘ladhe miu mèti boe ari miu na, baku mi pad'elo hari rèhu mi sa ne'e. '"
GEN 44:24,and it came to pass when we came up unto thy eved avi we told him the divrei adoni.,"èle èèna ka, ji'i lèpa. d'ai nèi ka, ji'i lolo lii dhu mu moa sèra dènge ama ji'i."
GEN 44:25,"and avinu said, shuvu, go back, return and buy us a little ochel.","nèbhu-nèbhu, nganga'a ji'i èla. hèia ama ji'i pua hari ji'i mai hèli nganga'a sa masir ne'e."
GEN 44:26,"and we said, we cannot go down; if achinu hakaton our youngest brother be with us, then will we go down; for we may not see the face of haish, except achinu hakaton be with us.","te ngaa ji'i dhaa na, ‘ama, ee! ji'i la'a heka sa nèi. te ai g'ana dhèu aae na dhu moa le, aku nèngu na, ladhe ji'i ngèti boe ari ji'i dhu limuri na, bisa heka ji'i pad'elo rèhu sa nèi. de ladhe ari ji'i la'e hèi, na heka ji'i la'a kèna. '"
GEN 44:27,"and thy eved avi said unto us, ye know that my wife bore me two banim;","ama ji'i peka hari, aku nèngu na, ‘miu me'a kahèi, si ma? dhèu èmu ja'a rahel èèna, ana na dhoka dua di."
GEN 44:28,"and the one went out from me, and i said, surely he is torn to pieces; and i saw him not ad-hennah until now;","ana uuru èèna, aad'o heka. ele boe badha hui na'e aa'i le. nèti èèna ka, ja'a kèdhi heka rèhu na toke d'ai sange ne'e."
GEN 44:29,"and if ye take this also from me, and ason evil, harm befall him, ye shall bring down my gray hair in ra'ah misery to sheol.","ladhe miu mèti hari ana limuri ne, ho sèmi na abhu j'aj'èra, èèna miu paj'èra ja'a dhèu heka ne'e. ladhe sèmi èèna na, ja'a madhe dènge kèna. '"
GEN 44:30-31,"now therefore when i come to thy eved avi, and the na'ar be not with us; seeing that his nefesh is bound up in the nefesh of the na'ar; it shall come to pass, when he seeth that the na'ar is not with us, that he will die; and thy avadim shall bring down the gray hair of thy eved avinu with yagon sorrow to sheol,","nèti èèna ka, ama, ladhe ja'a lèpa kèti boe dènge ari ji'i ne, ama ji'i madhe dènge kèna. te samanga na dhu pa'èki dènge ana ne'e di. dènge ètu d'ara haheka na ne'e, ladhe ji'i tao ne tabha j'èra, tatu na madhe dènge kèna."
GEN 44:32,"for thy eved became surety for the na'ar unto avi, saying, if i bring him not unto thee, then i shall bear the blame before avi kol hayamim.","ngaa hari, ja'a moa le mi ama ku, peka na, ‘ja'a ka dhu tago ana ne'e. ladhe ja'a kèti heka ana ne'e mai sa madha ama, ja'a ka tago sasala na, toke d'ai ja'a madhe. '"
GEN 44:33,"therefore, let thy eved, now, abide instead of the na'ar, an eved to adoni; and let the na'ar go up with his achim.","nèti èèna ka, ja'a manèngi sèmi ne'e, ama wakil: hud'i laa ja'a ka pea mi ne'e gati nèngu, sèna ka ja'a j'aj'i ènu ama wakil. hia ne lèpa dènge a'a na si."
GEN 44:34,"for how shall i go up to avi, and the na'ar be not with me? lest i see the rah that would overtake avi.","ladhe ana ne'e la'e boe, ja'a bisa boe lèpa kahèi. d'ara ja'a la'e boe ladhe j'aj'èra ama ji'i toke madhe."
GEN 45:1,"then yosef could not control himself before all them that stood by him; and he cried, cause kol ish to go out from me. and there stood no ish with him, while yosef made himself known unto his achim.","ropa tadèngi nare lii yahuda na, d'ara yusuf roe bhilu, toke taha nare boe ètu madha dhèu sab'a na sèra. nèti èèna ka, na hia ra lasi asa li'u, sèna ka mesa na di, dènge a'ari na ètu d'ara èmu. dènge j'ara ne'e, nèngu bisa patadhe iisi na, mi a'ari na sèra."
GEN 45:2,and he wept aloud; and the mitzrayim and the bais pharaoh heard.,"hèia dhèu sab'a se'e kalua asa li'u, ka yusuf tangi dènge d'ara pèd'a. lii tangi na mèdhu, ka dhèu-dhèu masir ètu li'u sèra tadèngi kahèi. mesa boe dhèu ètu li'u sèra, te dhèu ètu èmu dhèu aae tadèngi kahèi."
GEN 45:3,"and yosef said unto his achim brethren, i am yosef; doth avi yet live? and his achim could not answer him; for they were shocked with dismay at his presence.","ka yusuf peka mola-mola dènge a'ari na si, aku nèngu na, a'ari, ee! ja'a ne'e ka yusuf èèna! ama ku mamuri era, do? ropa tadèngi rare, a'a na sèra madha'u titu kèna. ra bisa heka bhoke hèb'a padhai lii ngaa èci sa."
GEN 45:4,"and yosef said unto his achim, come near to me, now. and they came near. and he said, i am yosef achichem your brother, whom ye sold into mitzrayim.","hèia yusuf paroa si, peka na, mai ku padètu-dètu dènge ja'a. ka ara lasi padètu sa madha yusuf. ka na peka hari, ja'a ne, yusuf, dhu uru èèna, miu pahia eele asa masir ne'e."
GEN 45:5,"now therefore be not grieved, nor angry with yourselves, that ye sold me here; for elohim did send me before you to save life.","miu se tare'a pahie eele ja'a. te ngaa mage miu madha'u, aa baku peka cee ka dhu sala. lula ama lamatua ka dhu hia uuru ja'a mai sa ne'e. ho dènge j'ara ne'e, na pake ja'a ho hia mamuri mi dhèu ae. sèna ka baku madhe manganga."
GEN 45:6,"for these two years hath the ra'av famine been in the land; and yet there are chamesh shanim five years, in the which there shall neither be plowing nor harvest.","rai manganga ne heka dua tèu kèna. lèmi tèu era. bèli-camèd'a dhèu tao heka oka-tedhe, sèla heka, aa abhu heka nganga'a hèru èj'i lai."
GEN 45:7,"and elohim sent me before you to save you a she'erit remnant in the earth, and to save life for you by a peletah gedolah great deliverance, escape.","dènge j'ara dhu èdhi te'a boe ne, ama lamatua hia ja'a mai asa ne'e uru nèti miu. sèna ka, miu dènge ana-èpu miu abhu mamuri."
GEN 45:8,"so now it was not you that sent me here, but haelohim; and he hath made me as an av to pharaoh, and adon of all his bais, and moshel throughout kol eretz mitzrayim.","de dhu lèke, nèti boe tatao miu ka ja'a d'ai era ne'e, te ngaa tatao ama lamatua di. nèngu ka dhu hia ja'a j'aj'i ai g'ana dhèu aae masir. ka ja'a j'aj'i mi kapala urusan ètu d'ara èmu dhèu aae. abhu boe dhèu leo èci sa dhu kapai risi nèti ja'a."
GEN 45:9,"haste ye, and go up to avi, and say unto him, thus saith thy ben, yosef, elohim hath made me as adon kol mitzrayim; come down unto me, tarry not;","de miu lami ka lai-lai ne, ho peka lii padhai lii ja'a ne dènge ama ku, sèmi ne'e: ‘yusuf, ana ama ku, mamuri era! nèngu j'aj'i le dhèu kapai ètu rai masir. na manèngi ama ku la'e lai-lai asa nèi."
GEN 45:10,"and thou shalt dwell in eretz goshen, and thou shalt be karov near unto me, thou, and thy banim, and thy bnei banecha, and thy tzon, and thy bakar, and all that thou hast:","ho èèna na, ama pea ètu rai gosen padètu dènge nèngu. era na be'a aa taleo. sèna ka ama bisa piara kahib'i-kalèbho, kahib'i-ka'ia dènge sapi aa'i-aa'i ra. aa na manèngi kahèi ho ama la'e dènge ana-èpu, dènge isi èmu, dènge mèdha-panyau, ho pea taruu mi nèi."
GEN 45:11,"and there will i nourish thee; for yet there are chamesh shanim of ra'av famine; lest thou, and thy bais, and all that thou hast, come to destitution.","ladhe ama pea ètu gosen, nèngu ladhe-leru ama ètu nèi. te rai manganga lèmi tèu era. sèna ka na tenge j'ara ho ama dènge ana-èpu, aa dènge badha-manu bisa mamuri dènge be'a. '"
GEN 45:12,"and, hinei, your eyes see, and the eyes of achi binyamin, that it is my mouth that speaketh unto you.","yusuf peka nare hèia, na padhai lii hari, peka na, miu unu mi mèdhi le, si? aa èu kahèi, benyamin. ja'a ne'e, tare'a-re'a yusuf."
