verse,source_text,target_text
MRK 14:44,"judas, who was ◄betraying jesus/helping jesus' enemies to seize him►, had previously told this crowd, the man whom i kiss is the one whom you want. when i kiss him, seize him and lead him away while you guard him carefully.","yudas hia mema tadha mi dhèu ae se, peka na, ladhe d'ai nèi, ja'a uu cee, na, nèngu kèna. de mi kèpe ne."
MRK 14:45,"so, when judas arrived, he immediately went to jesus and said, my teacher! then he kissed jesus on his neck/cheek.","ropa yudas si d'ai era èèna, na la'e asa madha yesus. ka na lii, aku nèngu na, ama mese! hèia na liku nare yesus, ka na uu ne."
MRK 14:46,then the crowd seized jesus.,"hèia dhèu ae sèra ara asa madha yesus, ka ra kèpe ne."
MRK 14:47,"but one of the disciples who was standing nearby drew his short sword. he struck the servant of the high priest with it to kill him, but he only cut off his ear.","te ngaa ana madhutu yesus èci bete hela na, ka na pare pama'ète rèu dhilu dhèu èci. dhèu dhu nu'a ne, ènu nèti kètu kapai risi agama yahudi."
MRK 14:48-49,"jesus said to them, ◄it is ridiculous that you come here to seize me with swords and clubs, as if i were a bandit! /have you come here to seize me with swords and clubs, as if i were a bandit rhq? ► day after day i was with you in the temple courtyard teaching the people why did you not seize me then? but this is happening in order that what the prophets have written in the scriptures about me may be fulfilled {may happen}.","hèia yesus peka dènge dhèu ae dhu mai kèpe nèngu sèra, aku nèngu na, tasamia? miu ngee, na, ja'a ne dhèu bhelu, do? ka miu mai kèpe ja'a mèti hela dènge cèki? bèli-bèli ja'a aj'a miu ètu èmu kapua manèngi-mangaj'i, te ngaa miu èci sa kèpe boe ja'a. mai ka, kèpe ja'a! te j'ara ne j'aj'i sèmi dhu suri tèke le ètu d'ara sasuri mola-mèci ama lamatua."
MRK 14:50,all the disciples at once left him and ran away.,ana madhutu yesus sèra madha'u titu kèna. hèia ra rai tèke eele yesus mesa na ètu èèna.
MRK 14:51-52,"at that time, ◄a young man/i► was following jesus. he/i was wearing only a linen cloth around his/my body. the crowd seized him/me. but, as he/i pulled away from them, he/i left behind the linen cloth in their hands, and then he/i ran away naked.","ètu era èèna, abhu ana mone ngèru èci kahèi dhu madhutu yesus re limuri. ana ne pahutu isi na dènge sig'i ca bèla. dhèu sèra neo kèpe ne kahèi, ka na rai tèke eele sig'i na ètu kacui-aai dhèu sèra, lula na madha'u. hèia na rai dènge boe mèdha-papake ètu ua na."
MRK 14:53,the men who had seized jesus led him away to the house where the supreme priest lived. all of the jewish council were gathering there.,"èle èèna ka, ra rèti yesus asa èmu kètu kapai risi agama yahudi. ètu èèna, dhèu kapai sèra pakaboko le. rèngu sèra, nuka: kètu agama yahudi, mese agama, dènge dhèu heka-dhèu heka ad'a sèra."
MRK 14:54,"peter followed jesus at a distance. he went into the courtyard of the house where the supreme priest lived, and sat there with the men who guarded the house of the supreme priest. he was warming himself beside a fire.","ropa ra kèpe rèti yesus, petrus madhutu mau-mau nèti limuri. hèia na maso kahèi d'ai madha èmu kètu kapai risi agama yahudi, ka na madhèdi manyiru ai sama-sama dènge dhèu j'aga ètu sèra."
MRK 14:55,"the chief priests and all the rest of the jewish council had already tried to find people who would tell lies about jesus in order that they could convince the roman authorities to execute him. but they did not succeed,","ètu d'ara èmu èèna, kètu agama yahudi sèra padhue dènge dhèu-dhèu dhu madhèdi j'ue lii langu agama. ra patangi-tenge bukti ho pamanahu yesus, lula ra neo pamadhe ne. te ngaa rèngu abhu boe bukti èci sa."
MRK 14:56,"because, although many people spoke lies about him, they contradicted each other.","ka ra paroa dhèu ae asa madha ho j'aj'i sakasii, sèna ka neo pabèbhe yesus. te ngaa lii sakasii rèngu sèra, èci dènge èci pamèci boe."
MRK 14:57,"finally, some stood up and accused him falsely by saying,","abhu pèri-pèri dhèu sakasii leo dhu kèd'i titu, ka ra pakapod'e lii, peka na,"
MRK 14:58,"we heard him when he said, ‘i will destroy this temple that was built by men, and then within three days i will build another temple ◄without help from anyone else/that human hands will not build►. '","ji'i tadèngi dhèu ne'e peka na, ‘èèna na ja'a paguri eele èmu kapua manèngi-mangaj'i dhu dhèu rai-haha tao dènge kacui-aai ra. te ngaa èle tèlu lod'o ka, ja'a patitu kore hari le èmu èèna, dènge boe pake kacui-aai dhèu. '"
MRK 14:59,"but, what some of these men said also did not agree with what others of them said.",te ngaa lii lolo rèngu sèra èci dènge èci baka-leo hua.
MRK 14:60,"then the supreme priest himself stood up in front of them and said to jesus, are you not going to reply? what do you say about all the things that they are saying in order to accuse you?","hèia kètu kapai risi agama yahudi èèna, kèd'i titu ètu talora dhèu ae dhu madhèdi ètu sèra. ka na karèi yesus, aku nèngu na, dhèu ae mai le galaa èu. nga tao ka èu mau-mau, mo'o boe dhaa lii galaa sèra?"
MRK 14:61,"but jesus was silent and did not reply dou. then the supreme priest tried again. he asked him, are you the messiah? do you say that you are ◄the son of god/the man who is also god►?","te ngaa yesus mau-mau, lii boe ca hèb'a sa. èle èèna ka, kètu kapai risi agama yahudi ne, karèi hari ne ca tèka, èu peka ku laa! tare'a-re'a èu ne kristus, ana ama lamatua dhu na moa nèti uuru èèna, do?"
MRK 14:62,"jesus said, i am. furthermore, you will see me, the one who came from heaven, ruling beside god, who is completely powerful. you will also see me coming down through the clouds in the sky!","ka yesus dhaa, aku nèngu na, mema tare'a sèmi èèna! nèngu èèna ka, ja'a ne! bèli-camèd'a miu ladhe mèdhi ja'a, dhèu rai-haha tare'a-re'a ne, madhèdi re bab'oa g'ana ama lamatua ètu sorga. koasa nèngu kapai risi eele! ladhe èèna na, ja'a dènge nèngu, ngèd'u paredha sama-sama. èle èèna na, ja'a puru mai nèti sorga dènge ra'i-liru."
MRK 14:63,"in response to jesus' words, the supreme priest tore his outer garment. that was their custom to show that he was shocked that jesus had said that he was equal to god. then he said, we certainly do not rhq need any more people who will testify against this man,","ropa tadèngi nare lii padhai yesus, kètu kapai risi agama yahudi ne nasa titu kèna, hèia na ciu pamae kodho madhera ètu ua na. ka na pajèka peka dènge dhèu-dhèu dhu madhèdi ètu sèra, aku nèngu na, èdhi parluu heka sakasii!"
MRK 14:64,"because you have heard what he said against god! he claimed to be equal with god therefore, what have you decided? they all said that jesus was guilty and deserved ◄to be executed/that they should kill him►.","miu tadèngi le dènge ro'a dhilu miu, si? nèngu unu na ka dhu peka sèmi èèna! nèngu padedha iisi na, j'aj'i ana ama lamatua. lii ne'e ne, lii dhu pa'ele iie kolongara ama lamatua! madhutu atora agama èdhi, dhèu dhu tao iisi na sama sèmi ama lamatua, dhèu èèna hud'i lèke huku madhe ku! de mi pama'ète tasamia? hèia rèngu aa'i-aa'i pama'ète, peka na, dhèu ne'e ne, tare'a-re'a sala! de nèngu ne hud'i lèke huku pamadhe!"
MRK 14:65,"then some of them began spitting on jesus. they put a blindfold on him, and then they began striking him and saying to him, if you are a prophet, tell us who hit you! and those who were guarding jesus struck him with their hands.","hèia pèri-pèri dhèu kèd'i lasi sabhuu ilu mi rèhu yesus. ra hutu musi madha na, ka ra game ne. hèia ra karèi ne, aku rèngu na, ladhe èu j'aj'i dhèu mèti lii padhai ama lamatua, na, èu peka sèku! cee ka dhu j'ubhu èu? èle èèna ka, ra pua dhèu dhu madhenge èmu kapua manèngi-mangaj'i, ho mai pakako rèti yesus. ropa ra kako, ra tèb'e pa'oke ne nèti haa, nèti dhimu."
MRK 14:66-67,"while peter was outside in the courtyard of the supreme priest's house, one of the girls who worked for the supreme priest came near him. when she saw peter warming himself beside the fire, she looked at him closely. then she said, you also were with jesus, that man from nazareth town!","mèda èèna, petrus madhèdi era ètu madha èmu èèna. hèia ènu dhèu bhèni èci nèti kètu kapai risi agama yahudi, mai ka nèdhi petrus madhèdi manyiru ai. na ladhe kaloo ka rèhu petrus, ka karèi, aku nèngu na, deo na èu sama-sama dènge yesus, dhèu nasaret èèna, si?"
MRK 14:68,"but he denied it by saying, i do not know or understand dou what you are talking about! then he went away from there to the gate of the courtyard.","te ngaa petrus dhaa, peka na, aad'o! nga tao ka èu karèi sèmi èèna! ja'a tadhe boe dhèu èèna. hèia petrus kalua, ka la'e titu ètu hèb'a tedhe. kabèdhi laa, manu kokotoo."
MRK 14:69,"the servant girl saw him there and said to the people who were standing nearby, this man is one of those who have been with that man they arrested.","hèia dhèu bhèni èèna ladhe nèdhi hari petrus. ka na peka dènge dhèu ètu sèra, aku nèngu na, nèngu ne ca dhèu nèti rèngu kahèi!"
MRK 14:70,"but he denied it again. after a little while, one of those who were standing there said to peter again, the way you speak shows that you also are from galilee district. so it is certain that you are one of those who accompanied jesus!","te ngaa petrus pasili hari, ka na peka, tao-tao èu huj'u! ja'a tadhe boe dhèu ne'e! nèbhu boe ka, dhèu èci ètu èèna kahèi, peka hari mi petrus, aku nèngu na, èu ne baku pasili, peka na, èu dènge boe dhèu se'e se! we! miu se aa'i-aa'i mi, dhèu galilea, si?"
MRK 14:71,"but he began to exclaim, i do not know the man that you are talking about! because god knows that i am speaking truthfully, may he punish me if i am lying!","ka petrus pab'ala hari, aku nèngu na, ja'a bani subha! ja'a tadhe boe dhèu nèi!"
MRK 14:72,"immediately the rooster crowed a second time. then peter remembered what jesus had said to him before, before the rooster crows a second time, you will deny three times that you know me. when he realized that he had denied it three times, he started crying.","petrus dhu padhai lii nare mèka, kabèdhi laa, manu kokotoo ka dua hari kèna. hèia petrus sanèd'e lii dhu yesus peka dènge nèngu, ladhe manu kokotoo d'ai mèka dua hari, te èu pasili le ja'a tèlu hari peka na èu tadhe boe ja'a! ropa ngee nèdhi, hèia petrus tangi d'ara pèd'a."
MRK 15:1,"very early in the morning the chief priests met together with the rest of the jewish council, in order to decide how to accuse jesus before the roman governor. their guards tied jesus' hands again. they took him to the house of pilate, the governor, and they started to accuse him, saying jesus is claiming that he is a king!","mad'ae aae era, dhèu-dhèu j'ue lii langu agama yahudi sèra pare'a lii ho pamadhe yesus. ka ra èki rèti ne, lasi asa madha gubernur pilatus."
MRK 15:2,"pilate asked jesus, do you claim to be the king of the jews? jesus answered him, you yourself have said so.","ropa d'ai madha gubernur, ka na karèi yesus, aku nèngu na, tasamia? èu ne tare'a dhèu aae yahudi, do? yesus dhaa, aku nèngu na, tare'a. ama gubernur peka lèke kèna."
MRK 15:3,then the chief priests claimed that jesus had done many bad things.,"hèia kètu agama yahudi sèra peka dènge gubernur, aku rèngu na, dhèu ne'e tao sala ae titu kèna! hèia ra lolo ka sasala na èci-èci."
MRK 15:4,"so pilate asked him again, don't you have anything to say? listen to how many bad things they are saying that you have done!","ka gubernur karèi hari yesus, èu tadèngi boe lii padhai dhèu se'e, do? dhèu se'e, pasala le èu ae-ae. èu b'ala ku laa!"
MRK 15:5,"but even though jesus was not guilty, he did not say anything more. the result was that pilate was very much surprised.","te ngaa yesus b'ala boe ca hèb'a sa, ka gubernur malaa."
MRK 15:6,it was the governor's custom each year during the passover celebration to release one person who was in prison. he customarily released whichever prisoner the people requested.,"tèu mai-tèu mai, dhu tema le, ladhe d'ai lod'o kalela paska dhèu yahudi, dhèu ae sèra paj'uj'u ana bèdho èci, ho gubernur patalale ne."
MRK 15:7,at that time there was a man called barabbas who had been {whom the soldiers had} put in prison with some other men. those men had murdered some soldiers when they rebelled against the roman government.,"lod'o èèna, ana bèdho èci, ngara na barabas. uru èèna, ra kèpe ne, taga na palab'a dènge dhèu paredha roma, aa na pamadhe dhèu kahèi."
MRK 15:8,"a crowd approached pilate and asked him to release someone, just like he customarily did for them during the passover celebration.","lula lod'o tatao paska èèna oe dètu le, dhèu ae lasi manèngi gubernur pilatus, ka ra pa'oo-parodha, peka na, ama gubernur! lod'o tatao paska dètu le! lod'o sèmi ne'e, ama gubernur patabuli ku ana bèdho èci, sama sèmi tèu-tèu uru sèra."
MRK 15:9,"pilate answered them, would you like me to release for you the man whom you jewish people say is your king?","hèia gubernur b'ala lii rèngu, ladhe sèmi èèna, ja'a patabuli cee? tasamia, ladhe ja'a patabuli dhèu aae yahudi miu, do? miu mo'o, do aad'o?"
MRK 15:10,he asked this because he realized what the chief priests were wanting to do. they were accusing jesus because they were jealous of him because many people were becoming his disciples.,"gubernur peka sèmi èèna, lula nèngu ne'a le, kètu agama yahudi ka rèti yesus mai asa nèngu, taga ra kacèki dènge yesus."
MRK 15:11,but the chief priests urged the crowd to request that pilate release barabbas for them instead of jesus.,"hèia kètu agama yahudi se dadugu dhèu ae sèra, ho manèngi gubernur, peka na, ji'i ngo'o boe nèngu! ji'i d'èi dhoka patabuli barabas di!"
MRK 15:12,"pilate said to them again, if i release barabbas, what do you want me to do with the man whom some of you jews say is your king?","ka gubernur karèi hari dhèu ae sèra, ladhe sèmi èèna, yesus, dhu ra pangare na ‘dhèu aae yahudi' èèna, ja'a tao ne, tasamia?"
MRK 15:13,"then they shouted again, command that your soldiers crucify him!","ka aa'i-aa'i ra pa'oo, peka na, pamadhe ne! paku ne mi aj'u palolo-palèbha!"
MRK 15:14,"then pilate said to them, why? what crime has he committed? but they shouted even louder, command your soldiers to crucify him!","hèia gubernur karèi si, aku nèngu na, sasala na ngaa? ja'a parisa kore le. te ngaa abhu boe sasala na èci sa, dhu nèngu tao! te ngaa dhèu se asa ka hino pa'oo-parodha, aku rèngu na, pamadhe ne! paku ne mi aj'u palolo-palèbha!"
MRK 15:15,"so, because pilate wanted to please the crowd, he released barabbas for them. then, after his soldiers had whipped jesus with leather straps into which they had fastened metal pieces, pilate told the soldiers to take him away in order that he would be crucified {they would crucify him}.","lula gubernur neo pakarej'e d'ara dhèu ae sèra, ka na patabuli barabas madhutu dad'èi rèngu. ka na paredha dhèu j'aga sèra lasi kalabhe yesus pake gui. game rare ne, hèia sordad'u sèra rèti ka yesus lasi neo paku pamadhe ne ètu aj'u palolo-palèbha."
MRK 15:16,the soldiers took jesus into the courtyard of the palace where pilate lived. that place was the government headquarters. then they summoned the whole ◄cohort/group of soldiers► who were on duty there.,"èle èèna ka, sordad'u sèra ère rèti yesus asa era dhu taleo èci ètu madha èmu gubernur. ka ra paroa anga sordad'u dhu leo sèra ca batalion, ho pakaboko."
MRK 15:17,"after the soldiers gathered together, they put a purple robe on jesus. then they placed on his head a crown that they made from branches of thornbushes. they did those things in order to ridicule him by pretending that he was a king.","ra papake yesus kodho madhera aae èci, dhu mea oe sèmi mangèru sa, sama sèmi mèdha-papake dhèu aae-dhèu aae. ka rare loro aj'u dhu padhudhu, ho ènyu solo. hèia ra ènyi solo padhudhu èèna mi kètu yesus. ka ra tao ne, sèmi dhèu aae dhu ded'e hiu, dhu pake solo dhèu aae."
MRK 15:18,"then they greeted him like they would greet a king, in order to ridicule him, saying, hooray for the king who rules the jews!","rèngu aa'i-aa'i ra sangaja pakab'ua yesus. ra peka, aku rèngu na, ama dhèu aae yahudi dhu hua iia!"
MRK 15:19,"they repeatedly struck his head with a reed and spat on him. by kneeling down, they pretended to honor him.","aa ra sangaja pacud'u kètu ho pakab'ua yesus. ka ra sabhuu ilu pèri-pèri hari mi rèhu yesus. sèmi èèna kahèi, ra d'eu kètu yesus dènge gui pahari-pahari."
MRK 15:20,"when they had finished ridiculing him, they pulled off the purple robe. they put his own clothes on him, and then they led him outside of the city in order to nail him to a cross.","ropa ra tao rare sèmi èèna, ka ra bhoke eele kodho madhera nèti ua na. ka ra papake hari mèdha-papake na. èle ka, rèti yesus asa li'u yerusalem, ho neo paku ne ètu aj'u palolo-palèbha d'ai madhe."
MRK 15:21,"after jesus carried his cross a short distance, a man named simon from cyrene city came along. he was the father of alexander and rufus. he was passing by while he was returning home from outside the city. the soldiers compelled simon to carry the cross for jesus.","ropa rèngu kalua nèti yerusalem, d'ai talora j'ara paraga dènge dhèu kota kirene èci. ngara na simon, ama nèti aleksander dènge rufus. ropa na neo maso asa yerusalem, sordad'u sèra pakaseti ne pasae aj'u palolo-palèbha yesus."
MRK 15:22,"they brought them both to a place that they call golgotha. that name means, ‘a place like a skull'.","ère rèti yesus asa era èci, ngara na golgota. sasoa na, ‘era rui kètu'."
MRK 15:23,then they tried to give jesus wine that was {that they} mixed with medicine called myrrh. they wanted him to drink it so that he would not feel so much pain when they crucified him. but he did not drink it.,"d'ai era èèna, ra neo hia yesus ninu èi hua anggor manyilu dhu pab'ali dènge èi na'i, sèna ka na taha rarii nèti nu'a-nu'a ètu ngi'u na sèra. te ngaa yesus no'o boe ninu."
MRK 15:24-25,"some of the soldiers took his clothes. then they nailed him to a cross. afterwards, they divided his clothes among themselves by gambling with something like dice. they did this in order to determine which piece of clothing each one would get. it was nine o'clock in the morning when they crucified him.","hèia ra paku kacui-aai dènge haga yesus ètu aj'u palolo-palèbha. paku rare ka, ra patitu aj'u palolo-palèbha èèna, ele boe d'ara hake ceo mad'ae sa. èle èèna ka, sordad'u sèra ère lot, ho re'a cee ka dhu abhu mèdha-papake yesus."
MRK 15:26,"they attached to the cross above jesus' head a sign on which it had been written {someone had written} the reason why they were nailing him to the cross. but all that it said was, the king of the jews.","ka ra suri ètu papa èci dhu ra paku re dedha kètu yesus, peka na, ne'e ne, dhèu aae yahudi rèngu pake alasan èèna ka, ho huku pamadhe yesus."
MRK 15:27-28,they also nailed to crosses two men who were bandits. they nailed one to a cross at the right side of jesus and one to a cross at the left side of jesus.,"ètu èèna, ra paku parapo dhèu dua kahèi pa'èci dènge yesus. èci re cabèka g'ana, aa èci hari re cabèka kariu yesus. dènge j'ara ne, rèngu madhutu sama sèmi dhu ra suri tèke ètu d'ara sasuri ama lamatua, peka na, ra tao ne sama sèmi dhèu bhelu."
MRK 15:29,"the people who were passing by insulted him by shaking their heads as if here were an evil man. they said, aha! you said that you would destroy the temple and then you would build it again within three days.","dhèu aa'i-aa'i dhu kako re èèna, ladhe rèdhi yesus dhu ra paku ètu aj'u palolo-palèbha. ka ra pakareko kètu, aa ra padhai lii pamakae yesus, aku rèngu na, heh! èu ne peka na, èu bisa paguri eele èmu kapua manèngi-mangaj'i, ho d'ara tèlu lod'o, èu pakèd'i hari, si?"
MRK 15:30,"if you could do that, then rescue yourself by coming down from the cross!","èu puru sèku nèti aj'u palolo-palèbha èèna, ho patabuli ngi'u èu! ladhe sèmi èèna, heka ji'i parcaya, na, èu ne, ana ama lamatua."
MRK 15:31,"the chief priests, along with the men who taught the jewish laws, also wanted to make fun of jesus. so they said to each other, he claims to have saved others from their sicknesses iro but he cannot save himself!","sèmi èèna kahèi, kètu agama yahudi sèra, padhai lii pamakae yesus, aku rèngu na, nèngu ne, patabuli le dhèu leo nèti rupa-rupa j'aj'èra, te ngaa nèngu bisa boe patabuli ngi'u nèngu unu na nèti j'aj'èra ne'e."
MRK 15:32,"he said, ‘i am the messiah, i am the king who rules the people of israel. ' if his words are true, he should come down now from the cross! then we will believe him! the two men who were crucified beside him also insulted him.","nèngu peka unu na, nèngu ne ‘kristus', dhu uru èèna ama lamatua moa tèke le. dhèu leo peka na, nèngu ne dhèu aae isra'el. ladhe tare'a sèmi èèna, hud'i laa na puru nèti aj'u palolo-palèbha ne, sèna ka ji'i ngèdhi ne. heka ji'i parcaya ne kèna. dhèu dua dhu ra paku sama-sama dènge yesus sèra, padhai lii pamakae yesus kahèi."
MRK 15:33,"at noon the whole land became dark, and it stayed dark until three o'clock in the afternoon.","d'ara lod'o titu mera sa, era èèna maroga, toke d'ai hake tèlu loo nihia."
MRK 15:34,"at three o'clock jesus shouted loudly, eloi, eloi, lama sabachthani? that means, my god, my god, why have you deserted me?","d'ai hake tèlu nihia, hèia yesus pa'oo pake lii aram, peka na, eloi! eloi! lema sabaktani? dhu sasoa, peka na, lamatua ja'a! lamatua ja'a! nga tao ka, ama ku tèke eele ja'a sèmi ne'e?"
MRK 15:35,"when some of the people who were standing there heard the word ‘eloi', misunderstanding it, they said, listen! he is calling for the prophet elijah!","abhu pèri-pèri dhèu ètu èèna, tadèngi lii pa'oo yesus. ka ra peka, miu nanene ku laa! te na paroa elia, dhèu nèti lii padhai ama lamatua uru èèna."
MRK 15:36,"one of them ran and filled a sponge with sour wine. he placed it on the tip of a reed, and then he held it up for jesus to suck out the wine that was in it. while he was doing that, someone said, wait! let's see whether elijah will come to take him down from the cross!","ka dhèu èci rai la'e nare ula dhasi, ka na cèb'u asa d'ara èi hua anggor manyilu. hèia nare ula èèna, èki ètu suu tatea èci, ka na soro asa panyoro yesus ho na camuci. dhèu èèna peka, èdhi tatae sèku. cee ne'a, tao-tao elia mai, ho papuru ne nèti aj'u palolo-palèbha èèna."
MRK 15:37,"and then, after jesus shouted loudly, he stopped breathing and died.","hèia yesus pa'oo hari ca tèka, heka na madhe kèna."
MRK 15:38,at that moment the heavy thick curtain that closed off the most holy place in the temple split into two pieces from top to bottom. that showed that ordinary people could now go into the presence of god.,"ètu d'ara èmu kapua manèngi-mangaj'i abhu bèla dhu bhèla aae, ra kadhoe pa'abhe kama luri mola-mèci. ropa yesus ma'ète a'ae, bèla ne mae cèri bagi mi dua, nèti dedha toke d'ai haha."
MRK 15:39,"the officer who supervised the soldiers who nailed jesus to the cross was standing in front of jesus. when he saw how jesus died, he exclaimed, truly, this man was the man who was also god!","ètu golgota abhu komedhaa sordad'u j'aga dhu titu dètu aj'u palolo-palèbha yesus. ropa ladhe nèdhi mamadhe yesus, na cag'ag'a. hèia na peka, aku nèngu na, ira ii! mema tare'a! dhèu ne'e ne, ana ama lamatua."
MRK 15:40-41,"there were also some women there, watching these events from a distance. they had accompanied jesus when he was in galilee district, and they had provided what he needed. they had come with him to jerusalem. among those women was mary from magdala town. there was another mary, who was the mother of the younger james and of joses. there was also salome.","abhu pèri-pèri dhèu bhèni dhu madhutu lasi asa era èèna kahèi. ra titu nèti kaj'èu, ladhe rèdhi mamadhe yesus ètu aj'u palolo-palèbha èèna. rèngu se ka dhu uru èèna lalau-lalo'o yesus ètu galilea. rèngu sèra, nuka: salome, maria nèti rae magdala, dènge maria èci hari nuka ina yakobis dènge yoses, dènge dhèu bhèni leo hari dhu mai asa yerusalem, sama-sama dènge yesus."
MRK 15:42-43,"when evening was near, a man named joseph from arimathea town came there. he was a member of the jewish council, one whom everyone respected. he was also one of those who had been waiting expectantly for the time when god would send his king to begin to rule. he knew that, according to jewish law, people's bodies had to be buried {someone had to bury people's bodies} on the day they died. he also realized that it was the day when people prepared things for ◄the jewish day of rest/the sabbath►, and that the sabbath would start when the sun set. so he became courageous and went to pilate and asked pilate to permit him to take the body of jesus down from the cross and bury it immediately.","ropa lod'o oe cèna, hèia dhèu èci tenge j'ara ho papuru ngi'u aae yesus nèti aj'u palolo-palèbha. dhèu èèna, ngara na yusuf, nèti kota arimatea. nèngu ne'e kahèi, ca dhèu dhu j'ue lii langu agama yahudi. nèngu dhèu d'ara be'a kahèi. aa nèngu mate nèbhu le paredha ama lamatua mai. lod'o yesus madhe èèna, lèke hari jumat. bèli na, lèke lod'o manèngi-mangaj'i dhèu yahudi. nèti èèna ka, yusuf neo papuru eele ngi'u aae yesus ètu d'ara lod'o hari jumat èèna. ka na pabani iisi na, la'e paraga dènge gubernur pilatus, manèngi ho papuru ngi'u aae yesus."
MRK 15:44,"pilate was surprised when he heard that jesus was already dead. so he summoned the officer who was in charge of the soldiers who crucified jesus, and he asked him if jesus had already died.","ropa gubernur tadèngi lii manèngi yusuf ne, na malaa. hèia na peka, aku nèngu na, eea! nga tao ka, dhèu ne madhe malai sa mia ne! ja'a ngee, na, dhae madhe mèka! hèia na pua dhèu lasi paroa komedhaa, ka na karèi ne, aku nèngu na, sa mia? yesus madhe le, do dhae?"
MRK 15:45,"when the officer told pilate that jesus was dead, pilate allowed joseph to take away the body.","komedhaa èèna b'ala, peka na, tare'a, ama! na madhe le karèi deo na. ropa gubernur tadèngi nare lii dhaa èèna, hèia na hia yusuf la'e nare ngi'u aae yesus."
MRK 15:46,"after joseph bought a linen cloth, he and others took jesus' body down from the cross. they wrapped it in the linen cloth and laid it in a tomb that previously had been dug out of the rock cliff. then they rolled a huge flat stone in front of the entrance to the tomb.","hèia yusuf la'e hèli bèla madhera dhu kab'ua èci, ka na la'e asa golgota. d'ai nèi, ka na papuru ngi'u aae yesus nèti aj'u palolo-palèbha. na pahutu ngi'u aae yesus dènge bèla hiu. tèu èèna, ra heka pae rare ro'a èci ètu d'ara hadhu aae. hèia ra nedhe rèti ngi'u aae yesus asa d'ara ro'a èèna. ka ra loli rare hadhu kabela dhu kapai èci, ho ra bèdho paie hèb'a ro'a èèna. èle èèna ka, yusuf si lèpa."
MRK 15:47,mary from magdala and mary the mother of joses were watching where jesus' body was placed {where they placed jesus' body}.,"lod'o èèna, maria nèti rae magdala, dènge maria èci hari, ina yoses, madhutu d'ai era èèna kahèi. dua ra rèdhi era dhu ra padhane yesus, ka ra patadhe paie era èèna."
MRK 16:1,"on saturday evening when ◄the sabbath/the jewish day of rest► had ended, mary from magdala, mary the mother of the younger james, and salome bought fragrant ointment. the jews had a custom of anointing bodies before they buried them, and the women wanted to follow this custom.","bèli èèna, lèke hari sabtu, nuka lod'o sabaj'a dhèu yahudi. ropa lod'o cèna la'e, maria nèti rae magdala, maria dhu leo hari ina yakobis, dènge salome, lasi hèli èi hèu mèngi, sèna ka bèli rèngu bisa lasi pasuti mi ngi'u aae yesus madhutu ad'a dhèu yahudi."
MRK 16:2,"so very early on sunday, just after the sun rose, they took the fragrant ointment and started toward the tomb.","ropa hari migu mad'ae aae èèna, tèlu ra lasi asa ro'a yesus."
MRK 16:3-4,"while they were going there, they were saying to each other, who will roll away for us the stone that blocks the entrance of the tomb? after they arrived, they looked up and saw that the stone had already been rolled away {that someone had already rolled away the stone}. they were surprised because it would have been difficult to move such a huge stone.","ètu talora j'ara, tèlu ra padhue, aku rèngu na, waa! d'ai nèi, na, cee ka dhu bisa loli eele hadhu aae èèna nèti hèb'a ro'a? èdhi tèlu ti bisa boe, lula hadhu èèna kapai bia! te ngaa ropa rèngu d'ai ro'a èèna, rèdhi hadhu èèna dhu hari eele le nèti hèb'a ro'a."
MRK 16:5,"they entered the tomb and saw an angel who looked like a young man. he was sitting at the right side of the cave. he was wearing a shining white robe. as a result, they were astonished.","hèia bhèni se maso asa d'ara. rèngu cag'ag'a titu kèna, lula ètu d'ara ro'a èèna, rèdhi ana mone ngèru èci madhèdi ètu sebhe g'ana rèngu, dhu pake mèdha pudhi lao-lao."
MRK 16:6,"the young man said to them, do not be astonished! i know that you are looking for jesus, the man from nazareth, who was nailed to a cross {whom they nailed to a cross}. but he has become alive again! he is not here! look! here is the place where they placed his body.","hèia mone ngèru èèna, peka dènge rèngu, baku madha'u! ja'a ke'a, na, miu mai tenge yesus dhèu nasaret, dhu ra paku pamadhe ètu aj'u palolo-palèbha. na aad'o heka ètu ne'e, lula na mamuri hari le! mai ho ladhe unu mi, te ngi'u yesus aad'o heka ètu era dhu ra paj'unu na."
MRK 16:7,"but, instead of remaining here, go and tell his disciples. particularly be sure that you tell peter. tell them, ‘jesus is going ahead of you to galilee district, and you will see him there, just like he told you previously'!","de lami ka lai-lai, ho lole dènge petrus si, peka na, yesus mamuri hari le! na la'e uuru le asa galilea. èèna na rèngu paraga dènge yesus ètu nèi, sèmi dhu uru èèna na peka mema le dènge rèngu. de lami ka!"
MRK 16:8,"the women went outside and ran from the tomb. they were trembling because they were afraid, and they were astonished. but they did not say anything to anyone about this while they were going, because they were afraid.","ropa bhèni se rèdhi heka ngi'u yesus ètu era dhu ra paj'unu na, rèngu cag'ag'a. ka rai asa li'u lasi. hèia rèngu lèpa dènge ka, ra peka boe dènge dhèu èci sa ètu j'ara, lula rèngu madha'u titu kèna."
MRK 16:9,"when jesus became alive again early on sunday morning, he appeared first to mary from magdala town. she was the woman from whom he had previously expelled seven evil spirits.","hari migu mad'ae aae era, yesus pad'elo uuru ngi'u na mi maria nèti magdala, dhu uru èèna, yesus babège eele nidhu pidhu nèti nèngu."
