verse,source_text,target_text
MAT 12:37,"for by thy words thou shalt be justified, and by thy words thou shalt be condemned.","de mage-mage! te bèli-camèd'a èèna, ama lamatua dadoo lii-lii miu sèra, aa pama'ète peka na, miu lèke huku do, aad'o."
MAT 12:38,"then certain of the scribes and pharisees answered him, saying, teacher, we would see a sign from thee.","ropa tadèngi lii padhai yesus sèmi èèna, hèia pèri-pèri mese agama dènge dhèu parisi, peka dènge yesus, aku rèngu na, ama mese! ji'i neo ngèdhi tadha malaa èci, sèna ka j'aj'i mi tadha, peka na, koasa ama, tare'a nèti ama lamatua."
MAT 12:39,"but he answered and said unto them, an evil and adulterous generation seeketh after a sign; and there shall no sign be given to it but the sign of jonah the prophet:","te ngaa yesus jèke si, peka na, weh! miu dhèu taa limuri ne, mo'o boe madhutu ama lamatua! miu se me'a dhodhoka ad'u-ue bhelu-katub'a di! masi ka miu manèngi tadha malaa, te ngaa ja'a tao boe. lula uru èèna, lamatua hia le tadha malaa re yunus, dhèu nèti lii padhai na. èèna d'ai le!"
MAT 12:40,for as jonah was three days and three nights in the belly of the whale; so shall the son of man be three days and three nights in the heart of the earth.,"yunus pea tèlu mèu-tèlu mèda ètu d'ara kabake i'a aae ci'u. sèmi èèna kahèi dènge ja'a, dhèu rai-haha tare'a-re'a ne. bèli-camèd'a ja'a kahèi ètu d'ara ro'a dhèu madhe, tèlu mèu-tèlu mèda."
MAT 12:41,"the men of nineveh shall stand up in the judgment with this generation, and shall condemn it: for they repented at the preaching of jonah; and behold, a greater than jonah is here.","ladhe d'ai lod'o èle rai-haha ne, lamatua j'aj'i hakim. aa dhèu niniwe se titu j'aj'i sakasii ho galaa miu, peka na, ‘miu aa'i-aa'i se, goa! ' uru èèna, ropa dhèu niniwe sèra tadèngi lii padhai yunus, dhèu nèti lii padhai ama lamatua, hèia ra tèke eele sasala ra. te ngaa miu sèmi boe èèna. masi ka limuri ne, abhu le dhèu ètu talora aae miu, dhu kapai risi nèti yunus, nuka ja'a ne. te ngaa miu se pusi-pahae boe ja'a ciki sa hèi."
MAT 12:42,"the queen of the south shall rise up in the judgment with this generation, and shall condemn it: for she came from the ends of the earth to hear the wisdom of solomon; and behold, a greater than solomon is here.","pe, ètu d'ara lod'o èle rai-haha ne, ladhe lamatua j'aj'i hakim, bhèni aae syeba nèti balèu, j'aj'i sakasii kahèi. na paj'uj'u ai na mi miu, ho na galaa miu aa'i-aa'i dhu ana loo-limuri ne, peka na, ‘miu aa'i-aa'i mi, goa! ' uru èèna, bhèni aae ne mai nèti rai kaj'èu ho neo nèdhi unu na mamèu dhèu aae soleman. te ngaa limuri ne, abhu ca dhèu ètu talora aae miu dhu kapai risi nèti dhèu aae soleman, nuka ja'a ne. te ngaa miu pusi-pahae boe ja'a ciki sa hèi."
MAT 12:43,"but the unclean spirit, when he is gone out of the man, passeth through waterless places, seeking rest, and findeth it not.","ladhe babège eele nidhu nèti ca dhèu, nidhu ne la'e pea asa era dhu kaliu, ho j'aj'i mi era ae iisi na. te ngaa abhu boe era dhu mèci ho na pea kalili."
MAT 12:44,"then he saith, i will return into my house whence i came out; and when he is come, he findeth it empty, swept, and garnished.","hèia na pangee, peka na, ‘abhu boe era dhu be'a sèmi nèi, hua iia ja'a lèpa hari asa dhèu dhu uru èèna ja'a pea. ' ka la'e hari asa era nèngu uru èèna. na ladhe na, era ne mèu bia, aa dhu lalau rare pabe'a-be'a."
MAT 12:45,"then goeth he, and taketh with himself seven other spirits more evil than himself, and they enter in and dwell there: and the last state of that man becometh worse than the first. even so shall it be also unto this evil generation.","hèia nidhu ne la'e paroa nare angalai na dhèu pidhu dhu bhabhelu ra risi nèti nèngu. ka lasi pea ètu d'ara dhèu ne, hèia aa'i-aa'i ra kakeho ne. de limuri ne, mamuri dhèu ne asa ele iie-iie. sèmi èèna kahèi lèke mi dhèu bhelu-katub'a taa limuri ne."
MAT 12:46,"while he was yet speaking to the multitudes, behold, his mother and his brethren stood without, seeking to speak to him.","lod'o èèna, yesus padhai lii era dènge dhèu ae. hèia ina dènge ari na sèra, mai neo paraga dènge ne. rèngu titu ètu li'u, ka ra pua dhèu lasi paroa ne."
MAT 12:47,"and one said unto him, behold, thy mother and thy brethren stand without, seeking to speak to thee.","hèia dhèu mai peka dènge ne, aku rèngu na, ama! ina dènge ari ama ètu li'u nèi. rèngu neo paraga dènge ama."
MAT 12:48,"but he answered and said unto him that told him, who is my mother? and who are my brethren?","ka yesus peka dènge ra, cee ka ina ku, aa cee ka a'ari ja'a dhu tare'a-re'a?"
MAT 12:49,"and he stretched forth his hand towards his disciples, and said, behold, my mother and my brethren!","hèia na paj'uj'u asa dhèu-dhèu dhu madhutu ne, ka na lii, aku nèngu na, rèngu se'e se ka, ina dènge a'ari ja'a."
MAT 12:50,"for whosoever shall do the will of my father who is in heaven, he is my brother, and sister, and mother.","te dhèu dhu tao madhutu dad'èi ama ku ètu sorga, rèngu ka ina ku aa a'ari ja'a dhu tare'a-re'a."
MAT 13:1,"on that day went jesus out of the house, and sat by the sea side.","lod'o èèna kahèi, yesus kalua nèti èmu èèna, la'e madhèdi asa sebhe dano galilea."
MAT 13:2,"and there were gathered unto him great multitudes, so that he entered into a boat, and sat; and all the multitude stood on the beach.","hèia dhèu ae-ae mai lingu rare ne. ka la'e madhèdi asa dedha koha cue, dhu panahu ètu era èèna, ho aj'a dhèu sèra. dhèu aa'i-aa'i ètu dae sèra nanene ne."
MAT 13:3,"and he spake to them many things in parables, saying, behold, the sower went forth to sow;","hèia na aj'a madha j'ara ae-ae mi rèngu pake lii pakasame. na lole, peka na, abhu ca dhèu sab'a oka-tedhe, dhu ceb'e hini ètu d'ara oka na."
MAT 13:4,"and as he sowed, some seeds fell by the way side, and the birds came and devoured them:","ropa na ceb'e hini se, abhu dhu lèke ètu j'ara. hèia manu-bhui mai, ka tutu ra'e aa'i hini se."
MAT 13:5,"and others fell upon the rocky places, where they had not much earth: and straightway they sprang up, because they had no deepness of earth:","te ngaa hini cahag'e lèke ètu rai dhu dènge hadhu. hini se muri malai, lula abhu rai ciki di."
MAT 13:6,"and when the sun was risen, they were scorched; and because they had no root, they withered away.","te ngaa ropa lod'o rea, hèia ana aaj'u se kamale, ka mango eele si. te amo ra marèma boe ètu d'ara rai."
MAT 13:7,and others fell upon the thorns; and the thorns grew up and choked them:,abhu hini cahag'e dhu lèke ètu era j'u'u padhudhu. hèia j'u'u padhudhu se hèlu pamadhe aa'i si.
MAT 13:8,"and others fell upon the good ground, and yielded fruit, some a hundredfold, some sixty, some thirty.","te ngaa abhu hini cahag'e lèke ètu rai isi. hini se muri, ka ra kapai toke hua-hela. abhu dhu tèlu nguru hari, abhu dhu èna nguru hari, aa abhu dhu d'ai cangasu hari."
MAT 13:9,"he that hath ears, let him hear.","cee dhu dènge ro'a dhilu, na nanene paie-iie!"
MAT 13:10,"and the disciples came, and said unto him, why speakest thou unto them in parables?","èle èèna ka, ana madhutu yesus mai karèi ne, aku rèngu na, nga tao ka ama aj'a dhèu ae pake lii pakasame?"
MAT 13:11,"and he answered and said unto them, unto you it is given to know the mysteries of the kingdom of heaven, but to them it is not given.","hèia yesus dhaa, aku nèngu na, lula miu se neo me'a tare'a-re'a paredha ama lamatua, nèti èèna ka ja'a peka mema sasoa nèti lii pakasame ne. te ngaa mi dhèu leo, ja'a aj'a pake lii pakasame."
MAT 13:12,"for whosoever hath, to him shall be given, and he shall have abundance: but whosoever hath not, from him shall be taken away even that which he hath.","te dhèu dhu tare'a-re'a neo re'a dad'èi ama lamatua, pe lamatua hia ne asa ne'a ae. te ngaa dhèu dhu pusi-pahae boe dad'èi lamatua, pe lamatua tao ne asa tabha goa."
MAT 13:13,"therefore speak i to them in parables; because seeing they see not, and hearing they hear not, neither do they understand.","ja'a aj'a-nori si pake dhoka lii pakasame di, lula: ‘rèngu rèdhi le, te ngaa ro'o boe re'a. rèngu tadèngi le, te ngaa ra pusi-pahae boe. '"
MAT 13:14,"and unto them is fulfilled the prophecy of isaiah, which saith, by hearing ye shall hear, and shall in no wise understand; and seeing ye shall see, and shall in no wise perceive:","rèngu se cakaraa dènge dhèu dhu yesaya suri mema le. yesaya èèna, nuka dhèu nèti lii padhai ama lamatua, dhu suri, na, ‘miu èèna na tadèngi, te ngaa miu pakatele dhilu. miu èèna na ladhe mèdhi, te ngaa mo'o boe pame'a ngaa dhu j'aj'i le."
MAT 13:15,"for this people's heart is waxed gross, and their ears are dull of hearing, and their eyes they have closed; lest haply they should perceive with their eyes, and hear with their ears, and understand with their heart, and should turn again, and i should heal them.","lula d'ara dhèu se'e adhu sèmi hadhu, ra pakatele dhilu ra, aa ra pabèdhu musi madha ra. de hud'i rèngu sène, sèna ka ro'a dhilu ra katele-katipa, aa soro tèke si, sèna ka musi madha ra bèdhu sèmi èèna. hud'i laa, ho ja'a puri-pa'èle ia ka si, lula rèngu pusi-pahae boe ja'a. '"
MAT 13:16,"but blessed are your eyes, for they see; and your ears, for they hear.","te ngaa miu se, oto! lula miu ladhe mèdhi dènge musi madha, aa tadèngi dènge ro'a dhilu miu unu mi."
MAT 13:17,"for verily i say unto you, that many prophets and righteous men desired to see the things which ye see, and saw them not; and to hear the things which ye hear, and heard them not.","parcaya la ja'a! uru èèna, dhèu rèti lii padhai ama lamatua, dènge dhèu dhu d'ara mola, d'ara ra neo rèdhi ngaa dhu limuri ne miu ladhe mèdhi, te ngaa bisa boe. d'ara ra neo kahèi tadèngi ngaa dhu limuri ne miu tadèngi le, te ngaa bisa boe."
MAT 13:18,hear then ye the parable of the sower.,"ropa padhai lii nare, hèia yesus peka dènge ra, de mi nanene ka sasoa nèti lii pakasame deo na."
MAT 13:19,"when any one heareth the word of the kingdom, and understandeth it not, then cometh the evil one, and snatcheth away that which hath been sown in his heart. this is he that was sown by the way side.","hini dhu lèke ètu j'ara, nuka dhèu dhu nanene lii holo-nori nèti ama lamatua nèd'u paredha, te ngaa nèngu ne'a iia boe. hèia dhèu aae nidhu mai parame nare lii holo-nori nèti d'ara dhèu ne."
MAT 13:20,"and he that was sown upon the rocky places, this is he that heareth the word, and straightway with joy receiveth it;","hini dhu ceb'e lèke ètu rai dhu pènu dènge hadhu, nuka dhèu dhu nanene lii holo-nori ama lamatua, hèia na sèmi nare dènge d'ara karej'e."
MAT 13:21,"yet hath he not root in himself, but endureth for a while; and when tribulation or persecution ariseth because of the word, straightway he stumbleth.","te ngaa lii holo-nori ne, amo na marèma boe. nèti èèna ka, nare boe nèbhu ètu d'ara dhèu ne. ropa dhèu leo paj'èra ne lula na sèmi nare lii holo-nori ne, ka dhèu ne kèpe pa'èra heka a'aj'a sèra."
MAT 13:22,"and he that was sown among the thorns, this is he that heareth the word; and the care of the world, and the deceitfulness of riches, choke the word, and he becometh unfruitful.","aa hini dhu lèke ètu talora aae j'u'u padhudhu, nuka dhèu dhu nanene lii holo-nori. te ngaa nèngu bhute dènge rupa-rupa j'ara, ho pakarej'e mamuri na. hèia bhabhute se'e ka seti eele lii holo-nori ne nèti d'ara nèngu, toke dènge heka kab'ua."
MAT 13:23,"and he that was sown upon the good ground, this is he that heareth the word, and understandeth it; who verily beareth fruit, and bringeth forth, some a hundredfold, some sixty, some thirty.","te ngaa hini dhu lèke ètu rai isi, nuka dhèu dhu pasa paie dhilu na, sèna ka sèmi nare lii holo-nori, aa tao madhutu dad'èi lamatua. hèia na tao j'ara-j'ara dhu be'a, sama sèmi hini dhu muri toke kapai, ka na hua ae-ae. abhu dhu tèlu nguru hari, abhu kahèi èna nguru hari, aa abhu dhu d'ai cangasu hari."
MAT 13:24,"another parable set he before them, saying, the kingdom of heaven is likened unto a man that sowed good seed in his field:","yesus lolo hari lii pakasame èci, aku nèngu na, paredha ama lamatua ne, nuka sèmi abhu ca dhèu la'e ceb'e hini dhu be'a ètu d'ara oka na."
MAT 13:25,"but while men slept, his enemy came and sowed tares also among the wheat, and went away.","d'ara mèda èèna, ropa dhèu aa'i-aa'i bhèj'i luu, hèia dhèu bhelu mai, ka na ceb'e lamusi j'u'u ètu d'ara oka ne."
MAT 13:26,"but when the blade sprang up and brought forth fruit, then appeared the tares also.","ropa hini ètu d'ara oka ne d'ai hua-hela, hèia dhèu sab'a se, ladhe rèdhi j'u'u dhu muri palere-lere dènge hini se."
MAT 13:27,"and the servants of the householder came and said unto him, sir, didst thou not sow good seed in thy field? whence then hath it tares?","ka lasi peka dènge lamatua oka ne, aku rèngu na, ‘ama! ca hari ni ji'i sèle hini dhu be'a ètu d'ara oka ama, si? nga tao ka muri mai pab'ali dènge j'u'u ae-ae? '"
MAT 13:28,"and he said unto them, an enemy hath done this. and the servants say unto him, wilt thou then that we go and gather them up?","lamatua oka ne dhaa, peka na, ‘èèna tatao nèti dhèu bhelu. ' hèia dhèu sab'a se peka, aku rèngu na, ‘ama, ji'i la'a ko'o eele j'u'u sèi, do? '"
MAT 13:29,"but he saith, nay; lest haply while ye gather up the tares, ye root up the wheat with them.","te ngaa na b'ala, peka na, ‘hud'i laa, te ladhe miu ko'o eele j'u'u se, ana nganga'a èdhi se lèke bete kahèi."
MAT 13:30,"let both grow together until the harvest: and in the time of the harvest i will say to the reapers, gather up first the tares, and bind them in bundles to burn them; but gather the wheat into my barn.","hud'i rèngu sène ra muri palere-lere toke hèru puu-g'ètu. pe d'ai lod'o na, ja'a peka dènge dhèu sab'a se, na, miu pakaboko uru ku j'u'u sèra. hèia èki si ca èki-ca èki ho tunu eele si. èle ku, heka ta pakaboko isi oka kèna, sèna ka pamaso asa d'ara babesi. '"
MAT 13:31,"another parable set he before them, saying, the kingdom of heaven is like unto a grain of mustard seed, which a man took, and sowed in his field:","èle, ka yesus peka hari, na, ja'a pake hari lii pakasame èci, sèna ka miu me'a tasamia ama lamatua j'aj'i dhèu aae mi dhèu ae-ae. dhèu unu na sèra, mulai nuka sèmi lamusi dhu ana iiki titu kèna, dhu dhèu sèle ètu d'ara oka na."
MAT 13:32,"which indeed is less than all seeds; but when it is grown, it is greater than the herbs, and becometh a tree, so that the birds of the heaven come and lodge in the branches thereof.","masi ka lamusi ne ana iiki d'ai seli, te ngaa ladhe na muri mai, j'aj'i aj'u dhu kapai aae ètu d'ara oka ne. toke manu-bhui tao rèd'a ètu dadana-dadana na."
MAT 13:33,"another parable spake he unto them; the kingdom of heaven is like unto leaven, which a woman took, and hid in three measures of meal, till it was all leavened.","yesus peka hari lii pakasame èci, aku nèngu na, dhèu-dhèu unu ama lamatua, èci èèna ka dènge ragi dhu bhèni èci nare, pab'ali dènge tarigu ca sak. hèia roti ne ca'e toke kapai, lula ragi dhu ciki oo'e deo na."
MAT 13:34,all these things spake jesus in parables unto the multitudes; and without a parable spake he nothing unto them:,"yesus aj'a dhèu ae dènge lii lolo rupa-rupa. lii padhai na, aa'i-aa'i se, dhodhoka pake lii pakasame di."
MAT 13:35,"that it might be fulfilled which was spoken through the prophet, saying, i will open my mouth in parables; i will utter things hidden from the foundation of the world.","na aj'a sèmi èèna, sèna ka madhutu sèmi lii nèti dhèu rèti lii padhai ama lamatua dhu suri tèke, peka na, pe ja'a aj'a-nori pake lii pakasame. pe ja'a lole j'ara-j'ara dhu dhèu tadèngi rèdhi mèka, karèi nèti lamatua paj'aj'i rai-haha toke d'ai sange ne'e."
MAT 13:36,"then he left the multitudes, and went into the house: and his disciples came unto him, saying, explain unto us the parable of the tares of the field.","èle ka, yesus lèpa èmu tèke eele dhèu ae sèra. hèia ana madhutu na sèra mai manèngi, na, ama! peka ku dènge ji'i sasoa nèti lii pakasame j'u'u deo sa!"
MAT 13:37,"and he answered and said, he that soweth the good seed is the son of man;","ka yesus dhaa, na, dhèu dhu ceb'e hini dhu be'a èèna, nuka ja'a, dhèu rai-haha tare'a-re'a ne."
MAT 13:38,"and the field is the world; and the good seed, these are the sons of the kingdom; and the tares are the sons of the evil one;","aa oka èèna, nuka rai-haha ne. hini dhu be'a èèna, nuka dhèu-dhèu dhu j'aj'i le ana-èpu ama lamatua. aa j'u'u sèra, nuka ana pajuu nèti dhèu aae nidhu."
MAT 13:39,and the enemy that sowed them is the devil: and the harvest is the end of the world; and the reapers are angels.,"aa dhèu bhelu dhu mai ceb'e lamusi j'u'u, nuka dhèu aae nidhu. aa lod'o puu-g'ètu èèna, nuka d'ai èle rai-haha ne. dhèu sab'a dhu pakaboko isi oka se, nuka ana pajuu ama lamatua nèti sorga."
MAT 13:40,as therefore the tares are gathered up and burned with fire; so shall it be in the end of the world.,"ropa d'ai èle rai-haha ne, ra oru rare j'u'u se ho tunu pakèpu si."
MAT 13:41,"the son of man shall send forth his angels, and they shall gather out of his kingdom all things that cause stumbling, and them that do iniquity,","te ja'a, dhèu rai-haha tare'a-re'a ne, bèli-camèd'a pua ana pajuu nèti sorga mai. rèngu èèna na pakaboko dhèu-dhèu dhu pusi-pahae boe madhutu paredha ama lamatua. aa rèngu oru rare kahèi dhèu-dhèu dhu dadugu-rariu dhèu leo, sèna ka baku madhutu paredha lamatua."
MAT 13:42,and shall cast them into the furnace of fire: there shall be the weeping and the gnashing of teeth.,"èèna na ra core dhèu bhelu-katub'a aa'i-aa'i se asa d'ara ai naraka, nuka sèmi j'u'u dhu ai na'e pakèpu si. ètu nèi, dhèu se rasa j'èra titu kèna, aa tangi d'ara ma'ète mae-mae loe boe ciki sa."
MAT 13:43,"then shall the righteous shine forth as the sun in the kingdom of their father. he that hath ears, let him hear.","te ngaa dhèu dhu mamuri mola madhutu dad'èi ama lamatua, rèngu pea taruu dènge ama dhèu aae ra ètu sorga. ètu nèi, dhèu se ha'a-ha'a, hèti-hèti, nuka sèmi madha lod'o. de dhèu dhu neo tadhe mèu ja'a, pasa dhilu paie-iie!"
MAT 13:44,"the kingdom of heaven is like unto a treasure hidden in the field; which a man found, and hid; and in his joy he goeth and selleth all that he hath, and buyeth that field.","yesus tabha hari lii pakasame èci, aku nèngu na, dhèu dhu neo tadhe mèu ama lamatua nèd'u paredha, rèngu nuka sèmi dhèu dhu neo abhu mèdha kab'ua aae, dhu dhèu huni tèke ètu d'ara rai cakasib'i. ka dhèu ne la'e kèi, hèia na abhu mèdha ne, nèti èèna ka na karej'e-karae. èle èèna ka, na dhènu hari mèdha deo na. hèia na lèpa hari lai-lai, la'e pahia aa'i mèdha-panyau na. ka la'e hèli nare rai ne, sèna ka na unu mèdha dhu kab'ua aae deo na."
MAT 13:45,"again, the kingdom of heaven is like unto a man that is a merchant seeking goodly pearls:","yesus tuhu hari lii pakasame, peka na, dhèu dhu neo tadhe mèu ama lamatua nèd'u paredha, èci èèna kahèi dènge dhèu d'aga ca dhèu dhu d'ara na neo abhu mutiara dhu kab'ua aae titu kèna. èle ka, na patangi-tenge mutiara ho neo hèli."
MAT 13:46,"and having found one pearl of great price, he went and sold all that he had, and bought it.","ropa na rage mutiara cue dhu be'a titu kèna, hèia na lèpa lai-lai, sèna ka pahia aa'i mèdha-panyau na. hèia la'e tihe mutiara ne, sèna ka j'aj'i mi unu na."
MAT 13:47,"again, the kingdom of heaven is like unto a net, that was cast into the sea, and gathered of every kind:","yesus peka hari, na, paredha ama lamatua, nuka sèmi pèku èci dhu dhèu sab'a dhasi lasi lolo ètu d'ara dano. ka pèku ne lèke rupa-rupa i'a."
MAT 13:48,"which, when it was filled, they drew up on the beach; and they sat down, and gathered the good into vessels, but the bad they cast away.","ropa pèku ne pènu dènge i'a, dhèu pèku se ded'e rèti asa dedha nebhe. hèia ra madhèdi kabhili i'a nèti pèku ne. i'a dhu be'a, ra tao asa d'ara kalera. te ngaa i'a dhu karehe, ra core eele."
MAT 13:49,"so shall it be in the end of the world: the angels shall come forth, and sever the wicked from among the righteous,","èci èèna ka, ladhe d'ai lod'o èle rai-haha ne. èèna na ana pajuu lamatua mai nèti sorga, sèna ka hag'e eele dhèu dhu d'ara mola nèti dhèu bhelu-katub'a."
MAT 13:50,and shall cast them into the furnace of fire: there shall be the weeping and the gnashing of teeth.,"dhèu dhu bhelu-katub'a aa'i-aa'i ra, core si asa d'ara ai naraka. ètu nèi, rèngu heka re'a j'aj'èra, aa loe boe tangi roma iisi."
MAT 13:51,"have ye understood all these things? they say unto him, yea.","ropa padhai lii nare, hèia yesus karèi ra, aku nèngu na, miu me'a aa'i ngaa dhu ja'a peka-padhai se, do? ra dhaa peka na, nge'a, ama!"
MAT 13:52,"and he said unto them, therefore every scribe who hath been made a disciple to the kingdom of heaven is like unto a man that is a householder, who bringeth forth out of his treasure things new and old.","hèia yesus b'ala, peka na, be'a! te mese agama aa'i-aa'i dhu re'a tare'a-re'a lii holo-nori lamatua dhu suri tèke karèi nèti uru èèna, ka ra kèpe pa'èra a'aj'a ja'a, na, rèngu ca ropa dènge lamatua èmu dhu d'èi bhoke gud'a na, ho pad'elo mèdha-panyau na dhu dhui, dènge mèdha-panyau na dhu hiu."
MAT 13:53,"and it came to pass, when jesus had finished these parables, he departed thence.","ropa yesus aj'a nare dhèu ae sèra, pake lii pakasame, hèia la'e, tèke eele era èèna,"
MAT 13:54,"and coming into his own country he taught them in their synagogue, insomuch that they were astonished, and said, whence hath this man this wisdom, and these mighty works?","ho lèpa asa rae na. d'ai nèi, maso la'e asa d'ara èmu sabaj'a, ho aj'a-nori dhèu. dhèu aa'i-aa'i dhu tadèngi lii padhai na malaa-maloha. ka ra papeka, aku rèngu na, ira ii! dhèu ne d'èlu-mèu titu kèna, nga! na sakola ètu mia ne? tasamia ka na bisa tao tadha malaa se'e?"
MAT 13:55,"is not this the carpenter's son? is not his mother called mary? and his brethren, james, and joseph, and simon, and judas?","nèngu ne dhoka ana nèti ca dhèu tuka aj'u di. èdhi patadha be'a dènge ina na maria; aa dènge ari na aa'i-aa'i, nuka yakobis, yusuf, yudas dènge simon."
MAT 13:56,"and his sisters, are they not all with us? whence then hath this man all these things?","èdhi tadhe ana hèni na kahèi, te èdhi pea ètu d'ara rae cue! de na abhu mamèu na nèti mia? aa na abhu koasa kapai ne nèti cee hari?"
MAT 13:57,"and they were offended in him. but jesus said unto them, a prophet is not without honor, save in his own country, and in his own house.","nèti èèna ka, dhèu se kacèki, toke ra ro'o heka nanene lii padhai na. te ngaa yesus peka dènge ra, aku nèngu na, mema tare'a! dhèu d'èi risi pakab'ua dhèu nèti lii padhai ama lamatua dhu mai nèti era leo, te ngaa ra pakab'ua boe dhèu nèti lii padhai ama lamatua dhu mai nèti rae rèngu unu ra."
MAT 13:58,and he did not many mighty works there because of their unbelief.,"lula d'ara ra adhu, toke ra parcaya boe yesus, nèti èèna ka na tao tadha malaa ae boe ètu d'ara rae na."
MAT 14:1,"at that season herod the tetrarch heard the report concerning jesus,","tèu èèna, dhèu aae herodes nèd'u paredha ètu propensi galilea. nèngu ne dhu tadèngi le kahèi rupa-rupa j'ara lula-nèti yesus."
MAT 14:2,"and said unto his servants, this is john the baptist; he is risen from the dead; and therefore do these powers work in him.","na peka dènge dhèu sab'a na sèra, aku nèngu na, ele boe yesus ne, nuka yohanis tuka sarani, dhu ca hari ni ja'a pua dhèu poro rare kètu na. limuri ne, na mamuri hari le! nèti èèna ka, na abhu koasa, tao tadha-tadha malaa sèra."
MAT 14:3,"for herod had laid hold on john, and bound him, and put him in prison for the sake of herodias, his brother philip's wife.","dhèu aae herodes peka sèmi èèna, lula uru èèna nèngu dhu tao lii langu dènge yohanis, toke na kèpe yohanis aa pamaso asa d'ara bèdho. j'aj'aj'i lii langu ne, sèmi ne'e ka: dhèu aae herodes leo nare dhèu èmu ari na pelipus, ngara na herodias. aa te ngaa pelipus dènge herodias dhae pa'ia-pa'ela mèka."
MAT 14:4,"for john said unto him, it is not lawful for thee to have her.","nèti èèna ka, yohanis kai ne pahari-pahari, peka na, ama dhèu aae, baku paleo èmu dènge dhèu èmu ari mu. te j'ara ne, pamèci boe dènge ad'a èdhi dhèu yahudi!"
MAT 14:5,"and when he would have put him to death, he feared the multitude, because they counted him as a prophet.","te ngaa herodes dale boe lii kai na, hèia leo nare herodias. madhutu iia-iia na, herodes neo pamadhe yohanis tuka sarani. te ngaa na madha'u dènge dhèu ae sèra, lula ra parcaya na, yohanis ne, ca dhèu nèti lii padhai ama lamatua. nèti èèna ka, na pua dhèu sab'a na pamaso yohanis asa d'ara bèdho."
MAT 14:6,"but when herod's birthday came, the daughter of herodias danced in the midst, and pleased herod.","te ngaa nèbhu-nèbhu, hèia herodes tao pesta hari jadi na. lod'o èèna, ana bhèni nèti bhèni aae herodias la'e roge ètu madha tamu se. na roge be'a titu kèna, toke d'ara herodes karej'e bia."
MAT 14:7,whereupon he promised with an oath to give her whatsoever she should ask.,"na roge nare, hèia herodes paroa ne, ka na peka, èu neo manèngi hadia ngaa nèti ja'a, na peka la! te èèna na ja'a hia èu. ja'a leko boe-monya boe. aa ja'a subha dènge kolongara ama lamatua."
MAT 14:8,"and she, being put forward by her mother, saith, give me here on a platter the head of john the baptist.","ropa na tadèngi dhèu aae peka sèmi èèna, hèia ina na kakèj'i ne. nèti èèna ka, ana ne la'e peka na, ama! ja'a manèngi kètu nèti yohanis tuka sarani. tèke ne mi d'ara dula, ho rèti mai asa ne'e hia ja'a."
MAT 14:9,"and the king was grieved; but for the sake of his oaths, and of them that sat at meat with him, he commanded it to be given;","ropa tadèngi lii manèngi ana bhèni ne, hèia d'ara herodes roe dènge. te ngaa nèngu bisa boe ère nare hari lii subha na, te tamu aa'i-aa'i dhu tadèngi le. nèti èèna ka, na madhutu dhoka dad'èi ana bhèni ne di."
MAT 14:10,and he sent and beheaded john in the prison.,ka na paredha dhèu lasi poro rare kètu yohanis ètu d'ara bèdho.
MAT 14:11,"and his head was brought on a platter, and given to the damsel: and she brought it to her mother.","ropa ra poro rare, hèia ra tèke mi d'ara dula ho rèti lasi hia mi ana bhèni ne. ropa ana bhèni ne sèmi nare dula, hèia nèti asa ina na."
MAT 14:12,"and his disciples came, and took up the corpse, and buried him; and they went and told jesus.","lod'o ana madhutu yohanis se tadèngi, ka mai rare ngi'u aae na, ho lasi padhane. èle ka, lasi peka dènge yesus j'ara dhu j'aj'i ne."
MAT 14:13,"now when jesus heard it, he withdrew from thence in a boat, to a desert place apart: and when the multitudes heard thereof, they followed him on foot from the cities.","lod'o yesus tadèngi ngaa dhu j'aj'i mi yohanis, hèia nèngu dènge ana-ana madhutu na tèke eele era èèna. hèia ra ca'e koha, ho lasi asa era dhu dhèu pea boe, sèna ka ra ae rare ciki. te ngaa dhèu ae ladhe rèdhi koha yesus si dhu oro-oro re sebhe dano. ka dhèu se mai nèti rae-rae, kako karohe-karohe re dedha rai. nèti èèna ka, dhèu se d'ai uuru nèti yesus si."
MAT 14:14,"and he came forth, and saw a great multitude, and he had compassion on them, and healed their sick.","ropa na puru nèti dedha koha, hèia nèdhi dhèu ae-ae dhu mate le nèngu. ka na rasa kasia mi rèngu. hèia na puri-pa'èle papèd'a-tarègu ra."
MAT 14:15,"and when even was come, the disciples came to him, saying, the place is desert, and the time is already past; send the multitudes away, that they may go into the villages, and buy themselves food.","d'ai lod'o nihia, hèia ana madhutu na, peka dènge ne, ama! hua iia ama pua dhèu se, sèna ka lasi hèli nganga'a ètu rae-rae dhu padètu ètu se'e. te lod'o nihia le! ètu ne'e nganga'a aad'o."
MAT 14:16,"but jesus said unto them, they have no need to go away; give ye them to eat.","te ngaa yesus b'ala si, peka na, baku! miu ka dhu panga'a si."
MAT 14:17,"and they say unto him, we have here but five loaves, and two fishes.","te ngaa ra dhaa, aku rèngu na, ira ee, ama! ji'i se dènge boe ngaa-ngaa, ho panga'a dhèu ae-ae sèmi ne'e ne. ji'i tao tasamia? te abhu dhoka roti lèmi bua di, aa i'a dua ngi'u di!"
MAT 14:18,"and he said, bring them hither to me.","te ngaa yesus lii, peka na, oo! be'a kèna. mèti ku mai!"
