verse,source_text,target_text
LUK 2:38,"coming up at that very hour, she gave thanks to the lord, and spoke of him to all those who were looking for redemption in jerusalem.","lod'o simeon padhai lii dènge yusuf dènge maria era, hèia hana mai padètu-dètu. ka nanene si padhai lii, hèia na koa-kio kolongara ama lamatua. ka na padhai lii lula-nèti yesus mi dhèu aa'i-aa'i dhu tatae mamai dhèu aae dhu lamatua lii dhu moa tèke neo pua mai, sèna ka patabuli dhèu isra'el."
LUK 2:39,"when they had accomplished all things that were according to the law of the lord, they returned into galilee, to their own city, nazareth.","ropa yusuf dènge maria tao le madhutu atora nèti baki musa ètu kota yerusalem, ka ra lèpa asa rae nasaret, ètu propensi galilea."
LUK 2:40,"the child was growing, and was becoming strong in spirit, being filled with wisdom, and the grace of god was upon him.","ka yesus asa kapai, asa èra, asa d'èlu-mèu dènge ne'a madha j'ara ae-ae. aa ama lamatua pad'elo d'ara hua iia na mi yesus kahèi."
LUK 2:41,his parents went every year to jerusalem at the feast of the passover.,"yusuf dènge maria dhu tema le, tèu mai-tèu mai lasi asa kota yerusalem ho madhutu kalela paska ètu nèi."
LUK 2:42,"when he was twelve years old, they went up to jerusalem according to the custom of the feast;","ca tèka, ropa umur yesus canguru dua tèu, hèia la'e palere dènge ina-ama na asa yerusalem, lasi ra'a kalela paska sèmi biasa."
LUK 2:43-44,"and when they had fulfilled the days, as they were returning, the boy jesus stayed behind in jerusalem. joseph and his mother didn't know it, but supposing him to be in the company, they went a day's journey; and they looked for him among their relatives and acquaintances.","lod'o èle paska, yusuf dènge maria mulai lèpa lasi asa nasaret palere-lere dènge dhèu ae dhu lèpa asa galilea. te ngaa rèngu re'a boe, na, yesus ètu yerusalem era. ra pangee, na, nèngu palere dènge mone aanga-angalai na. te ngaa ropa d'ai lod'o nihia, yusuf dènge maria rèdhi boe ne. ka dua ra mulai patangi-tenge kèna. lasi pakarèi mi a'ari ra, aa mone aanga-angalai ra."
LUK 2:45,"when they didn't find him, they returned to jerusalem, looking for him.","lula rage boe ne, hèia dua ra lèpa hari sa yerusalem, lasi tenge ne ètu nèi."
LUK 2:46,"after three days they found him in the temple, sitting in the middle of the teachers, both listening to them and asking them questions.","d'ai nèi, ra patangi-tenge ne toke tèlu lod'o kateme, heka paraga dènge ne kèna, ètu d'ara èmu kapua manèngi-mangaj'i. nèngu dhu madhèdi padhue-padhai dènge mese agama yahudi sèra."
LUK 2:47,all who heard him were amazed at his understanding and his answers.,"dhèu aa'i-aa'i dhu nanene lii dhaa na, malaa-maloha, lula nèngu tare'a-re'a ne'a mèu isi sasuri mola-mèci ama lamatua, aa na ne'a dhaa lii karèi dènge mola."
LUK 2:48,"when they saw him, they were astonished; and his mother said to him, son, why have you treated us this way? behold, your father and i were anxiously looking for you.","rèdhi sèmi èèna ka, ina-ama na malaa kahèi. hèia ina na lii, aku nèngu na, yesus! nga tao ka èu paj'èra ji'i sèmi ne'e? ama mu dènge ja'a patangi-tenge èu heo d'èlu!"
LUK 2:49,"he said to them, why were you looking for me? didn't you know that i must be in my father's house?","te ngaa yesus dhaa, peka na, nga tao ka ina dènge ama paj'èra iisi tenge ja'a? me'a, si? ja'a dènge urusan ètu èmu ama ku."
LUK 2:50,they didn't understand the saying which he spoke to them.,te ngaa rèngu re'a rare boe sasoa lii na.
LUK 2:51,"and he went down with them and came to nazareth. he was subject to them, and his mother kept all these sayings in her heart.",hèia aa'i-aa'i ra lèpa asa nasaret. ka yesus madhutu kahèi dad'èi ina dènge ama na. ka ina na tèke aa'i-aa'i se'e ètu d'ara na.
LUK 2:52,"and jesus increased in wisdom and stature, and in favor with god and men.","hèia yesus asa tabha kapai, asa tabha d'èlu-mèu, asa pakarej'e d'ara ama lamatua, dènge dhèu rai-haha asa tabha d'èi ne."
LUK 3:1-2,"now in the fifteenth year of the reign of tiberius caesar, pontius pilate being governor of judea, and herod being tetrarch of galilee, and his brother philip tetrarch of the region of ituraea and trachonitis, and lysanias tetrarch of abilene, during the high priesthood of annas and caiaphas, the word of god came to john, the son of zacharias, in the wilderness.","taa èèna, tiberius j'aj'i dhèu aae kapai dhu nèd'u paredha ètu roma, canguru lèmi tèu kèna. pontius pilatus j'aj'i gubernur ètu propensi yudea. herodes j'aj'i gubernur ètu propensi galilea. a'a herodes ka pelipus, j'aj'i gubernur ètu propensi iturea dènge propensi trakonitis. aa lisanias j'aj'i gubernur ètu propensi abilene. taa èèna kahèi hanas dènge kayafas, dhu j'aj'i kètu kapai risi agama yahudi ètu kota yerusalem. lod'o èèna, yohanis, ana sakaria, dhu pea ètu era kaj'èu nèti rae. ètu era ne'e, lamatua pangèd'u ne lii."
LUK 3:3,"he came into all the region around the jordan, preaching the baptism of repentance for remission of sins.","ropa tadèngi nare, hèia yohanis la'e asa d'ara rae dhu dètu dènge loko yarden, ho peka dènge dhèu-dhèu ètu sèra, aku nèngu na, miu hud'i ele-ho'a ku, aa tèke eele sasala-sasigo miu aa'i-aa'i, sèna ka ama lamatua saku eele sasala sèra. èle èèna, miu sarani uuru ku, sèna ka j'aj'i mi tadha, peka na, miu pabe'a le dènge lamatua."
LUK 3:4,"as it is written in the book of the words of isaiah the prophet, the voice of one crying in the wilderness, ‘make ready the way of the lord. make his paths straight.","uru-uru sèra, baki yesaya, dhèu nèti lii padhai lamatua, suri tèke le lula-nèti yohanis ne, peka na, abhu dhèu dhu ètu d'ara mamoo, pa'oo, peka na: ‘dhèu aa'i-aa'i pa'èra, sèna ka tao paie-iie j'ara, ho sèmi mamai lamatua! pamola j'ara sèna ka lami soru ne."
LUK 3:5,"every valley will be filled. every mountain and hill will be brought low. the crooked will become straight, and the rough ways smooth.","dhènu pamera era kajèlo aa'i-aa'i. tao pamera-mera ledhe aa'i-aa'i. tao pamola j'ara dhu koe-kalèko, tao pamilu j'ara dhu ako kabhuku."
LUK 3:6,all flesh will see god's salvation. ',"sèna ka dhèu nèti suku aa'i-aa'i ra bisa re'a, na, ama lamatua neo pakaj'èu dhèu nèti sasala-sasigo ra. '"
LUK 3:7,"he said therefore to the multitudes who went out to be baptized by him, you offspring of vipers, who warned you to flee from the wrath to come?","dhèu ae mai nèti mia-mia, manèngi ho yohanis sarani si. te ngaa na jèke si, peka na, miu se dhèu kapod'e-kabèli! miu èci èèna ka mege dhu dènge raco! mage miu pangee na miu bisa pakaj'èu nèti hahuku lamatua, sad'i dhoka ele-ho'a di! aad'o! nèbhu heka lamatua huku dhèu aa'i-aa'i dhu tare'a-re'a ele boe ho'a."
LUK 3:8,"therefore produce fruits worthy of repentance, and don't begin to say among yourselves, ‘we have abraham for our father; ' for i tell you that god is able to raise up children to abraham from these stones!","mage miu pangee na, ‘ja'a ne lèke boe huku, lula ja'a ana-èpu baki abraham. ' abhu ètu mia sèmi èèna? j'aj'i ana-èpu abraham bisa boe tao miu j'aj'i dhèu mola-mèci. lamatua bisa tao hadhu se, sèna ka j'aj'i ana-èpu abraham. ja'a peka kèna! pad'elo ètu d'ara mamuri miu, dhu peka na, miu tèke eele le sasala-sasigo miu, aa mai ho madhutu lamatua."
LUK 3:9,even now the ax also lies at the root of the trees. every tree therefore that doesn't produce good fruit is cut down and thrown into the fire.,"miu hud'i tao ku j'ara be'a. ladhe aad'o, na, hahuku lamatua dhu bia, bèbhe mai lèke miu, nuka sèmi dhèu pake kataka ho patue aj'u nèti amo na. nuka sèmi èèna ka! aj'u dènge boe guna, ladhe hua-hela na nèti boe babe'a! de be'a risi patue ne, aa core eele asa d'ara ai la'e."
LUK 3:10,"the multitudes asked him, what then must we do?","hèia dhèu ae karèi yohanis, ladhe sèmi èèna, ji'i se tasamia?"
LUK 3:11,"he answered them, he who has two coats, let him give to him who has none. he who has food, let him do likewise.","ka na dhaa, peka na, ladhe èu dènge kodho dua bèla, hia èci sa dhèu dhu dènge boe kodho. aa ladhe èu dènge nganga'a, bagi hia dhèu dhu dènge boe nganga'a."
LUK 3:12,"tax collectors also came to be baptized, and they said to him, teacher, what must we do?","hèia dhèu roro bea mai manèngi kahèi, sèna ka yohanis sarani si. ka ra karèi, peka na, ama mese! ji'i se hud'i tao sèmi ngaa ku?"
LUK 3:13,"he said to them, collect no more than that which is appointed to you.","ka na dhaa, miu se d'èi kapod'e-kabèli. de nèti deo ne'e, miu hud'i sab'a ku dènge mola. baku roro bea risi nèti atora paredha. hud'i laa kabarai b'ae madhutu atora na."
LUK 3:14,"soldiers also asked him, saying, what about us? what must we do? he said to them, extort from no one by violence, neither accuse anyone wrongfully. be content with your wages.","abhu kahèi sordad'u pèri-pèri ètu sèra. ra karèi, na, ji'i se hud'i tao ku sèmi ngaa? hèia yohanis b'ala, peka na, baku parama doi-dhari dhèu madhutu dad'èi miu. aa baku galaa leli dhèu. ladhe sèmi mere gaji, miu hud'i manèngi makasi mi lamatua, aa rasa d'ai le dènge gaji èèna."
LUK 3:15,"as the people were in expectation, and all men reasoned in their hearts concerning john, whether perhaps he was the christ,","ropa ra tadèngi rare, dhèu se mulai pagagai aa paka'uu èci dènge èci, peka na, eeh! tao-tao yohanis ne, kristus, dhu lamatua peka karèi nèti uru ka, neo hia mai èèna!"
LUK 3:16,"john answered them all, i indeed baptize you with water, but he comes who is mightier than i, the strap of whose sandals i am not worthy to loosen. he will baptize you in the holy spirit and fire.","te ngaa yohanis b'ala si, peka na, nanene paie! bèli-camèd'a, dhèu èci mai dhu kapai risi nèti ja'a. masi ka j'aj'i ana pua-paleha na, ja'a ne bisa boe sa hèi. ja'a ne sarani miu dhoka pake èi di, te ngaa bèli-camèd'a na tao risi eele nèti ja'a, te na papènu d'ara miu dènge roh lamatua dhu mola-mèci. aa na pamèu d'ara miu nuka sèmi dhèu pake ai ho tunu maruru."
LUK 3:17,"his winnowing fan is in his hand, and he will thoroughly cleanse his threshing floor, and will gather the wheat into his barn; but he will burn up the chaff with unquenchable fire.","na huku dhèu dhu ad'u-ue sasala, tao si cakaraa dhèu sab'a oka, dhu patiri are ho ngèlu tiu eele kètu na. èle ku, heka soli are dhu mèu asa d'ara soka, aa kètu dènge kaj'alu are sèra, tunu pakèpu si. nuka sèmi èèna kahèi, bèli-camèd'a kristus huku dhèu dhu ad'u-ue sasala, dènge j'ara pèci si asa d'ara ai dhu heo robhe-robhe dhu madhe nèdhi boe."
LUK 3:18,"then with many other exhortations he preached good news to the people,","dènge j'ara ne'e yohanis pasanèd'e dhèu nèti rupa-rupa madha j'ara, aa lole dènge ra lii lolo be'a lamatua."
LUK 3:19-20,"but herod the tetrarch, being reproved by him for herodias, his brother's wife, and for all the evil things which herod had done, added this also to them all, that he shut up john in prison.","taa èèna, yohanis padhai lii pahuni heka, j'ara-j'ara dhu herodes ad'u-ue. lii langu herodes nuka sèmi ne'e ka: herodes ne, gubernur ètu propensi galilea. sasala na udhu sèmi kadhèna hèru hadhu sa. sasala na èci ka, parame nare herodias, dhèu èmu ari na, masi ka ari na mamuri era, dhu dhae pa'ia mèka. j'ara mamuri herodes sèmi ne'e, ka yohanis kai dènge madha na, toke herodes nasa dènge ne. nèti èèna ka, herodes kèpe ne, hèia pamaso asa d'ara èmu bèdho."
LUK 3:21,"now when all the people were baptized, jesus also had been baptized and was praying. the sky was opened,","uru èèna, lod'o dhu ra kèpe mèka yohanis ne, nèngu sarani dhèu ae le. aa na sarani yesus kahèi. sarani èle, ka yesus sabaj'a, kabèdhi laa, liru bhoka eele."
LUK 3:22,"and the holy spirit descended in a bodily form like a dove on him; and a voice came out of the sky, saying you are my beloved son. in you i am well pleased.","hèia roh lamatua dhu mola-mèci puru mai sa yesus. roh ne rupa na sèmi koro j'aha sa. hèia lii nèti dedha-liru peka na, èu ne, ana pasue ja'a. èu ne, loe boe pakarej'e d'ara ja'a."
LUK 3:23,"jesus himself, when he began to teach, was about thirty years old, being the son as was supposed of joseph, the son of heli,","lod'o yesus mulai lole dènge dhèu j'ara mamuri lamatua, umur na pe d'ai tèlu nguru tèu sa. dhèu tadhe yesus ne, ana nèti yusuf. bèi-baki yusuf sèmi ne'e: yusuf, ama na, eli."
LUK 3:24,"the son of matthat, the son of levi, the son of melchi, the son of jannai, the son of joseph,","eli, ama na, matat. matat, ama na, lewi. lewi, ama na melki. melki, ama na, yanai. yanai, ama na, yusuf."
LUK 3:25,"the son of mattathias, the son of amos, the son of nahum, the son of esli, the son of naggai,","yusuf, ama na, matatias. matatias, ama na, amos. amos, ama na, nahum. nahum, ama na, hesli. hesli, ama na, nagai."
LUK 3:26,"the son of maath, the son of mattathias, the son of semein, the son of joseph, the son of judah,","nagai, ama na, maat. maat, ama na, matatias. matatias, ama na, semein. semein, ama na, yosek. yosek, ama na, yoda."
LUK 3:27,"the son of joanan, the son of rhesa, the son of zerubbabel, the son of shealtiel, the son of neri,","yoda, ama na, yohanan. yohanan, ama na, resa. resa, ama na, serubabel. serubabel, ama na, sealtiel. sealtiel, ama na, neri."
LUK 3:28,"the son of melchi, the son of addi, the son of cosam, the son of elmodam, the son of er,","neri, ama na, melki. melki, ama na, adi. adi, ama na, kosam. kosam, ama na, elmadam. elmadam, ama na, er."
LUK 3:29,"the son of jose, the son of eliezer, the son of jorim, the son of matthat, the son of levi,","er, ama na, yosua. yosua, ama na, elieser. elieser, ama na, yorim. yorim, ama na, matat. matat, ama na, lewi."
LUK 3:30,"the son of simeon, the son of judah, the son of joseph, the son of jonan, the son of eliakim,","lewi, ama na, simeon. simeon, ama na, yahuda. yahuda, ama na, yusuf. yusuf, ama na, yonam. yonam, ama na, elyakim."
LUK 3:31,"the son of melea, the son of menan, the son of mattatha, the son of nathan, the son of david,","elyakim, ama na, melea. melea, ama na, mena. mena, ama na, matata. matata, ama na, natan. natan, ama na, daud."
LUK 3:32,"the son of jesse, the son of obed, the son of boaz, the son of salmon, the son of nahshon,","daud, ama na, isai. isai, ama na, obet. obet, ama na, boas. boas, ama na, salmon. salmon, ama na, nahason."
LUK 3:33,"the son of amminadab, the son of aram, the son of hezron, the son of perez, the son of judah,","nahason, ama na, aminadab. aminadab, ama na, admin. admin, ama na, arni. arni, ama na, hesron. hesron, ama na, peres. peres, ama na, yahuda."
LUK 3:34,"the son of jacob, the son of isaac, the son of abraham, the son of terah, the son of nahor,","yahuda, ama na, yakob. yakob, ama na, isak. isak, ama na, abraham. abraham, ama na, tera. tera, ama na, nahor."
LUK 3:35,"the son of serug, the son of reu, the son of peleg, the son of eber, the son of shelah,","nahor, ama na, seruk. seruk, ama na, rehu. rehu, ama na, pelek. pelek, ama na, eber. eber, ama na, sela."
LUK 3:36,"the son of cainan, the son of arphaxad, the son of shem, the son of noah, the son of lamech,","sela, ama na, kenan. kenan, ama na, arpaksad. arpaksad, ama na, sem. sem, ama na, noh. noh, ama na, lamek."
LUK 3:37,"the son of methuselah, the son of enoch, the son of jared, the son of mahalaleel, the son of cainan,","lamek, ama na, metusalak. metusalak, ama na, henok. henok, ama na, yared. yared, ama na, mahalalel. mahalalel, ama na, kenan."
LUK 3:38,"the son of enos, the son of seth, the son of adam, the son of god.","kenan, ama na, enos. enos, ama na, set. set, ama na, adam. adam ne'e ka, pa'ue-ai ama lamatua."
LUK 4:1,"jesus, full of the holy spirit, returned from the jordan and was led by the spirit into the wilderness","ropa yohanis sarani nare yesus, hèia yesus la'e, tèke eele loko yarden. roh ama lamatua bera-bera dènge ne, ka pakako ne asa d'ara mamoo èci."
LUK 4:2,"for forty days, being tempted by the devil. he ate nothing in those days. afterward, when they were completed, he was hungry.","ka yesus pea ètu èèna toke èpa nguru lod'o. ètu era ne'e, na'a-ninu boe ngaa-ngaa, ka na manganga titu kèna. aa dhèu aae nidhu mai sèku ne."
LUK 4:3,"the devil said to him, if you are the son of god, command this stone to become bread.","na peka dènge yesus, aku nèngu na, ladhe èu ne tare'a ana ama lamatua, èu dènge koasa. de tao hadhu se j'aj'i roti, ho mu'a si."
LUK 4:4,"jesus answered him, saying, it is written, ‘man shall not live by bread alone, but by every word of god. '","te ngaa yesus b'ala ne, peka na, èu hari! me'a boe, do? dhu suri tèke le ètu d'ara sasuri ama lamatua, peka na, ‘mamuri dhèu rai-haha, mesa boe dhoka nèti nganga'a-nganginu di! '"
LUK 4:5-6,"the devil, leading him up on a high mountain, showed him all the kingdoms of the world in a moment of time. the devil said to him, i will give you all this authority and their glory, for it has been delivered to me, and i give it to whomever i want.","èle èèna ka, dhèu aae nidhu nèti hari yesus asa era èci dhu dedha aae, hèia na paj'uj'u dènge yesus a'èra dènge koasa paredha aa'i-aa'i ètu rai-haha ne. hèia na pamako yesus, na, a'èra dènge koasa paredha aa'i-aa'i sèra, ètu d'ara kacui-aai ja'a. de ja'a dènge hak ho pangèd'u mi cee èèna ka, sad'i ja'a ko'o."
LUK 4:7,"if you therefore will worship before me, it will all be yours.","aa'i-aa'i se, ja'a neo hia mi èu. te ngaa sad'i èu tao ku ca j'ara, heka ja'a hia èu kèna. mud'a iiki-iiki! èu pahaha iisi mi ja'a! dhoka èèna di."
LUK 4:8,"jesus answered him, get behind me, satan! for it is written, ‘you shall worship the lord your god, and you shall serve him only. '","te ngaa yesus dhaa, peka na, abhu ètu mia j'ara na sèmi èèna? te ètu d'ara sasuri ama lamatua, dhu suri, na, ‘èu dhoka pahaha iisi mi ama lamatua di. aa èu sogo-tagu dhoka mi nèngu di. '"
LUK 4:9,"he led him to jerusalem and set him on the pinnacle of the temple, and said to him, if you are the son of god, cast yourself down from here,","èle ka, dhèu aae nidhu nèti hari yesus asa kota yerusalem. d'ai era ne'e, na paca'e yesus asa era dhu dedha risi ètu èmu kapua manèngi-mangaj'i. ka na peka, ladhe tare'a-re'a èu ne ana ama lamatua, na, ridhu asa haha nèi!"
LUK 4:10,"for it is written, ‘he will put his angels in charge of you, to guard you; '","te dhu suri ètu d'ara sasuri ama lamatua, peka na, ‘pe ama lamatua pua ana pajuu na nèti sorga, ho mai j'aga èu."
LUK 4:11,"and, ‘on their hands they will bear you up, lest perhaps you dash your foot against a stone. '","èèna na ra sibhe èu, sèna ka haga èu goi lèke boe hadhu sa hèi. '"
LUK 4:12,"jesus answering, said to him, it has been said, ‘you shall not tempt the lord your god. '","te ngaa yesus b'ala lii nidhu ne, èu baku karihu kahadhu dènge ja'a ne. lula dhu suri tèke ètu d'ara sasuri ama lamatua, na, ‘baku sèku ama lamatua. '"
LUK 4:13,"when the devil had completed every temptation, he departed from him until another time.","dhèu aae nidhu ne tenge j'ara rupa-rupa ho sèku yesus, te ngaa tao nare boe. ka la'e tèke eele yesus, na mate hari lod'o dhu be'a."
LUK 4:14,"jesus returned in the power of the spirit into galilee, and news about him spread through all the surrounding area.","èle èèna ka, yesus lèpa hari asa propensi galilea, te roh lamatua dhu mola-mèci hia ne koasa. nèbhu boe ka dhèu-dhèu ètu d'ara rai èèna, mulai tadhe kolongara na."
LUK 4:15,"he taught in their synagogues, being glorified by all.","na aj'a-nori dhèu ètu d'ara èmu manèngi-mangaj'i dhèu yahudi ètu mia-mia. ka dhèu koa-kio ne, peka na, yesus ne dhu ele madha, nga!"
LUK 4:16,"he came to nazareth, where he had been brought up. he entered, as was his custom, into the synagogue on the sabbath day, and stood up to read.","ca tèka, yesus mai asa rae na nasaret. lèke dènge lod'o manèngi-mangaj'i dhèu yahudi, dhu ra pangare na ‘sabat', hèia la'e asa d'ara èmu sabaj'a sèmi dhu tema na tao. ka na kèd'i titu ho neo baca nèti sasuri ama lamatua."
LUK 4:17,"the book of the prophet isaiah was handed to him. he opened the book, and found the place where it was written,","ka ra j'ole hia ne sasuri nèti baki yesaya. hèia na bhoke tenge ayat, ka na baca, peka na,"
LUK 4:18,"the spirit of the lord is on me, because he has anointed me to preach good news to the poor. he has sent me to heal the broken hearted, to proclaim release to the captives, recovering of sight to the blind, to deliver those who are crushed,","koasa roh ama lamatua abhu ètu ja'a. nèti èèna ka, na paj'uj'u ja'a, ho peka-padhai lii lolo be'a ama lamatua mi dhèu-dhèu dhu unu aad'o. nèngu pua le ja'a mai, ho lole, na, dhu ana bèdho, èèna na patalala si; dhu bèdhu, èèna na bisa rèdhi hari; dhu lèke ènyi nèti dhèu, èèna na patabuli eele."
LUK 4:19,and to proclaim the acceptable year of the lord.,"te limuri ne d'ai le lod'o lamatua, sèna ka pala mamuri mi dhèu unu na."
LUK 4:20,"he closed the book, gave it back to the attendant, and sat down. the eyes of all in the synagogue were fastened on him.","baca nare sasuri ne, ka yesus lulu hari, hèia na j'ole asa ama dhu nèd'u kasasi, ka na madhèdi. dhèu aa'i-aa'i ètu d'ara èmu sabaj'a èèna ladhe patae ne."
LUK 4:21,"he began to tell them, today, this scripture has been fulfilled in your hearing.","hèia na peka dènge ra, dhu miu tadèngi nèti sasuri ama lamatua deo na, ne'e ne, j'aj'i le!"
LUK 4:22,"all testified about him and wondered at the gracious words which proceeded out of his mouth; and they said, isn't this joseph's son?","ka dhèu sèra mulai padhai lii padedha yesus, aku rèngu na, waa! ngaa dhu na padhai lii deo na, be'a titu kèna! te ngaa nèngu ne ana yusuf, si? tasamia ka na bisa sèmi ne'e ne?"
LUK 4:23,"he said to them, doubtless you will tell me this proverb, ‘physician, heal yourself! whatever we have heard done at capernaum, do also here in your hometown. '","hèia yesus lole dènge si, tatu miu tadèngi le lii dhu peka na, ‘wee, dote! puri uuru ku ngi'u èu! ' miu neo pake lii èèna, ho kabèli hari sa ja'a, peka na, ‘nga tao ka èu tao boe tadha malaa èci hia ji'i ètu ne'e, sèmi dhu èu tao le ètu kota kapernaum nèi? '"
LUK 4:24,"he said, most certainly i tell you, no prophet is acceptable in his hometown.",mamola na sèmi ne'e: dhèu ro'o boe sèmi rare dhèu rèti lii padhai ama lamatua nèti d'ara rae unu na.
LUK 4:25-26,"but truly i tell you, there were many widows in israel in the days of elijah, when the sky was shut up three years and six months, when a great famine came over all the land. elijah was sent to none of them, except to zarephath, in the land of sidon, to a woman who was a widow.","tare conto nuka sèmi baki elia, ca dhèu nèti lii padhai ama lamatua. ca tèka, èj'i mai boe tèlu tèu catenga. taa èèna, abhu bhèni balu ae ètu isra'el. te ngaa lamatua hia boe elia ho soru-bara si ètu isra'el sèra. lamatua dhoka pua la'e asa ca dhèu bhèni balu ètu rae sarfat, dhu dètu dènge kota sidon. masi ka bhèni ne dhèu yahudi boe, te ngaa na parcaya koasa ama lamatua."
LUK 4:27,"there were many lepers in israel in the time of elisha the prophet, yet not one of them was cleansed, except naaman, the syrian.","tare hari conto leo nèti elisa, dhèu nèti lii padhai ama lamatua. taa èèna, dhèu yahudi ae dhu lèke èi papèd'a kusta ètu isra'el. te ngaa lamatua pa'èle boe si nèti papèd'a ra. ama lamatua dhoka pua elisa la'e puri-pa'èle dhèu kusta èci, ngara na naaman, masi ka nèngu ne dhèu siria, dhèu yahudi boe. te ngaa na parcaya koasa ama lamatua."
LUK 4:28,they were all filled with wrath in the synagogue as they heard these things.,"ropa ra tadèngi lii padhai lii yesus ne, hèia aa'i-aa'i ra nasa titu kèna dènge ne."
LUK 4:29,"they rose up, threw him out of the city, and led him to the brow of the hill that their city was built on, that they might throw him off the cliff.","ka ra kèd'i aa'i-aa'i, ra babège eele ne nèti d'ara èmu sabaj'a èèna. hèia ra nuni rèti ne asa karasa rae, ho neo tule ne nèti dedha tèbhi ètu èèna, asa haha la'e."
LUK 4:30,"but he, passing through the middle of them, went his way.","te ngaa na kako asa li'u la'e re talora aae rèngu, ka tèke eele si ètu era èèna."
LUK 4:31,"he came down to capernaum, a city of galilee. he was teaching them on the sabbath day,","èle èèna ka, yesus puru la'e asa kota kapernaum ètu sebhe dano galilea. d'ai lod'o-lod'o sabaj'a, na aj'a-nori dhèu ètu d'ara èmu manèngi-mangaj'i."
LUK 4:32,"and they were astonished at his teaching, for his word was with authority.","dhèu sèra malaa ladhe ra nanene lii padhai na, te ne'a mèu isi lii holo-nori sèra."
LUK 4:33,"in the synagogue there was a man who had a spirit of an unclean demon; and he cried out with a loud voice,","ca tèka, ropa yesus aj'a-nori ètu d'ara èmu manèngi-mangaj'i, abhu ca dhèu dhu nidhu tao, na pa'oo-parodha, peka na,"
LUK 4:34,"saying, ah! what have we to do with you, jesus of nazareth? have you come to destroy us? i know who you are: the holy one of god!","ee! yesus, dhèu nasaret! èu neo tao ngaa mi ji'i? èu mai sèna ka palaho ji'i, do? ji'i se tadhe èu. èu ne, dhèu mola, dhu uru èèna ama lamatua pajaji tèke ho hia mai."
LUK 4:35,"jesus rebuked him, saying, be silent and come out of him! when the demon had thrown him down in the middle of them, he came out of him, having done him no harm.","te ngaa yesus jèke ne, peka na, rèno laa! hutu hèb'a èu na! kalua ka nèti dhèu ne'e! cag'ag'a laa, nidhu ded'e kalabhe dhèu ne asa rai, ètu talora aae dhèu sèra. ropa pabèbhe nare, hèia nidhu ne kalua tèke eele aa papèd'a boe isi dhèu ne hèi."
LUK 4:36,"amazement came on all and they spoke together, one with another, saying, what is this word? for with authority and power he commands the unclean spirits, and they come out!","dhèu aa'i-aa'i malaa-maloha, ka ra peka na, ira ii! lii padhai dhèu ne'e, dènge koasa kapai bia! toke nidhu madhutu paredha na kahèi, ka kalua nèti dhèu!"
LUK 4:37,news about him went out into every place of the surrounding region.,hèia lii lolo lula-nèti yesus pale-lème rai èèna aa'i-aa'i.
LUK 4:38,"he rose up from the synagogue and entered into simon's house. simon's mother-in-law was afflicted with a great fever, and they begged him to help her.","lod'o rèngu kalua nèti èmu sabaj'a, yesus la'e asa èmu dhèu èci, ngara na simon. lod'o èèna, teto na dhu pèd'a maringi-sagoro isi pana bia. hèia ra manèngi yesus, peka na, ama! puri-pa'èle ku bhèni heka ne, laa!"
LUK 4:39,"he stood over her and rebuked the fever, and it left her. immediately she rose up and served them.","ka yesus la'e titu ètu sebhe koi, ka puri papèd'a bhèni heka ne. cag'ag'a laa, èi papèd'a na ele dènge ka. hèia na kèd'i la'e lalau nganga'a hia si ra'a-rinu."
LUK 4:40,"when the sun was setting, all those who had any sick with various diseases brought them to him; and he laid his hands on every one of them, and healed them.","ètu d'ara lod'o nihia èèna kahèi, ropa lod'o oe cèna, dhèu lere rèti dhèu pèd'a ae-ae mai asa yesus. èi papèd'a ra rupa-rupa. hèia na bane ai mi dhèu pèd'a se'e, ka aa'i-aa'i ra èle nèti papèd'a-tarègu ra."
LUK 4:41,"demons also came out of many, crying out and saying, you are the christ, the son of god! rebuking them, he didn't allow them to speak, because they knew that he was the christ.","nèti dhèu pèd'a se abhu kahèi dhu nidhu tao. hèia yesus paredha nidhu se, sèna ka kalua nèti dhèu sèra. ra rai kalua dènge lii taraa, peka na, èu ne, ana ama lamatua! te nidhu se re'a, na, nèngu ne kristus, dhu ama lamatua pajaji karèi nèti uru ka, ho hia mai. nèti èèna ka, yesus kai si sèna ka bisa boe ra padhai ca hèb'a sa, lula-nèti nèngu."
LUK 4:42,"when it was day, he departed and went into an uninhabited place and the multitudes looked for him, and came to him, and held on to him, so that he wouldn't go away from them.","asa bèli d'ara oe mèu sa, yesus kèd'i, ka la'e asa era dhu kaliu èci ètu li'u kota. hèia dhèu tenge ne asa mia-mia. ropa paraga dènge ne, ka ra pamako ne, aku rèngu na, ama pea ka dènge ji'i laa! lamu iia ka asa era leo!"
LUK 4:43,"but he said to them, i must preach the good news of god's kingdom to the other cities also. for this reason i have been sent.","te ngaa na dhaa, aku nèngu na, ja'a hud'i laku asa rae-rae leo, ho peka-padhai lii lolo be'a nèti paredha ama lamatua. te ama lamatua pua ja'a mai ne, sèna ka pakako sasab'a èèna."
LUK 4:44,he was preaching in the synagogues of galilee.,"hèia na kako nèti rae èci asa rae leo, ho aj'a-nori dhèu ètu d'ara èmu-èmu sabaj'a ètu propensi yudea."
